gene_names,labels
Hmgb1-ps9,nascent_all
Gm38218,nascent_all
Gm8514,nascent_all
Ldb3,nascent_all
Ublcp1,nascent_all
Tdp2,nascent_all
Ncf4,nascent_all
Dvl2,nascent_all
Gm5507,nascent_all
Mirlet7a-1,nascent_all
Btbd6,nascent_all
Gm38235,nascent_all
BC048644,nascent_all
Med29,nascent_all
Aldh1a3,nascent_all
Sema4d,nascent_all
Gm8177,nascent_all
Gm14966,nascent_all
Grhl1,nascent_all
Gm10648,nascent_all
Gm13925,nascent_all
Frmpd2,nascent_all
4933406J09Rik,nascent_all
Mtss1l,nascent_all
Gm28048,nascent_all
Gm9770,nascent_all
D730003I15Rik,nascent_all
Snord59a,nascent_all
Atad1,nascent_all
Fbxw13,nascent_all
Gm20831,nascent_all
Gsta4,nascent_all
Mir6899,nascent_all
A330040F15Rik,nascent_all
Atp9b,nascent_all
Zfp141,nascent_all
Psg16,nascent_all
Kif23,nascent_all
Mgrn1,nascent_all
Snap29,nascent_all
Gm5539,nascent_all
Gm44899,nascent_all
Gm42466,nascent_all
Diablo,nascent_all
Fthl17a,nascent_all
Fbxo46,nascent_all
Gm32569,nascent_all
Cep97,nascent_all
Gm16023,nascent_all
Tmem106a,nascent_all
Gm38155,nascent_all
Rps6kl1,nascent_all
Pax6,nascent_all
Mir7031,nascent_all
Shd,nascent_all
Gm14154,nascent_all
Gm29154,nascent_all
Rsph3b,nascent_all
Gpr158,nascent_all
Gm4149,nascent_all
A530083I20Rik,nascent_all
Osbpl8,nascent_all
Gm23318,nascent_all
Gm10282,nascent_all
Mir3096,nascent_all
Ctns,nascent_all
Asb1,nascent_all
Gm31458,nascent_all
Sapcd2,nascent_all
Fyco1,nascent_all
Gm7536,nascent_all
Gm49169,nascent_all
AC061963.1,nascent_all
Gm49289,nascent_all
Rtf2,nascent_all
Ahrr,nascent_all
Gm5560,nascent_all
Ano1,nascent_all
Plekhg2,nascent_all
Gm7269,nascent_all
Tspo,nascent_all
Etl4,nascent_all
Irf8,nascent_all
Hk2,nascent_all
Exosc6,nascent_all
Gm13205,nascent_all
Rps6-ps4,nascent_all
Slc17a4,nascent_all
BC043934,nascent_all
Nme1,nascent_all
Dpp4,nascent_all
Gm37772,nascent_all
Phf20l1,nascent_all
Itga2b,nascent_all
Oat,nascent_all
Gp5,nascent_all
Ripk4,nascent_all
Smn1,nascent_all
Zfp740,nascent_all
Colec11,nascent_all
Gm26552,nascent_all
Gm8669,nascent_all
Birc5,nascent_all
Gm28041,nascent_all
Qtrt1,nascent_all
Cnga3,nascent_all
Gm12191,nascent_all
1700110I01Rik,nascent_all
Gucy1b2,nascent_all
Ugt1a7c,nascent_all
Gm48138,nascent_all
Gm17473,nascent_all
Hsbp1,nascent_all
4833403J16Rik,nascent_all
AC115692.1,nascent_all
Smim7,nascent_all
A930037H05Rik,nascent_all
Gm48443,nascent_all
Cdyl,nascent_all
Capn8,nascent_all
Cpne5,nascent_all
Rpsa-ps5,nascent_all
Gm10147,nascent_all
Zfp781,nascent_all
Zfr2,nascent_all
Gm12183,nascent_all
Gm13689,nascent_all
Dynlt1a,nascent_all
Gm42632,nascent_all
1700031M16Rik,nascent_all
Tnip3,nascent_all
Mbip,nascent_all
Med30,nascent_all
Rpl19-ps3,nascent_all
Gm10180,nascent_all
Adgrb1,nascent_all
Nipal1,nascent_all
Dysf,nascent_all
9630002D21Rik,nascent_all
Gm48335,nascent_all
Plp2,nascent_all
Il34,nascent_all
Dll4,nascent_all
Ptdss1,nascent_all
Ccdc36,nascent_all
Slc17a9,nascent_all
Kdm7a,nascent_all
Nt5c3,nascent_all
Rfx5,nascent_all
Rps24-ps2,nascent_all
Slc9b1,nascent_all
Mdc1,nascent_all
Lcor,nascent_all
Gm36173,nascent_all
Gm11216,nascent_all
BC051226,nascent_all
Prtg,nascent_all
Gm48591,nascent_all
Gal3st2c,nascent_all
Rpl17-ps3,nascent_all
Gm47826,nascent_all
Orai2,nascent_all
Gm8227,nascent_all
Pcsk1,nascent_all
C330007P06Rik,nascent_all
Gm41325,nascent_all
Tnrc18,nascent_all
AC122746.1,nascent_all
A930006L05Rik,nascent_all
Kcnj12,nascent_all
Gm7933,nascent_all
Gulo,nascent_all
Gan,nascent_all
Mta2,nascent_all
Hist3h2bb-ps,nascent_all
Dctpp1,nascent_all
Ugt1a2,nascent_all
Sco1,nascent_all
Uvssa,nascent_all
Gm27533,nascent_all
Dok1,nascent_all
Cacna1f,nascent_all
Ythdc2,nascent_all
Kcnu1,nascent_all
A630073D07Rik,nascent_all
Hgs,nascent_all
2610017A05Rik,nascent_all
Traj19,nascent_all
CT010467.1,nascent_all
Ubac1,nascent_all
Abcb11,nascent_all
Gm47434,nascent_all
Mir423,nascent_all
Fgf12,nascent_all
Gm18562,nascent_all
Tmem196,nascent_all
Ccdc84,nascent_all
Ebp,nascent_all
Gm13384,nascent_all
Gm15197,nascent_all
Clca2,nascent_all
Rps19,nascent_all
Klhl22,nascent_all
5330439B14Rik,nascent_all
Zfp979,nascent_all
2310057M21Rik,nascent_all
Lrrc45,nascent_all
Clk4,nascent_all
Ifrd1,nascent_all
Ly6g5b,nascent_all
Cryzl1,nascent_all
Enpep,nascent_all
Med13,nascent_all
Gm10169,nascent_all
Gm20508,nascent_all
Sarm1,nascent_all
Gm22951,nascent_all
Tardbp,nascent_all
Ggt5,nascent_all
Gm10353,nascent_all
Fgf11,nascent_all
Ttk,nascent_all
Nop53,nascent_all
Cep68,nascent_all
Aspm,nascent_all
Pten,nascent_all
Gm36525,nascent_all
Hmgn3,nascent_all
Gm43951,nascent_all
Gm15891,nascent_all
Rock1,nascent_all
Gm42873,nascent_all
Bst1,nascent_all
Rsl1d1,nascent_all
Zfp811,nascent_all
Gm20685,nascent_all
Arhgef19,nascent_all
Zfp472,nascent_all
Mfap1a,nascent_all
Tef,nascent_all
Cyp2d26,nascent_all
Gm48372,nascent_all
Fmn1,nascent_all
Tas1r3,nascent_all
Pdhx,nascent_all
Gm13123,nascent_all
Gm16066,nascent_all
Prom1,nascent_all
Gm14586,nascent_all
Erp29,nascent_all
Chst2,nascent_all
Gm35520,nascent_all
Pcsk4,nascent_all
Gm49168,nascent_all
Cux2,nascent_all
Gm44958,nascent_all
Gm23971,nascent_all
Gm43480,nascent_all
Ptrhd1,nascent_all
Gm12671,nascent_all
Atp5d,nascent_all
Fbl,nascent_all
Gm34719,nascent_all
Zfp663,nascent_all
CAAA01141682.1,nascent_all
Gm20715,nascent_all
Gm15547,nascent_all
Ube2v2,nascent_all
Gm32846,nascent_all
Gm31592,nascent_all
Xpo5,nascent_all
Fnip2,nascent_all
Clec4a3,nascent_all
Prpsap2,nascent_all
Lbp,nascent_all
Rab11fip4,nascent_all
Atp5g1,nascent_all
Prlr,nascent_all
Prob1,nascent_all
Traj43,nascent_all
Ube2n-ps1,nascent_all
Gm47773,nascent_all
AC141882.1,nascent_all
Kcnb2,nascent_all
Gm25212,nascent_all
Sult6b2,nascent_all
Mir5104,nascent_all
Scyl1,nascent_all
Vps37c,nascent_all
Icos,nascent_all
Tmed5,nascent_all
Chrac1,nascent_all
Snora78,nascent_all
Mrpl15,nascent_all
9930120I10Rik,nascent_all
Gm7451,nascent_all
Rgs6,nascent_all
Adgrv1,nascent_all
1700010J16Rik,nascent_all
Gm42722,nascent_all
Lncpint,nascent_all
Gm15127,nascent_all
4930525G20Rik,nascent_all
Gm7529,nascent_all
Gm10819,nascent_all
Ccnj,nascent_all
Cadps,nascent_all
Gm13608,nascent_all
5430434F05Rik,nascent_all
Mex3b,nascent_all
Zfand1,nascent_all
Zfc3h1,nascent_all
Gm43267,nascent_all
Grm1,nascent_all
Gm7488,nascent_all
Ddah2,nascent_all
Oca2,nascent_all
Mslnl,nascent_all
Rara,nascent_all
Meox1,nascent_all
Vmn2r57,nascent_all
Itgae,nascent_all
Gm43679,nascent_all
Gm42547,nascent_all
Scg3,nascent_all
Chst14,nascent_all
Rogdi,nascent_all
Gm15991,nascent_all
Colgalt1,nascent_all
Paics,nascent_all
Top2b,nascent_all
Arl16,nascent_all
Gm21859,nascent_all
Gm15530,nascent_all
Galnt3,nascent_all
Lrrc18,nascent_all
Zfp292,nascent_all
Gm43133,nascent_all
Mbp,nascent_all
Gm37368,nascent_all
Ruvbl2,nascent_all
AC126686.1,nascent_all
Gm13034,nascent_all
Mrps30,nascent_all
Plpp2,nascent_all
Wdr5b,nascent_all
Nyap2,nascent_all
Gm43812,nascent_all
Prkag2,nascent_all
Eri2,nascent_all
Pip5k1c,nascent_all
Gm38377,nascent_all
Gm47071,nascent_all
Gm29069,nascent_all
Gm25190,nascent_all
Fam3b,nascent_all
Cep70,nascent_all
Gm25970,nascent_all
AU040320,nascent_all
Ccdc58,nascent_all
B230217J21Rik,nascent_all
Crnde,nascent_all
Cyfip1,nascent_all
Clint1,nascent_all
Gm15729,nascent_all
Tmem181c-ps,nascent_all
Dhx38,nascent_all
Gm47545,nascent_all
Gm5086,nascent_all
Rab23,nascent_all
Ccdc91,nascent_all
Nufip1,nascent_all
Dyrk2,nascent_all
Cdk20,nascent_all
Tdo2,nascent_all
Cd7,nascent_all
Zfp1,nascent_all
Gm15506,nascent_all
Gm13574,nascent_all
Mir3473f,nascent_all
Mthfs,nascent_all
AC123621.1,nascent_all
Gm47156,nascent_all
Gm40418,nascent_all
Lsm14b,nascent_all
Ubac2,nascent_all
Gm16580,nascent_all
Sec63,nascent_all
Phlpp2,nascent_all
Nbas,nascent_all
4921525O09Rik,nascent_all
Snora81,nascent_all
Parp3,nascent_all
Lipo4,nascent_all
Saxo1,nascent_all
Gm11384,nascent_all
Tent5a,nascent_all
Gm43518,nascent_all
Gm7199,nascent_all
Tcte3,nascent_all
Nsun2,nascent_all
Megf6,nascent_all
Fbxo10,nascent_all
Gm37246,nascent_all
Gm6185,nascent_all
Gm3043,nascent_all
H2afx,nascent_all
Gm10744,nascent_all
Ankrd35,nascent_all
Zfp942,nascent_all
E2f1,nascent_all
Tlr2,nascent_all
Gm6263,nascent_all
A930005H10Rik,nascent_all
Sem1,nascent_all
Zfp13,nascent_all
Polr2a,nascent_all
Nrap,nascent_all
Gm614,nascent_all
Siah1a,nascent_all
Ttc5,nascent_all
Tmem68,nascent_all
Dab2ip,nascent_all
Cenpx,nascent_all
Stx12,nascent_all
Gm5878,nascent_all
Dmac1,nascent_all
Tmem69,nascent_all
Gm5142,nascent_all
Dpy19l1,nascent_all
Gm47484,nascent_all
Cpne7,nascent_all
Gm36548,nascent_all
Fbxw20,nascent_all
Timm8a1,nascent_all
Ly75,nascent_all
Psen1,nascent_all
Kcnh8,nascent_all
Flywch1,nascent_all
Gm15958,nascent_all
Acsm5,nascent_all
Gtf3c4,nascent_all
Mir6537,nascent_all
Traj2,nascent_all
4930486L24Rik,nascent_all
Kmt5a,nascent_all
Zfp616,nascent_all
Gbx1,nascent_all
Depdc1b,nascent_all
Col5a3,nascent_all
Safb,nascent_all
Usp3,nascent_all
Gm44164,nascent_all
She,nascent_all
Traj48,nascent_all
Ccdc28a,nascent_all
Rxfp1,nascent_all
4930500F10Rik,nascent_all
Sval2,nascent_all
AC121875.3,nascent_all
Traf3,nascent_all
Med18,nascent_all
Csnka2ip,nascent_all
A530072M11Rik,nascent_all
Gm12366,nascent_all
Gm38372,nascent_all
Dhrs2,nascent_all
D8Ertd738e,nascent_all
Slc28a1,nascent_all
Gm26083,nascent_all
Kcmf1,nascent_all
Gm33958,nascent_all
Slc45a2,nascent_all
Nat8f6,nascent_all
4933417C20Rik,nascent_all
C4bp-ps1,nascent_all
Fam160a2,nascent_all
Umod,nascent_all
Bin1,nascent_all
Gm45643,nascent_all
H2-Q1,nascent_all
Gm6493,nascent_all
Tmem143,nascent_all
Gm21284,nascent_all
Eml4,nascent_all
Slc44a2,nascent_all
Gm10045,nascent_all
AC132911.1,nascent_all
Kif15,nascent_all
Slc25a25,nascent_all
Hist1h2bb,nascent_all
Gtf2ird1,nascent_all
Mtf1,nascent_all
Gm14206,nascent_all
Gm29361,nascent_all
Gm20342,nascent_all
Gm15387,nascent_all
Col9a1,nascent_all
B3gnt2,nascent_all
Slc26a2,nascent_all
3830403N18Rik,nascent_all
Rfxank,nascent_all
Hps4,nascent_all
Gm28192,nascent_all
Ms4a6b,nascent_all
Tmem207,nascent_all
Psme2b,nascent_all
Stk16,nascent_all
Gm7889,nascent_all
Gm12734,nascent_all
Esyt3,nascent_all
Pclo,nascent_all
Dio1,nascent_all
Irf5,nascent_all
Gm47852,nascent_all
Zfp831,nascent_all
Rnf185,nascent_all
Gpn2,nascent_all
Gm36995,nascent_all
Gm29927,nascent_all
Gm28100,nascent_all
Gm47314,nascent_all
1810058I24Rik,nascent_all
Gm9509,nascent_all
2010013B24Rik,nascent_all
Mill2,nascent_all
Hpse2,nascent_all
Dusp1,nascent_all
Kcnn4,nascent_all
Abhd12,nascent_all
Tex21,nascent_all
Ccar2,nascent_all
4930593A02Rik,nascent_all
Gm30124,nascent_all
Gm29296,nascent_all
Rpl17-ps5,nascent_all
Gm37018,nascent_all
B3galt5,nascent_all
Aif1,nascent_all
Rpsa-ps4,nascent_all
Gm47207,nascent_all
Nuak2,nascent_all
Gm26265,nascent_all
Gm5417,nascent_all
Zdbf2,nascent_all
Nusap1,nascent_all
Gm34655,nascent_all
Gm12424,nascent_all
Gm12339,nascent_all
1700021F05Rik,nascent_all
AC174780.1,nascent_all
Gm6992,nascent_all
Ppp4r4,nascent_all
Psmd6,nascent_all
Scarna13,nascent_all
Pou1f1,nascent_all
Gpld1,nascent_all
Gm49126,nascent_all
Cobl,nascent_all
Gm48006,nascent_all
Pank4,nascent_all
Kdelc2,nascent_all
Bsn,nascent_all
Mir3062,nascent_all
Gm2986,nascent_all
Rpn1,nascent_all
1110065P20Rik,nascent_all
Aox1,nascent_all
Elob,nascent_all
Dtx4,nascent_all
Tmem107,nascent_all
Gm14819,nascent_all
Syde2,nascent_all
Pdik1l,nascent_all
Slc27a1,nascent_all
Gm30524,nascent_all
Gm49502,nascent_all
Gm13910,nascent_all
Kcnk9,nascent_all
Lrrc63,nascent_all
Gm33195,nascent_all
Abi1,nascent_all
Hist2h2ac,nascent_all
Heca,nascent_all
CT030155.1,nascent_all
Tmem182,nascent_all
Nrm,nascent_all
Tfpi,nascent_all
Gm33680,nascent_all
Idi2,nascent_all
Ckap4,nascent_all
Gm14715,nascent_all
Maco1,nascent_all
Phf5a,nascent_all
Atn1,nascent_all
Ercc4,nascent_all
Rasgrp4,nascent_all
Kdm3b,nascent_all
Gm12610,nascent_all
Cdc6,nascent_all
Prkaa1,nascent_all
1110008L16Rik,nascent_all
Kat6b,nascent_all
Zfas1,nascent_all
Adam29,nascent_all
Dctn5,nascent_all
Gm26525,nascent_all
F13a1,nascent_all
Pradc1,nascent_all
Lin9,nascent_all
Csnk2a2,nascent_all
Nphp3,nascent_all
Olfr741,nascent_all
Gm9465,nascent_all
Nrgn,nascent_all
Syngr1,nascent_all
Gm36298,nascent_all
Vmn1r55,nascent_all
Tfam,nascent_all
Nlrp14,nascent_all
Ankrd37,nascent_all
Lrrcc1,nascent_all
Gm20528,nascent_all
Lipi,nascent_all
Wnk2,nascent_all
Gm43178,nascent_all
Msantd3,nascent_all
Mthfsd,nascent_all
Gm14419,nascent_all
Gm47663,nascent_all
Lrrtm1,nascent_all
Pcbd2,nascent_all
Kctd21,nascent_all
1700001L19Rik,nascent_all
4931429L15Rik,nascent_all
Gm49318,nascent_all
Il17d,nascent_all
Pisd-ps1,nascent_all
Oaf,nascent_all
Ywhaz,nascent_all
Zfp551,nascent_all
Xdh,nascent_all
Zswim3,nascent_all
Gm15590,nascent_all
Prox1,nascent_all
Alkbh2,nascent_all
Gm10263,nascent_all
A430033K04Rik,nascent_all
Tulp4,nascent_all
Ddx3x,nascent_all
Snx22,nascent_all
Gm44746,nascent_all
Srp54a,nascent_all
Lrrc31,nascent_all
Tagap,nascent_all
Gm49320,nascent_all
Mprip,nascent_all
Cdkn2aip,nascent_all
Gm27019,nascent_all
Cyc1,nascent_all
Gm46378,nascent_all
Notch3,nascent_all
Aspa,nascent_all
Gm44867,nascent_all
D430042O09Rik,nascent_all
Sgtb,nascent_all
Nkain4,nascent_all
Nmrk1,nascent_all
Gm26542,nascent_all
Hnrnpc,nascent_all
Selenok-ps8,nascent_all
Olah,nascent_all
Gm29684,nascent_all
Bsph2,nascent_all
Smarcd3,nascent_all
Gm7658,nascent_all
Gse1,nascent_all
Ttc8,nascent_all
4930402H24Rik,nascent_all
Gm48754,nascent_all
Atp2b4,nascent_all
Srsf7,nascent_all
Gm17171,nascent_all
Snx14,nascent_all
Gm19046,nascent_all
Kifc5c-ps,nascent_all
Gm47785,nascent_all
Gm11099,nascent_all
Gm14403,nascent_all
B4galnt1,nascent_all
AC113540.1,nascent_all
D1Pas1,nascent_all
Gm2260,nascent_all
Asap1,nascent_all
A930001C03Rik,nascent_all
Ttc14,nascent_all
Gm49231,nascent_all
Pkn1,nascent_all
Farsb,nascent_all
Gak,nascent_all
Taf15,nascent_all
Josd2,nascent_all
Gm49284,nascent_all
Gm47760,nascent_all
Cbwd1,nascent_all
Dip2b,nascent_all
Spata18,nascent_all
9630013K17Rik,nascent_all
Glud-ps,nascent_all
Camk2g,nascent_all
Gm37274,nascent_all
Slfn4,nascent_all
Snapc2,nascent_all
Tmem14c,nascent_all
Vmn1r202,nascent_all
Slc17a8,nascent_all
Tmem178b,nascent_all
Vmn2r61,nascent_all
Gck,nascent_all
Gm48420,nascent_all
Gm17916,nascent_all
Gm17203,nascent_all
Gm47092,nascent_all
Gm18857,nascent_all
Dock3,nascent_all
Gm44017,nascent_all
Cnrip1,nascent_all
Sulf1,nascent_all
Rpl35a-ps5,nascent_all
Kcnk2,nascent_all
Aatf,nascent_all
Pwwp2a,nascent_all
Naa35,nascent_all
Gm48720,nascent_all
Gm5530,nascent_all
Epg5,nascent_all
Hrasls5,nascent_all
Zbtb25,nascent_all
Gm42636,nascent_all
Gm9801,nascent_all
Vegfa,nascent_all
Calm1,nascent_all
Tacr1,nascent_all
Gm28942,nascent_all
Gm45645,nascent_all
A630031M04Rik,nascent_all
Anpep,nascent_all
Pip5k1b,nascent_all
Tmem56,nascent_all
Plcg1,nascent_all
Tmtc1,nascent_all
AI987944,nascent_all
E230029C05Rik,nascent_all
Gm3898,nascent_all
Ankrd29,nascent_all
Gm12324,nascent_all
Ppwd1,nascent_all
Lysmd1,nascent_all
Ifi35,nascent_all
Cox4i1,nascent_all
Gm43511,nascent_all
Gm6783,nascent_all
Fam129a,nascent_all
D6Wsu163e,nascent_all
Slc8a2,nascent_all
Pcp4l1,nascent_all
Nynrin,nascent_all
Mrgpra3,nascent_all
Cyth2,nascent_all
2610203C22Rik,nascent_all
Proser1,nascent_all
Ubl7,nascent_all
Gm12592,nascent_all
Wdr60,nascent_all
Rela,nascent_all
Nfya,nascent_all
Gm28417,nascent_all
Adamts17,nascent_all
Gm41230,nascent_all
Kazald1,nascent_all
Slc23a3,nascent_all
Stum,nascent_all
Rsrc2,nascent_all
Gm44686,nascent_all
AC102159.1,nascent_all
Gm10701,nascent_all
Mir7238,nascent_all
Slc22a26,nascent_all
Rnf25,nascent_all
Rxrg,nascent_all
Mir6973a,nascent_all
Cpsf1,nascent_all
Chst1,nascent_all
Gm37389,nascent_all
Commd3,nascent_all
Pkd1l3,nascent_all
Col2a1,nascent_all
4930596I21Rik,nascent_all
Hist1h2ae,nascent_all
AC123853.1,nascent_all
Sult2a-ps4,nascent_all
Dqx1,nascent_all
Gm48746,nascent_all
Gnai2,nascent_all
Rnasek,nascent_all
Serpinb12,nascent_all
Zcchc24,nascent_all
Gm37359,nascent_all
Gm23632,nascent_all
Mfsd4b5,nascent_all
Acap3,nascent_all
Hist1h3a,nascent_all
Gm43582,nascent_all
Catspere1,nascent_all
Rbks,nascent_all
Tmem235,nascent_all
Snord37,nascent_all
Tmem104,nascent_all
Crkl,nascent_all
Anxa5,nascent_all
Gpbp1l1,nascent_all
1700046C09Rik,nascent_all
Aaas,nascent_all
Rnf41,nascent_all
Kis2,nascent_all
E330012B07Rik,nascent_all
Lyzl4os,nascent_all
Eif1-ps2,nascent_all
Gm15264,nascent_all
Smtnl1,nascent_all
Zfp994,nascent_all
Zfp275,nascent_all
Ccdc12,nascent_all
Gm27299,nascent_all
Slc52a3,nascent_all
Gm42420,nascent_all
Exosc8,nascent_all
Gm8750,nascent_all
Fes,nascent_all
Gm38825,nascent_all
Ppp2r3c,nascent_all
Crhr1,nascent_all
Gm47140,nascent_all
Slc4a1ap,nascent_all
St6galnac6,nascent_all
Gm14594,nascent_all
Tnrc6c,nascent_all
C78859,nascent_all
Tmem8b,nascent_all
Ate1,nascent_all
Uba52-ps,nascent_all
Vmn2r-ps5,nascent_all
Mien1,nascent_all
Vat1l,nascent_all
Npr2,nascent_all
Ankfn1,nascent_all
Kcnh2,nascent_all
Gm16026,nascent_all
Dusp8,nascent_all
Ctsa,nascent_all
Rps10-ps2,nascent_all
Myg1,nascent_all
Npy6r,nascent_all
Gm32633,nascent_all
Gm49507,nascent_all
Gm2617,nascent_all
Myrip,nascent_all
Papss2,nascent_all
Lamb3,nascent_all
Pvr,nascent_all
Adgrf2,nascent_all
Sass6,nascent_all
Vim,nascent_all
C630004M23Rik,nascent_all
Gm7408,nascent_all
Cdcp2,nascent_all
Trmt112,nascent_all
Snord88c,nascent_all
Mettl21e,nascent_all
Fsip1,nascent_all
Gm43096,nascent_all
Napg,nascent_all
Gm19774,nascent_all
Sag,nascent_all
Gm15510,nascent_all
Gm14903,nascent_all
Zfp667,nascent_all
Fgf9,nascent_all
Cemip,nascent_all
Defb30,nascent_all
Llgl2,nascent_all
Rictor,nascent_all
Gart,nascent_all
Cnksr3,nascent_all
A530041M06Rik,nascent_all
Ambra1,nascent_all
Bcan,nascent_all
E130310I04Rik,nascent_all
Gm45021,nascent_all
Gm41311,nascent_all
Gm15501,nascent_all
Capn15,nascent_all
Gm40968,nascent_all
Slc26a5,nascent_all
Hnf1aos1,nascent_all
Gm43203,nascent_all
Gm27211,nascent_all
Itga8,nascent_all
Lrp1,nascent_all
Dcp2,nascent_all
Smg5,nascent_all
Noxo1,nascent_all
Gm26860,nascent_all
Slc35f5,nascent_all
Pate2,nascent_all
Cir1,nascent_all
Gm37520,nascent_all
Pcdhga11,nascent_all
Gm42599,nascent_all
BC030867,nascent_all
Gm21154,nascent_all
Gm8093,nascent_all
Gm49617,nascent_all
Ing5,nascent_all
Sptbn1,nascent_all
Gm6997,nascent_all
C330002G04Rik,nascent_all
Ostc,nascent_all
Bcl9l,nascent_all
Gm20883,nascent_all
Yap1,nascent_all
Gabarapl1,nascent_all
Gm47258,nascent_all
Grwd1,nascent_all
Uqcc2,nascent_all
Gm14412,nascent_all
Cecr2,nascent_all
Gm14760,nascent_all
Taldo1,nascent_all
Gm43817,nascent_all
Satb1,nascent_all
Sult1c2,nascent_all
Phf2,nascent_all
Esd,nascent_all
Plekha3,nascent_all
Myoz3,nascent_all
Gm43051,nascent_all
Grk2,nascent_all
Gm39129,nascent_all
Gm20535,nascent_all
Gm2451,nascent_all
Pdrg1,nascent_all
Tnfrsf4,nascent_all
Gm28054,nascent_all
Gm15789,nascent_all
Smc1b,nascent_all
Mettl25,nascent_all
Spin1,nascent_all
Gm38200,nascent_all
Pkd1,nascent_all
Vmn2r-ps129,nascent_all
Gm18853,nascent_all
Ubap2l,nascent_all
Gm10688,nascent_all
Nop16,nascent_all
Pex5l,nascent_all
Vmn2r-ps44,nascent_all
Zfp804b,nascent_all
Gas7,nascent_all
Egfl6,nascent_all
Dhx36,nascent_all
Phyhipl,nascent_all
Adamts18,nascent_all
Samd15,nascent_all
Abcc2,nascent_all
Gm15494,nascent_all
AC164009.1,nascent_all
Olfr1222,nascent_all
Tank,nascent_all
A830018L16Rik,nascent_all
Col6a5,nascent_all
Bag5,nascent_all
Otud7a,nascent_all
Pgm1,nascent_all
Emilin1,nascent_all
Ufd1,nascent_all
AC110262.3,nascent_all
Atxn7l3b,nascent_all
1700018A04Rik,nascent_all
Pard6b,nascent_all
Islr,nascent_all
Ppp6c,nascent_all
Chpf2,nascent_all
Gm7816,nascent_all
4930515G01Rik,nascent_all
Gm16741,nascent_all
Usp37,nascent_all
Calm3,nascent_all
Art2a-ps,nascent_all
Fuk,nascent_all
2610021A01Rik,nascent_all
Gm23995,nascent_all
Pbx4,nascent_all
Gm11537,nascent_all
Sema4a,nascent_all
Mavs,nascent_all
5430427M07Rik,nascent_all
Nfam1,nascent_all
Snord45c,nascent_all
Cenpt,nascent_all
Cant1,nascent_all
Gm2225,nascent_all
Gm42729,nascent_all
Polr1e,nascent_all
9530027J09Rik,nascent_all
Fbn1,nascent_all
Mri1,nascent_all
Snora34,nascent_all
Gcm1,nascent_all
Clec2d,nascent_all
Sobp,nascent_all
Tceanc2,nascent_all
Traj51,nascent_all
Tmx3,nascent_all
Gm25549,nascent_all
Igsf23,nascent_all
Zbtb2,nascent_all
Dynlt3,nascent_all
2900079G21Rik,nascent_all
9230102K24Rik,nascent_all
Gm36011,nascent_all
Hdgfl2,nascent_all
Gm15850,nascent_all
Fosb,nascent_all
6330537M06Rik,nascent_all
Gm15953,nascent_all
Kirrel3os,nascent_all
Gm13496,nascent_all
Tmem214,nascent_all
A530053G22Rik,nascent_all
Gm26760,nascent_all
Arg2,nascent_all
Pnrc2,nascent_all
Adam21,nascent_all
Zfp251,nascent_all
Jmjd1c,nascent_all
Gm43197,nascent_all
Fat3,nascent_all
Ddb2,nascent_all
Slc7a2,nascent_all
Fscn2,nascent_all
Borcs8,nascent_all
Gm14344,nascent_all
Gm6266,nascent_all
Olfr111,nascent_all
Gm16070,nascent_all
Trappc2l,nascent_all
Gm16759,nascent_all
Ppp1r1b,nascent_all
7630403G23Rik,nascent_all
Crat,nascent_all
Abca5,nascent_all
4930527B05Rik,nascent_all
Tex15,nascent_all
Adgrf5,nascent_all
Tigd3,nascent_all
Cldn15,nascent_all
Gramd1c,nascent_all
Mir6922,nascent_all
Slain2,nascent_all
Gm14176,nascent_all
Vkorc1l1,nascent_all
Ndufa9,nascent_all
Thap12,nascent_all
Gm43313,nascent_all
Poc5,nascent_all
Gm23245,nascent_all
Gm5580,nascent_all
Gm47343,nascent_all
Gm27406,nascent_all
Gm12755,nascent_all
Mul1,nascent_all
Txlna,nascent_all
Lipe,nascent_all
Hist1h4j,nascent_all
Gm26624,nascent_all
Hist1h2ap,nascent_all
4930502A04Rik,nascent_all
3010003L21Rik,nascent_all
Mir1191,nascent_all
Mettl8,nascent_all
Gm43266,nascent_all
Agps,nascent_all
Gm12940,nascent_all
Gm38109,nascent_all
1700056E22Rik,nascent_all
Rassf3,nascent_all
AC132253.8,nascent_all
Hmgxb3,nascent_all
Cyb561,nascent_all
Atg101,nascent_all
Gm8991,nascent_all
Cort,nascent_all
Rpl35,nascent_all
Gm48619,nascent_all
Gm3373,nascent_all
Gm15523,nascent_all
Gm33460,nascent_all
Gm9495,nascent_all
Gm18870,nascent_all
Commd4,nascent_all
Gucy1b1,nascent_all
Gm14373,nascent_all
Gm15788,nascent_all
Id2,nascent_all
Gm49445,nascent_all
Eif4g3,nascent_all
Gm46440,nascent_all
Exosc4,nascent_all
Selenon,nascent_all
Mcf2l,nascent_all
Cbx1,nascent_all
P4htm,nascent_all
Gm10689,nascent_all
Plppr3,nascent_all
Dok6,nascent_all
Asb7,nascent_all
Id3,nascent_all
Dtx2,nascent_all
Csk,nascent_all
Rab8a,nascent_all
Gm13570,nascent_all
Aen,nascent_all
Zbtb8os,nascent_all
Gm49752,nascent_all
Gm10251,nascent_all
AC134333.1,nascent_all
Gm4057,nascent_all
