gene_name,Ctrl_vs_Chd7_1,Ctrl_vs_Chd7_2,Ctrl_vs_Chd7_3,Chd7_1_vs_Ctrl,Chd7_1_vs_Chd7_2,Chd7_1_vs_Chd7_3,Chd7_2_vs_Ctrl,Chd7_2_vs_Chd7_1,Chd7_2_vs_Chd7_3,Chd7_3_vs_Ctrl,Chd7_3_vs_Chd7_1,Chd7_3_vs_Chd7_2
Thoc1,0.142,0.404,0.805,0.142,0.562,0.264,0.404,0.562,0.591,0.805,0.264,0.591
Oaz2,0.372,0.575,0.57,0.372,0.184,0.181,0.575,0.184,0.996,0.57,0.181,0.996
E230015B07Rik,0.91,0.777,0.831,0.91,0.723,0.928,0.777,0.723,0.655,0.831,0.928,0.655
Rlbp1,1.0,0.62,0.649,1.0,0.648,0.675,0.62,0.648,0.965,0.649,0.675,0.965
Polr2f,0.577,0.667,0.764,0.577,0.367,0.813,0.667,0.367,0.504,0.764,0.813,0.504
Gm5724,,,,,,,,,,,,
Zfp345,0.413,0.254,0.293,0.413,0.773,0.837,0.254,0.773,0.932,0.293,0.837,0.932
Nthl1,0.767,0.474,0.686,0.767,0.36,0.927,0.474,0.36,0.305,0.686,0.927,0.305
Slc25a41,0.828,0.807,0.791,0.828,1.0,1.0,0.807,1.0,1.0,0.791,1.0,1.0
Gm7678,0.828,0.807,0.791,0.828,1.0,1.0,0.807,1.0,1.0,0.791,1.0,1.0
Gpc4,0.751,1.0,1.0,0.751,0.749,0.734,1.0,0.749,1.0,1.0,0.734,1.0
Phldb3,0.294,0.974,0.706,0.294,0.353,0.538,0.974,0.353,0.753,0.706,0.538,0.753
Kyat3,0.906,0.279,0.397,0.906,0.38,0.51,0.279,0.38,0.821,0.397,0.51,0.821
Enkd1,0.554,0.232,0.184,0.554,0.583,0.505,0.232,0.583,0.907,0.184,0.505,0.907
Yif1b,0.874,0.341,0.749,0.874,0.468,0.883,0.341,0.468,0.562,0.749,0.883,0.562
Gm14409,0.598,0.695,0.963,0.598,0.401,0.654,0.695,0.401,0.687,0.963,0.654,0.687
Krtap22-2,,,,,,,,,,,,
Commd6,0.781,0.827,0.942,0.781,0.65,0.851,0.827,0.65,0.789,0.942,0.851,0.789
Tvp23a,0.498,0.669,0.268,0.498,0.814,0.673,0.669,0.814,0.515,0.268,0.673,0.515
Gm37597,,,,,,,,,,,,
Gm29730,,,,,,,,,,,,
Gm3699,1.0,0.323,1.0,1.0,0.368,1.0,0.323,0.368,0.343,1.0,1.0,0.343
Gm8371,0.74,0.957,0.43,0.74,0.722,0.664,0.957,0.722,0.433,0.43,0.664,0.433
Fam186b,0.113,0.248,0.043,0.113,0.68,0.681,0.248,0.68,0.409,0.043,0.681,0.409
Pgam1-ps2,0.786,0.889,0.925,0.786,0.707,0.738,0.889,0.707,0.966,0.925,0.738,0.966
Nhlrc3,0.695,0.793,0.609,0.695,0.905,0.914,0.793,0.905,0.821,0.609,0.914,0.821
Plod1,0.75,0.852,0.955,0.75,0.643,0.73,0.852,0.643,0.905,0.955,0.73,0.905
Socs3,0.043,0.005,0.631,0.043,0.455,0.022,0.005,0.455,0.002,0.631,0.022,0.002
Gm48035,0.559,0.907,0.589,0.559,0.667,0.963,0.907,0.667,0.697,0.589,0.963,0.697
Ndufa5,0.822,0.6,0.974,0.822,0.494,0.86,0.6,0.494,0.611,0.974,0.86,0.611
Ttc9c,0.697,0.28,0.123,0.697,0.18,0.078,0.28,0.18,0.672,0.123,0.078,0.672
Gm6263,0.925,0.903,0.952,0.925,0.98,0.887,0.903,0.98,0.866,0.952,0.887,0.866
Slc35b4,0.406,0.868,0.301,0.406,0.542,0.856,0.868,0.542,0.427,0.301,0.856,0.427
Rpl7a,0.935,0.589,0.822,0.935,0.675,0.895,0.589,0.675,0.774,0.822,0.895,0.774
Gm49392,0.223,0.979,0.597,0.223,0.275,0.526,0.979,0.275,0.646,0.597,0.526,0.646
Gm7731,0.543,0.789,0.681,0.543,0.426,0.842,0.789,0.426,0.536,0.681,0.842,0.536
Olfr1502,,,,,,,,,,,,
Gm19093,,,,,,,,,,,,
Lrig3,0.896,0.434,0.996,0.896,0.55,0.9,0.434,0.55,0.465,0.996,0.9,0.465
Gm21293,0.908,0.929,0.582,0.908,0.852,0.694,0.929,0.852,0.555,0.582,0.694,0.555
Angptl2,0.322,0.193,0.895,0.322,0.783,0.429,0.193,0.783,0.283,0.895,0.429,0.283
Umpk-ps,0.828,0.807,0.791,0.828,1.0,1.0,0.807,1.0,1.0,0.791,1.0,1.0
Kirrel,,,,,,,,,,,,
Gm12133,,,,,,,,,,,,
Nop10,0.54,0.39,0.74,0.54,0.179,0.387,0.39,0.179,0.628,0.74,0.387,0.628
Igkj2,1.0,1.0,0.768,1.0,1.0,0.783,1.0,1.0,0.765,0.768,0.783,0.765
Dydc1,,,,,,,,,,,,
Vmn1r93,,,,,,,,,,,,
Selenbp1,0.758,0.659,0.322,0.758,0.904,0.527,0.659,0.904,0.605,0.322,0.527,0.605
Hspd1-ps3,0.852,0.835,0.604,0.852,0.986,0.524,0.835,0.986,0.509,0.604,0.524,0.509
Klk1b14-ps,,,,,,,,,,,,
Ugt2a2,,,,,,,,,,,,
Tsn,0.909,0.269,0.783,0.909,0.266,0.883,0.269,0.266,0.207,0.783,0.883,0.207
Atp5mpl,0.33,0.676,0.918,0.33,0.203,0.324,0.676,0.203,0.773,0.918,0.324,0.773
Adh7,,,,,,,,,,,,
Ksr2,0.836,0.67,0.326,0.836,0.842,0.279,0.67,0.842,0.197,0.326,0.279,0.197
Gm49478,0.347,0.453,0.506,0.347,0.857,0.794,0.453,0.857,0.936,0.506,0.794,0.936
Srsf9,0.574,0.748,0.755,0.574,0.419,0.818,0.748,0.419,0.562,0.755,0.818,0.562
Ldlrad4,0.703,0.966,0.666,0.703,0.756,0.964,0.966,0.756,0.722,0.666,0.964,0.722
Pgm5,1.0,1.0,0.768,1.0,1.0,0.783,1.0,1.0,0.765,0.768,0.783,0.765
Olfr304,,,,,,,,,,,,
Gm7707,,,,,,,,,,,,
Myom2,0.085,0.381,0.14,0.085,0.431,0.8,0.381,0.431,0.586,0.14,0.8,0.586
Zfp986,0.588,0.181,0.416,0.588,0.466,0.809,0.181,0.466,0.618,0.416,0.809,0.618
Dlg3,0.951,0.058,0.138,0.951,0.094,0.193,0.058,0.094,0.705,0.138,0.193,0.705
Gm13287,,,,,,,,,,,,
Gm12042,0.287,0.686,0.241,0.287,0.544,0.927,0.686,0.544,0.482,0.241,0.927,0.482
Mvb12b,0.216,0.177,0.354,0.216,0.921,0.775,0.177,0.921,0.699,0.354,0.775,0.699
Gm42924,,,,,,,,,,,,
Gm29800,,,,,,,,,,,,
Gm10181,0.598,0.705,0.437,0.598,0.41,0.822,0.705,0.41,0.296,0.437,0.822,0.296
Gm11743,0.974,0.764,0.346,0.974,0.807,0.376,0.764,0.807,0.257,0.346,0.376,0.257
Grin2d,0.306,0.438,0.724,0.306,0.812,0.208,0.438,0.812,0.301,0.724,0.208,0.301
Gm8649,0.662,0.642,0.626,0.662,1.0,1.0,0.642,1.0,1.0,0.626,1.0,1.0
Gm16490,0.759,1.0,1.0,0.759,0.756,0.741,1.0,0.756,1.0,1.0,0.741,1.0
Gid8,0.935,0.245,0.994,0.935,0.324,0.935,0.245,0.324,0.284,0.994,0.935,0.284
Olfr460,0.828,0.807,0.791,0.828,1.0,1.0,0.807,1.0,1.0,0.791,1.0,1.0
Prrg1,0.923,0.382,0.963,0.923,0.376,0.896,0.382,0.376,0.449,0.963,0.896,0.449
AC133103.3,1.0,0.399,1.0,1.0,0.442,1.0,0.399,0.442,0.415,1.0,1.0,0.415
Zcrb1,0.388,0.747,0.841,0.388,0.62,0.543,0.747,0.62,0.911,0.841,0.543,0.911
Gm18691,,,,,,,,,,,,
Gm46203,0.62,0.885,0.898,0.62,0.751,0.564,0.885,0.751,0.802,0.898,0.564,0.802
Gm11996,0.717,0.737,0.474,0.717,0.981,0.76,0.737,0.981,0.741,0.474,0.76,0.741
Olfr1556-ps1,,,,,,,,,,,,
Vps37a,0.373,0.922,0.195,0.373,0.468,0.716,0.922,0.468,0.274,0.195,0.716,0.274
Gm43959,,,,,,,,,,,,
Gm28185,,,,,,,,,,,,
Gm11258,0.687,0.92,0.919,0.687,0.784,0.784,0.92,0.784,0.999,0.919,0.784,0.999
4930513O06Rik,,,,,,,,,,,,
Gp5,0.99,0.932,0.697,0.99,0.929,0.714,0.932,0.929,0.781,0.697,0.714,0.781
Srek1ip1,0.811,0.269,0.758,0.811,0.43,0.951,0.269,0.43,0.464,0.758,0.951,0.464
Virma,0.591,0.766,0.291,0.591,0.445,0.637,0.766,0.445,0.216,0.291,0.637,0.216
Ube2j2,0.649,0.077,0.517,0.649,0.231,0.862,0.077,0.231,0.304,0.517,0.862,0.304
Olfr752-ps1,0.864,0.675,0.825,0.864,0.823,0.966,0.675,0.823,0.855,0.825,0.966,0.855
Gm15167,,,,,,,,,,,,
Mn1,0.799,0.648,0.838,0.799,0.519,0.674,0.648,0.519,0.816,0.838,0.674,0.816
Gm44419,,,,,,,,,,,,
Gm45234,0.374,0.099,0.727,0.374,0.023,0.622,0.099,0.023,0.067,0.727,0.622,0.067
Snip1,0.796,0.777,0.465,0.796,0.982,0.667,0.777,0.982,0.683,0.465,0.667,0.683
Tspy-ps,0.33,0.873,0.384,0.33,0.293,0.095,0.873,0.293,0.5,0.384,0.095,0.5
Ins2,0.922,0.808,0.791,0.922,0.755,0.74,0.808,0.755,1.0,0.791,0.74,1.0
Cntln,0.419,0.2,0.894,0.419,0.056,0.532,0.2,0.056,0.19,0.894,0.532,0.19
Cltc,0.0,0.832,0.589,0.0,0.001,0.005,0.832,0.001,0.492,0.589,0.005,0.492
Tmem127,0.731,0.379,0.102,0.731,0.625,0.239,0.379,0.625,0.491,0.102,0.239,0.491
Gm48288,,,,,,,,,,,,
Gm21869,,,,,,,,,,,,
Ighv5-5,,,,,,,,,,,,
Gm48258,,,,,,,,,,,,
Gm10769,0.902,0.662,0.646,0.902,0.606,0.591,0.662,0.606,1.0,0.646,0.591,1.0
Ifi203,0.329,0.933,0.415,0.329,0.333,0.882,0.933,0.333,0.412,0.415,0.882,0.412
Ccdc159,0.787,0.772,0.481,0.787,0.987,0.698,0.772,0.987,0.71,0.481,0.698,0.71
Gm18658,,,,,,,,,,,,
Iqcj,0.991,0.529,0.513,0.991,0.57,0.555,0.529,0.57,1.0,0.513,0.555,1.0
Zfp579,0.753,0.784,0.532,0.753,0.968,0.391,0.784,0.968,0.408,0.532,0.391,0.408
Rnf166,0.658,0.155,0.557,0.658,0.089,0.346,0.155,0.089,0.446,0.557,0.346,0.446
Tmie,0.081,0.248,0.313,0.081,0.012,0.015,0.248,0.012,0.863,0.313,0.015,0.863
Fabp6,,,,,,,,,,,,
Dock9,0.181,0.083,0.346,0.181,0.719,0.717,0.083,0.719,0.47,0.346,0.717,0.47
Cnot6,0.124,0.209,0.103,0.124,0.795,0.936,0.209,0.795,0.733,0.103,0.936,0.733
Gm4889,1.0,0.51,1.0,1.0,0.546,1.0,0.51,0.546,0.516,1.0,1.0,0.516
Gm4076,0.751,0.78,1.0,0.751,0.972,0.734,0.78,0.972,0.761,1.0,0.734,0.761
Gm41434,0.85,0.603,0.345,0.85,0.759,0.474,0.603,0.759,0.674,0.345,0.474,0.674
Gm12830,,,,,,,,,,,,
Ubap1l,0.471,0.863,0.895,0.471,0.612,0.587,0.863,0.612,0.97,0.895,0.587,0.97
Gsta2,1.0,1.0,0.768,1.0,1.0,0.783,1.0,1.0,0.765,0.768,0.783,0.765
Bace1,0.051,0.287,0.115,0.051,0.392,0.688,0.287,0.392,0.639,0.115,0.688,0.639
Ighv1-63,,,,,,,,,,,,
Gm14840,0.482,0.213,0.421,0.482,0.639,0.933,0.213,0.639,0.7,0.421,0.933,0.7
Gm18115,,,,,,,,,,,,
Olfr928-ps1,,,,,,,,,,,,
Adpgk,0.611,0.168,0.194,0.611,0.429,0.474,0.168,0.429,0.936,0.194,0.474,0.936
Clec2l,0.466,0.808,0.818,0.466,0.377,0.378,0.808,0.377,0.986,0.818,0.378,0.986
Dcbld1,0.878,0.969,0.787,0.878,0.86,0.916,0.969,0.86,0.777,0.787,0.916,0.777
Gm11868,0.758,1.0,0.803,0.758,0.756,0.957,1.0,0.756,0.797,0.803,0.957,0.797
Olfr1134,,,,,,,,,,,,
Zp2,,,,,,,,,,,,
Gm5027,,,,,,,,,,,,
Gm15136,,,,,,,,,,,,
Nsun7,0.549,0.624,0.736,0.549,0.916,0.806,0.624,0.916,0.887,0.736,0.806,0.887
Gm28624,,,,,,,,,,,,
Egf,0.422,0.814,0.57,0.422,0.342,0.207,0.814,0.342,0.765,0.57,0.207,0.765
Cep170b,0.111,0.726,0.382,0.111,0.254,0.024,0.726,0.254,0.261,0.382,0.024,0.261
Gm7436,1.0,0.51,1.0,1.0,0.546,1.0,0.51,0.546,0.516,1.0,1.0,0.516
Klk1b24,,,,,,,,,,,,
Gli1,0.755,0.735,0.817,0.755,1.0,0.939,0.735,1.0,0.919,0.817,0.939,0.919
Gm2736,,,,,,,,,,,,
Gm48652,0.827,0.806,0.819,0.827,1.0,0.681,0.806,1.0,0.663,0.819,0.681,0.663
Akirin2,0.963,0.689,0.532,0.963,0.747,0.54,0.689,0.747,0.348,0.532,0.54,0.348
Sp140,0.882,0.697,0.655,0.882,0.827,0.785,0.697,0.827,0.958,0.655,0.785,0.958
Gm28615,,,,,,,,,,,,
Tubb4a,0.895,0.713,0.566,0.895,0.647,0.518,0.713,0.647,0.851,0.566,0.518,0.851
Cd2bp2,0.668,0.514,0.728,0.668,0.839,0.478,0.514,0.839,0.36,0.728,0.478,0.36
Gm6345,0.604,0.527,0.554,0.604,0.919,0.952,0.527,0.919,0.967,0.554,0.952,0.967
Elfn2,0.517,0.764,0.253,0.517,0.391,0.121,0.764,0.391,0.434,0.253,0.121,0.434
Mlec,0.576,0.354,0.875,0.576,0.738,0.713,0.354,0.738,0.482,0.875,0.713,0.482
Gm21834,,,,,,,,,,,,
Taar4,,,,,,,,,,,,
Parvb,0.04,0.661,0.496,0.04,0.13,0.012,0.661,0.13,0.305,0.496,0.012,0.305
Gm2244,0.859,0.417,0.35,0.859,0.564,0.491,0.417,0.564,0.908,0.35,0.491,0.908
Slc25a22,0.265,0.083,0.111,0.265,0.575,0.662,0.083,0.575,0.901,0.111,0.662,0.901
Gm44807,0.828,0.807,0.791,0.828,1.0,1.0,0.807,1.0,1.0,0.791,1.0,1.0
Pcsk2,0.048,0.738,0.314,0.048,0.132,0.369,0.738,0.132,0.539,0.314,0.369,0.539
Tcrg-C3,0.853,0.286,0.858,0.853,0.247,0.995,0.286,0.247,0.249,0.858,0.995,0.249
Ncapg2,0.915,0.378,0.678,0.915,0.367,0.778,0.378,0.367,0.236,0.678,0.778,0.236
Gm43124,0.735,0.582,0.788,0.735,0.854,0.949,0.582,0.854,0.803,0.788,0.949,0.803
Gm44112,,,,,,,,,,,,
Vmn2r-ps45,,,,,,,,,,,,
Vmn1r-ps58,,,,,,,,,,,,
Nr1h2,0.938,0.365,0.974,0.938,0.449,0.92,0.365,0.449,0.391,0.974,0.92,0.391
Stk24,0.128,0.338,0.205,0.128,0.607,0.816,0.338,0.607,0.779,0.205,0.816,0.779
Cbx3-ps3,0.686,0.683,0.981,0.686,0.462,0.722,0.683,0.462,0.691,0.981,0.722,0.691
Gm39481,,,,,,,,,,,,
Gpn3,0.309,0.153,0.379,0.309,0.71,0.897,0.153,0.71,0.614,0.379,0.897,0.614
Gm16061,0.207,0.53,0.082,0.207,0.521,0.577,0.53,0.521,0.243,0.082,0.577,0.243
Gm48108,,,,,,,,,,,,
Gm12187,0.107,0.069,0.06,0.107,0.848,0.805,0.069,0.848,0.955,0.06,0.805,0.955
Gm21841,,,,,,,,,,,,
Rsph9,0.88,0.685,0.623,0.88,0.612,0.559,0.685,0.612,0.938,0.623,0.559,0.938
Gm18357,,,,,,,,,,,,
Fyn,0.632,0.359,0.709,0.632,0.202,0.923,0.359,0.202,0.239,0.709,0.923,0.239
Gm49255,0.759,1.0,1.0,0.759,0.756,0.741,1.0,0.756,1.0,1.0,0.741,1.0
Ighv6-7,,,,,,,,,,,,
Rps12-ps22,0.379,0.576,1.0,0.379,0.773,0.393,0.576,0.773,0.572,1.0,0.393,0.572
Gbp2,0.407,0.686,0.225,0.407,0.26,0.062,0.686,0.26,0.46,0.225,0.062,0.46
Plekhm2,0.23,0.105,0.06,0.23,0.701,0.536,0.105,0.701,0.815,0.06,0.536,0.815
Atxn1l,0.949,0.166,0.381,0.949,0.228,0.459,0.166,0.228,0.642,0.381,0.459,0.642
Pip4p1,0.209,0.256,0.217,0.209,0.911,0.98,0.256,0.911,0.931,0.217,0.98,0.931
Gm4759,0.576,0.283,0.641,0.576,0.136,0.932,0.283,0.136,0.16,0.641,0.932,0.16
Il18bp,0.213,0.423,0.115,0.213,0.681,0.774,0.423,0.681,0.482,0.115,0.774,0.482
Rnf122,0.37,0.525,0.728,0.37,0.812,0.614,0.525,0.812,0.791,0.728,0.614,0.791
Gm21249,,,,,,,,,,,,
Sp7,0.925,0.177,0.972,0.925,0.263,1.0,0.177,0.263,0.24,0.972,1.0,0.24
Olfr1288,,,,,,,,,,,,
Ptprcap,0.937,0.707,0.891,0.937,0.678,0.843,0.707,0.678,0.827,0.891,0.843,0.827
Msl1,0.796,0.367,0.1,0.796,0.556,0.205,0.367,0.556,0.497,0.1,0.205,0.497
Gm28435,,,,,,,,,,,,
Gm6479,,,,,,,,,,,,
Gm19057,,,,,,,,,,,,
Gm11858,,,,,,,,,,,,
Sp100,0.87,0.972,0.777,0.87,0.906,0.684,0.972,0.906,0.772,0.777,0.684,0.772
Mettl26,0.954,0.887,0.994,0.954,0.939,0.963,0.887,0.939,0.902,0.994,0.963,0.902
Gm6855,0.266,0.513,0.829,0.266,0.64,0.39,0.513,0.64,0.681,0.829,0.39,0.681
Sox12,0.25,0.954,0.491,0.25,0.31,0.651,0.954,0.31,0.562,0.491,0.651,0.562
Olfr576,1.0,0.767,1.0,1.0,0.783,1.0,0.767,0.783,0.749,1.0,1.0,0.749
IQCF2,0.828,0.934,0.97,0.828,0.784,0.815,0.934,0.784,0.967,0.97,0.815,0.967
Gm16167,,,,,,,,,,,,
Psmd6,0.466,0.757,0.683,0.466,0.701,0.769,0.757,0.701,0.928,0.683,0.769,0.928
Gm47748,,,,,,,,,,,,
Nin,0.763,0.97,0.86,0.763,0.809,0.909,0.97,0.809,0.899,0.86,0.909,0.899
Atxn2,0.146,0.38,0.058,0.146,0.596,0.696,0.38,0.596,0.355,0.058,0.696,0.355
Wdr53,0.448,0.658,0.607,0.448,0.771,0.819,0.658,0.771,0.95,0.607,0.819,0.95
Gm5958,,,,,,,,,,,,
Dhx36,0.612,0.204,0.22,0.612,0.486,0.511,0.204,0.486,0.968,0.22,0.511,0.968
Gm21940,1.0,1.0,0.803,1.0,1.0,0.815,1.0,1.0,0.796,0.803,0.815,0.796
Cyp2b13,,,,,,,,,,,,
Gm15765,,,,,,,,,,,,
Pla2g4e,0.444,0.222,0.501,0.444,0.679,0.929,0.222,0.679,0.612,0.501,0.929,0.612
Tubgcp3,0.101,0.235,0.97,0.101,0.679,0.125,0.235,0.679,0.263,0.97,0.125,0.263
Scrt1,0.514,0.971,0.516,0.514,0.523,0.985,0.971,0.523,0.527,0.516,0.985,0.527
Gm18692,0.828,0.807,0.791,0.828,1.0,1.0,0.807,1.0,1.0,0.791,1.0,1.0
Urah,,,,,,,,,,,,
Gm50085,,,,,,,,,,,,
AC127331.5,,,,,,,,,,,,
Ptpmt1,0.066,0.727,0.936,0.066,0.17,0.105,0.727,0.17,0.805,0.936,0.105,0.805
Aldh5a1,0.986,0.679,0.495,0.986,0.718,0.521,0.679,0.718,0.314,0.495,0.521,0.314
Cdo1,0.403,0.323,0.276,0.403,0.893,0.821,0.323,0.893,0.927,0.276,0.821,0.927
Gm49884,,,,,,,,,,,,
Kcnv1,1.0,0.767,1.0,1.0,0.783,1.0,0.767,0.783,0.749,1.0,1.0,0.749
Gm9560,,,,,,,,,,,,
Fkbp1a-ps3,,,,,,,,,,,,
Gm14567,0.844,0.407,0.963,0.844,0.565,0.824,0.407,0.565,0.423,0.963,0.824,0.423
Prss43,0.568,0.962,0.429,0.568,0.568,0.845,0.962,0.568,0.44,0.429,0.845,0.44
Gm44525,,,,,,,,,,,,
Ric3,0.44,0.263,0.175,0.44,0.75,0.587,0.263,0.75,0.822,0.175,0.587,0.822
Gm11522,,,,,,,,,,,,
Wdr47,0.852,0.224,0.648,0.852,0.347,0.557,0.224,0.347,0.126,0.648,0.557,0.126
Gm27179,,,,,,,,,,,,
Cep350,0.492,0.824,0.778,0.492,0.671,0.711,0.824,0.671,0.957,0.778,0.711,0.957
Olfr815,,,,,,,,,,,,
Gpr31b,0.812,0.73,0.616,0.812,0.591,0.496,0.73,0.591,0.887,0.616,0.496,0.887
Rtf2,0.524,0.409,0.457,0.524,0.864,0.924,0.409,0.864,0.939,0.457,0.924,0.939
Gm10053,0.569,0.235,0.68,0.569,0.109,0.885,0.235,0.109,0.144,0.68,0.885,0.144
Ap1g2,0.761,0.96,0.622,0.761,0.815,0.465,0.96,0.815,0.619,0.622,0.465,0.619
Nkd2,0.846,0.849,0.802,0.846,0.996,0.961,0.849,0.996,0.957,0.802,0.961,0.957
Gm21310,,,,,,,,,,,,
Gm38697,,,,,,,,,,,,
Gm14752,0.466,0.446,0.6,0.466,0.98,0.843,0.446,0.98,0.822,0.6,0.843,0.822
Gm8039,,,,,,,,,,,,
Nepn,1.0,1.0,0.803,1.0,1.0,0.815,1.0,1.0,0.796,0.803,0.815,0.796
Ssh3,0.126,0.055,0.019,0.126,0.727,0.463,0.055,0.727,0.7,0.019,0.463,0.7
Gm47994,0.828,0.947,0.79,0.828,0.795,1.0,0.947,0.795,0.761,0.79,1.0,0.761
Nt5c3b,0.956,0.61,0.521,0.956,0.678,0.592,0.61,0.678,0.905,0.521,0.592,0.905
Olfr292,,,,,,,,,,,,
Selenow,0.51,0.081,0.213,0.51,0.322,0.594,0.081,0.322,0.647,0.213,0.594,0.647
Gm12696,0.59,0.349,0.689,0.59,0.717,0.896,0.349,0.717,0.619,0.689,0.896,0.619
Rps13-ps4,0.355,0.288,0.444,0.355,0.901,0.882,0.288,0.901,0.784,0.444,0.882,0.784
Cd8a,0.215,0.932,0.865,0.215,0.291,0.328,0.932,0.291,0.938,0.865,0.328,0.938
A4galt,0.519,0.609,0.864,0.519,0.901,0.663,0.609,0.901,0.755,0.864,0.663,0.755
Fam57a,0.604,0.601,0.49,0.604,0.34,0.878,0.601,0.34,0.265,0.49,0.878,0.265
Dcstamp,,,,,,,,,,,,
Gm16378,,,,,,,,,,,,
Gm14998,,,,,,,,,,,,
Clrn1,0.165,0.505,0.872,0.165,0.061,0.259,0.505,0.061,0.445,0.872,0.259,0.445
Ybey,0.411,0.832,0.899,0.411,0.574,0.383,0.832,0.574,0.756,0.899,0.383,0.756
Pdpn,1.0,1.0,0.768,1.0,1.0,0.783,1.0,1.0,0.765,0.768,0.783,0.765
Gm8232,,,,,,,,,,,,
Gm9249,,,,,,,,,,,,
Rpl31-ps1,0.68,0.766,0.556,0.68,0.513,0.874,0.766,0.513,0.414,0.556,0.874,0.414
Vmn2r126,,,,,,,,,,,,
Gm20691,1.0,0.152,0.149,1.0,0.195,0.192,0.152,0.195,0.993,0.149,0.192,0.993
Olfr971,,,,,,,,,,,,
Ear-ps10,,,,,,,,,,,,
Tmbim7,0.912,0.906,0.796,0.912,0.995,0.735,0.906,0.995,0.731,0.796,0.735,0.731
Nme3,0.947,0.801,0.926,0.947,0.866,0.884,0.801,0.866,0.752,0.926,0.884,0.752
Gm29120,,,,,,,,,,,,
Dock7,0.672,0.23,0.904,0.672,0.481,0.617,0.23,0.481,0.225,0.904,0.617,0.225
Ralgapa2,0.669,0.265,0.624,0.669,0.159,0.402,0.265,0.159,0.567,0.624,0.402,0.567
Olfr960,,,,,,,,,,,,
Gprc6a,,,,,,,,,,,,
Gm13146,0.808,0.874,0.516,0.808,0.714,0.414,0.874,0.714,0.651,0.516,0.414,0.651
Ankrd16,0.1,0.295,0.558,0.1,0.585,0.333,0.295,0.585,0.673,0.558,0.333,0.673
Alppl2,,,,,,,,,,,,
Olfr694,,,,,,,,,,,,
Olfr478,0.902,0.613,0.757,0.902,0.732,0.693,0.613,0.732,0.452,0.757,0.693,0.452
Ctsl,0.012,0.513,0.435,0.012,0.004,0.003,0.513,0.004,0.908,0.435,0.003,0.908
1700001L19Rik,0.926,0.905,0.696,0.926,0.847,0.786,0.905,0.847,0.642,0.696,0.786,0.642
Arhgap25,0.881,0.705,0.742,0.881,0.63,0.662,0.705,0.63,0.965,0.742,0.662,0.965
AC162463.2,,,,,,,,,,,,
Crppa,0.594,0.613,0.888,0.594,0.34,0.716,0.613,0.34,0.549,0.888,0.716,0.549
Gm20861,,,,,,,,,,,,
Zfp973,0.363,0.848,0.923,0.363,0.511,0.356,0.848,0.511,0.792,0.923,0.356,0.792
D17H6S53E,0.031,0.345,0.037,0.031,0.265,0.941,0.345,0.265,0.296,0.037,0.941,0.296
Ccdc150,0.867,0.831,0.337,0.867,0.728,0.306,0.831,0.728,0.509,0.337,0.306,0.509
Nemp2,0.331,0.154,0.178,0.331,0.68,0.733,0.154,0.68,0.943,0.178,0.733,0.943
Rps3a1,0.485,0.929,0.949,0.485,0.577,0.562,0.929,0.577,0.982,0.949,0.562,0.982
Hck,0.958,0.82,0.279,0.958,0.797,0.348,0.82,0.797,0.232,0.279,0.348,0.232
Olfr70,,,,,,,,,,,,
Rps6ka3,0.754,0.207,0.138,0.754,0.387,0.285,0.207,0.387,0.84,0.138,0.285,0.84
Dnmt3c,1.0,1.0,0.803,1.0,1.0,0.815,1.0,1.0,0.796,0.803,0.815,0.796
Cldn12,0.407,0.925,0.204,0.407,0.504,0.688,0.925,0.504,0.285,0.204,0.688,0.285
Atp13a4,1.0,0.584,0.826,1.0,0.615,0.836,0.584,0.615,0.769,0.826,0.836,0.769
Olfr874,,,,,,,,,,,,
Hmgb1-rs17,0.5,0.474,0.833,0.5,0.972,0.656,0.474,0.972,0.629,0.833,0.656,0.629
Vmn2r77,0.534,0.939,0.928,0.534,0.618,0.625,0.939,0.618,0.99,0.928,0.625,0.99
Gm18012,,,,,,,,,,,,
Serpinb9,0.486,0.465,0.3,0.486,0.975,0.757,0.465,0.975,0.781,0.3,0.757,0.781
Zdhhc25,,,,,,,,,,,,
Atp6v0c-ps2,1.0,1.0,0.363,1.0,1.0,0.406,1.0,1.0,0.392,0.363,0.406,0.392
Slc22a14,,,,,,,,,,,,
Ccdc62,0.982,0.87,0.746,0.982,0.896,0.782,0.87,0.896,0.884,0.746,0.782,0.884
Gm1982,,,,,,,,,,,,
Spag6,0.322,0.439,0.6,0.322,0.823,0.643,0.439,0.823,0.808,0.6,0.643,0.808
Tepsin,0.872,0.834,0.695,0.872,0.735,0.613,0.834,0.735,0.867,0.695,0.613,0.867
Gm4064,,,,,,,,,,,,
Atp2a2,0.674,0.819,0.724,0.674,0.553,0.48,0.819,0.553,0.91,0.724,0.48,0.91
Slc15a2,0.09,0.991,0.036,0.09,0.123,0.717,0.991,0.123,0.056,0.036,0.717,0.056
Gm5754,0.738,0.807,0.79,0.738,0.595,0.581,0.807,0.595,1.0,0.79,0.581,1.0
1810009A15Rik,0.506,0.859,0.87,0.506,0.441,0.646,0.859,0.441,0.755,0.87,0.646,0.755
Cd14,0.69,0.32,0.694,0.69,0.588,0.991,0.32,0.588,0.575,0.694,0.991,0.575
