gene_name,Ctrl_vs_Chd7_1,Ctrl_vs_Chd7_2,Ctrl_vs_Chd7_3,Chd7_1_vs_Ctrl,Chd7_1_vs_Chd7_2,Chd7_1_vs_Chd7_3,Chd7_2_vs_Ctrl,Chd7_2_vs_Chd7_1,Chd7_2_vs_Chd7_3,Chd7_3_vs_Ctrl,Chd7_3_vs_Chd7_1,Chd7_3_vs_Chd7_2
Tsn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Atp5mpl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Adh7,,,,,,,,,,,,
Ksr2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm49478,1.0,,,1.0,,1.0,,,,,1.0,
Srsf9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Ldlrad4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Pgm5,,,,,,1.0,,,,,1.0,
Olfr304,,,,,,,,,,,,
Gm7707,,,,,,,,,,,,
Myom2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Zfp986,,,,,,1.0,,,,,1.0,
Dlg3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm13287,,,,,,,,,,,,
Gm12042,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Mvb12b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm42924,,,,,,,,,,,,
Gm29800,,,,,,,,,,,,
Gm10181,1.0,,,1.0,,1.0,,,,,1.0,
Gm11743,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Grin2d,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm8649,,,,,,1.0,,,,,1.0,
Gm16490,,,,,,1.0,,,,,1.0,
Gid8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Olfr460,,,,,,1.0,,,,,1.0,
Prrg1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AC133103.3,,,,,,1.0,,,,,1.0,
Zcrb1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm18691,,,,,,,,,,,,
Gm46203,,,,,,1.0,,,,,1.0,
Gm11996,,,,,,1.0,,,,,1.0,
Olfr1556-ps1,,,,,,,,,,,,
Vps37a,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm43959,,,,,,,,,,,,
Gm28185,,,,,,,,,,,,
Gm11258,,,,,,1.0,,,,,1.0,
4930513O06Rik,,,,,,,,,,,,
Gp5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Srek1ip1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Virma,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Ube2j2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Olfr752-ps1,1.0,,,1.0,,1.0,,,,,1.0,
Gm15167,,,,,,,,,,,,
Mn1,1.0,,,1.0,,1.0,,,,,1.0,
Gm44419,,,,,,,,,,,,
Gm45234,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Snip1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Tspy-ps,1.0,,,1.0,,1.0,,,,,1.0,
Ins2,,,,,,1.0,,,,,1.0,
Cntln,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Cltc,0.15,1.0,1.0,0.15,0.153,1.0,1.0,0.153,1.0,1.0,1.0,1.0
Tmem127,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm48288,,,,,,,,,,,,
Gm21869,,,,,,,,,,,,
Ighv5-5,,,,,,,,,,,,
Gm48258,,,,,,,,,,,,
Gm10769,,,,,,1.0,,,,,1.0,
Ifi203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Ccdc159,,,,,,1.0,,,,,1.0,
Gm18658,,,,,,,,,,,,
Iqcj,,,,,,1.0,,,,,1.0,
Zfp579,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rnf166,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Tmie,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Fabp6,,,,,,,,,,,,
Dock9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Cnot6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm4889,,,,,,1.0,,,,,1.0,
Gm4076,,,,,,1.0,,,,,1.0,
Gm41434,,,,,,1.0,,,,,1.0,
Gm12830,,,,,,,,,,,,
Ubap1l,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gsta2,,,,,,1.0,,,,,1.0,
Bace1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Ighv1-63,,,,,,,,,,,,
Gm14840,,,,,,1.0,,,,,1.0,
Gm18115,,,,,,,,,,,,
Olfr928-ps1,,,,,,,,,,,,
Adpgk,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Clec2l,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Dcbld1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm11868,,,,,,1.0,,,,,1.0,
Olfr1134,,,,,,,,,,,,
Zp2,,,,,,,,,,,,
Gm5027,,,,,,,,,,,,
Gm15136,,,,,,,,,,,,
Nsun7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm28624,,,,,,,,,,,,
Egf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Cep170b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm7436,,,,,,1.0,,,,,1.0,
Klk1b24,,,,,,,,,,,,
Gli1,,,,,,1.0,,,,,1.0,
Gm2736,,,,,,,,,,,,
Gm48652,,,,,,1.0,,,,,1.0,
Akirin2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sp140,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm28615,,,,,,,,,,,,
Tubb4a,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Cd2bp2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm6345,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Elfn2,1.0,,,1.0,,1.0,,,,,1.0,
Mlec,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm21834,,,,,,,,,,,,
Taar4,,,,,,,,,,,,
Parvb,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm2244,1.0,,,1.0,,1.0,,,,,1.0,
Slc25a22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm44807,,,,,,1.0,,,,,1.0,
Pcsk2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Tcrg-C3,,,,,,1.0,,,,,1.0,
Ncapg2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm43124,,,,,,1.0,,,,,1.0,
Gm44112,,,,,,,,,,,,
Vmn2r-ps45,,,,,,,,,,,,
Vmn1r-ps58,,,,,,,,,,,,
Nr1h2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Stk24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Cbx3-ps3,1.0,,,1.0,,1.0,,,,,1.0,
Gm39481,,,,,,,,,,,,
Gpn3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm16061,1.0,,,1.0,,1.0,,,,,1.0,
Gm48108,,,,,,,,,,,,
Gm12187,1.0,,,1.0,,1.0,,,,,1.0,
Gm21841,,,,,,,,,,,,
Rsph9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm18357,,,,,,,,,,,,
Fyn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm49255,,,,,,1.0,,,,,1.0,
Ighv6-7,,,,,,,,,,,,
Rps12-ps22,,,,,,1.0,,,,,1.0,
Gbp2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Plekhm2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Atxn1l,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Pip4p1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm4759,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Il18bp,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rnf122,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm21249,,,,,,,,,,,,
Sp7,,,,,,1.0,,,,,1.0,
Olfr1288,,,,,,,,,,,,
Ptprcap,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Msl1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm28435,,,,,,,,,,,,
Gm6479,,,,,,,,,,,,
Gm19057,,,,,,,,,,,,
Gm11858,,,,,,,,,,,,
Sp100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Mettl26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm6855,1.0,,,1.0,,1.0,,,,,1.0,
Sox12,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Olfr576,,,,,,1.0,,,,,1.0,
IQCF2,,,,,,1.0,,,,,1.0,
Gm16167,,,,,,,,,,,,
Psmd6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm47748,,,,,,,,,,,,
Nin,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Atxn2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Wdr53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm5958,,,,,,,,,,,,
Dhx36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm21940,,,,,,1.0,,,,,1.0,
Cyp2b13,,,,,,,,,,,,
Gm15765,,,,,,,,,,,,
Pla2g4e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Tubgcp3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Scrt1,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Gm18692,,,,,,1.0,,,,,1.0,
Urah,,,,,,,,,,,,
Gm50085,,,,,,,,,,,,
AC127331.5,,,,,,,,,,,,
Ptpmt1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Aldh5a1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Cdo1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm49884,,,,,,,,,,,,
Kcnv1,,,,,,1.0,,,,,1.0,
Gm9560,,,,,,,,,,,,
Fkbp1a-ps3,,,,,,,,,,,,
Gm14567,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Prss43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm44525,,,,,,,,,,,,
Ric3,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Gm11522,,,,,,,,,,,,
Wdr47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm27179,,,,,,,,,,,,
Cep350,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Olfr815,,,,,,,,,,,,
Gpr31b,,,,,,1.0,,,,,1.0,
Rtf2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm10053,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Ap1g2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Nkd2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm21310,,,,,,,,,,,,
Gm38697,,,,,,,,,,,,
Gm14752,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Gm8039,,,,,,,,,,,,
Nepn,,,,,,1.0,,,,,1.0,
Ssh3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm47994,,,,,,1.0,,,,,1.0,
Nt5c3b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Olfr292,,,,,,,,,,,,
Selenow,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm12696,1.0,,,1.0,,1.0,,,,,1.0,
Rps13-ps4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Cd8a,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
A4galt,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Fam57a,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dcstamp,,,,,,,,,,,,
Gm16378,,,,,,,,,,,,
Gm14998,,,,,,,,,,,,
Clrn1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Ybey,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Pdpn,,,,,,1.0,,,,,1.0,
Gm8232,,,,,,,,,,,,
Gm9249,,,,,,,,,,,,
Rpl31-ps1,,,,,,1.0,,,,,1.0,
Vmn2r126,,,,,,,,,,,,
Gm20691,1.0,,,1.0,,1.0,,,,,1.0,
Olfr971,,,,,,,,,,,,
Ear-ps10,,,,,,,,,,,,
Tmbim7,1.0,,,1.0,,1.0,,,,,1.0,
Nme3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm29120,,,,,,,,,,,,
Dock7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Ralgapa2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Olfr960,,,,,,,,,,,,
Gprc6a,,,,,,,,,,,,
Gm13146,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Ankrd16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Alppl2,,,,,,,,,,,,
Olfr694,,,,,,,,,,,,
Olfr478,,,,,,1.0,,,,,1.0,
Ctsl,1.0,1.0,1.0,1.0,0.454,1.0,1.0,0.454,1.0,1.0,1.0,1.0
1700001L19Rik,,,,,,1.0,,,,,1.0,
Arhgap25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AC162463.2,,,,,,,,,,,,
Crppa,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Gm20861,,,,,,,,,,,,
Zfp973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
D17H6S53E,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Ccdc150,,,,,,1.0,,,,,1.0,
Nemp2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rps3a1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Hck,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Olfr70,,,,,,,,,,,,
Rps6ka3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dnmt3c,,,,,,1.0,,,,,1.0,
Cldn12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Atp13a4,,,,,,1.0,,,,,1.0,
Olfr874,,,,,,,,,,,,
Hmgb1-rs17,,,,,,1.0,,,,,1.0,
Vmn2r77,1.0,,,1.0,,1.0,,,,,1.0,
Gm18012,,,,,,,,,,,,
Serpinb9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Zdhhc25,,,,,,,,,,,,
Atp6v0c-ps2,,,,,,1.0,,,,,1.0,
Slc22a14,,,,,,,,,,,,
Ccdc62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm1982,,,,,,,,,,,,
Spag6,1.0,,,1.0,,1.0,,,,,1.0,
Tepsin,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm4064,,,,,,,,,,,,
Atp2a2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Slc15a2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm5754,,,,,,1.0,,,,,1.0,
1810009A15Rik,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Cd14,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Gm6461,,,,,,1.0,,,,,1.0,
Ripk4,1.0,,,1.0,,1.0,,,,,1.0,
Gm18146,,,,,,1.0,,,,,1.0,
Tm6sf1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rax,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Dclk1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Arf4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Setmar,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Enpp4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm21907,,,,,,,,,,,,
AW822073,,,,,,,,,,,,
Rbm8a,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Hbb-bh2,,,,,,,,,,,,
Psd3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Aass,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0
Gm15181,,,,,,1.0,,,,,1.0,
Cebpg,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm5446,,,,,,1.0,,,,,1.0,
Fgf23,1.0,,,1.0,,1.0,,,,,1.0,
Gm17304,,,,,,1.0,,,,,1.0,
Pzp,,,,,,,,,,,,
Ighv6-6,,,,,,1.0,,,,,1.0,
Pip4k2a,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Erbin,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AC127331.2,1.0,,,1.0,,1.0,,,,,1.0,
Olfr613,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm7804,,,,,,,,,,,,
Osbp2,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Olfr1209,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Oxgr1,,,,,,1.0,,,,,1.0,
Akap14,,,,,,1.0,,,,,1.0,
Il1f8,,,,,,,,,,,,
Gm35843,,,,,,,,,,,,
Cmtm4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Ppib,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm17938,,,,,,1.0,,,,,1.0,
Hoxc8,1.0,,,1.0,,1.0,,,,,1.0,
Chmp4c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Ccdc138,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Zfp14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Ccdc47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Elp1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sema3e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Vmn1r79,1.0,,,1.0,,1.0,,,,,1.0,
Csgalnact1,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0
AC124578.2,,,,,,,,,,,,
Gm6069,,,,,,1.0,,,,,1.0,
Mdh1b,,,,,,,,,,,,
Nckipsd,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Ndufb9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm8812,,,,,,,,,,,,
Gm44551,,,,,,,,,,,,
Gm42474,,,,,,1.0,,,,,1.0,
Gm14628,,,,,,,,,,,,
Pla2g12b,,,,,,1.0,,,,,1.0,
Gm19267,,,,,,,,,,,,
Hmgxb4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Slitrk1,,,,,,1.0,,,,,1.0,
Gm13215,1.0,,,1.0,,1.0,,,,,1.0,
Ripor3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm12313,,,,,,,,,,,,
Gm9192,,,,,,,,,,,,
Ptk2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm18642,,,,,,1.0,,,,,1.0,
Ltbp1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sgk2,1.0,,,1.0,,1.0,,,,,1.0,
Mob3c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm47094,,,,,,1.0,,,,,1.0,
Il7,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0
Gm47462,,,,,,,,,,,,
Elavl1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Cetn2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm48145,,,,,,1.0,,,,,1.0,
Dgat1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm13398,,,,,,1.0,,,,,1.0,
Gm45785,,,,,,1.0,,,,,1.0,
Gng2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sema6c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Car10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Ube2l6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Stk19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AC165327.1,,,,,,,,,,,,
Mrc2,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Sh2d1b1,1.0,,,1.0,,1.0,,,,,1.0,
Rorc,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0
Slc34a3,,,,,,,,,,,,
Olfr1015,,,,,,,,,,,,
Gm7488,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sh3gl2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Obox4-ps33,,,,,,,,,,,,
Gm4451,,,,,,,,,,,,
4932414N04Rik,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm9855,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Gm21182,1.0,,,1.0,,1.0,,,,,1.0,
Gm7896,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Lonrf3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm20128,,,,,,,,,,,,
Sptbn5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm15004,,,,,,,,,,,,
Mast2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Vmn2r-ps122,,,,,,,,,,,,
Retnlb,,,,,,,,,,,,
Osr2,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Gm48248,1.0,,,1.0,,1.0,,,,,1.0,
Pcdhgc3,1.0,0.261,1.0,1.0,1.0,1.0,0.261,1.0,1.0,1.0,1.0,1.0
Tom1l1,1.0,,,1.0,,1.0,,,,,1.0,
Best1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm5764,1.0,,,1.0,,1.0,,,,,1.0,
Olfr727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm6356,,,,,,,,,,,,
Scaf11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm45815,,,,,,,,,,,,
Tenm2,1.0,,,1.0,,1.0,,,,,1.0,
Gm5255,,,,,,,,,,,,
Zscan4b,,,,,,,,,,,,
Gm5300,,,,,,1.0,,,,,1.0,
