,N-P0,A-P1,A-P2,C-P2,A-P3,C-P3,A-P4,C-P4,A-P5,C-P5,A-P6,C-P6,A-P7,C-P7,C-P8,A-P9,A-P10
Dmap1,0.047028396278619766,0.043708477169275284,0.12173454463481903,0.0889560654759407,0.09334288537502289,0.09789112210273743,0.12210726737976074,0.10367948561906815,0.10104138404130936,0.08214844018220901,0.0893317461013794,0.0568871796131134,0.0817624032497406,0.10432010889053345,0.06191226840019226,0.07763063162565231,0.05305406451225281
Hells,0.058083426207304,0.09662000834941864,1.0691206455230713,1.0755319595336914,0.42795097827911377,0.42432981729507446,0.6904810667037964,0.6407275199890137,0.8875210285186768,0.9294853210449219,0.6999601125717163,0.5449668169021606,0.267679363489151,0.30016595125198364,0.38377276062965393,0.11705959588289261,0.08460569381713867
Cebpb,0.28261616826057434,0.4631975591182709,0.3906792402267456,0.313724160194397,0.15334196388721466,0.1766253262758255,0.3167155981063843,0.2637493908405304,0.31150737404823303,0.2819055914878845,0.2694060802459717,0.18368449807167053,0.18371188640594482,0.17532798647880554,0.2883765995502472,0.23902061581611633,0.1667870730161667
Runx2,0.04259472340345383,0.1356348991394043,0.38420435786247253,0.4095340669155121,0.5005519390106201,0.6143627166748047,0.4705416262149811,0.6851593255996704,0.40013134479522705,0.5092671513557434,0.39326155185699463,0.5660377144813538,0.491902619600296,0.5198103785514832,0.5594558715820312,0.7120542526245117,0.5142902731895447
Ighm,1.3207721710205078,0.8841009736061096,0.4782934784889221,0.7094808220863342,0.3261106610298157,0.9200661778450012,0.4619607925415039,0.910089910030365,0.33246663212776184,0.8359966278076172,0.33100199699401855,0.9824302792549133,1.1632816791534424,1.2926710844039917,0.8826618790626526,0.555582582950592,0.26047077775001526
Il2rb,0.2612742483615875,0.6478951573371887,1.170966625213623,1.1238234043121338,1.1049749851226807,1.2404708862304688,1.3199028968811035,1.351468801498413,1.1284767389297485,1.1355983018875122,1.2179434299468994,1.356926679611206,0.8097636103630066,0.9322249889373779,1.2730334997177124,0.8222636580467224,0.720098614692688
Baz1a,0.3522603213787079,0.3983724117279053,1.0847418308258057,1.0704340934753418,0.9568422436714172,1.092749834060669,1.0348536968231201,1.2500851154327393,1.0019481182098389,1.1512982845306396,0.9233652353286743,0.9743954539299011,0.7997008562088013,0.8123621940612793,0.9783384203910828,0.6687158346176147,0.6186840534210205
Mta2,0.2664857804775238,0.3274950385093689,0.6266762018203735,0.6044906973838806,0.6034852862358093,0.6102571487426758,0.6561398506164551,0.681572437286377,0.6325382590293884,0.6013489961624146,0.5798366069793701,0.5904117226600647,0.4952780306339264,0.4638882279396057,0.45640772581100464,0.4149896502494812,0.38436228036880493
Safb,0.3147342801094055,0.4043303430080414,0.4900057017803192,0.4708906412124634,0.505975067615509,0.4995717704296112,0.4977428913116455,0.6087000370025635,0.4197429120540619,0.43972718715667725,0.36751455068588257,0.361074835062027,0.37452441453933716,0.44907939434051514,0.34875163435935974,0.3290068805217743,0.28319743275642395
Zfp280b,0.027513008564710617,0.03296535834670067,0.09182910621166229,0.09631408005952835,0.04546847939491272,0.05821038782596588,0.06822440028190613,0.09872359037399292,0.06151360645890236,0.06629166007041931,0.05498287454247475,0.07076487690210342,0.07042519748210907,0.03878976032137871,0.0744076669216156,0.03093230165541172,0.030565083026885986
Taf15,0.37658166885375977,0.3934483230113983,0.6523982286453247,0.6591224074363708,0.7840747833251953,0.7498977184295654,0.7024110555648804,0.7924523949623108,0.7590422034263611,0.7593439221382141,0.6355631351470947,0.6654253005981445,0.5512688159942627,0.49321767687797546,0.502440333366394,0.4430505633354187,0.440312922000885
Daxx,0.21511590480804443,0.23204807937145233,0.24766825139522552,0.25225985050201416,0.24636481702327728,0.24720340967178345,0.2575772702693939,0.29796719551086426,0.21075023710727692,0.21748904883861542,0.2742861211299896,0.2612215578556061,0.2655079960823059,0.3518885672092438,0.24163219332695007,0.31228700280189514,0.20311449468135834
Cd44,0.04596306011080742,0.15322305262088776,0.33509090542793274,0.31469830870628357,0.4360572397708893,0.5334866046905518,0.3647424578666687,0.42046573758125305,0.3292299211025238,0.4315255284309387,0.34991294145584106,0.393267959356308,0.4540840685367584,0.445452481508255,0.6366875767707825,0.5620428919792175,0.30504968762397766
Cd55,0.2505221366882324,0.27199792861938477,0.05275546386837959,0.03518887609243393,0.08988755941390991,0.08095181733369827,0.09637966006994247,0.06875326484441757,0.07482995092868805,0.08756877481937408,0.11824215203523636,0.10368920862674713,0.1308220475912094,0.06422877311706543,0.08897150307893753,0.1594703644514084,0.03340551629662514
Rbmx,0.1404314786195755,0.10766828060150146,0.23777052760124207,0.24562494456768036,0.2867695987224579,0.31082767248153687,0.2671430706977844,0.2649916112422943,0.21687115728855133,0.20226603746414185,0.23780453205108643,0.21504837274551392,0.16491015255451202,0.19824153184890747,0.17911912500858307,0.1432405412197113,0.11585869640111923
Runx3,0.834178626537323,0.8316804766654968,0.9752182960510254,0.9237187504768372,1.0171656608581543,0.864770770072937,1.158453106880188,1.063723087310791,0.9682735204696655,0.7646800875663757,0.9090732336044312,0.8297731280326843,0.8328096866607666,0.7800123691558838,0.8549721240997314,0.6969921588897705,0.8244372606277466
Il7r,1.2111462354660034,1.2544875144958496,0.1500513255596161,0.07665106654167175,0.10039439797401428,0.07914707809686661,0.18053565919399261,0.1391068547964096,0.07942044734954834,0.07266781479120255,0.1146501898765564,0.06025756895542145,0.6127642393112183,0.360102117061615,0.2534160017967224,0.5698214173316956,0.08100996911525726
Ifngr2,0.1871248185634613,0.13707834482192993,0.008502292446792126,0.014170002192258835,0.0015987083315849304,0.0007383603369817138,0.005039528477936983,0.015940183773636818,0.0011960160918533802,0.0,0.0006407572072930634,0.0021685275714844465,0.0,0.0016399894375354052,0.0012287880526855588,0.0007985283737070858,0.0
Rel,0.223291277885437,0.3420371115207672,0.4459121823310852,0.6195210218429565,0.4226609170436859,0.6560863852500916,0.5098757743835449,0.7139683365821838,0.43146809935569763,0.6714556813240051,0.44229868054389954,0.6145620346069336,0.6527426242828369,0.806812584400177,0.35255998373031616,0.5146226286888123,0.4025161564350128
Il1rl1,0.0,0.0021743576508015394,0.029742222279310226,0.09948781132698059,0.015794560313224792,0.1286671906709671,0.02828572504222393,0.15021638572216034,0.02565552107989788,0.10709048062562943,0.02473321370780468,0.08343196660280228,0.05385897308588028,0.21724370121955872,0.24267086386680603,0.014446008019149303,0.02411947213113308
E2f2,0.03865475580096245,0.05858156457543373,0.41695621609687805,0.3987366855144501,0.5130788683891296,0.45342251658439636,0.4849494695663452,0.3851073682308197,0.45893916487693787,0.4557943642139435,0.3759956955909729,0.33038005232810974,0.2220001518726349,0.19922934472560883,0.32836079597473145,0.17128297686576843,0.19938132166862488
Nfkb1,0.5424171090126038,0.4943718910217285,0.3910540044307709,0.4973682463169098,0.36539575457572937,0.4999133348464966,0.39796385169029236,0.4083728492259979,0.3520950675010681,0.4135668873786926,0.31994006037712097,0.42507678270339966,0.6048968434333801,0.6364312767982483,0.46692681312561035,0.5350204706192017,0.5206413269042969
Cnot6l,0.6308467984199524,0.7694558501243591,0.6788445115089417,0.6811337471008301,0.8236780166625977,0.8733088970184326,0.8074138164520264,0.7670121192932129,0.7438880801200867,0.8008102774620056,0.6780272722244263,0.6898252964019775,1.0978204011917114,1.037147045135498,0.9280480146408081,1.0860533714294434,0.946803867816925
Irf1,0.7543807029724121,0.9914247393608093,0.5074920058250427,0.43871742486953735,0.7563325762748718,0.7775376439094543,0.6535840034484863,0.7956429123878479,0.6435701847076416,0.7294512987136841,0.6036551594734192,0.6901770234107971,0.7275406718254089,0.6239463686943054,0.6924934387207031,0.9385464191436768,0.924164891242981
Brca2,0.024292565882205963,0.03149397298693657,0.2669452130794525,0.3230161964893341,0.21396267414093018,0.23355096578598022,0.22575819492340088,0.1951494812965393,0.25273993611335754,0.319661945104599,0.14724065363407135,0.10456488281488419,0.11265776306390762,0.0658261850476265,0.1117597296833992,0.021165452897548676,0.009719295427203178
Tfdp1,0.11964613199234009,0.10839561372995377,0.7984203100204468,0.9215953350067139,0.510971188545227,0.5222048759460449,0.6511668562889099,0.6511735916137695,0.6757717132568359,0.6768596172332764,0.4772631824016571,0.3882948160171509,0.3051346242427826,0.36789482831954956,0.31808456778526306,0.13625620305538177,0.10772290825843811
Pura,0.7724993824958801,0.520200252532959,0.5101411938667297,0.5504717230796814,0.3974649906158447,0.45670828223228455,0.4916025400161743,0.48646965622901917,0.42720556259155273,0.3911202549934387,0.4678933620452881,0.455890417098999,0.3707750141620636,0.47977712750434875,0.5709609389305115,0.4210560619831085,0.4000111520290375
Cx3cr1,0.0026379816699773073,0.0019598770886659622,0.03568699210882187,0.03160608187317848,0.28768378496170044,0.2542271316051483,0.12612466514110565,0.18574148416519165,0.14508244395256042,0.10424195975065231,0.18601422011852264,0.28455305099487305,0.022679805755615234,0.02457720786333084,0.3140622675418854,0.39429494738578796,1.4197516441345215
Cbfa2t3,0.0038062355015426874,0.002564790425822139,0.06147534027695656,0.11399168521165848,0.010762667283415794,0.04292500391602516,0.04384927079081535,0.08652948588132858,0.0356278233230114,0.043599966913461685,0.011069733649492264,0.022140387445688248,0.04720206558704376,0.053330257534980774,0.0,0.002729421481490135,0.0011530735064297915
Kdm2b,0.14300352334976196,0.21042972803115845,0.2996309697628021,0.3257730007171631,0.24768157303333282,0.32031363248825073,0.2793257534503937,0.33130040764808655,0.2728179395198822,0.352702260017395,0.21346977353096008,0.2736254632472992,0.3329160809516907,0.36611947417259216,0.25760433077812195,0.26270803809165955,0.26004260778427124
Hnrnpab,0.7678208947181702,0.8351114988327026,2.0138375759124756,1.9684603214263916,1.7420581579208374,1.6873393058776855,1.837415337562561,1.837241768836975,1.9389781951904297,1.8651787042617798,1.6111772060394287,1.4583364725112915,1.0585711002349854,1.042794108390808,1.0082799196243286,0.8056569695472717,0.7063136100769043
Relb,0.15781615674495697,0.18778195977210999,0.0972321555018425,0.14509032666683197,0.16524188220500946,0.20971879363059998,0.12920218706130981,0.14789997041225433,0.10206978023052216,0.1347181499004364,0.09731525927782059,0.13056530058383942,0.2400735765695572,0.2695370316505432,0.14557337760925293,0.2184257209300995,0.1695365309715271
Nfya,0.08762858808040619,0.05832771956920624,0.10192541778087616,0.138688325881958,0.16492681205272675,0.13687381148338318,0.12048155069351196,0.11903552711009979,0.1154479905962944,0.11205899715423584,0.08107221126556396,0.06007503345608711,0.06621108204126358,0.0660858228802681,0.05522272363305092,0.06750934571027756,0.06051044166088104
Tox2,0.0,0.0,0.0032430742867290974,0.06040767952799797,0.007884969003498554,0.0509985089302063,0.005564823281019926,0.020899120718240738,0.006975023541599512,0.03276495262980461,0.0032562403939664364,0.010107846930623055,0.04082825034856796,0.15442322194576263,0.07345644384622574,0.002073638839647174,0.0010248494800180197
Tet1,0.06726435571908951,0.020219242200255394,0.004404829349368811,0.0,0.004369896836578846,0.0009871030924841762,0.005403333809226751,0.0,0.004443313926458359,0.003382914001122117,0.0036514296662062407,0.0012220401549711823,0.01446301769465208,0.008128457702696323,0.0034447498619556427,0.012147316709160805,0.010190986096858978
Smarcad1,0.1473233848810196,0.17237068712711334,0.3192889988422394,0.34822845458984375,0.26545020937919617,0.2941477298736572,0.3212549388408661,0.30099382996559143,0.33601516485214233,0.33110612630844116,0.27978813648223877,0.2732047736644745,0.27921003103256226,0.2915933430194855,0.2520832419395447,0.22147688269615173,0.16595558822155
Xrcc3,0.00108556286431849,0.0029764629434794188,0.032001759856939316,0.028283637017011642,0.016396772116422653,0.01687530428171158,0.02594735100865364,0.019828541204333305,0.027140634134411812,0.026774609461426735,0.012360120192170143,0.008777406997978687,0.010969429276883602,0.0052549210377037525,0.004716183058917522,0.0034655723720788956,0.0013054368318989873
Phc2,0.22792407870292664,0.22863367199897766,0.20372642576694489,0.2148214429616928,0.23048748075962067,0.22370512783527374,0.1930437982082367,0.2649868130683899,0.18774233758449554,0.16409873962402344,0.22641584277153015,0.2163422703742981,0.26563721895217896,0.31009501218795776,0.24891595542430878,0.22780677676200867,0.19328975677490234
Htatip2,0.12457427382469177,0.14730888605117798,0.33800750970840454,0.376350075006485,0.32648521661758423,0.3073926866054535,0.4049895405769348,0.3689079284667969,0.3246001601219177,0.3710233271121979,0.361063152551651,0.39111655950546265,0.3750970959663391,0.3917430639266968,0.40744662284851074,0.30517271161079407,0.3079988956451416
Arid5b,0.3432970345020294,0.3296525776386261,0.1137155219912529,0.12886588275432587,0.2643755078315735,0.3259701132774353,0.2203199714422226,0.24966387450695038,0.17907658219337463,0.21433575451374054,0.16481751203536987,0.1592903584241867,0.42043930292129517,0.3674624562263489,0.3733866512775421,0.32737162709236145,0.34429511427879333
Tcf3,0.23493753373622894,0.19955524802207947,0.4818493723869324,0.40728458762168884,0.45586198568344116,0.3760973811149597,0.5204890370368958,0.49332696199417114,0.4858758747577667,0.35640910267829895,0.43640655279159546,0.3427937924861908,0.27970820665359497,0.25607287883758545,0.294787734746933,0.35503089427948,0.36147353053092957
Nfkb2,0.11676651984453201,0.25627103447914124,0.15809719264507294,0.1352783888578415,0.20202843844890594,0.22790156304836273,0.17983923852443695,0.2342921942472458,0.14914202690124512,0.2005583643913269,0.15201550722122192,0.20827174186706543,0.25578615069389343,0.30645811557769775,0.11329362541437149,0.2520041763782501,0.17004600167274475
Med13,0.2592102587223053,0.23653368651866913,0.27782493829727173,0.2844666838645935,0.3572905361652374,0.424525648355484,0.3754996657371521,0.41824936866760254,0.23546640574932098,0.31135493516921997,0.3119022846221924,0.325480580329895,0.3657114505767822,0.4137462079524994,0.466509610414505,0.394722044467926,0.40499478578567505
Zfp422,0.15185905992984772,0.1282164603471756,0.1838042140007019,0.17519037425518036,0.07875752449035645,0.10890043526887894,0.14623934030532837,0.12195799499750137,0.16370713710784912,0.16936525702476501,0.11335668712854385,0.1380155086517334,0.09899191558361053,0.16157881915569305,0.13083015382289886,0.08466590940952301,0.10617535561323166
Smarca2,0.44022640585899353,0.35335424542427063,0.1447366178035736,0.15351440012454987,0.18670892715454102,0.15357926487922668,0.15239101648330688,0.20277822017669678,0.17985369265079498,0.18645772337913513,0.14218342304229736,0.14638938009738922,0.30879977345466614,0.2606443166732788,0.26405835151672363,0.263097882270813,0.261749267578125
Fos,0.8555805087089539,1.7990772724151611,0.6449224948883057,0.40168118476867676,0.7288195490837097,0.5199298858642578,0.7462642192840576,0.48482173681259155,0.7053518295288086,0.5078933238983154,0.5559733510017395,0.3487400412559509,1.015917181968689,0.5206751823425293,0.1492406129837036,0.7811600565910339,0.7233259677886963
