gene_name,0_KO-NAV,1_KO-NAV,2_KO-NAV,3_KO-NAV,4_KO-NAV,5_KO-NAV,6_KO-NAV,7_KO-NAV,8_KO-NAV,9_KO-NAV,0_WT-NAV,1_WT-NAV,2_WT-NAV,3_WT-NAV,4_WT-NAV,5_WT-NAV,6_WT-NAV,7_WT-NAV,8_WT-NAV,9_WT-NAV
Pde6d,0.36445096,0.17910494,0.17832619,0.38547772,0.14433987,0.5897828,-0.48365825,-0.14112568,0.5489613,-0.057270728,0.557353,0.22072977,-0.5299685,-0.5279126,-0.62072366,0.8160477,-0.50452447,-0.6672573,0.42051443,0.05364555
Dis3l2,0.13207151,0.48753408,-0.08019667,0.24363565,0.030279187,0.06748336,0.21540114,-0.50937647,0.8423129,1.1352404,0.1605395,0.21677157,-0.39222047,0.084136315,-0.89428896,-0.023978258,0.08495632,-0.47533333,0.4960119,0.2729348
Gigyf2,0.23093829,0.37658936,0.028455678,0.5941633,-0.37148207,-0.11529511,-0.69153184,-0.29312158,-0.11778098,1.3786644,0.29269662,-0.6451776,0.56184703,-0.076465376,-0.38008848,-0.22232379,-0.6677787,0.065601654,-0.29074797,0.38270375
Atg16l1,0.00906714,-0.17146103,-0.0862198,-0.41086602,-0.40002444,-0.5094303,1.7705945,0.123151235,0.30728078,0.3981431,0.04762685,-0.85929185,-0.47654203,0.19218314,0.2717619,-0.61261386,2.0839362,0.5097516,0.25500616,0.27285898
Dgkd,0.87999874,-0.83615273,0.116316915,0.37401888,-0.8648169,0.30514783,0.4616147,0.102655366,0.34186167,0.98631966,0.67973655,0.7055896,-0.89734644,-0.08235981,-0.35796553,0.19704004,0.6292702,-0.5550411,0.863277,1.0649396
Usp40,0.56671655,0.5962688,-0.33625427,-0.45223913,-0.721971,0.21395466,1.4996961,-0.36934727,0.074693695,1.0926466,0.60296756,0.016044607,-1.0395513,-0.428065,-0.05967257,0.22108877,0.9366056,-0.6267322,0.043384086,0.29800195
Arl4c,3.5410652,0.81082904,-1.6516397,0.22833477,-1.4847847,0.48566344,-0.16667919,-2.5517888,-3.5859098,0.6433562,3.554498,0.1977059,-1.5904197,0.96080124,-1.3721216,0.48872143,-0.13650979,-1.9777732,-1.6070592,1.2016548
Ramp1,4.214127,-1.0429033,-2.9493206,-0.9183976,-1.7098508,4.5741267,-0.70048666,-2.1412692,-1.9492537,2.7577765,4.1128926,-0.16508596,-3.057813,-0.55736786,-1.5225278,4.500848,-0.8478782,-2.1325686,-1.1475817,3.251522
Hdac4,0.94417703,0.035131473,-0.44098458,-0.1847463,-0.95604444,-0.11539899,1.5875218,-0.26778477,0.27367565,0.5392816,0.9251861,0.6683342,-0.7043775,-0.09631536,-1.0973439,0.091472976,1.9151921,-0.75945884,-0.07993494,1.4066795
Gm26720,-0.27360913,-0.18102099,-0.33364275,0.13722354,-0.36375484,0.069116056,0.16046694,0.42534962,-0.26967102,1.3512664,-0.26777944,-0.21478666,-0.33607218,-0.42383412,-0.3731041,0.03242752,0.19029285,0.44540793,0.8388374,0.77470595
Ankmy1,-0.18171775,0.062767565,-0.15532161,-0.16068445,-0.09677529,-0.181268,-0.16098642,-0.11653087,-0.07515733,0.014103044,-0.17941517,-0.0102372235,-0.1620294,-0.19353649,0.4709259,-0.20151553,-0.16809508,-0.09548822,-0.12362585,0.061231226
Dusp28,0.36691412,0.750654,-0.744757,-0.7231391,-0.2689269,0.17394818,-0.27044353,0.027846428,-0.11991064,-0.5624038,0.39900014,1.2192802,-0.056766927,-0.26382414,0.56576395,0.14429502,-0.48396865,-0.2123235,0.04006594,0.17398521
5033417F24Rik,-0.04841624,-0.010530754,-0.21031104,0.23613048,-0.1836666,-0.23568273,-0.2326015,-0.15985487,-0.1373634,-0.04322286,-0.04376763,-0.07189528,-0.21521033,-0.2704208,-0.18692376,-0.258908,-0.23792773,-0.1384838,1.1070012,-0.006637123
9430060I03Rik,-0.49861848,1.3903499,-0.607532,-0.38345188,0.5219679,-1.1191766,0.2771974,0.30368525,0.5965724,-0.07595624,-0.48764515,3.2652934,-0.03511964,0.31124538,-0.52384204,-1.1535469,0.13746655,-0.050176673,-0.54955965,-0.35750464
Sept2,-0.27291158,0.08239646,0.91932166,0.30260304,0.22287433,-0.3735424,-0.022993347,0.25030255,0.16136801,-0.1823811,-0.25872535,0.10898881,-0.36709255,-0.40578333,0.4370048,-0.42565387,0.03498538,0.17996116,0.66001123,-0.4669815
Farp2,-0.4974893,0.5255976,0.21397814,-0.21260163,-0.19723268,-0.3945079,-0.4064702,0.6912072,-0.17318572,0.0127426665,-0.49331313,-0.19813086,0.083179206,-0.2365965,-0.18722057,-0.41752106,-0.40543205,-0.19351488,-0.20479053,0.111642435
St8sia4,0.121508196,-0.21315329,-0.44383797,0.71234256,-1.1877786,0.9244125,-1.7892563,0.08591519,-0.17487459,0.16213778,0.13964921,1.0514077,0.86831427,0.2628936,-0.47386214,1.0739053,-1.4413693,0.1639408,-0.057183836,0.45909327
Gin1,0.098868504,-0.5826195,1.3398774,0.1317991,0.8959446,-0.29266208,0.15225713,0.5142785,0.015573507,-0.0649971,0.06975535,-0.03783723,-0.29749477,0.32350782,-0.44798407,-0.35076758,0.33866894,0.11629338,-0.5235973,-0.06292832
Pam,1.2933083,-0.27691337,-0.58240986,0.553076,-0.48261,-0.37721497,-0.017950062,-0.42238888,0.41936913,0.21376222,1.3207054,-0.5790497,-0.606062,-0.020688895,-0.4638852,-0.29623353,0.5873825,-0.4086537,-0.41428626,0.08592552
1810006J02Rik,0.099873185,0.61826676,-0.25244313,-0.2702535,-0.23876551,-0.722122,-0.29435647,-0.191833,-0.179432,-0.07305278,0.106824875,-0.12270751,-0.25718728,-0.31457043,0.32574776,-0.73979175,-0.2979411,-0.17060173,-0.21723594,-0.036726993
Gm7967,0.85332346,-0.5152902,-0.6125151,-0.20454453,-0.30807778,1.2535905,-0.60845417,-0.42257142,0.7580751,0.16514507,0.88038814,0.06402646,-0.42762747,-0.17545898,-0.25475565,1.191313,-0.5592145,-0.416232,-0.3324678,0.47280762
2310035C23Rik,0.079995446,-0.9620502,0.100486815,-0.0703512,0.21764414,0.27141663,0.5419192,-0.064901344,0.7205433,-0.53943676,0.18538591,-0.031799145,0.3363066,-0.19121636,-0.020369025,0.09210006,0.64388824,-0.24848609,-0.40942127,-0.2618438
Gm7160,0.099632315,-0.32460856,0.21318139,-0.38037136,0.8220573,-0.215117,0.2935275,-0.30102023,0.53028256,-0.08260477,-0.07430458,-0.37764588,-0.1123592,-0.1325361,-0.22727162,-0.28064308,0.39810926,0.41715148,0.86375356,-0.28617603
Bcl2,0.16380404,3.961585,-1.6627988,-1.2945448,-1.1970451,-1.300126,4.7828507,-2.0450344,1.9679172,2.429333,0.1971096,1.6944034,-2.0468655,-1.5643282,-2.0604682,-1.1577977,4.286178,-2.2194884,1.0858388,2.1913185
D630008O14Rik,-0.19382109,0.048752353,-0.1793532,-0.23587935,0.5783571,-0.17517717,-0.16604753,-0.14009884,-0.12365621,-0.064653926,-0.19156432,-0.023575466,-0.18058139,-0.28337768,0.38142008,-0.19847906,-0.17381006,-0.117420994,-0.17040811,-0.051924728
Kdsr,1.0319648,0.43716076,-0.62199366,-0.50521046,0.04136851,0.047045447,-0.5252987,-0.9286005,-0.3230306,0.6171628,1.1161857,-0.46880087,0.21904206,-0.24442428,-0.3613577,-0.021668399,-0.37700093,-0.66982406,-0.62746537,0.8666686
2900060B14Rik,-0.42289338,1.3741649,0.37746835,-0.4810015,-0.16903904,-0.8734042,1.1487557,-0.50305897,0.28920135,-0.30558816,-0.09152912,0.6068755,0.07213034,-0.0100276675,-0.40714836,-0.93915904,1.3274499,0.16959715,-0.6278707,-0.36323613
Tmem185b,0.706268,0.022029832,0.0055474415,-0.11497793,0.066012785,-0.0031198023,0.20632212,-0.6933119,0.60255665,0.2009255,0.6480561,1.3346608,-0.97205955,-0.40892792,0.31859475,-0.0051073004,0.087315455,-0.1668844,0.80120075,0.36311483
Dbi,-1.6361248,-2.9591017,1.2441641,1.7869244,3.2674973,-0.58294886,-2.2251475,3.1255133,-1.1152819,-3.717746,-1.5612571,-3.7930665,0.94291013,1.4955411,4.107127,-0.70286113,-2.1631231,4.280437,-2.0642743,-3.5713155
Ddx18,1.5022764,1.211863,-1.3237677,-1.7574116,0.5620333,-1.0318784,-0.7413282,0.27828595,-0.57539225,1.694627,1.4260327,1.3645331,-1.1996573,-1.349588,1.3281497,-0.94897217,-0.7768294,0.12879792,-1.0006341,1.1379111
Mgat5,0.3557973,-1.0054128,-0.68541676,-0.0177016,-0.44047332,0.4698774,0.93806547,-0.82701874,1.3414477,0.9560217,0.23554166,-0.7339025,-0.25493628,0.36730564,-0.5045634,1.0132576,0.640376,-0.58910334,0.74346167,0.7124524
R3hdm1,-0.0013796501,0.47977203,-0.61269397,-0.023661274,0.23390453,0.061099194,0.6863172,-0.7473565,0.14178734,0.4541003,0.05485775,-0.3093003,-0.5721094,0.8952744,-0.13986018,0.22507143,0.63126594,-0.38335443,-0.0070374385,-0.0290916
Mcm6,-1.3417112,-1.3838803,-0.24315774,-0.44877043,7.544889,-0.30553138,-0.7858596,-0.7303694,-1.8959879,-1.6486968,-1.3845106,-0.78746486,0.15659213,0.15690027,7.23302,-0.35712683,-0.84123623,-0.3983352,-2.5708075,-2.534508
Cxcr4,-0.438414,1.6000713,-0.18173164,0.042922836,-0.801954,-0.6112775,0.5365016,-0.50374067,-0.004230461,1.112962,-0.33070692,0.7431968,-0.19447277,0.21686332,-0.56852835,-0.6821289,0.3845866,-0.0028907463,-0.95040876,0.6283346
Cd55,-0.053005397,2.2585135,-0.22816747,-0.6854664,-0.9795499,-1.0555843,1.577548,-0.4741078,-0.69106627,1.3093597,-0.009542223,1.7802362,-0.7375443,-0.6185479,-0.342264,-0.83959633,1.6816342,-0.40413234,0.37016433,1.0966434
Gm16083,-0.07976698,-0.028906683,-0.20833127,-0.17429256,-0.12952998,-0.70536464,-0.26062363,-0.15288977,-0.11026504,1.0792625,-0.07483425,0.9779927,-0.21876498,-0.20205642,-0.124226,-0.71906286,-0.26434287,-0.13327032,-0.15202673,1.088992
Rassf5,-0.03715348,-0.074264795,0.15828905,-0.90660495,0.2321346,0.17880392,0.14093393,-0.3132997,1.1747402,-0.2931654,-0.07135274,-0.5681436,0.98556304,-0.19761513,-0.85044247,0.2216312,0.15038916,0.46561804,0.6546537,-0.12100286
Ikbke,0.16790417,0.7388298,-0.7374176,-0.5060355,-1.0772345,0.55548084,1.4805751,-0.5030768,1.2606565,0.12621689,0.19734755,0.07726173,-0.91872597,-0.4406637,-0.62191874,0.5194272,1.2804365,-0.25749144,1.6041676,-0.2679374
Ctse,-0.3406556,-0.23904866,-0.6533846,-0.4953155,-0.8272439,0.6416013,1.8541151,0.28582954,0.70091754,0.14188333,-0.14388523,0.31371292,-0.119160034,-0.3164907,0.0868257,0.5694034,1.3414009,0.118856885,-0.16161363,0.78305393
Nucks1,-0.38978466,-0.30374113,-2.8859885,3.1818197,0.36243844,0.46424454,-0.9405345,2.6737454,-3.3841002,-1.3268206,-0.36966488,0.18938625,-0.85288405,2.8124006,0.77949524,0.40921265,-0.63519114,3.3081791,-2.4741166,-1.8169676
Elk4,-0.25496063,-0.91798556,-0.052911974,-0.26158834,-0.88658243,1.6154385,0.91819125,-0.37621972,1.1530184,1.4860343,-0.10885785,0.94735277,-0.025291204,-0.7160262,-0.07115474,1.4452789,0.46272436,-0.76978534,0.34122807,1.6276145
Mfsd4a,0.265226,-0.0043480345,-0.35651368,-0.244581,-0.17700185,0.19386934,0.86975473,0.68977195,-0.069008455,0.6345291,0.39186555,0.43327132,-0.40505636,-0.29320633,-0.7627754,0.14837848,0.15003373,0.9171848,-0.1462284,0.29867947
Nuak2,0.40629506,0.4680333,-0.48103875,-0.24790482,-0.3015283,-0.27636373,0.3611771,-0.34030768,-0.29257807,1.0519564,0.4244071,-0.4718883,-0.119239345,-0.25037813,-0.27233618,-0.30923685,0.43651026,-0.32789084,-0.2999058,0.25094172
Dstyk,0.73779714,-0.16772284,0.24830958,-0.25750083,-0.3534237,0.69886786,-0.9995948,-0.41738433,-0.011640174,0.09499904,0.5748158,0.97802734,0.0059341793,-0.24398303,-0.31067902,0.6450766,-0.9779798,-0.024428315,-0.35188293,0.3575226
Ppp1r15b,-0.34465972,-0.32139114,0.5603801,0.5111586,-0.52432877,-0.10264119,0.10778803,-0.15719938,-0.19671959,-0.26266825,-0.54364055,-0.87124777,0.18052453,0.5553575,0.86559975,-0.21009205,0.11592732,-0.050393645,-0.5471912,0.025498325
Plekha6,0.79370373,0.49215224,-0.0937786,-0.34112534,-0.3935051,-1.1024555,0.40383768,-0.35288396,-0.33904985,0.69418436,0.4900241,0.62072664,-0.22156084,-0.3657687,-0.37862864,-1.1241239,0.4764184,-0.3375485,-0.34756607,0.08346971
Sox13,-0.58850586,-0.22185503,-0.29706055,-0.09808261,-0.08847706,0.8351095,-0.48491836,-0.20358822,-0.12230311,0.15156211,-0.5835817,-0.24143463,-0.32401124,-0.09301792,-0.059378482,1.4633255,-0.4798231,-0.18962125,-0.15094022,0.32973847
Zc3h11a,0.4304272,0.02338128,0.3099097,-0.26371446,0.15421027,-0.18119815,-0.2464522,-0.46564466,-0.5761474,0.09599824,0.4479004,0.44213822,0.16914873,0.17360704,-0.122449264,-0.23283003,-0.21232952,0.44053605,-0.576967,-0.22667564
Btg2,-0.9461793,-0.98343253,0.8658952,0.6457783,-0.96215767,0.65906733,1.2790587,-0.7083101,-0.48152113,-0.23726001,-0.86523455,-0.7676961,1.5251153,0.8898632,-1.0443661,1.0246727,1.4133469,-0.35606638,0.34936255,0.51690924
Klhl12,-0.32449698,0.8897762,-0.1464429,-0.33190396,-0.08032597,0.27987236,-0.16429536,0.11748586,-0.46591404,0.8472902,-0.42153114,0.13682266,-0.36591056,0.12045832,0.23720478,0.41045785,-0.06600645,-0.46320555,-0.18478969,0.6341353
Kdm5b,-0.18765959,0.093885355,0.038584184,-0.9105672,-1.1983905,0.39692405,2.327056,-0.84774053,1.6000844,1.3678615,-0.23890021,0.20998152,-0.026423331,-0.746193,-1.2216171,0.5335359,2.5014648,-0.95790094,1.7997819,0.9012662
Ppp1r12b,0.9577219,-0.08922504,0.011717883,-0.075953774,-0.21295342,-0.27042,-0.65904874,-0.5627234,0.6420768,0.5168391,1.144589,-0.08320704,-0.35942757,-0.49558192,-0.33090603,-0.32485035,-0.45660323,0.59224313,-0.6171407,-0.01071657
Ptpn7,-0.63698417,-1.6226982,1.1047885,1.1698041,0.5815293,1.7760165,-1.4826742,0.60600054,-0.115281284,-1.2542588,-0.7069497,-1.3303988,-0.020876173,0.8817999,-0.07786479,1.8549771,-1.4133837,1.7037852,0.074101366,-0.82193613
Arl8a,-0.7510953,0.38436288,0.14462025,0.16926081,0.5404596,0.40513074,-0.54237705,-0.37710395,-0.2740646,-0.68426526,-0.79520166,-0.038352497,0.7973292,0.32033673,-0.33488744,0.31254974,0.04165086,-0.14375459,0.76423264,-0.3891844
Gm15445,-0.40662286,0.23353596,-0.29507786,0.6693953,-0.34610808,-0.73709977,0.797375,-0.22965918,0.56750965,-0.166586,-0.4032545,-0.15807484,0.09378648,-0.42558646,0.012760464,-0.75867903,0.85510147,-0.20680986,-0.2811566,-0.16566435
Shisa4,0.43420354,-0.15423128,-0.27637735,-0.1725989,-0.1530157,-0.831327,-0.3996577,-0.19759524,-0.14628601,0.053737767,0.44583118,-0.18799284,0.0949841,-0.18912508,-0.138542,-0.84532076,-0.39841807,-0.18043575,-0.179071,0.16965155
Phlda3,0.016646447,-0.16053659,0.5953703,-0.35531121,-0.30750316,-0.26383233,0.2258944,0.58383715,0.1070302,0.5642813,0.023454107,-0.20590185,0.022713196,-0.2356684,-0.7425261,-0.30570155,0.2498011,-0.2957325,-0.47706038,0.34530792
Lad1,0.38038564,0.30879706,-0.23063475,-0.2626613,-0.22335894,-0.68719137,-0.25452384,-0.17667016,-0.1640474,0.38594565,0.38889185,-0.092325784,-0.2340531,-0.3085819,-0.22927415,-0.7044496,-0.25943962,-0.15491924,-0.20457232,-0.046188537
Tmem9,0.07199026,1.0273473,-1.1678772,-0.6648429,-0.564457,0.97248894,0.92733055,0.13692726,0.90120775,0.17046486,0.015763659,2.0541198,-1.2429531,-0.18318452,-0.030245896,0.8958618,0.84594154,-0.3508357,-0.3556048,0.17780572
Camsap2,0.49850017,1.3422602,-0.4329465,-0.5189889,0.06637671,-0.7742075,-0.24541047,-0.5156761,-0.18422799,1.1901125,0.51779604,-0.57263076,-0.0033539964,-0.1305026,-0.45700815,-0.8205754,-0.20570318,-0.49119934,0.20726718,-0.3551079
Gm33994,1.0798955,1.232257,-0.59973,-0.3302272,-0.18871453,-0.9161386,-0.032618225,-0.42703938,-0.3956628,0.58165956,1.276294,1.7879409,-0.6319143,-0.33404315,-0.39354694,-0.9447929,0.03770943,-0.4160961,-0.38896817,0.7648006
Zfp281,0.6488714,0.25935993,0.22843672,0.073436014,0.3586096,-0.89656514,2.3174229,-1.2287236,-0.06599822,0.14254579,0.70631117,0.1058192,-0.10120093,-0.6582767,-0.6968941,-1.003388,1.8213913,-0.37852556,-0.6262826,0.32992607
Gm19705,1.9224534,-0.10345441,-1.6932082,-0.28446445,-1.1332202,2.0907927,-0.14906582,-0.9013201,0.02657314,1.6596442,2.109922,1.8754667,-1.635577,-0.5314442,-0.9316946,2.1058223,0.11588324,-1.1239561,0.3281311,1.4904457
A430106G13Rik,-0.09137552,-0.041086588,-0.22680975,-0.2285953,-0.18895048,-0.26682,0.29470012,-0.17065082,-0.1458971,-0.034896996,-0.086457685,-0.09686253,-0.23339523,-0.26675743,-0.18991649,0.13746014,0.32118842,-0.14989021,-0.18627141,0.01268561
Gm28556,-0.18340331,0.39444023,-0.19672945,-0.31917486,-0.265578,-0.5872039,-0.15289938,-0.1601088,-0.17237766,-0.15600412,-0.18134499,-0.02450238,0.19614378,-0.38436753,0.28389725,-0.606483,-0.16205263,-0.13529299,-0.21844311,0.672571
Trove2,-0.057782188,-0.09360705,0.26192695,-0.15801933,1.3978199,0.7221742,-0.109198146,-0.37685916,0.22278558,-0.21448663,-0.04532328,-0.42994285,-0.5068652,-0.38413835,0.13172475,0.6652849,-0.07085699,-0.3573909,-0.42254895,-0.16088812
Rgs2,-0.8647483,-0.5236133,0.23723537,0.017967803,0.08680871,1.7451018,-0.38233873,-0.8216431,0.14901379,-0.085447416,-0.97976285,-0.45779127,1.0223713,0.5600537,-0.82612723,1.9423681,-0.48348698,-0.40284774,0.50993633,-0.10687407
Rgs1,-2.087693,-1.0413924,0.95218146,0.35372147,1.4387887,-0.38641843,-1.6097821,1.3450997,-0.8385372,-1.5441895,-2.065641,-1.1921799,3.4438968,0.5420002,0.895967,-0.3348129,-1.725519,1.6214559,0.5648742,-0.99276984
Rgs18,-0.30727682,-0.026940184,0.29848957,0.46792212,-0.12164026,-0.268645,-0.25943944,-0.15042228,-0.1054703,0.028805979,-0.3042065,-0.08376017,-0.21662231,-0.19357717,-0.11553751,-0.28942406,-0.26312158,-0.1309459,-0.14744064,0.10356678
BC003331,0.29314953,-0.40704465,0.770911,-0.07018576,0.8211485,-0.631644,-1.2579672,0.06751538,-0.28937766,-0.4264727,0.30461752,-0.073361784,0.3301739,-0.3435398,0.6203986,-0.33739623,-0.99983793,0.5466214,1.42406,-0.27124158
Prg4,-0.07010158,0.65933836,-0.23399839,-0.28870836,-0.24983001,-0.6759452,-0.24621274,-0.18156214,-0.17816283,-0.10320158,-0.06541271,-0.08951467,-0.23503771,0.019807702,0.15448369,-0.6942357,-0.2517126,-0.15906955,-0.21874516,-0.09073094
Gm10138,0.16896941,0.35471007,-0.1711043,-0.2257737,-0.8660596,-0.66283154,0.7791632,-0.39726788,0.74776316,0.949023,0.33852395,0.5591707,-0.15550035,0.06298991,0.12982965,-0.73354906,0.6898015,-0.24714956,-0.5914636,0.4095943
Swt1,-0.52919966,0.34775046,-0.095142566,0.03984839,-0.0005460493,0.8844193,0.3017332,-0.12973985,-0.34192604,0.7139842,-0.64151734,1.0492125,0.10515181,0.410798,-0.7091061,0.9147566,0.25863057,-0.14318983,-0.26285294,0.07988141
Trmt1l,-0.39118683,1.4165833,0.6738655,0.117224716,-0.2910053,0.8299599,-0.3037765,-0.57600355,0.29717067,0.41250166,-0.30815816,0.09013505,0.14314656,-0.78903306,-0.77341104,0.6962088,-0.28528333,-0.3939787,0.57494134,0.5017342
Rnf2,-0.53935075,0.14552799,-0.6170515,-0.07188872,-0.10850596,0.83534783,0.84051377,-0.37080646,1.2960591,0.3062266,-0.44652584,-0.38264662,-0.61530787,-0.08326412,0.6505088,0.6962025,0.28241923,-0.2951261,0.7478287,0.32241204
Rgl1,0.055043634,-0.096241795,-0.24391955,-0.16892107,-0.13746823,-0.7742427,-0.33594534,-0.17581043,-0.12698665,0.04368564,0.062441096,-0.14047816,0.5174121,-0.18970588,-0.12665091,-0.78792083,-0.33692876,-0.15762575,-0.16396749,0.14147532
Arpc5,-1.6684208,-4.4730597,3.4718542,0.2686435,2.3916192,-0.76418126,-3.0613825,3.8733683,1.3645929,-2.6464396,-1.63987,-3.0522437,3.412548,0.13647251,2.3421378,-0.9296936,-2.8907359,3.5517879,1.1775464,-3.6436534
Ncf2,-0.56210613,-0.23153448,1.0902072,-0.24275853,-0.1828766,-0.8224824,0.61249346,-0.30440524,0.3072798,-0.009423295,-0.5579806,-0.25921297,0.78298646,-0.28973687,-0.5271141,-0.8495584,0.6690514,-0.28061157,0.9101706,0.038103476
Rgs16,-0.46361703,-0.24565612,0.58871436,0.18111423,0.89471394,-0.5222105,-0.2937217,0.67627805,1.9578699,-0.5473977,-0.4619799,-0.29993108,0.75894034,-0.61150515,-0.082190394,-0.486024,-0.31275877,-0.19320102,-0.4597203,-0.3013197
Gm28513,0.14461042,-0.03224432,-0.20878446,-0.16800904,-0.12361113,-0.7103976,-0.2651942,-0.15254372,-0.10754417,1.0869372,0.15144882,-0.08811927,-0.21991469,-0.19415756,-0.11724273,-0.7238536,-0.26868144,-0.13314788,-0.14912578,1.1010997
Rnasel,-0.38046426,-0.41639626,-0.21664473,-0.47815213,-0.1808547,1.5873494,0.023320727,-0.8349385,-0.006023226,-0.042232737,-0.47866184,-0.5908403,0.5236638,-0.11957261,0.72087604,1.5594474,0.49128264,-0.21683766,0.61452395,0.5880231
Glul,-0.98162967,-0.6716357,3.1628401,-0.05349124,1.2111384,-0.22241865,-0.29815084,-0.26615846,-0.61147135,-0.69299185,-1.0336705,-1.5495279,0.48112875,0.1608712,-0.18153325,0.087364264,-0.654601,0.5753127,-0.15222785,-0.10145205
Ier5,0.6869202,-0.546167,0.15347977,0.5886944,-0.5610479,-1.3957525,-0.4937335,-0.14307088,0.7745731,-1.6977942,0.80432796,0.32369477,0.6282807,0.27854496,-0.40236467,-1.2977608,-0.551101,0.44578004,0.45853376,-0.43568107
Mr1,0.22997062,-0.42017084,-0.35519108,-0.21322574,-0.39564547,-0.26987025,0.57435083,1.300382,0.6616638,-0.19217457,0.25263152,0.5026529,0.26906362,-0.17090662,0.1847647,-0.33578774,0.35886547,-0.309348,0.19404797,-0.47175518
Xpr1,-0.3258706,0.12630878,0.7639768,-0.24634905,-0.01677754,-0.05900615,0.3034323,-1.0639493,0.43478933,0.42377934,-0.28675246,-0.33953914,1.3984296,-0.2865487,-0.42079076,0.0054146172,0.36277992,-0.7400064,-0.5631433,-0.685944
Soat1,-0.22163548,-0.092692934,0.88139695,1.453881,-0.47946036,1.6453258,-0.7317054,-0.69826454,0.3596406,0.31268317,-0.22303051,-0.1528111,-0.48652512,-0.5898118,-0.4913351,1.5801618,-0.64008904,0.19183949,-0.11347319,0.23255824
Abl2,0.22850919,0.14794593,0.658577,-0.4472533,-0.20557067,0.07543809,-0.6999408,0.080514096,-0.11343483,-0.121655256,0.25538492,-1.0053388,-0.2335857,0.21882856,0.44522983,0.07345057,-0.28825757,-0.24779549,-0.902792,-0.04500737
Ralgps2,0.29273117,0.6016202,-0.5510443,-0.2966133,1.1104556,-0.25509027,1.3690103,-0.81779253,-0.5017812,0.70798606,0.26407418,1.5628725,-0.9870864,-0.40705588,-0.6832183,0.1688554,1.4724636,-0.63448906,0.283222,0.88729155
4930523C07Rik,-0.17717147,2.2950497,-0.89426965,0.6033605,-1.5927742,-0.7422197,1.4228199,-0.8795488,0.014996684,-0.48312008,-0.15918945,1.6420563,-0.59719574,0.69360316,-1.261644,-0.6255059,0.88061935,-0.8208951,-0.061052762,0.26721245
Rabgap1l,-0.8083047,-1.9800981,0.44054034,-0.025917767,-1.1359411,2.4506793,2.2710037,-0.35037246,0.4031327,0.93504006,-0.8087848,0.21818738,0.44111165,-0.4008386,-0.24041077,2.399795,2.8722801,-0.53629583,1.151289,0.86106884
Serpinc1,-0.48445573,0.17857477,-0.32541755,0.75923276,-0.3578388,-0.7923934,0.17505705,-0.24972545,-0.26381728,-0.15374884,-0.4806059,-0.20336074,0.44924206,-0.42144,-0.026850589,-0.81415504,0.20436418,0.45184043,-0.2938534,0.810796
Zbtb37,0.8587625,-0.45051122,0.741586,-0.6111491,-0.3471829,-0.32359636,-0.45647326,0.43115887,0.1995277,1.7922952,0.89210397,-0.56367713,0.09419593,-0.4503908,0.2938323,-0.3928586,-0.6806828,-0.51344836,-0.2900342,0.21945824
Klhl20,0.4903117,-0.1694766,0.24378549,-0.4302163,-0.43628395,0.14674006,-0.62209815,-0.506607,-0.8596957,0.32239118,0.5286566,-1.4748349,1.2899263,0.22986299,-0.67325056,0.11068016,-0.8976806,-0.21781132,-0.25078514,1.0230589
Fasl,-1.6819612,-1.1568236,2.8239577,0.20148388,2.405112,-1.3111564,-1.3077391,0.6103837,-1.3215636,-2.0189538,-1.7067304,-0.80314523,2.6721973,1.6249139,0.8511784,-1.1750752,-1.3006519,0.9317508,-1.4973758,-1.9966128
Mettl13,0.57580674,0.66585207,-0.6609557,-0.23274009,0.21711086,-0.38096642,-0.26558754,-0.16038215,-0.75476867,0.739254,0.60403895,-0.27775845,0.22545584,-0.40764606,0.5588695,-0.44096404,-0.050064426,-0.34794438,-0.27560726,0.15686549
Gorab,0.5104607,-0.17450258,-0.39887485,-0.4522066,0.4786204,-0.35651094,0.098475866,-0.51682436,-0.6492209,-0.51331794,0.5300953,-0.5808813,0.44373617,0.8157576,-0.35835928,-0.4097624,0.1582188,0.21870373,-0.6430173,-0.31310537
