gene_name,CD25KO,CD25WT,P14NAV
Ppp1r16b,-0.67469645,0.06798928,0.40636125
Zhx3,-0.51364285,0.83635104,-0.37444595
Chd6,0.42132166,-0.21360232,0.10627923
Srsf6,0.64274156,-0.11553087,-0.06916551
Tox2,0.8161834,-0.4049144,-0.33677822
2900093K20Rik,0.5379653,-0.31658408,0.12844457
Fitm2,1.1608329,-0.06574793,-0.60187024
Serinc3,0.07851856,2.0091553,-1.3816209
Slpi,-0.73680836,-0.40377292,0.52762073
Sdc4,-0.31886798,-0.21664514,-0.17400202
Dbndd2,0.7558359,0.33789492,-0.55650014
Ube2c,0.18348943,2.3590102,-1.6895804
Snx21,0.8547205,-0.8005498,0.33878115
Neurl2,-0.5764382,0.12827012,0.13216643
Pltp,-0.21187693,-0.14578307,0.3499366
Zfp335os,0.27066118,-0.046076085,-0.009067844
Eya2,-0.72694516,-0.60278684,0.9151789
Zmynd8,-1.6193889,-0.39012334,1.1843086
Ncoa3,-0.7280966,-0.030471873,0.50410557
Znfx1,-0.40168688,0.37383023,0.053017255
Slc9a8,-0.9913597,0.20171972,0.45425433
Rnf114,1.0782614,0.44342467,-0.6854943
Snai1,-0.17024492,0.023369223,-0.39458802
Cebpb,0.6002072,-0.069072045,-0.08384751
9230111E07Rik,-0.4684823,0.36774817,-0.05333208
Ripor3,-0.1421147,-0.18934658,-0.27369684
Adnp,-0.050542913,0.056604974,-0.1773595
Atp9a,0.105090596,-0.5132382,-0.0942471
Zfp217,-2.342386,-0.15673514,1.3469641
Fam210b,1.3006485,-0.35591656,-0.19642343
Gm14455,-0.5540113,-0.20962048,-0.109573185
Spo11,0.26474726,-0.15433313,-0.10848035
Zbp1,0.9754021,0.62056994,-0.7690115
Pmepa1,-0.730172,-1.3113452,1.4541701
Stx16,-1.3130416,-0.45234737,1.088219
Ctsz,-0.44556543,-0.2304218,0.5211227
Zfp831,-0.61230344,-0.32310626,0.54801446
Zfp965,-0.40889096,-0.0076998184,-0.23614092
Gm6710,0.24449728,-0.029653069,0.052052625
Gm14435,-0.25503924,-0.24730794,-0.18232279
Zfp973,0.5955368,-0.42591056,-0.18361281
Gm14305,-0.06796303,0.26831144,-0.023699163
Gm14296,0.78609455,-0.32709065,0.012292852
Gm14403,0.06976864,-0.17026195,-0.2060091
Gm14327,-0.16343299,-0.55174756,0.010136982
Zfp972,0.6368293,-0.4372169,-0.46794134
Gm14326,-0.80642515,0.47153267,0.13256292
Zfp971,0.33473253,0.06895675,-0.2840889
Zfp931,-1.2245009,-0.086111665,0.7757481
Rps21,0.26834667,-4.904003,3.652777
Mrgbp,0.18547966,-0.5079863,0.43388197
Dido1,-0.565608,-0.08431082,0.46857733
Slc17a9,-1.2398181,-0.946628,1.4204829
Ythdf1,-0.4785697,0.26401004,0.17007823
Arfgap1,-0.6342156,0.3759157,0.15940413
Gmeb2,0.76869255,0.17703563,-0.34606495
Zbtb46,-0.0477297,-0.14312391,-0.37215543
Zfp512b,-0.09820883,-0.9902573,0.9229138
Prpf6,-0.16317749,0.37409252,-0.057885397
Pcmtd2,0.76854736,0.35268703,-0.4745004
Syp,0.1995916,-0.24372973,-0.37627175
Prickle3,0.66088057,-0.3147355,0.07002152
Pim2,0.27689323,-1.5902538,1.193389
Gata1,-0.30104497,-0.3574793,0.16076057
B630019K06Rik,0.5270185,-0.40466243,-0.34499454
Cybb,-0.11275627,-0.300748,-0.25072584
Dynlt3,-0.13962696,-0.065195255,0.2566866
Bcor,0.07292266,-0.67080337,0.60677135
Usp9x,-0.15527585,-0.4444992,0.5450068
Gpr34,-0.43200627,-0.4421703,0.53584117
Usp11,-0.80682707,0.023773456,0.48704067
Araf,1.0716667,0.13786656,-0.45602092
Elk1,-0.13654973,0.16095573,0.08632342
Zcchc12,-0.5863931,-0.18361518,-0.08357055
Akap17b,-0.32251883,-0.20164579,0.407995
Slc25a43,0.56353533,-0.18640094,-0.5947892
C330007P06Rik,0.19572401,0.02658607,0.033019558
Rhox8,0.080144234,-0.34699318,0.358433
Zbtb33,0.14957623,0.22331887,-0.092130534
Lamp2,1.1252675,0.77236897,-0.951054
Gria3,-1.2145729,-0.36012816,0.7071921
Sh2d1a,3.18095,2.2737389,-3.0177188
Bcorl1,0.43640324,-0.11333564,-0.0012666017
Elf4,1.0267026,0.3054624,-0.5593351
Rab33a,0.10794006,-0.2493271,-0.34009892
Zfp280c,-0.275313,-0.12632345,0.36496237
Enox2,0.73854125,-0.7658817,0.3669956
Phf6,-0.15457794,0.45434976,-0.121346004
Rtl8a,-0.018457454,-0.2616511,0.3460134
Xlr,0.44787163,-0.19187826,-0.10806744
3830403N18Rik,-0.9246561,1.4582763,-0.6224727
Ints6l,-0.58409804,0.45092294,0.06547772
Mmgt1,2.0642207,-0.41265094,-0.5573654
Gm14718,-0.7699649,-0.4697029,0.23514251
Fgf13,-0.5633314,0.6647186,-0.08749511
Atp11c,-0.18350524,-0.48728335,0.58981216
1110012L19Rik,0.55268866,-0.060924366,-0.06782823
Tmem185a,-0.43752578,0.19550478,0.17110384
Mtm1,0.026646027,0.26498607,-0.06514953
Hmgb3,0.5381689,1.0796652,-0.90624243
Dusp9,-0.1932693,0.2018021,-0.38956353
Abcd1,0.3281134,0.32522464,-0.2497164
Irak1,0.79717535,-0.13578083,-0.12761074
Tktl1,0.22407922,-0.20660727,-0.19581053
Taz,-0.9489346,-0.16201961,0.7040856
Atp6ap1,0.8307708,0.0056811552,-0.2462582
Ikbkg,-1.0140932,-0.089688286,0.68073386
Gab3,-0.18586326,0.90615326,-0.4416016
Dkc1,-0.72959787,-0.941923,1.1801692
Mpp1,-1.9480214,-0.31475782,1.2810048
Mtcp1,0.2076864,-0.18897384,0.06083549
Prrg1,-0.12854894,-0.53776467,0.5830911
Gk,-0.962528,0.48340583,0.16058205
Zfx,-1.2319298,0.13058153,0.61863106
Maged1,-0.5437557,-0.27644336,-0.020112932
Gm39526,-0.41222957,-0.16716602,-0.16928601
Amer1,-1.367318,0.09006494,0.7114959
Zc4h2,0.2623168,-0.20549908,-0.1631144
Ar,-0.8865654,-0.7477067,1.1091181
Dlg3,-0.7086682,-0.51415324,0.45901445
Taf1,0.16633447,0.33429998,-0.18134852
Ogt,-0.65501004,-0.6730568,0.9463236
Cxcr3,5.163034,1.9327694,-3.685086
Tsix,1.9599462,-2.8675191,1.3585988
Xist,2.6634355,-8.041993,4.866242
Jpx,-1.1794206,0.21073313,0.51470834
Ftx,-0.54213345,-0.21487825,0.4260093
Rlim,1.3513818,0.021017069,-0.4992723
Abcb7,0.50002074,-0.3246854,0.13263567
Atp7a,1.0466156,0.033060465,-0.3734217
P2ry10,0.0950563,0.62317103,-0.36231112
Gpr174,0.4450936,0.60063845,-0.50809073
Itm2a,-0.5967796,-0.7555088,0.98039025
Brwd3,-1.155762,0.8725327,-0.008968072
Hmgn5,0.21724424,1.9127954,-1.3746122
Apool,0.32632622,0.8845529,-0.6633377
Cldn34c1,0.2446537,-0.19548106,-0.39971814
Diaph2,-0.6063863,-0.27799502,0.63102126
Xkrx,-0.50580984,-0.5771917,0.73815167
Btk,0.00945591,-0.025405034,-0.50174534
Rpl36a,-0.796846,-5.183524,4.354324
Armcx1,-0.6165332,-0.49677902,0.1236152
Armcx6,-0.17972769,-0.016075062,-0.2314646
Armcx3,-0.23334838,-0.048690528,0.22752014
Armcx2,-0.33958572,0.22642244,0.11950513
Zmat1,-0.20730528,-0.082444936,0.20756154
Gprasp1,-0.7732463,-0.060305025,0.5283081
Bex2,0.3288354,-0.23381865,-0.35989192
Plp1,-0.10704042,-0.834233,0.6803757
Fam199x,-0.31255245,-0.26163357,0.47919717
Tsc22d3,1.4723456,-0.41268244,-0.23405725
Alg13,0.82581943,0.28299087,-0.44944075
A230072E10Rik,-0.501119,-0.6768454,0.8776996
Ribc1,0.18622205,-0.11977485,-0.14503095
Kantr,-1.5148622,-0.58195734,1.2779359
Tspyl2,0.6191236,-1.003057,0.59943604
Sat1,0.6176534,0.24940586,-0.32793114
Mbtps2,-0.22142011,0.15596196,0.09054047
Map3k15,-0.017177043,-0.23716018,-0.16437915
Piga,0.6207317,-0.36501986,0.12591699
Mospd2,0.31655762,-0.15225093,0.0749182
Ofd1,0.40690383,-0.068363376,0.0053524277
Gm1720,-0.3641201,-0.25881082,-0.1694958
Tmsb4x,1.0678852,5.4591646,-4.3972397
Arhgap6,-0.23299432,-0.033352256,-0.2935706
Gm21887,-0.9756083,-0.722034,1.1041666
Gm8797,0.80901855,-0.13740095,-0.1301406
Stmn2,0.70183426,-0.486204,-0.06882403
Tpd52,0.43739372,-0.011975754,-0.050582074
Zbtb10,0.026032455,-0.000941196,-0.5141945
C030034L19Rik,-0.55616295,-0.35891014,0.09165962
Zfp704,-0.46804872,-0.2906823,-0.11061924
Pag1,-1.6409689,-0.49265152,1.2702967
Fabp5,-1.0875318,0.99816734,-0.09125722
Car2,0.820886,0.38192636,-0.707936
Gm9733,-0.1261894,0.11402359,-0.47268277
Sirpb1b,-0.52060366,0.4504368,-0.5701017
Sirpb1c,-0.06087813,-0.069898754,-0.44499907
Gm5150,-0.44109496,0.24525136,-0.47930518
Ythdf3,-0.14038144,0.5331189,-0.18630189
Mtfr1,-0.50297713,0.50928766,-0.00033840138
Pde7a,-0.6946511,0.5316326,0.07207319
Hps3,1.1797818,-0.011233313,-0.39572436
Cpa3,-0.33198944,-0.19562554,-0.23335336
Tnfsf10,0.47884342,-0.23296277,0.07999198
Tnik,-0.75376946,-0.6139516,0.9483688
Mynn,0.8729397,-0.15228419,-0.14878252
Phc3,-0.41003057,0.24925475,0.149198
Prkci,0.46626738,-0.057836797,-0.19045863
Skil,-1.289091,-0.15444466,0.85636204
Slc7a14,-0.027732963,-0.39973107,0.29775316
Gnb4,0.18395796,-0.36642572,0.31780264
Atp11b,1.1300472,-0.27411604,-0.17784843
Gm15952,-0.83856976,-0.6866288,0.9658078
D3Ertd254e,0.8519556,-0.24122944,-0.26941597
Ccna2,-0.1349459,1.052287,-0.57351786
Bbs7,-0.41686782,-0.013130527,-0.25720197
4932438A13Rik,-0.19527191,-0.01539662,0.2456154
Il2,2.0405636,0.22366558,-0.98426557
Nudt6,-0.57318354,0.06211944,0.3635918
Ankrd50,-1.527483,1.2362229,-0.13199651
Abhd18,-1.0142139,0.156632,0.49827164
Jade1,-0.67549914,-0.06272486,0.50359035
Sclt1,0.28914422,-0.49176416,0.37374395
Elf2,-0.16819453,-0.2986969,0.44296673
Setd7,-1.0667462,-0.521717,1.0252982
Mgst2,-0.5673805,-1.3393869,1.3993859
Maml3,-0.88551575,-0.75880647,1.0519044
Gm37170,-0.06975809,0.24847263,-0.38054597
Foxo1,-0.45377046,-1.5841383,1.5280076
Cog6,-0.18106061,0.5630117,-0.18956989
Nhlrc3,0.15298805,-0.18448831,0.20925806
Spg20,-0.66320604,0.2802827,0.24372259
Rnf13,0.99708295,0.6393505,-0.7929909
Tsc22d2,-0.560815,-0.010181104,0.41142386
Serp1,1.19958,1.3171326,-1.3892062
Gpr171,0.038915474,1.7181907,-1.1476398
Rap2b,-1.5246744,0.9554585,0.14329636
Kcnab1,-0.25369918,-0.3923166,-0.06536348
Tiparp,-1.1167048,0.44720036,0.33053935
Ccnl1,0.53385377,0.5549022,-0.51540077
Gm37305,0.50710887,-0.17665821,-0.14060406
Rsrc1,-1.4113265,0.28569186,0.5869675
Mfsd1,1.5517286,0.22936022,-0.7466448
Ift80,-1.7213852,-0.87626076,1.59187
Smc4,-2.859456,-1.3273945,2.454406
Trim59,-1.9131927,0.29801536,0.81078595
Kpna4,0.66736495,-0.4864879,0.19427672
Gm1647,0.051215477,-0.4306822,-0.17795172
Ppm1l,-0.2472102,-0.23669899,-0.07209013
Golim4,0.6800414,0.76337534,-0.7377305
Rapgef2,0.8097345,-0.011336369,-0.22388418
4930589L23Rik,-0.05075346,-0.18549286,-0.29926887
Gm26771,-0.11237598,-0.6415059,0.4049544
Tlr2,0.69254595,-0.1769379,-0.45767662
Trim2,-0.6053138,-0.18621723,0.05920716
Sh3d19,-0.90862954,0.005425077,0.092198946
Cd1d1,0.5321394,-0.5283967,0.28809753
Etv3,-1.0763443,-0.03917439,0.6721991
Arhgef11,-0.111910924,-0.58411705,0.43134114
Pear1,1.1860657,0.77026135,-1.014305
Rrnad1,-0.6263763,-0.09189524,0.50240374
Gpatch4,-1.3017154,-1.1431973,1.5948675
Tsacc,0.7371158,-0.83392745,0.41934624
Slc25a44,-0.60898936,0.38542867,0.14064606
Gm37584,-0.6018391,-0.18291816,-0.109930575
Mex3a,-0.0803367,-0.43770692,0.3985688
Ubqln4,-0.4787123,0.05051231,0.3283419
Arhgef2,0.17260109,0.85497034,-0.5700635
Ash1l,-1.6458247,-0.12167548,0.99766487
Fdps,-0.0401661,0.25531903,-0.026974492
Fam189b,-0.33427078,-1.6585244,1.5276585
Trim46,0.21652606,0.4486627,-0.61152834
Zbtb7b,0.9585397,1.541573,-1.5010985
Cks1b,0.9074102,2.5755174,-2.1860282
Pygo2,1.1179864,-0.31441724,-0.16199061
Pbxip1,1.1901116,-0.064554505,-0.3610092
Chrnb2,-0.14465211,-0.19252881,-0.26888847
She,-0.63644695,-0.10940484,-0.13045509
Il6ra,-1.6847173,-2.4980903,2.7765927
Gm42809,-0.26419413,-0.5736224,0.67104
Ubap2l,-0.81028926,-0.3389393,0.77082485
4933434E20Rik,0.45628092,-0.10478534,0.009421121
Rps27,-0.15745717,-6.0645366,4.710353
Rab13,0.087684676,0.05745364,-0.4430473
Slc39a1,0.43829888,-0.03750601,-0.032084838
Dennd4b,-0.63663095,0.24674447,0.25623858
Gatad2b,-0.39887792,-0.31242478,0.56021446
S100a1,0.7408505,0.9833548,-0.99284625
S100a13,3.3271492,4.3676205,-4.637104
S100a4,4.777565,4.949005,-5.7411337
S100a6,4.22297,5.4537196,-5.8576913
S100a8,-0.3685817,0.38278776,-0.50765824
S100a9,0.33803332,0.19752753,-0.6951421
Gm35439,0.039976783,-0.44601667,-0.06574591
S100a11,2.7790532,3.5488982,-3.7760391
S100a10,3.0944536,5.2410994,-5.1763244
Tdrkh,-0.71832025,-0.45244458,0.7377202
Oaz3,-0.011404327,-0.09016425,-0.41281664
Selenbp1,-0.13332756,-0.52109396,0.014245901
Pi4kb,0.35774496,-0.70804524,0.44692522
Gm15265,-0.3816784,-0.06546084,-0.30584112
Zfp687,0.37602392,-0.49344128,0.33466002
Tmod4,-0.23710857,-0.21242137,-0.21747474
Scnm1,-0.8121672,0.05791253,0.47763735
Lysmd1,-0.28862956,-0.44408464,0.606598
Gm16740,1.0539148,0.12358041,-0.5724731
Mllt11,0.35124508,0.26223174,-0.2137769
Gm128,-0.6831404,-0.20755054,-0.0267471
Prune1,0.94533193,0.59401387,-0.7353763
Ctss,-0.085057415,-2.4508088,1.9990485
Adamtsl4,0.33568853,-0.09526727,-0.5910169
Ecm1,-0.62792164,-0.29315934,0.5637714
Rprd2,-0.37902495,-0.09027432,0.38639036
Ciart,0.4615246,-0.4560619,-0.37664476
BC028528,-0.3138216,0.66324776,-0.72685343
Anp32e,1.1943794,1.0862099,-1.2156832
Plekho1,-0.7701137,-0.4681996,0.8479559
Vps45,1.4097607,-0.06873356,-0.47652364
Gm15444,-0.42333806,0.024288105,-0.29182792
Hist2h2be,-0.3797784,-0.3184708,0.3950878
Txnip,-1.5185311,-0.5308536,1.241772
Gm16253,-0.10896766,-0.30413195,-0.1739891
Polr3gl,0.6217888,0.041862957,-0.17606561
Pias3,-0.5717926,0.8057298,-0.24803597
Cd160,2.6103761,0.47375628,-1.4191269
Bcl9,-1.1902959,-0.6400717,1.1703444
Fmo5,-0.6262816,-0.5549063,0.84544176
Notch2,0.5487741,-0.5229595,0.2763474
Phgdh,-1.4515479,-0.053692132,0.85711366
Fam46c,1.083554,-0.22025806,-0.19617553
Cd101,0.51115525,0.99635017,-0.8900348
Cd2,0.23720858,1.5850115,-1.1409979
Igsf3,-0.022877298,-0.66333437,0.5009022
Slc22a15,0.11728774,0.64258385,-0.65565056
Csde1,1.5710682,0.82023335,-1.1934466
Nras,0.12846789,0.13444823,-0.015686
Gm43062,-0.6721856,0.06478584,-0.03314039
Ampd1,-1.7939361,-1.2227658,1.882299
Dennd2c,-0.0036330957,-0.12657845,-0.21742183
Syt6,0.7715272,-0.40459493,-0.56707895
Olfml3,-0.8293443,-0.02148436,0.17511936
Dclre1b,-0.12167188,-0.19674212,0.3079383
Lrig2,-0.46640888,-0.31131053,0.52914745
Mov10,-0.6630283,-0.45096722,0.7854816
Gm43848,1.3277355,-0.38469937,-0.18766887
Gm42722,0.49955118,-0.946772,0.6132315
Chil3,-0.05977643,-0.3642733,-0.19816126
Dennd2d,-2.005563,-0.5551888,1.4858682
Cept1,-0.57218605,0.27522478,0.20522198
Dram2,0.10961768,-0.06893857,0.14376912
Gm27008,0.1905611,-0.2914817,-0.26366946
Kcna3,-0.57935095,0.7216941,-0.63065666
AI504432,0.09174774,-0.8705566,0.7460465
A930002I21Rik,-1.3096732,-0.8981286,1.4169704
Kcna2,-0.5450727,-1.0222675,1.1540523
Rbm15,-0.9278764,0.3575754,0.3093016
Amigo1,0.4610274,-0.18956184,-0.35317886
Cyb561d1,0.4942283,-0.26729825,0.09100807
Atxn7l2,0.78412086,0.03633372,-0.24731773
Sort1,0.103822,-0.32444766,-0.28252658
Wdr47,0.6433974,-0.18009394,-0.021630026
Stxbp3,0.006514016,-0.18620205,0.2785163
Vav3,-0.3739945,0.62039167,-0.1510335
Prmt6,1.4172441,-0.28569198,-0.3025783
S1pr1,-3.1561663,-0.76785874,2.1775248
Gm9889,-0.10127332,-0.085902736,0.23736133
Dph5,-2.687115,-1.412126,2.4371953
Slc30a7,0.49767447,0.20194654,-0.23707448
Agl,-0.53665954,0.11349928,0.2950097
Ptbp2,1.3296655,0.27853024,-0.68000436
Rwdd3,0.70836365,-0.4606776,0.0641358
Cnn3,-1.7039704,-1.0879698,1.7406585
Arhgap29,-0.3888135,-0.21209094,-0.12657046
Gclm,0.033854667,-0.4691594,0.4754914
Pde5a,0.45179722,-0.19473058,-0.52701664
1810037I17Rik,1.715993,2.6653266,-2.6278925
Usp53,0.046447292,-0.38067484,0.40408102
Camk2d,-1.9803044,-1.3560976,2.067601
Larp7,1.0329249,0.63133425,-0.8036878
Gm43653,1.1786637,-0.6069285,-0.12088125
Fam241a,1.365627,-1.0645641,0.2985091
Elovl6,-0.42044201,-0.6076318,0.78896624
Egf,-0.917306,-0.14376529,0.45451066
Casp6,-0.051732384,0.17477213,0.038077872
Gm43352,0.8033473,-0.49928275,0.1406389
Lef1,0.084567785,-3.198947,2.4746692
Sgms2,0.3117677,-0.15568018,-0.5151191
Tbck,0.074825324,-0.317948,0.34442958
Gm43254,-0.9195449,0.26765108,-0.16510744
Cenpe,-1.3142422,1.5753042,-0.41367218
Slc9b2,-0.02301963,-0.1473597,-0.32342777
Nfkb1,0.3751658,-0.99623424,0.70761776
Slc39a8,-0.4634465,0.0285182,-0.17683665
Bank1,-0.13989998,-0.23142561,-0.133616
H2afz,2.5180602,4.482758,-4.346866
Dnajb14,-0.6632399,-0.8120622,1.0531439
Gm43689,0.2057745,-0.42117947,-0.2784485
Lamtor3,0.9399029,0.6667006,-0.7867157
Mttp,1.2279148,-0.29937768,-0.204557
Trmt10a,0.46965128,-0.26322976,0.12061914
Gbp5,1.1858493,-0.69215345,0.106007315
Gbp7,0.30660608,0.47852212,-0.3533237
Gbp2,2.9155934,-0.9636688,-0.4956956
Pkn2,0.66400385,-0.3589048,0.10130035
Lmo4,-0.6598141,-0.33736938,0.699816
Syde2,0.35043392,-0.28911197,-0.45688197
Mcoln3,0.35028273,-0.4412757,0.093312815
Spata1,-0.08301143,0.34832612,-0.07600342
Prkacb,-0.76538926,-0.071897835,0.55211145
Ifi44,-0.31969452,0.24886945,-0.40236703
Fubp1,-1.1158723,-1.4004592,1.6992311
Miga1,0.19317965,-0.54202616,0.45553073
Zzz3,1.1238986,-0.49593595,-0.010630393
Gm16213,0.37403223,-0.3455875,-0.3115842
St6galnac3,0.58569676,-0.3320284,0.043860555
Zranb2,-0.34934598,0.45464438,-0.031159382
Wls,-2.1744845,-0.67836684,1.6555485
Tmem68,0.96444774,0.3393705,-0.5555637
Tgs1,-0.7840624,-0.14354375,0.61386704
Lyn,0.18246028,0.5267291,-0.5331764
Rps20,0.4291675,-5.636974,4.121246
Plag1,0.8907337,-0.10461991,-0.7408198
Impad1,0.24782643,0.64208853,-0.44723952
Fam110b,-0.3738668,-0.05234646,-0.31718644
Tox,-0.46770614,-1.1535959,1.215453
Trp53inp1,0.3154834,0.4819187,-0.35996103
Virma,-1.0518975,1.2689052,-0.30840877
Gm11831,-0.012713656,-0.33256823,-0.21322803
Gem,0.5816206,1.6700627,-1.3638837
Ripk2,0.07625134,-0.36781898,0.380721
Mmp16,-2.6013138,-1.372376,2.3679154
Wwp1,0.07687095,-0.031714093,0.1313865
Ufl1,0.7194038,-0.28795108,0.023010237
Bach2,-0.07922491,-1.2810749,1.1295921
Casp8ap2,-0.02697679,0.47307444,-0.19444884
Mdn1,-1.2170075,-0.7614887,1.2727107
Rragd,0.21980809,-0.34951836,-0.3910636
Gabrr2,0.2675003,-0.09158131,-0.53731734
Pnrc1,2.7419178,-0.36562887,-0.85821676
Spaca1,0.106918834,-0.65349674,0.3380217
Zfp292,-1.3858938,0.045201074,0.75336134
Mob3b,-0.8922235,-0.3210448,0.688234
3110043O21Rik,0.42330858,-0.18961598,-0.2900782
Ddx58,-0.132979,-0.5492977,0.6123109
Smim27,0.722528,-0.5547185,0.21922931
Aptx,0.4932261,-0.5174735,0.29806602
Gm6297,0.16124317,-0.27206016,-0.042860914
B4galt1,-0.56910354,0.20341957,0.25699738
Nfx1,0.080296844,-0.12701222,0.20041029
Dcaf12,0.49345607,0.4544834,-0.42224115
Il11ra1,-0.14389561,-0.094348975,-0.2901625
Dnajb5,0.21324897,-0.5199275,0.40692562
Pigo,0.059038445,0.51927274,-0.32852715
Fam214b,1.312289,0.7081829,-1.0723351
Tesk1,-0.14548734,-0.23569378,0.38574278
Cd72,-0.26068678,-1.0774735,1.0629562
Sit1,-1.5081649,-0.4726778,1.1938533
Gm12454,-0.6086328,-0.24422978,-0.030457359
Car9,-0.4198544,0.25853443,-0.37366754
Tln1,0.33146894,1.3923181,-1.0419686
Gba2,-0.09582085,0.6965134,-0.34040654
Tmem8b,-0.33757293,0.010233255,-0.37313527
Reck,0.075971015,-0.2890563,0.28688827
Gne,0.15750322,-0.37834105,0.35080317
Zcchc7,-0.4164833,-0.9257277,1.0228313
Zbtb5,0.27280357,-0.17407499,0.13660258
Trmt10b,0.03273274,-0.1744756,0.24582434
Aldh1b1,-0.6161167,-0.6824171,0.89824593
Ccdc180,0.7238781,0.78360206,-0.81921047
Trmo,-0.6185042,-0.043914497,0.46319708
Anp32b,1.5451124,1.6634256,-1.8061872
Gm568,-0.08854767,-0.4423786,-0.048990797
Tgfbr1,0.029946866,-0.50874054,0.50663406
Nr4a3,1.3061106,-0.013069357,-0.5987982
Invs,-0.6512145,0.3222408,0.115620434
Tex10,0.485872,-0.4735799,0.26895526
Smc2,-0.65291697,0.8934158,-0.21537241
Abca1,-0.023405856,-0.26818645,-0.005187212
Fktn,0.29010218,-0.49536172,0.31083903
Tmem38b,-0.2290462,0.84636563,-0.40336204
Klf4,0.5774082,0.107657276,-0.2042178
Tmem245,0.24260361,-0.35574666,0.2945604
Akap2,-0.092944145,-0.23367955,0.050349165
Txn1,3.609065,4.230188,-4.666125
AI314180,0.26741746,0.64958394,-0.461887
Ugcg,1.9835436,1.7284583,-2.0578804
Hsdl2,-0.71270204,0.19218186,0.331978
E130308A19Rik,0.08011011,-0.12987767,0.19065535
Snx30,-0.09987489,-0.4129387,0.3842667
Slc46a2,-0.5504432,-0.47482815,0.15938231
Rgs3,-0.6944611,1.883709,-0.92987597
Tmem268,2.0861266,-0.41286543,-0.5188187
Tnfsf8,1.4607948,-1.1523094,0.3193528
Trim32,-0.7102762,-0.3501054,0.73267597
A230083N12Rik,0.5584745,-0.09888226,-0.52600986
Snapc3,-0.23935646,0.23176557,0.08293582
Ccdc171,-0.040510256,-0.20946817,0.23209731
Rraga,0.047645893,0.6430363,-0.3550245
Haus6,-0.26714373,0.7079667,-0.26714528
Acer2,-0.3211715,0.0620678,-0.24188182
Hacd4,-0.3882807,0.32299164,-0.53416145
Klhl9,-1.6639149,0.082868725,0.8544986
Gm26867,-0.25363937,-0.24385689,-0.18640211
4930553M12Rik,-0.2373524,-0.21350291,-0.21588516
Tusc1,0.017263047,-0.20607348,-0.06685819
Caap1,-0.5091147,0.48572484,0.019970091
Gm10306,1.426228,-0.5987311,-0.62518686
Ift74,1.2886406,-0.52944547,-0.12015977
Mysm1,-0.45737594,-0.22230485,0.5205903
Jun,4.27092,-0.70376956,-1.3173739
Junos,0.008606565,-0.2763206,-0.28210804
Fggy,0.23436873,-0.44789916,-0.253608
Nfia,-1.0854652,0.05853137,0.57557464
Patj,0.6931615,-0.70654666,0.34536195
Usp1,1.060484,0.8173362,-0.95430356
Itgb3bp,-0.0387748,-0.016694434,0.17393622
Efcab7,-0.03939602,-0.2654368,-0.04334844
Jak1,2.458315,1.293716,-1.9561185
E130102H24Rik,0.5475105,-0.37827376,0.16663188
0610043K17Rik,-0.69538987,-0.31968564,0.069368765
Dnajc6,-0.56759065,-0.2389045,-0.06975321
Leprot,0.6641731,0.77911603,-0.74202853
Lepr,0.06701822,0.015231067,-0.3867403
Pde4b,-0.7463475,-0.39499137,0.7826786
Mier1,-0.5522808,0.45439658,0.06321995
Slc35d1,-0.11342251,-0.2775403,0.39269012
Ssbp3,-0.2597925,-0.383138,0.5480526
Gm12802,-0.6612334,0.011481234,0.33320132
Tmem59,-1.1434623,-0.30471307,0.90011185
Hspb11,0.8667571,-1.0112144,0.49053714
Cpt2,-0.08532612,0.19020775,0.03740489
Coa7,-0.60711163,0.7059733,-0.09774261
Zcchc11,0.8345813,-0.118173346,-0.15625325
Gm17354,0.2597084,-0.53431326,0.41893512
Btf3l4,0.30992895,-0.5692459,0.42150882
A730015C16Rik,0.60511106,-0.3753004,-0.3171255
Eps15,0.14593782,0.18899557,-0.06421347
Rnf11,1.2005348,-0.26634917,-0.21632165
Cdkn2c,-0.9334641,0.50869745,0.19991685
Bend5,0.7594654,-0.96960986,0.5095103
Mknk1,1.0223415,0.2277846,-0.5190836
Faah,-1.041761,-0.50766325,1.0032874
Nsun4,-0.50303173,-0.10934892,0.36328793
Lrrc41,1.0970306,0.38608566,-0.65171933
Mast2,-0.6059102,0.5467523,-0.029386126
Tmem69,0.11797304,-0.1988017,0.19611087
Gpbp1l1,-0.23519625,0.45025006,-0.08088783
Ccdc17,-0.40357038,-0.47396493,0.31274852
Nasp,-0.6970967,1.2881248,-0.48733696
Prdx1,2.4693606,2.3700833,-2.7588117
Tctex1d4,0.73584586,0.059587426,-0.5832858
Gm12840,-1.9772487,0.36304554,0.7923325
Ipo13,0.09134873,1.1492926,-0.7856115
9530034E10Rik,-0.96168035,0.26032194,0.3248447
Cdc20,-0.34374252,1.4250904,-0.75284106
Slc2a1,1.9294508,-0.43881947,-0.4268634
Ybx1,-0.3966855,1.645199,-0.8913628
Hivep3,-1.3279586,0.33135965,0.48183593
Scmh1,-0.33683527,-0.50110614,0.64262825
Rlf,-0.12973653,0.5134125,-0.17664084
Ppt1,-0.87049216,0.1130739,0.4638364
Ppie,-0.63188803,0.12999736,0.34054422
Macf1,-0.836061,-0.04332756,0.56374484
Pou3f1,-0.49783602,-0.032991033,-0.2577917
Fhl3,-0.63350165,0.7769851,-0.2430874
Mtf1,-0.9813577,1.124386,-0.23406516
