gene_name,CD25KO,CD25WT,P14NAV
Ncoa6,-0.031510748,-0.016170677,0.03931814
Ggt7,-0.00039487975,-0.018251672,-0.01214862
Acss2,-0.014066976,0.037843924,-0.017692719
BC029722,-0.057631865,0.009001417,0.041739028
Phf20,0.0020737008,-0.0474219,0.035334997
Cnbd2,-0.04168192,-0.021346787,0.028173676
Dlgap4,-0.003695912,-0.003477574,0.0058481186
4930518I15Rik,0.017143456,-0.046251465,-0.0019177595
Samhd1,0.068389334,0.0599863,-0.10480157
Blcap,0.025076076,-0.0084947515,-0.021395437
Lbp,-0.03825007,-0.03616882,-0.00025771587
Snhg11,-0.038245395,0.006019684,-0.030367214
Ppp1r16b,-0.051570244,0.008750628,0.036804654
Zhx3,-0.043240804,0.077399954,-0.036830958
Chd6,0.0051141046,-0.01640819,0.008504811
Srsf6,0.016565597,-0.007645992,-0.008040863
Tox2,0.02553574,-0.03350098,-0.033278625
2900093K20Rik,0.011146733,-0.025609104,0.010595157
Fitm2,0.04336048,-0.0031981322,-0.05827867
Serinc3,-0.012615138,0.1821842,-0.13181464
Slpi,-0.054782577,-0.033398993,0.048240274
Sdc4,-0.03316735,-0.016680053,-0.017927684
Dbndd2,0.022414662,0.032865364,-0.05399995
Ube2c,-0.0071862084,0.21344203,-0.1608574
Snx21,0.027528817,-0.06884905,0.030431377
Neurl2,-0.046488483,0.014136422,0.0109461555
Pltp,-0.02763394,-0.010348876,0.03148341
Zfp335os,-0.0026778202,-0.0014405497,-0.0023732304
Eya2,-0.05427247,-0.051179904,0.08478974
Zmynd8,-0.10042827,-0.03217947,0.110170566
Ncoa3,-0.054332018,-4.639045e-05,0.04602263
Znfx1,-0.037450615,0.036076006,0.0034818314
Slc9a8,-0.067947574,0.020698782,0.041321307
Rnf114,0.039090008,0.042293925,-0.06616501
Snai1,-0.025480798,0.0047640456,-0.0387305
Cebpb,0.014365786,-0.0034951249,-0.009425479
9230111E07Rik,-0.04090517,0.035532605,-0.006547659
Ripor3,-0.024025947,-0.014241061,-0.027329607
Adnp,-0.019289996,0.007733496,-0.018244319
Atp9a,-0.0112408735,-0.043179173,-0.010406233
Zfp217,-0.13782056,-0.01132739,0.12551013
Fam210b,0.050591517,-0.029123265,-0.02004218
Gm14455,-0.0453286,-0.016052432,-0.011851591
Spo11,-0.0029836795,-0.011112781,-0.011748529
Zbp1,0.033770286,0.05812098,-0.07404126
Pmepa1,-0.054439355,-0.1144861,0.1356204
Stx16,-0.08458446,-0.037738882,0.10110864
Ctsz,-0.039719947,-0.017910928,0.047627468
Zfp831,-0.048343375,-0.026191827,0.05016355
Zfp965,-0.0378232,0.0019881802,-0.023787819
Gm6710,-0.004030976,2.67658e-05,0.0033908596
Gm14435,-0.029866228,-0.019419622,-0.01871239
Zfp973,0.014124241,-0.035376884,-0.018834049
Gm14305,-0.020190937,0.026648425,-0.0037530668
Gm14296,0.023979591,-0.026547812,-0.00035876659
Gm14403,-0.01306767,-0.012535943,-0.020946177
Gm14327,-0.025128495,-0.0466198,-0.0005620802
Zfp972,0.016259827,-0.03638705,-0.045648232
Gm14326,-0.05838305,0.044805236,0.010983547
Zfp971,0.0006358497,0.008837066,-0.02830965
Zfp931,-0.08000527,-0.0050175306,0.07164043
Rps21,-0.0027975235,-0.4354723,0.3429645
Mrgbp,-0.0070832768,-0.042709943,0.039400052
Dido1,-0.045928363,-0.0048566344,0.042672068
Slc17a9,-0.080797456,-0.08190041,0.13244346
Ythdf1,-0.041426875,0.026264114,0.014521506
Arfgap1,-0.049476642,0.036262333,0.013514862
Gmeb2,0.023079585,0.018493379,-0.03415443
Zbtb46,-0.019144502,-0.010111294,-0.036614947
Zfp512b,-0.021755204,-0.08579848,0.085519195
Prpf6,-0.025115281,0.03609944,-0.006977069
Pcmtd2,0.023072075,0.034186967,-0.046266794
Syp,-0.0063534286,-0.019099927,-0.037003145
Prickle3,0.017503718,-0.025443943,0.005085453
Pim2,-0.002355508,-0.1394052,0.11102691
Gata1,-0.032245573,-0.02926289,0.013642783
B630019K06Rik,0.010580579,-0.03347847,-0.034053482
Cybb,-0.022507574,-0.024194228,-0.02516328
Dynlt3,-0.023897285,-0.003148753,0.022689283
Bcor,-0.012904549,-0.057256844,0.055704735
Usp9x,-0.02470662,-0.037037686,0.049879905
Gpr34,-0.039018687,-0.03682961,0.049015522
Usp11,-0.058403835,0.004800162,0.04441329
Araf,0.038748942,0.014993817,-0.04452405
Elk1,-0.023738135,0.01705672,0.006622837
Zcchc12,-0.047003336,-0.013728989,-0.009399359
Akap17b,-0.033356167,-0.015339935,0.036958728
Slc25a43,0.012469173,-0.013977883,-0.057610877
C330007P06Rik,-0.006553454,0.005051455,0.0015959077
Rhox8,-0.012531061,-0.028326007,0.032284684
Zbtb33,-0.008940145,0.022628559,-0.010206627
Lamp2,0.041521087,0.071683474,-0.09120915
Gria3,-0.07949182,-0.02949955,0.06517512
Sh2d1a,0.14783779,0.20582345,-0.2861102
Bcorl1,0.0058941,-0.007449859,-0.0016375184
Elf4,0.036423467,0.029967675,-0.05426731
Rab33a,-0.011093504,-0.019600024,-0.033591792
Zfp280c,-0.030914756,-0.008610255,0.03290045
Enox2,0.021520207,-0.06575163,0.033092197
Phf6,-0.024670526,0.04327003,-0.0129618505
Rtl8a,-0.017630586,-0.02070111,0.031113429
Xlr,0.0064872284,-0.014467253,-0.011709589
3830403N18Rik,-0.06449777,0.1329659,-0.060221624
Ints6l,-0.046884637,0.04296386,0.0046569407
Mmgt1,0.09008229,-0.0341922,-0.05408155
Gm14718,-0.056497384,-0.03928951,0.020657524
Fgf13,-0.04581062,0.06206545,-0.009769473
Atp11c,-0.026166601,-0.04086024,0.054105368
1110012L19Rik,0.011908201,-0.0027671703,-0.007914748
Tmem185a,-0.03930415,0.020143509,0.014618226
Mtm1,-0.015297905,0.026351316,-0.007662128
Hmgb3,0.011157263,0.09913887,-0.08698311
Dusp9,-0.026671583,0.020706143,-0.038256653
Abcd1,0.00029351856,0.031733338,-0.025068082
Irak1,0.02455267,-0.009455225,-0.013552659
Tktl1,-0.005086967,-0.015783217,-0.01998438
Taz,-0.065753415,-0.011799531,0.06488215
Atp6ap1,0.026290178,0.003183704,-0.02474195
Ikbkg,-0.06912331,-0.005337084,0.062679924
Gab3,-0.026288554,0.08363644,-0.04316421
Dkc1,-0.054409664,-0.08148005,0.10978019
Mpp1,-0.11742463,-0.025445936,0.11928969
Mtcp1,-0.005934778,-0.014207759,0.0042191455
Prrg1,-0.023324346,-0.045370493,0.05347152
Gk,-0.066456445,0.045866046,0.013625949
Zfx,-0.080389485,0.014342935,0.05682319
Maged1,-0.044798195,-0.02202273,-0.00341486
Gm39526,-0.037995867,-0.012259338,-0.01748293
Amer1,-0.087391555,0.010722979,0.065580994
Zc4h2,-0.0031093787,-0.015684206,-0.016900904
Ar,-0.062527776,-0.06412778,0.103079565
Dlg3,-0.053327214,-0.04326093,0.04177022
Taf1,-0.008073436,0.032544173,-0.01862051
Ogt,-0.050552092,-0.057458177,0.0877269
Cxcr3,0.25034806,0.17535952,-0.3490476
Tsix,0.08468937,-0.25352255,0.12660736
Xist,0.12107273,-0.7158362,0.4574028
Jpx,-0.07767379,0.021504086,0.047022548
Ftx,-0.044714294,-0.01652219,0.038657602
Rlim,0.053215366,0.004553892,-0.04860296
Abcb7,0.0091843,-0.026332917,0.010990408
Atp7a,0.03745334,0.00562991,-0.036734365
P2ry10,-0.011759832,0.058353376,-0.03568656
Gpr174,0.006343553,0.056340203,-0.049434602
Itm2a,-0.04754051,-0.06482486,0.090939626
Brwd3,-0.07645021,0.08063261,-0.0023638213
Hmgn5,-0.0054404614,0.17357494,-0.13115367
Apool,0.0002010888,0.08170655,-0.064075485
Cldn34c1,-0.0040228865,-0.014789145,-0.0392143
Diaph2,-0.048037354,-0.02216136,0.057991676
Xkrx,-0.042835694,-0.048893105,0.06809483
Btk,-0.01618695,0.0004063068,-0.048836187
Rpl36a,-0.05788763,-0.46044615,0.4091253
Armcx1,-0.048562136,-0.04170863,0.010139714
Armcx6,-0.025971232,0.0012398936,-0.023346808
Armcx3,-0.02874441,-0.0016741371,0.019938681
Armcx2,-0.03423884,0.022905849,0.009752106
Zmat1,-0.027397502,-0.0046899267,0.018056445
Gprasp1,-0.056667093,-0.002711835,0.048305098
Bex2,0.0003308606,-0.01821442,-0.035458412
Plp1,-0.02221196,-0.07185847,0.06264614
Fam199x,-0.03284072,-0.020699546,0.043673594
Tsc22d3,0.05947143,-0.034195017,-0.023591314
Alg13,0.026034098,0.027959956,-0.043903496
A230072E10Rik,-0.04259309,-0.05779667,0.081255175
Ribc1,-0.007044881,-0.00802517,-0.015195508
Kantr,-0.095022306,-0.04931889,0.11900027
Tspyl2,0.015344111,-0.08694206,0.055012964
Sat1,0.015268078,0.024959302,-0.032444283
Mbtps2,-0.028127499,0.016610552,0.007020534
Map3k15,-0.017564366,-0.01851297,-0.017020179
Piga,0.015427283,-0.0299366,0.0103567885
Mospd2,-0.00030412868,-0.010926748,0.0055472446
Ofd1,0.004368437,-0.0034318091,-0.0010132974
Gm1720,-0.03550772,-0.02044735,-0.017502716
Tmsb4x,0.03855336,0.49042553,-0.4162087
Arhgap6,-0.028726099,-0.00030373823,-0.029203843
Gm21887,-0.067132935,-0.061834045,0.102612615
Gm8797,0.025165183,-0.009599975,-0.013791244
Stmn2,0.019621778,-0.040763803,-0.008008659
Tpd52,0.005945327,0.0016061465,-0.0062883142
Zbtb10,-0.015329638,0.0025920297,-0.050010227
C030034L19Rik,-0.045439877,-0.029390728,0.007126078
Zfp704,-0.040882748,-0.023294905,-0.011950241
Pag1,-0.10154435,-0.04133986,0.118279845
Fabp5,-0.07292145,0.09185744,-0.010124267
Car2,0.025778951,0.036799356,-0.06828141
Gm9733,-0.023202315,0.012863565,-0.046095382
Sirpb1b,-0.043600805,0.042920426,-0.055282667
Sirpb1c,-0.019824518,-0.0035689876,-0.043484613
Gm5150,-0.03948874,0.02458812,-0.04671992
Ythdf3,-0.023936305,0.05030766,-0.019087648
Mtfr1,-0.04268919,0.04817846,-0.0015499826
Pde7a,-0.05260227,0.05017487,0.0052789403
Hps3,0.04434048,0.0016724799,-0.03883766
Cpa3,-0.033845972,-0.014802054,-0.023524933
Tnfsf10,0.008089041,-0.01813795,0.006025738
Tnik,-0.055659782,-0.052177425,0.08791978
Mynn,0.028471088,-0.010929719,-0.015549308
Phc3,-0.037882138,0.024945803,0.012552352
Prkci,0.0074386285,-0.002491311,-0.019479657
Skil,-0.08334577,-0.011122746,0.07924289
Slc7a14,-0.018110301,-0.033037875,0.026562149
Gnb4,-0.007161976,-0.030062206,0.028452957
Atp11b,0.041768286,-0.021814795,-0.018290427
Gm15952,-0.060045518,-0.05867077,0.0895644
D3Ertd254e,0.027385822,-0.01887654,-0.026925892
Ccna2,-0.023655187,0.09669276,-0.055604838
Bbs7,-0.03823575,0.0015029733,-0.025774024
4932438A13Rik,-0.026775155,0.001300509,0.02164519
Il2,0.08885878,0.022659536,-0.09434124
Nudt6,-0.046320155,0.008226186,0.032771192
Ankrd50,-0.09567504,0.11312653,-0.013966269
Abhd18,-0.06912956,0.016670417,0.04547245
Jade1,-0.05161176,-0.0029280353,0.045974042
Sclt1,-0.0017219074,-0.041260578,0.033728614
Elf2,-0.025374755,-0.024010973,0.04025681
Setd7,-0.07184645,-0.043936715,0.09517477
Mgst2,-0.04602003,-0.11699149,0.13045387
Maml3,-0.062473495,-0.06511949,0.097683914
Gm37170,-0.020283775,0.024875922,-0.037406232
Foxo1,-0.0401443,-0.13885881,0.1425838
Cog6,-0.026040168,0.052978437,-0.019395843
Nhlrc3,-0.008763692,-0.013806998,0.018216439
Spg20,-0.05097598,0.027717995,0.021466685
Rnf13,0.034891583,0.05979893,-0.07630269
Tsc22d2,-0.045680474,0.0017664896,0.037282094
Serp1,0.045364417,0.12035541,-0.13252999
Gpr171,-0.014663348,0.15618797,-0.10974857
Rap2b,-0.09552978,0.08804162,0.011995786
Kcnab1,-0.029796923,-0.03237543,-0.007682305
Tiparp,-0.07443023,0.042631265,0.029654117
Ccnl1,0.010934091,0.05225389,-0.05012399
Gm37305,0.009550884,-0.013107418,-0.014778021
Rsrc1,-0.0896676,0.028201276,0.0538371
Mfsd1,0.063577,0.023168324,-0.07193193
Ift80,-0.10570336,-0.07561345,0.14860646
Smc4,-0.16456261,-0.11592002,0.22994968
Trim59,-0.11562335,0.029302321,0.07494475
Kpna4,0.017839082,-0.04078917,0.016803592
Gm1647,-0.014027211,-0.035803206,-0.018300168
Ppm1l,-0.029461322,-0.018471763,-0.008316675
Golim4,0.018494686,0.070879936,-0.07109125
Rapgef2,0.025202211,0.0016632724,-0.022631923
4930589L23Rik,-0.019300885,-0.01389675,-0.02974123
Gm26771,-0.022487907,-0.05463926,0.036671977
Tlr2,0.019141402,-0.013132406,-0.044680197
Trim2,-0.04798188,-0.01396147,0.004065583
Sh3d19,-0.0636689,0.0031608248,0.00717694
Cd1d1,0.010845428,-0.044533513,0.025651556
Etv3,-0.07234284,-0.0008239173,0.06187503
Arhgef11,-0.022463854,-0.049511854,0.039160434
Pear1,0.044665474,0.07149517,-0.09717417
Rrnad1,-0.0490712,-0.0055342647,0.04586214
Gpatch4,-0.08399869,-0.09946291,0.14888915
Tsacc,0.021446489,-0.071831174,0.03802923
Slc25a44,-0.04817198,0.03711227,0.011745844
Gm37584,-0.04780218,-0.013666713,-0.011885296
Mex3a,-0.020830885,-0.03643083,0.036069773
Ubqln4,-0.04143425,0.0071891462,0.029446883
Arhgef2,-0.0077493354,0.0790635,-0.055279065
Ash1l,-0.10179549,-0.008194982,0.09256875
Fdps,-0.018753324,0.025487617,-0.004061953
Fam189b,-0.03396396,-0.14550485,0.14255087
Trim46,-0.0054776045,0.04276192,-0.059189495
Zbtb7b,0.032898184,0.14040805,-0.14308222
Cks1b,0.030253848,0.23278588,-0.20767592
Pygo2,0.041144524,-0.025415506,-0.016794924
Pbxip1,0.044874728,-0.0030915053,-0.035563778
Chrnb2,-0.024157178,-0.014525378,-0.026876142
She,-0.049592044,-0.0070986613,-0.013820902
Il6ra,-0.10380695,-0.22051592,0.26033416
Gm42809,-0.030339705,-0.048574205,0.061765727
Ubap2l,-0.0585829,-0.027606431,0.071176134
4933434E20Rik,0.006922143,-0.0066859312,-0.00062959094
Rps27,-0.024819436,-0.53916025,0.44270134
Rab13,-0.012141081,0.00780932,-0.04330055
Slc39a1,0.005992141,-0.00067485595,-0.004543895
Dennd4b,-0.04960156,0.02472152,0.02264703
Gatad2b,-0.03730534,-0.025237491,0.051314097
S100a1,0.02163964,0.09053402,-0.095150456
S100a13,0.15539898,0.39290145,-0.4388296
S100a4,0.23041224,0.4448453,-0.54294735
S100a6,0.20172943,0.48993903,-0.5539396
S100a8,-0.03573847,0.036876317,-0.049393814
S100a9,0.00080656057,0.020324228,-0.06707486
Gm35439,-0.014608459,-0.037173264,-0.007718371
S100a11,0.1270523,0.31975266,-0.35762513
S100a10,0.14336433,0.47094247,-0.48968187
Tdrkh,-0.053826403,-0.037747566,0.06805413
Oaz3,-0.01726581,-0.0053796098,-0.040449586
Selenbp1,-0.02357149,-0.043881048,-0.0001745802
Pi4kb,0.0018260165,-0.06058423,0.04063012
Gm15265,-0.036415808,-0.0031724814,-0.030361038
Zfp687,0.002771376,-0.04141042,0.030042723
Tmod4,-0.028938882,-0.016302679,-0.022027466
Scnm1,-0.058680024,0.007850319,0.043526493
Lysmd1,-0.031603467,-0.03700065,0.055688392
Gm16740,0.037830833,0.01371742,-0.05550631
Mllt11,0.0014898536,0.026105233,-0.021678735
Gm128,-0.052006956,-0.015867494,-0.0040405085
Prune1,0.0322151,0.05574833,-0.07086923
Ctss,-0.021075033,-0.21629153,0.18700626
Adamtsl4,0.00068529404,-0.00583554,-0.057255123
Ecm1,-0.049151123,-0.023516215,0.05164954
Rprd2,-0.036278576,-0.0053894436,0.03492126
Ciart,0.0071933386,-0.038070757,-0.037038323
BC028528,-0.03290636,0.06193403,-0.07006546
Anp32e,0.045095447,0.099723615,-0.116165556
Plekho1,-0.05650508,-0.0391552,0.078450136
Vps45,0.05623463,-0.0034648832,-0.046457604
Gm15444,-0.03857038,0.004846143,-0.029039495
Hist2h2be,-0.036317542,-0.025777673,0.03574149
Txnip,-0.09521206,-0.044753026,0.11558977
Gm16253,-0.022311633,-0.024496567,-0.017926466
Polr3gl,0.015481954,0.006416369,-0.018122295
Pias3,-0.04624822,0.0746641,-0.024909606
Cd160,0.11832859,0.045003906,-0.13535172
Bcl9,-0.078236245,-0.054511122,0.10885364
Fmo5,-0.04906631,-0.046902016,0.078213036
Notch2,0.011705749,-0.044047724,0.024543434
Phgdh,-0.09174779,-0.0021210057,0.07931378
Fam46c,0.039363734,-0.017002847,-0.020018801
Cd101,0.009760157,0.091695085,-0.08545461
Cd2,-0.0044079376,0.14428906,-0.109122194
Igsf3,-0.017859174,-0.05658953,0.04572053
Slc22a15,-0.010610056,0.060087815,-0.06335053
Csde1,0.06457721,0.07595992,-0.114068486
Nras,-0.010031836,0.014688406,-0.002997369
Gm43062,-0.051440388,0.008464416,-0.0046434407
Ampd1,-0.10945558,-0.106571965,0.17599596
Dennd2c,-0.016863894,-0.008633038,-0.022022476
Syt6,0.023226188,-0.033472437,-0.054997604
Olfml3,-0.059568394,0.0007565994,0.014996917
Dclre1b,-0.022968676,-0.014901816,0.02752268
Lrig2,-0.040797938,-0.025137935,0.048384257
Mov10,-0.050966788,-0.03761557,0.072558366
Gm43848,0.05199242,-0.031694867,-0.019216564
Gm42722,0.009160015,-0.08191328,0.056313973
Chil3,-0.01976754,-0.0298699,-0.02020607
Dennd2d,-0.12040059,-0.046927255,0.13860975
Cept1,-0.046268567,0.027266096,0.017835807
Dram2,-0.01100674,-0.0034831997,0.01204037
Gm27008,-0.006820472,-0.023366328,-0.026383955
Kcna3,-0.046639126,0.06715593,-0.06099343
AI504432,-0.011930945,-0.07510381,0.068839364
A930002I21Rik,-0.08441025,-0.077567235,0.1321122
Kcna2,-0.044866305,-0.08865843,0.10731718
Rbm15,-0.06466432,0.034623716,0.027651248
Amigo1,0.0071676234,-0.014260294,-0.03482532
Cyb561d1,0.008884721,-0.021205658,0.0070646317
Atxn7l2,0.023877513,0.0059223594,-0.024841871
Sort1,-0.011306483,-0.026311673,-0.028162314
Wdr47,0.016599515,-0.013414385,-0.0035579326
Stxbp3,-0.0163391,-0.013960112,0.024747977
Vav3,-0.03601841,0.058105055,-0.015761591
Prmt6,0.056621663,-0.022849046,-0.03005333
S1pr1,-0.179908,-0.065928265,0.20383783
Gm9889,-0.021913694,-0.004998864,0.020866774
Dph5,-0.1556494,-0.123490356,0.22832659
Slc30a7,0.009062953,0.020719046,-0.02387586
Agl,-0.04443119,0.012816721,0.026303422
Ptbp2,0.052092236,0.02756142,-0.06564727
Rwdd3,0.019959472,-0.038483147,0.004530388
Cnn3,-0.10480269,-0.0945286,0.16263828
Arhgap29,-0.036784824,-0.016273158,-0.013454555
Gclm,-0.014925085,-0.039240953,0.043324113
Pde5a,0.0066902526,-0.014722095,-0.05121945
1810037I17Rik,0.0720725,0.24080987,-0.24934682
Usp53,-0.014273814,-0.031335294,0.03658961
Camk2d,-0.11909425,-0.1184845,0.19347125
Larp7,0.036745273,0.05908272,-0.077311486
Gm43653,0.04428266,-0.051549945,-0.0129180215
Fam241a,0.053952113,-0.092437424,0.02663344
Elovl6,-0.038420603,-0.05161278,0.072886996
Egf,-0.06411763,-0.010168597,0.04134548
Casp6,-0.019351514,0.018291147,0.0020729424
Gm43352,0.024871875,-0.041932326,0.011745169
Lef1,-0.012302281,-0.28313398,0.23186065
Sgms2,-0.00055185513,-0.011233134,-0.050097425
Tbck,-0.012806146,-0.025730966,0.030964062
Gm43254,-0.06423342,0.026589423,-0.017088862
Cenpe,-0.08464656,0.14342175,-0.040530268
Slc9b2,-0.017866535,-0.01048974,-0.03201958
Nfkb1,0.0027269952,-0.086332485,0.06521526
Slc39a8,-0.040644728,0.005224081,-0.018195009
Bank1,-0.023911405,-0.018000616,-0.014118997
H2afz,0.113554165,0.40318844,-0.41145813
Dnajb14,-0.05097773,-0.069877625,0.0978008
Gm43689,-0.0060336585,-0.034954183,-0.02777772
Lamtor3,0.031934317,0.062242527,-0.07571089
Mttp,0.046829846,-0.024071796,-0.020809233
Trmt10a,0.0076136384,-0.02084216,0.009857165
Gbp5,0.044654287,-0.05916437,0.008479167
Gbp7,-0.00081880554,0.04542971,-0.034838982
Gbp2,0.13411395,-0.08342293,-0.04826565
Pkn2,0.017665248,-0.029390251,0.008035267
Lmo4,-0.05080056,-0.027466169,0.0644795
Syde2,0.0014479017,-0.023154605,-0.044605255
Mcoln3,0.0014400823,-0.03674968,0.0072819856
Spata1,-0.020969218,0.03379734,-0.008685726
Prkacb,-0.05626074,-0.0037475957,0.05054992
Ifi44,-0.0332101,0.024911378,-0.039464112
Fubp1,-0.07438717,-0.122448,0.15873139
Miga1,-0.006685044,-0.045751236,0.041441683
Zzz3,0.04145029,-0.041633304,-0.0025205899
Gm16213,0.0026683693,-0.028200416,-0.030902652
St6galnac3,0.013615329,-0.026988976,0.0026182898
Zranb2,-0.034743626,0.043296352,-0.004456618
Wls,-0.12913695,-0.057932604,0.1546118
Tmem68,0.03320374,0.0329972,-0.053911634
Tgs1,-0.057226483,-0.010148804,0.05637391
Lyn,-0.007239434,0.049736764,-0.05180036
Rps20,0.0055198804,-0.50095963,0.3871444
Plag1,0.029391365,-0.006671151,-0.07138259
Impad1,-0.0038587982,0.060043562,-0.043695904
Fam110b,-0.036011804,-0.0020007766,-0.031430982
Tox,-0.04086503,-0.10039198,0.1131077
Trp53inp1,-0.00035968694,0.045733176,-0.035464928
Virma,-0.071078494,0.11604653,-0.030603185
Gm11831,-0.017333526,-0.027037209,-0.021626972
Gem,0.013404516,0.15188797,-0.1301419
Ripk2,-0.012732395,-0.030186687,0.034386598
Mmp16,-0.1512119,-0.119938895,0.22179301
Wwp1,-0.01270035,-0.00015737675,0.010872603
Ufl1,0.02053045,-0.023050888,0.00065195817
Bach2,-0.020773385,-0.11178159,0.105010405
Casp8ap2,-0.018071193,0.044942986,-0.019855963
Mdn1,-0.07961773,-0.06535913,0.1185075
Rragd,-0.0053078635,-0.028551618,-0.03839812
Gabrr2,-0.0028412957,-0.005506217,-0.052190877
Pnrc1,0.12513173,-0.029991012,-0.08245395
Spaca1,-0.01114632,-0.055710584,0.030359754
Zfp292,-0.08835226,0.0067146136,0.069529206
Mob3b,-0.062820405,-0.026007647,0.06338724
3110043O21Rik,0.005216865,-0.01426513,-0.028874483
Ddx58,-0.023553463,-0.046400912,0.056227155
Smim27,0.020692026,-0.046885233,0.019156797
Aptx,0.008832891,-0.04355758,0.026591653
Gm6297,-0.00833675,-0.02163111,-0.0055601546
B4galt1,-0.046109144,0.020850653,0.022718592
Nfx1,-0.012523168,-0.008671793,0.017382031
Dcaf12,0.008844783,0.04328197,-0.04133838
Il11ra1,-0.024118053,-0.0057534943,-0.028882435
Dnajb5,-0.005647091,-0.043776833,0.036857877
Pigo,-0.013622619,0.049070574,-0.03250049
Fam214b,0.05119355,0.06594876,-0.10264681
Tesk1,-0.024200374,-0.018381953,0.034860186
Cd72,-0.030158311,-0.09359082,0.09872618
Sit1,-0.094675936,-0.039555304,0.11107069
Gm12454,-0.048153535,-0.019144604,-0.004390412
Car9,-0.03839021,0.025774894,-0.036757547
Tln1,0.00046706139,0.12707287,-0.09978304
Gba2,-0.0216317,0.06490616,-0.0336208
Tmem8b,-0.034134742,0.0035904117,-0.036707353
Reck,-0.012746893,-0.023149634,0.025537513
Gne,-0.008530174,-0.031126784,0.031565137
Zcchc7,-0.038215864,-0.08003308,0.09494212
Zbtb5,-0.0025670188,-0.01287662,0.011364516
Trmt10b,-0.014983109,-0.012912412,0.021664895
Aldh1b1,-0.048540592,-0.058294475,0.08319284
Ccdc180,0.020761851,0.0726871,-0.07877538
Trmo,-0.048664074,-0.0012474223,0.042164672
Anp32b,0.06323481,0.15129498,-0.17185423
Gm568,-0.021255543,-0.03684822,-0.0061382456
Tgfbr1,-0.01512719,-0.042777333,0.046261083
Nr4a3,0.050874013,0.0015084385,-0.057988957
Invs,-0.050355792,0.031466745,0.009385752
Tex10,0.008452549,-0.039635904,0.023846304
Smc2,-0.050443847,0.08249841,-0.021829203
Abca1,-0.01788651,-0.021285012,-0.0020072595
Fktn,-0.001672362,-0.041582,0.027796239
Tmem38b,-0.028521908,0.07829471,-0.03955795
Klf4,0.013186659,0.0122947665,-0.020777244
Tmem245,-0.004128915,-0.029108085,0.02626105
Akap2,-0.021482922,-0.018201992,0.0032302116
Txn1,0.16997923,0.3806225,-0.44156647
AI314180,-0.0028455805,0.06071324,-0.045077264
Ugcg,0.0859098,0.15710533,-0.19559066
Hsdl2,-0.053535838,0.019846622,0.029789792
E130308A19Rik,-0.012532826,-0.008927807,0.016462073
Snx30,-0.02184137,-0.034217913,0.034720983
Slc46a2,-0.04514406,-0.03974743,0.013512804
Rgs3,-0.052592445,0.1709762,-0.08921192
Tmem268,0.09121523,-0.034211364,-0.050446324
Tnfsf8,0.05887404,-0.10027703,0.028599149
Trim32,-0.053410377,-0.02860407,0.06757843
A230083N12Rik,0.012207436,-0.0061585205,-0.0511245
Snapc3,-0.029055139,0.023383228,0.006303362
Ccdc171,-0.018771123,-0.016038826,0.02037034
Rraga,-0.014211824,0.06012824,-0.034999378
Haus6,-0.030492254,0.06592945,-0.026711749
Acer2,-0.033286486,0.008221572,-0.024329226
Hacd4,-0.036757268,0.03153383,-0.051893253
Klhl9,-0.10273109,0.010080032,0.07906716
Gm26867,-0.029793829,-0.019111289,-0.0190971
4930553M12Rik,-0.028951492,-0.016399309,-0.021877559
Tusc1,-0.015783178,-0.015735526,-0.007823266
