gene_name,0_KO-NAV,1_KO-NAV,2_KO-NAV,3_KO-NAV,4_KO-NAV,5_KO-NAV,6_KO-NAV,7_KO-NAV,8_KO-NAV,9_KO-NAV,0_WT-NAV,1_WT-NAV,2_WT-NAV,3_WT-NAV,4_WT-NAV,5_WT-NAV,6_WT-NAV,7_WT-NAV,8_WT-NAV,9_WT-NAV
Ptma,0.01103655,-0.29568934,-0.5826989,0.71531314,0.45211077,0.2509996,-0.09935352,0.74722725,-1.3044467,-0.6604039,0.0025377404,-0.56498516,-0.6656659,0.73779565,0.6255973,0.24032961,-0.06287647,0.93730974,-1.4036201,-0.7250734
Pde6d,0.022101004,-0.022024537,0.038914166,0.099368565,0.01845533,0.1872582,-0.092601135,-0.038382027,0.10705109,-0.02271226,0.04478976,0.0033401244,-0.11795329,-0.0751231,-0.09815632,0.22374018,-0.095945545,-0.19529568,0.10553537,0.008450902
Dis3l2,-0.0049737575,0.025821662,-0.017707018,0.06985077,0.00046563236,0.08609321,0.01543163,-0.14345884,0.16895361,0.30079955,-0.0016896115,0.0026059807,-0.08740658,0.041249637,-0.14016627,0.06743431,-0.0022904875,-0.14057189,0.12337952,0.06374485
Gigyf2,0.0065453094,0.008610955,0.0060898126,0.1427967,-0.06290031,0.050690565,-0.12472596,-0.0817526,-0.03364368,0.3668371,0.013790157,-0.15726323,0.12416542,0.010713419,-0.061203267,0.030527629,-0.121882915,0.01366632,-0.06257448,0.09142317
Atg16l1,-0.019305121,-0.076407366,-0.019026194,-0.06635312,-0.06740203,-0.025650086,0.2557715,0.037026845,0.056052092,0.10083523,-0.014915241,-0.19697587,-0.10610556,0.061793268,0.038897887,-0.04209468,0.31530187,0.14030796,0.0664168,0.06372573
Dgkd,0.08216799,-0.1795201,0.025333013,0.09698394,-0.14070928,0.13212681,0.05348152,0.031178543,0.06334929,0.2603994,0.059124734,0.09326904,-0.19942227,0.009592674,-0.057805963,0.10855977,0.08418859,-0.16329917,0.21018417,0.26344946
Usp40,0.045667175,0.04268953,-0.07378826,-0.074962996,-0.11817956,0.11446346,0.2139068,-0.10350286,0.006971983,0.2892444,0.050132662,-0.034623664,-0.23095731,-0.05613845,-0.011998721,0.11303458,0.13301717,-0.18374065,0.016399033,0.07006555
Arl4c,0.39221153,0.07597397,-0.36188146,0.06666661,-0.23849085,0.16709116,-0.043615133,-0.7262415,-0.76548207,0.16735815,0.3958499,-0.00093020604,-0.35311672,0.2079355,-0.21354444,0.1628337,-0.037476406,-0.5689665,-0.3736902,0.29792228
Ramp1,0.47063065,-0.21159303,-0.6460971,-0.17197208,-0.27398837,0.95899194,-0.12610984,-0.6091037,-0.4201178,0.74097115,0.46125552,-0.068218686,-0.6785228,-0.08072362,-0.23664153,0.9093808,-0.15049663,-0.61310375,-0.26509073,0.8147978
Hdac4,0.08964547,-0.044358946,-0.0967261,-0.019296885,-0.15509772,0.050670445,0.2274794,-0.07452299,0.048960797,0.13912414,0.08787461,0.086359136,-0.15662988,0.0069392147,-0.17134832,0.08891663,0.28849226,-0.22158535,-0.012747938,0.34961942
Gm26720,-0.052240018,-0.07789039,-0.0732163,0.04770607,-0.061681572,0.08640945,0.006942089,0.123256244,-0.06569525,0.3594044,-0.05185926,-0.07743688,-0.074955255,-0.055334006,-0.06013071,0.077929884,0.014445086,0.121961474,0.20440775,0.19026682
Ankmy1,-0.04153366,-0.040071797,-0.03416074,-0.014289538,-0.019573452,0.03791217,-0.04273537,-0.031364135,-0.024649315,-0.0033495424,-0.041509017,-0.039498262,-0.036359895,-0.011546056,0.06948243,0.03439948,-0.042494588,-0.032265656,-0.023074467,0.010363636
Dusp28,0.022387989,0.066639096,-0.16325776,-0.13133816,-0.04672527,0.10671455,-0.059650894,0.009832534,-0.03409308,-0.15974788,0.026241649,0.18854535,-0.0130171105,-0.02491029,0.0840462,0.09874537,-0.092679694,-0.065579206,0.015614775,0.038794637
5033417F24Rik,-0.026002567,-0.051442467,-0.04620442,0.06828892,-0.033277985,0.0273725,-0.053802777,-0.043726224,-0.03777593,-0.018901268,-0.025620416,-0.050934233,-0.048153188,-0.026164558,-0.031540003,0.023720307,-0.053589407,-0.0445251,0.26778942,-0.0067494195
9430060I03Rik,-0.07845608,0.16587426,-0.13320301,-0.06064816,0.07801498,-0.1437528,0.024981631,0.08854048,0.11709789,-0.027781382,-0.07761247,0.56802773,-0.008216653,0.08443133,-0.08327872,-0.14274754,0.0060521928,-0.019345857,-0.123745725,-0.09522092
Sept2,-0.052158743,-0.037026793,0.20120558,0.08212208,0.030841816,0.0006702476,-0.021409897,0.073308244,0.025261842,-0.056652978,-0.05079874,-0.017384926,-0.08183427,-0.051901896,0.06427335,-0.0073065367,-0.010229731,0.046273947,0.16214144,-0.1228256
Farp2,-0.07832452,0.031726398,0.04672259,-0.025093673,-0.03541763,-0.0033905942,-0.08067248,0.19911614,-0.04533509,-0.0037185939,-0.078276366,-0.07434766,0.018017052,-0.019733327,-0.03158558,-0.0057932404,-0.08020202,-0.060216255,-0.04225808,0.023074858
St8sia4,-0.006204501,-0.08287503,-0.097351044,0.16739018,-0.19164693,0.25207314,-0.2943685,0.026401896,-0.04569147,0.036810238,-0.0041365204,0.15740934,0.19212694,0.07523789,-0.07560358,0.27172044,-0.24478884,0.041706022,-0.007370618,0.11068485
Gin1,-0.008842275,-0.14018983,0.2933149,0.046577226,0.13699873,0.01633608,0.005673343,0.14863123,-0.005503455,-0.02480832,-0.012323296,-0.044617347,-0.06640041,0.08676286,-0.07162963,0.0066277557,0.038018662,0.028120186,-0.1176094,-0.020943288
Pam,0.1303231,-0.09276605,-0.1277008,0.1342463,-0.08042745,-4.109584e-05,-0.020630507,-0.11863778,0.07970478,0.050815232,0.13420239,-0.14499822,-0.13482764,0.021318555,-0.074071474,0.016775051,0.07753359,-0.12155935,-0.09177327,0.01659032
1810006J02Rik,-0.008725218,0.046102043,-0.05543211,-0.03709121,-0.041968204,-0.066846676,-0.0633464,-0.052850872,-0.04665317,-0.026993714,-0.007981286,-0.060358584,-0.057461906,-0.034559004,0.047188204,-0.06575901,-0.06312416,-0.053682968,-0.045199603,-0.014336602
Gm7967,0.079060026,-0.12974513,-0.13429439,-0.02341696,-0.052900165,0.31583214,-0.11188712,-0.118689865,0.15117791,0.037626076,0.08262736,-0.025724275,-0.09525837,-0.008108865,-0.041956577,0.2935668,-0.10463454,-0.12372017,-0.07243514,0.114142925
2310035C23Rik,-0.011041193,-0.1990504,0.021865936,0.004509101,0.03001691,0.12559336,0.06589179,-0.016632149,0.14325802,-0.15351725,0.001220689,-0.04349744,0.074150056,-0.011104913,-0.0059630875,0.08903331,0.08651106,-0.07589034,-0.090623416,-0.071099974
Gm7160,-0.008753282,-0.100164935,0.046548087,-0.060007088,0.1253452,0.03135591,0.027505292,-0.0840064,0.10310953,-0.029585037,-0.029197255,-0.107643045,-0.025345135,5.2336753e-05,-0.037736002,0.019676007,0.047462378,0.11390464,0.2102968,-0.07723536
Bcl2,-0.0012765686,0.5647465,-0.36432552,-0.2502495,-0.19310844,-0.17880116,0.7212862,-0.58164406,0.40647665,0.651869,0.0025939008,0.27666837,-0.45433718,-0.2721834,-0.31925014,-0.14353849,0.6651879,-0.6378874,0.26278758,0.5474667
D630008O14Rik,-0.04294383,-0.042245958,-0.039424095,-0.029937835,0.0869087,0.039091915,-0.043517515,-0.03808903,-0.034883462,-0.02471522,-0.042932067,-0.04197216,-0.040473945,-0.028628131,0.055737503,0.034964483,-0.043402568,-0.038519405,-0.03413165,-0.018168723
Kdsr,0.09987371,0.018007318,-0.13637038,-0.0859865,0.0022146443,0.08213456,-0.09903626,-0.2630804,-0.07695509,0.16025224,0.11024667,-0.124549925,0.048145715,-0.021221673,-0.05832688,0.06786411,-0.075684965,-0.19602755,-0.14215906,0.21345527
2900060B14Rik,-0.069633275,0.16336352,0.08252991,-0.08094855,-0.030970918,-0.09614877,0.15967242,-0.1416562,0.052237008,-0.090077356,-0.031214792,0.07496014,0.015566877,0.023345642,-0.065358706,-0.10285581,0.19511342,0.04331883,-0.14225486,-0.09666613
Tmem185b,0.061926458,-0.046391387,0.0010724942,-0.004777865,0.00610155,0.072417974,0.0140285585,-0.19594306,0.11836068,0.047332812,0.055413947,0.20994544,-0.21599048,-0.052499793,0.046089757,0.07094568,-0.0019156745,-0.052623037,0.19551218,0.086483814
Dbi,-0.21098809,-0.50885034,0.27235198,0.39101413,0.511041,-0.03989001,-0.3617312,0.893722,-0.24413456,-1.0157486,-0.20336628,-0.741115,0.20866917,0.30960897,0.62787426,-0.058887232,-0.35945907,1.2154534,-0.4817549,-0.90558577
Ddx18,0.1546702,0.13818584,-0.29007158,-0.34657356,0.084334105,-0.12684385,-0.1324215,0.08129304,-0.130208,0.45255342,0.14653952,0.21548598,-0.2664621,-0.23135349,0.20112167,-0.10468177,-0.1392086,0.031685635,-0.23035906,0.28184927
Mgat5,0.021092758,-0.20577718,-0.15026118,0.015465652,-0.07378164,0.16403353,0.1271123,-0.234095,0.27428016,0.25217998,0.007095506,-0.1737194,-0.05696273,0.09509042,-0.08031821,0.26043555,0.08595304,-0.17301144,0.1818653,0.17456955
R3hdm1,-0.020522287,0.024617543,-0.13433357,0.014225424,0.032581504,0.08485665,0.08820709,-0.21136414,0.021129962,0.116015635,-0.014068275,-0.09496671,-0.12729838,0.19547647,-0.024312703,0.11377565,0.08450566,-0.1143457,0.0044816937,-0.012411333
Mcm6,-0.17668566,-0.26448834,-0.053398445,-0.07424116,1.1856729,0.013843405,-0.13930339,-0.20651704,-0.40887773,-0.45444417,-0.1826637,-0.18365383,0.03429695,0.05508471,1.1079007,0.005444469,-0.14944138,-0.11861721,-0.60147613,-0.64415395
Cxcr4,-0.0714416,0.19840807,-0.039945014,0.028081791,-0.13079451,-0.045377042,0.06505455,-0.14185071,-0.009682453,0.29475573,-0.059230052,0.10024421,-0.04355447,0.06648587,-0.09014096,-0.05502953,0.045313936,-0.005863097,-0.21848808,0.15335917
Cd55,-0.026537254,0.3005513,-0.050115302,-0.12349835,-0.15880501,-0.13143551,0.22593807,-0.13339527,-0.15461732,0.3480357,-0.021611542,0.2925881,-0.16398488,-0.092356175,-0.055394765,-0.08432991,0.25138524,-0.12027016,0.09363492,0.27144358
Gm16083,-0.029655274,-0.0542931,-0.045770817,-0.017121432,-0.024739534,-0.06360092,-0.058133323,-0.041738797,-0.03205768,0.2856135,-0.029259296,0.14379276,-0.048941456,-0.013166006,-0.021911845,-0.06190194,-0.057786167,-0.043038566,-0.029787136,0.26951426
Rassf5,-0.024690332,-0.061329443,0.03452567,-0.169518,0.03230235,0.10765506,0.0039234557,-0.08751023,0.23910184,-0.08670723,-0.028851502,-0.14297542,0.21812779,-0.012321552,-0.133433,0.11313552,0.0081053,0.12772404,0.16087517,-0.035586827
Ikbke,-0.0007988613,0.06480483,-0.1616503,-0.08615819,-0.17421187,0.1806142,0.21095183,-0.14166129,0.25723174,0.027065394,0.0026217736,-0.023269475,-0.20416334,-0.058533918,-0.09833983,0.16854721,0.18764408,-0.078458056,0.3852968,-0.07263648
Ctse,-0.06005167,-0.08689214,-0.14324556,-0.083927326,-0.13478325,0.19729501,0.26867878,0.08344553,0.13911663,0.031315483,-0.037347343,0.02058609,-0.026853275,-0.034924123,0.010498229,0.17784642,0.19732991,0.028851124,-0.03205304,0.19237177
Nucks1,-0.065775745,-0.0969278,-0.6322262,0.6812963,0.052853923,0.1629425,-0.16320686,0.7648143,-0.7228966,-0.3671236,-0.06379326,-0.0024732852,-0.18956238,0.55999184,0.116867766,0.1480393,-0.11670551,0.93823093,-0.5786228,-0.4632256
Elk4,-0.05006726,-0.19221471,-0.011731177,-0.03528796,-0.14414215,0.38591903,0.12404093,-0.105463855,0.23451814,0.39596507,-0.03324453,0.13810985,-0.00603712,-0.11089033,-0.013761977,0.3408229,0.057728246,-0.22452977,0.08679571,0.40532833
Mfsd4a,0.010540205,-0.05048335,-0.07822544,-0.03174868,-0.032226816,0.110573106,0.11655555,0.19870661,-0.02335179,0.16496348,0.02540596,0.04276107,-0.09025304,-0.030496914,-0.11997044,0.099505186,0.0080488315,0.25648046,-0.028416675,0.070236385
Nuak2,0.0269763,0.022796532,-0.10549869,-0.03244038,-0.051867176,0.019492935,0.037959874,-0.0952167,-0.07052905,0.27820575,0.029217605,-0.12512256,-0.026870862,-0.022353714,-0.04465633,0.014355483,0.05356342,-0.098531224,-0.064738974,0.05819928
Dstyk,0.06559994,-0.075827464,0.0542418,-0.03443734,-0.06005214,0.20838705,-0.17233406,-0.11720978,-0.011246038,0.018596424,0.046835206,0.14379919,0.00088735594,-0.021137774,-0.05054443,0.19192712,-0.1711668,-0.01200416,-0.07702399,0.085073724
Ppp1r15b,-0.06051819,-0.09966582,0.12259089,0.12552315,-0.08700736,0.053141523,-0.0011989197,-0.042968504,-0.050301164,-0.078433774,-0.084171295,-0.19919339,0.039604146,0.13084592,0.13009037,0.03280362,0.0026300992,-0.019407723,-0.12318591,0.0013535575
Plekha6,0.07211368,0.02653807,-0.020681707,-0.051839873,-0.066373795,-0.14051406,0.044552647,-0.09880522,-0.080335446,0.18114713,0.036903422,0.07752917,-0.04956146,-0.044293657,-0.060979087,-0.13727273,0.05990392,-0.101284936,-0.07600368,0.015971085
Sox13,-0.08892895,-0.08422492,-0.06520413,-0.0012618935,-0.018264651,0.2347759,-0.09279587,-0.056205112,-0.034597933,0.033941202,-0.08884966,-0.082379386,-0.072280645,0.007566179,-0.01195356,0.34418088,-0.09202106,-0.059106056,-0.029530335,0.078067936
Zc3h11a,0.029787961,-0.04618174,0.06773334,-0.035730414,0.020012092,0.0379257,-0.05594327,-0.13098039,-0.13036734,0.018867495,0.031969413,0.044405647,0.037081473,0.058261275,-0.021639,0.028572705,-0.04952243,0.12057234,-0.13022356,-0.062232297
Btg2,-0.13060184,-0.20236741,0.18950422,0.15353794,-0.1560619,0.20067802,0.17980945,-0.20022264,-0.11039948,-0.07154087,-0.12184009,-0.17998724,0.33777776,0.1944476,-0.1632128,0.2625596,0.2087605,-0.106564984,0.08871833,0.1252632
Klhl12,-0.05816901,0.08822094,-0.032216143,-0.049920864,-0.016979057,0.12723117,-0.043246735,0.035410285,-0.1071061,0.22268263,-0.06986843,-0.012222467,-0.08157215,0.04815577,0.033591136,0.148271,-0.026275031,-0.13711387,-0.037530795,0.15482183
Kdm5b,-0.04222595,-0.035244536,0.008308139,-0.17034255,-0.19332063,0.14990309,0.34176713,-0.24000777,0.3288572,0.36390644,-0.04847659,0.001346604,-0.006288178,-0.11662614,-0.1904323,0.17117245,0.38163763,-0.27816767,0.43153104,0.22217909
Ppp1r12b,0.0912236,-0.063650206,0.0024239323,0.0033431868,-0.03789711,0.020644184,-0.11970601,-0.15868087,0.12670015,0.1330358,0.1135736,-0.05303227,-0.080134496,-0.068975866,-0.053650584,0.011450241,-0.08833195,0.16382898,-0.13971879,-0.007778055
Ptpn7,-0.09457721,-0.30153584,0.24182618,0.2625894,0.08740903,0.41702163,-0.24698925,0.17480324,-0.0331162,-0.34743857,-0.10329994,-0.284354,-0.0050580516,0.19291447,-0.014792402,0.41705656,-0.24034257,0.48076588,0.023659192,-0.21232766
Arl8a,-0.10787241,0.0098168515,0.031531956,0.05437313,0.08093149,0.15149266,-0.10167555,-0.10571616,-0.06662237,-0.19280721,-0.11363703,-0.044712916,0.17638545,0.08615992,-0.054261986,0.13005297,-0.009170737,-0.046027973,0.18677461,-0.103209
Gm15445,-0.06773758,-0.013580725,-0.06476989,0.15845272,-0.058898315,-0.069747746,0.10536998,-0.063644215,0.11096513,-0.05236798,-0.06772766,-0.066918306,0.020369299,-0.055667184,-0.00087557023,-0.06927342,0.12006803,-0.06400709,-0.060307518,-0.046848252
Shisa4,0.030227948,-0.07373454,-0.06067414,-0.016768971,-0.02844371,-0.08799876,-0.079619676,-0.054495074,-0.039658763,0.0074028107,0.03172704,-0.07246732,0.02063488,-0.0107072815,-0.024110276,-0.085395075,-0.07908766,-0.056486968,-0.03617916,0.0377019
Phlda3,-0.018422049,-0.07471267,0.13025437,-0.05479199,-0.052809533,0.021920161,0.017053261,0.16847914,0.013795573,0.14590621,-0.017746631,-0.075788975,0.0046082353,-0.019556863,-0.11686087,0.015013309,0.023899592,-0.08936183,-0.1066102,0.08199378
Lad1,0.02395757,-0.0019055731,-0.05065568,-0.035511248,-0.039538275,-0.0600809,-0.05719066,-0.048524305,-0.04340674,0.097526215,0.025057647,-0.05472356,-0.05233172,-0.03342036,-0.03804352,-0.059182797,-0.05700715,-0.04921138,-0.042206503,-0.016722338
Tmem9,-0.011973886,0.109562166,-0.25592873,-0.11920653,-0.093336396,0.26138514,0.12545332,0.0409577,0.18138151,0.03906926,-0.018647425,0.3433864,-0.27606326,-0.009577768,-0.0074798255,0.2385914,0.118612714,-0.10507356,-0.077903666,0.039757982
Camsap2,0.037719212,0.15841419,-0.094965614,-0.08885384,0.0061589475,-0.076935194,-0.05578228,-0.14525637,-0.04766521,0.31568557,0.04015639,-0.14380768,-0.0011723704,0.00043898023,-0.07301541,-0.080790654,-0.048469655,-0.14509581,0.05513349,-0.094616584
Gm33994,0.10545817,0.14134954,-0.13149422,-0.04957193,-0.034074146,-0.10442604,-0.022897327,-0.119964756,-0.09228181,0.1506207,0.12900041,0.29401714,-0.1405606,-0.038261473,-0.06327001,-0.10390412,-0.009796941,-0.12368142,-0.08578924,0.18776919
Zfp281,0.05523912,-0.009574688,0.04988928,0.03443168,0.052250035,-0.100634836,0.34027845,-0.34871766,-0.022716576,0.0314952,0.062237456,-0.017972805,-0.0228707,-0.09991006,-0.1098534,-0.11480707,0.27358946,-0.11296883,-0.1418795,0.07811524
Gm19705,0.20362543,-0.06585759,-0.37098575,-0.040048555,-0.18304196,0.47799113,-0.04089316,-0.2552962,-0.0031823323,0.44306305,0.22664453,0.3102509,-0.36313072,-0.07579459,-0.14591046,0.463732,0.0026230954,-0.3255154,0.08370019,0.37074113
A430106G13Rik,-0.031007797,-0.056182552,-0.04981794,-0.028422005,-0.03411136,0.021341471,0.02768651,-0.046806745,-0.039576694,-0.016642576,-0.030620767,-0.05556501,-0.052185833,-0.025468014,-0.03199958,0.097473584,0.03524141,-0.04777744,-0.03788101,-0.001877178
Gm28556,-0.041730046,0.01138014,-0.043229807,-0.047271907,-0.04619708,-0.040714186,-0.0414856,-0.04379868,-0.045164574,-0.049497265,-0.04173506,-0.04214408,0.04306784,-0.047829974,0.04076145,-0.040953893,-0.04153458,-0.043615296,-0.045484923,0.16451342
Trove2,-0.027093804,-0.06432998,0.057224248,-0.013734918,0.2161547,0.2129013,-0.034732003,-0.10564631,0.038222067,-0.06536277,-0.02580263,-0.11734277,-0.11282996,-0.047786396,0.017393135,0.19568734,-0.02704567,-0.10694265,-0.093726195,-0.045643922
Rgs2,-0.12111423,-0.13103627,0.051816344,0.02288857,0.009381493,0.41103372,-0.0769432,-0.23256111,0.022654874,-0.030356208,-0.13525496,-0.12250793,0.2262903,0.13173883,-0.12969904,0.43331763,-0.09260317,-0.11990388,0.12667061,-0.032024242
Rgs1,-0.26360074,-0.21135865,0.20840247,0.09275998,0.22261631,-0.0018237305,-0.26663253,0.38569805,-0.18573637,-0.42609277,-0.2624455,-0.25871798,0.7632827,0.1283062,0.1347537,0.009596481,-0.28993374,0.4572911,0.1396554,-0.25540352
Rgs18,-0.056162674,-0.05398804,0.06523213,0.1165255,-0.023495164,0.020987991,-0.057950318,-0.04103472,-0.031045903,0.00063916144,-0.056126017,-0.053134862,-0.048466302,-0.011553789,-0.0205776,0.0180421,-0.05759213,-0.0423758,-0.028703194,0.021038577
BC003331,0.013793603,-0.112953134,0.16870096,0.0045435294,0.12520187,-0.04932186,-0.21226299,0.021151688,-0.06985371,-0.12287166,0.01518647,-0.05120623,0.07279008,-0.04006714,0.09243615,0.009115791,-0.17463957,0.15082073,0.3427276,-0.07346963
Prg4,-0.028529149,0.052473422,-0.05139238,-0.040931728,-0.0437133,-0.057902627,-0.055906262,-0.049920183,-0.04638535,-0.035172667,-0.028155737,-0.054202173,-0.052550066,0.02901843,0.020888103,-0.057282284,-0.055779506,-0.050394766,-0.045556314,-0.027953738
Gm10138,-0.00067474664,0.00521685,-0.037617434,-0.027834823,-0.14090528,-0.055362616,0.10255552,-0.11146974,0.1490019,0.25028133,0.01915798,0.06611214,-0.034912027,0.03722894,0.017102113,-0.06459742,0.09380563,-0.07550925,-0.1336499,0.098203644
Swt1,-0.08201913,0.0041372185,-0.02098044,0.02744199,-0.0043961364,0.2443268,0.028773401,-0.03513319,-0.08094237,0.18651855,-0.09563576,0.15700218,0.02288965,0.1033599,-0.11172873,0.24210721,0.025302391,-0.04586694,-0.055981375,0.015066293
Trmt1l,-0.06593911,0.16994382,0.14744624,0.04354425,-0.050207485,0.23377848,-0.06480218,-0.16247024,0.053918675,0.1047305,-0.05658888,-0.020881807,0.031315286,-0.124771595,-0.12160369,0.20144142,-0.06111313,-0.11737502,0.14203481,0.12143679
Rnf2,-0.08320184,-0.027233284,-0.13528794,0.0041891383,-0.021423617,0.23482206,0.11203665,-0.10391923,0.26470235,0.07589954,-0.0727961,-0.108570546,-0.13687798,0.00942073,0.09706001,0.20144026,0.029081868,-0.089188926,0.18289748,0.07622057
Rgl1,-0.013948354,-0.064738706,-0.053565294,-0.016003603,-0.025991559,-0.07694202,-0.069773555,-0.048278987,-0.035586245,0.004675807,-0.013180026,-0.06365458,0.114311635,-0.010817714,-0.022284226,-0.07471452,-0.06931841,-0.04998309,-0.03260938,0.030597243
Arpc5,-0.21475092,-0.7437086,0.7602564,0.07505499,0.37289715,-0.0749932,-0.4909631,1.1071151,0.27916422,-0.725118,-0.21257433,-0.60371155,0.7563309,0.05120065,0.35683438,-0.10109455,-0.47506014,1.0076917,0.28446308,-0.9238258
Ncf2,-0.08585309,-0.08572648,0.2386326,-0.031369418,-0.033153385,-0.086285636,0.07679835,-0.084972285,0.056051884,-0.009731913,-0.08585096,-0.085676804,0.17320484,-0.029837245,-0.0837812,-0.08618358,0.090508915,-0.08505037,0.22126767,0.0045319563
Rgs16,-0.07437803,-0.08791715,0.1287966,0.056839865,0.13680463,-0.028125511,-0.06324831,0.19485626,0.40435648,-0.15567693,-0.074606255,-0.09322896,0.16787241,-0.09101708,-0.015456662,-0.01853977,-0.06547835,-0.060126763,-0.10251181,-0.081053846
Gm28513,-0.0035128377,-0.054810863,-0.045870073,-0.015813807,-0.023806011,-0.06457576,-0.058839664,-0.041640054,-0.031483527,0.28769556,-0.002754417,-0.053943362,-0.049196415,-0.011664142,-0.020839462,-0.062793344,-0.058475465,-0.043003652,-0.029101485,0.27256724
Rnasel,-0.064689815,-0.11440384,-0.047591615,-0.08035558,-0.03283449,0.3804784,-0.014252512,-0.23635484,-0.010060759,-0.018632662,-0.07656024,-0.14718507,0.115697995,0.0025171668,0.10786593,0.36206654,0.062265504,-0.06686634,0.15139033,0.14319462
Glul,-0.1347322,-0.15399879,0.6925767,0.008017713,0.18671122,0.029941643,-0.063932784,-0.074058935,-0.13782135,-0.19517462,-0.14156926,-0.32499677,0.10626551,0.055839725,-0.03071221,0.08815211,-0.11978928,0.15900154,-0.02983467,-0.030657075
Ier5,0.059672218,-0.134535,0.03347235,0.1416586,-0.09279872,-0.19732323,-0.094158165,-0.03893707,0.15465929,-0.46776363,0.07371831,0.022437466,0.13889761,0.07821379,-0.0646241,-0.16958182,-0.1033455,0.12206757,0.11452141,-0.11493317
Mr1,0.0064325654,-0.114989385,-0.07793577,-0.025223551,-0.06671137,0.020750662,0.07090378,0.3729383,0.13083336,-0.05930981,0.009097269,0.055629544,0.05923839,-0.0072432943,0.025538193,0.00941509,0.041227434,-0.09324405,0.052009076,-0.124029286
Xpr1,-0.058329053,-0.030214733,0.16718225,-0.032116618,-0.0069561736,0.06159326,0.029035978,-0.3017009,0.08295872,0.10778998,-0.0540816,-0.10057523,0.30968425,-0.029231058,-0.0674537,0.07290352,0.04184935,-0.21603882,-0.12695627,-0.17803715
