gene_name,0,1,2,3,4,5,6,7,8,9
Kifap3,0.55649894,0.7197876,-0.43288285,-0.64150566,-0.59570235,-0.2719132,0.8755241,-0.11362616,-0.1538571,0.80998874
Mettl18,0.8492035,-0.22674736,-0.4826266,-0.075877145,-0.19599992,0.19353174,-0.020013396,0.03785476,-0.47303507,0.482008
Sell,3.2090383,4.208394,-4.141784,-1.3489549,-2.948289,0.76092887,3.619784,-3.2488217,-1.150941,3.9778068
Selp,-0.06338257,0.61391884,-0.21358655,-0.20696281,-0.14218943,-0.70510674,-0.24952933,-0.13927877,-0.14089684,0.07601652
F5,-0.21852505,0.027606895,0.276366,-0.25566635,-0.18006612,-0.64736116,-0.1910279,-0.1300486,0.41707703,-0.0109232105
Ccdc181,-0.0013863324,-0.090960145,-0.25275707,-0.2745249,0.05664262,0.65000063,-0.7525724,0.18600808,1.6201535,-0.32831475
Atp1b1,0.46272022,1.4719085,-0.8029977,-0.54688007,-0.9441108,0.8500988,1.4022613,-1.1682532,-1.068111,1.6277691
Xcl1,-0.90129566,-0.30926362,0.6855783,-0.5139105,-0.78922737,0.004870697,-0.69604945,-0.1888238,4.3419185,0.37176314
Dcaf6,0.013545919,0.18475638,-0.25382602,-0.12262476,-0.53307855,0.34458232,1.3820995,-0.5416407,0.476411,0.2798044
Rcsd1,0.5311588,-0.00042433094,-0.9866342,0.14265001,-1.4473313,2.9010785,-0.6815922,-0.27140892,0.021668741,0.9428435
Creg1,0.5537214,-0.36636156,-0.21646631,-0.38384566,0.19556989,1.0184193,-0.61233735,-0.8007018,1.0657126,0.13301298
Gm37469,-0.26927647,-0.17085515,-0.30657387,-0.22692516,0.059002217,-0.4185879,1.2271091,-0.20277415,-0.19940017,0.117526405
Pou2f1,-0.71685517,0.07277264,-0.66034,1.1217879,-0.79137284,0.8757513,1.3692163,0.044199057,-0.7228182,0.6726912
Fam78b,-0.38133642,0.2070866,0.84134924,-0.6122274,0.124841504,-0.71373236,-0.30488607,-0.25923005,-0.3887478,0.48835832
Pbx1,-0.3086917,-0.03311338,0.25115484,-0.18895546,-0.12676081,-0.29183474,-0.26440185,-0.14023909,-0.13494068,0.10534905
Sh2d1b1,-0.60323244,-0.24574949,0.93405646,-0.20706086,-0.19400296,-0.92644274,0.052126333,-0.033644114,0.15101625,0.17798501
Fcgr2b,-0.77273566,-0.43508202,1.6525195,-0.28209382,0.27397683,-0.8932562,-0.5842862,0.9478881,0.04842174,-0.66846496
Fcgr4,-0.32239664,-0.053983107,0.7896864,-0.37113956,-0.31533837,-0.7050715,-0.26804268,-0.18645242,0.33007255,-0.12728396
Fcgr3,-0.8410617,-0.43458882,2.5053513,-0.5049424,-0.32491392,-0.83637667,-0.36660534,-0.36526316,0.13688552,-0.13202497
Fcer1g,-1.1452518,-0.80548614,3.2600167,-0.28992853,0.18338315,-1.3382827,-0.9127499,0.20126413,-0.10464071,-0.27034384
Usp21,0.14465389,0.22644697,-0.5532758,0.4182314,0.09082792,0.28087246,0.17731918,-0.34653774,-0.104443274,0.05249179
Gm20045,0.044142105,0.633511,-0.19427429,-0.0057368446,-0.3564208,-0.4767722,0.035535987,-0.3158474,0.076400176,-0.03011456
B930036N10Rik,-0.7051246,1.9605373,-0.28676367,-0.13166408,0.2653169,-0.7556847,0.13464843,0.63123095,-1.0231158,0.33035377
Cd244,-1.0405796,-0.63389564,2.2092602,0.07917827,0.3314756,-0.7162456,-0.99801016,0.093865804,-0.068000585,-0.24490502
Cd48,-3.1649606,-3.831047,3.679324,1.640381,2.7016432,-1.3275999,-1.974426,4.725537,-0.7923392,-3.951685
Slamf1,-0.17326593,-0.34186018,-0.6036612,0.35114783,0.17651092,0.22169347,0.2572627,1.2447202,0.16236763,-0.5774643
Cd84,0.041391753,-0.85578346,0.838854,0.20888826,-0.7165603,-0.04047433,0.6228102,-0.5830215,0.6363209,0.20771812
Gm37065,-0.6671956,1.0242342,-0.15844171,-0.2280183,-0.1907713,-0.40528524,1.1665238,-0.31359026,1.4892887,-0.2513216
Slamf6,-1.6562794,1.9087499,-1.2583215,-1.0529038,-1.5229336,1.7762876,2.8947227,-1.430618,4.4567456,1.3168018
Vangl2,-0.36617202,-0.39991245,-0.4580428,-0.084003344,-0.19662252,1.4279236,0.38041246,0.10218652,-0.31962037,0.37088206
Tagln2,-1.4480145,-1.4350712,-0.08728593,1.308245,2.5428295,1.3785617,0.6157352,0.77170694,-1.9586924,-1.8618466
Slamf8,0.040344633,0.1906201,0.31409207,-0.3643518,-0.5242974,-0.4121301,0.026931807,-0.1442095,0.20226626,-0.58806306
Dusp23,0.4092138,-0.77319807,-0.5955451,-0.26271468,-0.2745127,0.29088163,1.1791543,0.78848,-0.109034054,0.32434022
Aim2,0.52546597,-0.104376,-0.65505016,-0.51656735,-0.53936267,0.90934396,0.4057186,-0.5523028,1.4973117,0.65218425
Ifi206,-1.2551687,0.3844428,1.1592944,-0.51647735,0.2466704,-0.35762984,-0.28124318,1.3509066,0.37900472,-0.73136765
Ifi214,-1.6104709,1.3336586,1.6172874,-0.055405583,-0.027642805,-1.6778427,-0.23219465,0.8273774,0.52378345,-0.9328286
Ifi213,-0.4895729,1.0863612,0.568254,-0.43222073,-1.3088944,-0.7998548,1.5384517,0.036198236,0.35120744,0.57526594
Ifi208,0.86609834,0.79470086,-0.3635102,-0.5571154,-1.0053434,-0.44203168,0.43876684,-0.19916274,0.4636293,0.6295885
Ifi204,-0.47120777,-0.19123894,1.1074487,-0.73991823,-0.5093568,-0.74158704,0.15587583,-0.3454041,1.7394606,-0.0033680708
Mndal,-0.7273641,-0.9524723,1.9337314,-0.33496958,0.21214588,-0.53668225,-1.834985,1.6909049,1.0585624,-1.208682
Ifi211,-0.4395284,-0.29482645,0.9004485,-0.85283697,-0.75489527,-0.5670698,-0.33060125,0.37987027,3.5455658,-0.16069925
Ifi205,-0.074795306,0.10601805,0.25767297,-0.39896008,0.008449236,-0.48933628,-0.062205892,-0.18432747,0.22701612,-0.59148747
Opn3,-0.2736945,0.13478646,-0.3398653,-0.38649717,0.550914,0.27136204,0.13820739,-0.24104808,-0.2897906,-0.088759705
Cep170,-0.17379358,-0.099228464,-0.058483668,-0.09313805,0.49258924,0.40751937,0.5267726,-0.18301345,-0.83538437,0.7096246
Zbtb18,0.35461944,-0.22768946,-0.4607672,-0.16165061,-0.015382165,0.1683301,0.22821338,-0.29803297,0.015314734,0.32908943
Efcab2,-0.29986364,0.92621434,-0.17385252,0.41691998,-0.55378586,0.2291163,-0.7851874,-0.08051924,0.61724216,0.027986359
Smyd3,0.5297261,1.120981,-0.20091142,-0.46295357,-0.70498973,-0.5652473,0.4324802,-0.33733556,-0.3537123,1.0181546
Ahctf1,0.47401723,0.14456777,0.13691863,0.06417933,0.56421864,-1.0942911,-0.43438226,0.12615663,-0.90369594,0.31721157
Cdc42bpa,-0.11441483,-0.027645444,-0.24894708,0.3225906,-0.341382,-0.24403767,0.3087245,-0.1826355,-0.24898776,-0.18156761
Coq8a,-0.38199362,0.72106564,-0.13535151,-0.4136159,-0.07439395,0.70069164,-0.91624284,-0.15290499,0.6102587,0.52485436
Itpkb,-0.044135597,-0.021787753,0.14323169,0.081640735,-0.9739998,0.044303473,-0.017408397,-0.07737127,1.4292704,0.398016
Parp1,0.33741128,-0.34889725,-0.27388015,0.14794508,1.3498974,-0.51105106,1.0053743,-0.89017224,-0.40393338,-0.37397835
Acbd3,-0.59501,0.28275734,-0.20310567,0.15803663,-0.35551304,-0.0565245,0.73241323,0.60365397,0.2322806,0.50967616
Sde2,0.18699647,0.120417595,0.054854088,-0.12615605,0.19176544,0.51805353,-0.29562834,-0.0902566,-0.25938895,-0.41389757
Lefty1,-0.03317635,0.1493747,-0.100098185,-0.29126477,-0.011000458,0.026264733,-0.4018422,-0.21532872,-0.23353243,0.031052113
Tmem63a,0.9704559,-0.5725404,0.011692487,-0.10519032,-0.11146168,-0.5243676,-0.6358618,0.117745236,0.35529086,0.34654477
Ephx1,1.483135,-0.20994136,-0.80401766,-0.14727211,-0.66956854,-0.20873916,0.73099095,-0.6167395,0.101397805,0.8795363
Wdr26,0.28034052,-1.0577303,0.18276022,-0.4527984,0.17516784,0.45661947,0.114998184,-0.3688854,1.5853723,0.13871859
A430110L20Rik,0.43102032,-0.15578449,-0.054629378,-0.17595094,-0.1418994,-0.8438671,-0.39982653,-0.18618271,-0.16701642,0.1784179
Lbr,-0.83029395,-0.60670674,-1.006178,2.743394,0.1086372,0.8066883,-0.84185994,2.1793027,-1.3202766,-2.065393
Enah,1.3208025,-0.3592999,-0.4596056,-0.47550514,-0.45784417,-1.1433897,1.5379027,0.25378907,-0.075376265,0.23145397
Brox,0.45013925,-0.45903668,0.43996358,0.047106765,0.02464973,-1.0855155,0.038814865,0.63309664,0.05020233,-0.61918586
Mia3,-0.23759806,0.16760074,0.13272113,-0.3020866,0.33616334,0.3920244,-0.584096,0.038551237,0.47127584,0.13865213
Taf1a,0.22989397,0.039116856,-0.560943,0.17569362,-0.1483957,0.34819484,-0.018287975,-0.19448385,0.8106388,0.041467443
Dusp10,1.3155078,-0.17184249,-1.0413051,-0.2626508,-0.21290186,0.37509686,0.6709684,-0.10623827,-0.2722667,0.18200296
1700056E22Rik,0.35148996,1.1062185,-0.37480238,-0.24649505,-0.17087868,-0.50858295,-0.5771798,-0.15048504,0.11166755,0.8090362
4930532G15Rik,0.17646308,0.24663848,-0.4687341,0.3562454,-0.13027169,-0.97826874,0.5072928,-0.34022197,-0.06193952,0.44011822
Rrp15,1.8177015,0.97022927,-1.0504596,-1.406856,0.82540756,-0.9348016,-0.36335024,-0.5529439,0.17670943,0.69212884
Cenpf,-0.42076182,-0.27952173,-1.2681588,7.911419,-4.903467,0.14955139,-0.108567566,1.8515737,-3.154546,-3.6689086
Ptpn14,0.104790255,-0.23168823,-0.34760687,-0.081037275,0.026002834,-0.47224787,0.6190189,-0.23276778,-0.23403993,0.10774483
Rps6kc1,-0.101745926,0.5117662,0.54777604,-0.2452274,-0.24659407,-0.9923382,1.0339106,-0.35994673,-0.45495477,-0.05802078
Atf3,-0.07408948,0.108508855,0.49938712,-0.36431146,-0.5419483,-0.49333325,-0.062932126,-0.17651428,0.2450387,-0.5490584
D730003I15Rik,0.4750577,1.4090254,-0.1589335,-0.5765315,-0.32227516,-1.090205,0.115103915,-0.096132465,-0.32782218,0.7969973
Nenf,0.920621,-0.3359112,-0.38054147,-0.24094895,0.11407563,-0.5186497,0.2572846,-0.18986894,0.46007696,0.29462564
Dtl,-0.7954784,-0.81060135,-0.98266745,1.8524904,4.7170224,-0.36164102,-0.8478197,-0.72421783,-1.641652,-1.5391765
Rd3,0.048788257,-0.11811611,-0.07331985,-0.43276092,-0.3922689,-0.75617164,0.21379836,0.49960518,-0.29394928,0.7778733
Gm26670,-0.48452228,1.9057298,-0.42590088,-0.46269912,0.50631994,-1.0192848,0.41891542,0.07638635,-0.079041705,-0.04865909
Hhat,-0.35089126,-0.22847605,-0.10260859,-0.20882848,-0.19180715,0.38394055,-0.47580606,-0.2218584,0.33649543,0.7499207
Irf6,0.2336121,0.014158766,0.053607084,-0.26324213,-0.040509883,-0.54151154,-0.005808574,-0.2632924,-0.26162085,0.12998226
A130010J15Rik,0.3364021,0.66993684,-0.765877,-0.3643887,0.838223,0.38663197,0.4200209,-0.57553905,-0.5765276,0.14659144
4930570N18Rik,-0.7448959,-0.3530303,1.6294397,0.4183127,0.10545201,-0.9837694,-1.3475312,1.31937,0.20158373,-1.5181607
Lamb3,-1.2824175,-0.9181376,2.4337502,0.44901076,0.8085131,-1.3619864,-0.11955031,0.7497543,-1.2296432,-0.8189059
Hsd11b1,0.07591373,-2.4369156,2.477292,0.8352313,0.93365836,-0.7539313,-3.5364249,1.9369116,-0.45005414,-2.4749293
G0s2,-0.19266891,-0.2596803,0.5241865,0.46293566,0.42782435,-0.63801354,-0.21748812,0.5945761,-0.39757195,-0.98908406
Acbd7,-0.09612421,0.41249564,-0.20475338,-0.32053682,0.19611658,-0.5151722,-0.08200173,-0.17223425,-0.30955064,0.36013693
Dclre1c,0.25158402,0.082188316,-0.19734567,0.4957029,0.035066463,0.10692273,-0.5988778,0.07465116,-0.15820082,-0.43664697
Frmd4a,1.0833244,-0.52234375,-0.2812104,-0.40679598,-0.31538546,0.23356725,-0.11151125,-0.13234095,0.39118293,0.35385412
Optn,-0.15528096,-0.11127377,-0.096156366,-0.22023356,-0.32720178,-0.7166049,1.3287776,-0.25672117,-0.38196743,0.7495313
Camk1d,0.48857334,-0.8264162,0.39830133,0.13257812,-0.21707368,-0.39096138,1.083771,-0.5312815,0.35041028,-0.42344138
Upf2,-0.21573603,0.1967448,-0.46176472,0.4109176,-0.086152695,0.8352687,1.2069294,-0.94221056,0.2668088,-0.30659366
Usp6nl,0.3090918,0.4019345,-0.4057085,-0.35613927,0.46651912,0.16446388,-0.48053545,-0.018862123,-0.18077956,0.02695016
Gata3,-0.88118,-0.8451098,0.38886142,0.9600545,-0.21046445,3.1249871,-0.8588944,-0.052616745,-0.9890791,-0.7134314
Gm13256,0.13994665,-0.048507825,-0.25615212,-0.36992612,0.32405356,-0.2708524,-0.26218688,-0.18402825,-0.23776014,0.27050996
Kin,-0.11862963,-0.9016592,0.07099579,0.12120872,-0.08285438,0.81134355,0.5929114,0.5474644,-0.10349244,-0.27521852
Itih5,-0.17463094,-0.029842962,-0.54769534,-0.0625804,0.8294892,0.47894302,-0.44149283,-0.07506048,0.4934636,-0.5267908
Sfmbt2,0.31002042,0.37343255,-0.50565946,-0.17142291,-0.21240841,0.3472312,0.46423995,-0.47064382,0.45168933,0.20029229
Il15ra,-0.61831886,-0.6889198,0.88708687,0.08958607,0.9565298,-0.027480625,-0.82346374,0.7731676,-0.16691275,-0.7304335
Vim,-3.1101959,-4.540931,4.754857,0.5660078,3.6602488,-2.2549667,-2.2199118,4.81881,0.20814285,-4.3895764
Nsun6,0.4176196,0.2785243,-0.5055175,-0.1836521,0.4512875,-0.36850753,-0.46089745,0.7365754,-0.36418706,0.15760127
Arl5b,0.3427088,0.21834259,0.020901486,-0.068103865,-0.66096467,-0.27890134,-0.19816686,-0.21115643,1.0881436,0.22649631
Plxdc2,-0.23162432,-0.51930517,-0.2772137,-0.32759333,-0.15804943,1.7821196,-0.7811338,-0.36193222,1.3635166,0.31068894
Mllt10,0.013175381,0.34793153,0.06562967,0.6345039,-0.725922,0.31379685,0.30868357,-0.46606475,-0.77032816,0.20218608
Msrb2,0.31760398,0.15268137,0.23469377,-0.71081716,0.39733234,0.9612759,-0.9389356,-0.17821513,-0.46769583,0.15465102
Otud1,0.14154507,-0.033532377,-0.5230896,0.060171984,0.054059412,-0.18381289,1.9125355,-0.32725886,-0.38846162,0.37464234
Arhgap21,-0.08334867,-0.23008668,-0.22880666,-0.18620121,-0.12031525,0.47667447,0.12103569,-0.051938977,-0.477533,0.58910006
Enkur,-0.011596382,0.48399195,-0.30141884,-0.2660921,-0.23190054,-0.8221627,0.15994324,-0.2033604,0.35588238,0.056793783
Thnsl1,0.9583984,-0.5980035,-0.4499465,-0.09843549,-0.46499863,0.06341235,0.6885427,-0.10187285,-0.42667413,0.7602371
Psd4,0.000709623,-0.31153893,-0.27381697,0.24641213,-0.5864721,0.62349045,-0.19854215,0.8349064,0.40675956,-0.04044656
Dph7,-0.4203388,0.56360537,-0.0810491,-0.2883772,-0.061386395,0.36130065,0.9574152,-0.17774779,-0.23299612,0.49919164
Pnpla7,-0.30652434,1.0051128,0.18444991,-0.48464954,-0.46848157,-0.7049153,1.8109852,-0.6753702,-0.19348934,1.104845
Tor4a,0.23496099,0.30367836,0.8089637,-0.27238494,-0.34414294,-0.11710608,-0.7352442,-0.124363,-0.35075298,-0.022407765
Tubb4b,0.7479393,-0.6955769,-1.9908892,5.5381246,-3.0442996,0.12557675,0.04547326,2.64478,-4.0893164,-2.1964548
Tmem203,1.0362989,-0.14052783,0.56256264,-0.22855146,-0.6697141,-0.68031526,-1.2203672,-0.22721872,0.025566172,0.9382695
AA543186,0.06896877,0.6941872,-0.3767231,-0.16219068,-0.014476071,-0.48829865,-0.50010693,-0.25902298,0.13579313,0.030049218
Paxx,-0.46733862,-0.60333616,0.44315818,0.31993756,-0.2908348,1.1697586,-0.14517568,0.18441595,0.40391126,-0.67752343
Tmem141,0.7458741,0.35224625,-0.20372872,-0.9179011,-0.52578527,-0.29457554,-0.41016862,-0.5376837,1.4105704,1.2128446
Bmyc,0.74177504,1.5379219,-0.7201741,-0.4987139,-0.47432572,-0.9206216,1.5046693,-0.74237186,-0.20140454,0.38891175
Nacc2,-0.66912043,1.2534754,-0.588424,-0.45249885,-0.33834928,-1.2077987,3.7145443,-0.13433671,-0.45193195,1.0624276
Tmem250-ps,1.1954143,-0.11890523,0.21203801,-0.33474475,-0.49415478,-1.2498443,0.094079465,0.23706397,-0.32385293,0.31022826
Qsox2,-0.0551318,0.877279,-0.37918258,-0.44383276,-0.114217795,0.18883005,0.97212106,-0.59976393,0.21501406,0.51835763
Snapc4,0.41082612,0.113275535,-0.43212277,-0.2048055,-0.80580264,0.9014629,0.024385527,0.6120948,-0.36667943,0.37048793
Notch1,0.9733159,0.01266054,-0.4886618,0.12931108,-0.8038956,0.36764824,-0.23057716,0.30866942,-0.77688134,0.402399
Fam69b,0.0112389065,-0.17805636,0.21865158,-0.60005623,-0.03871033,-0.2789918,-0.33962682,-0.36234933,0.65658414,0.9451458
Lcn4,0.023466583,4.1697373,0.16428812,-0.7378494,-0.8417862,-2.142718,-1.5341443,-0.5875365,0.2885804,0.550113
Med22,0.47545823,-0.08406008,0.09775768,-0.03304015,0.24569623,0.08133029,-0.90956986,-0.48840085,0.75841904,-0.47404847
Cacfd1,0.049788523,0.07022743,-0.040875178,-0.7078759,0.9253018,0.32131556,-0.19810681,-0.55772907,1.1945224,-0.34201568
Vav2,-0.617436,0.04799648,-0.1675656,-0.23497437,0.5047526,0.38919538,0.05036224,-0.28948218,0.118010804,0.14074336
Rxra,-0.38563564,0.35512826,0.010965996,-0.4096537,0.2363565,-0.4374151,-0.48428252,0.630525,0.46402514,-0.19780841
Olfm1,-0.46344486,-0.1459116,0.6498458,-0.087942034,0.1607181,-0.82619345,-0.38479456,-0.19066504,-0.18568847,0.12032937
Gtf3c4,0.20586832,-0.4190537,0.54625285,0.32471588,-0.14251015,-0.21638808,-0.5733824,0.24069656,-0.66391224,-0.17428267
Ddx31,-0.07781629,0.2318449,0.22240846,-0.14744475,0.56246996,-0.4441374,-0.5253559,0.4172098,-0.42675856,0.0033141102
Cfap77,0.005026079,0.1769993,-0.29816014,-0.28619498,0.437158,-0.80753976,-0.37201938,0.20909926,-0.22193296,0.025157616
Ttf1,0.32825452,-0.45420977,-0.48149645,0.14374945,-0.40032142,0.7755765,1.2387656,-0.4087076,-0.28036225,0.58493704
Setx,-0.18505897,0.36477035,-0.18317996,0.40844578,-0.52589613,0.47334158,-0.13491371,0.11915462,0.040031306,0.04485882
Sptan1,0.9106612,-1.5517428,-0.07264959,-0.18356642,-0.0693098,0.87712216,0.1062057,0.1871284,0.22406515,-0.09582708
Zdhhc12,-0.13678914,0.30317092,0.2642525,-0.16398916,0.2837875,0.19891652,-0.2594344,-0.24729039,0.42533654,-0.6107685
Zer1,-0.8410667,-0.061570026,0.42034638,-0.11500741,-0.51254374,1.543659,0.44505724,-0.06422191,0.31616938,0.03363713
Tbc1d13,-0.1720549,0.26195621,0.5356877,-0.55545485,-0.1834975,-0.9854108,1.0658071,0.27939308,0.49584493,-0.21506275
Usp20,-0.18230289,-0.066654555,0.23829776,0.12051975,0.0710027,-0.27264282,0.26107597,0.10511369,-0.20110823,0.255515
Gpr107,-0.76110286,-0.5774303,0.08376275,0.378988,0.2871519,0.8519221,-0.20363079,0.7194577,0.71163464,-0.7627225
Ass1,1.0899091,1.1719564,-0.49151006,-0.45290473,0.31927046,-1.3032008,0.16092527,-0.2526071,-0.8913987,0.111073956
Nup214,-0.025927557,0.6214439,-0.1893518,-0.02681564,-0.05259191,-0.046967737,-0.24099556,0.42387736,-0.3764721,0.16530348
Fam78a,0.7724623,0.028547203,-1.3188274,-0.7835605,-0.41735825,0.8336678,1.961063,-0.49391308,0.49182642,1.2407268
Lcn2,-0.2206753,0.02580675,0.27475446,-0.259893,-0.18474421,-0.6483039,-0.19255047,-0.13164265,0.41427547,-0.0157218
Naif1,-0.52348495,0.26916754,0.14804502,0.282742,-0.025269028,-0.43214774,-0.30358988,0.77260435,0.18174583,-0.35671467
Fam102a,1.7190974,-0.41426444,-0.4497501,-0.5001767,-1.0564333,0.10700113,0.7692187,-0.31466016,-0.3401322,0.73010844
Eng,1.2029161,-0.009235368,-0.5920661,-0.32526758,-0.4884659,0.39864993,0.107767366,-0.5546596,-0.51902956,1.2046955
Fpgs,0.7967571,0.054513678,-0.6465201,-0.75816363,0.7179655,0.20094317,-0.46933773,-0.056028087,0.31116396,0.39845443
Cdk9,-0.46821985,-0.25464535,0.26222143,0.2936259,0.45046633,0.01096069,-0.51784647,0.98999107,-0.2704059,-0.5157388
Stxbp1,-0.32739732,0.10280936,-0.3414415,-0.088214256,0.028237756,0.40841776,-0.45466146,-0.23088518,-0.24056065,0.71311176
Lrsam1,0.07477451,-0.0949885,0.18688294,-0.19448163,-0.31296483,-0.7478069,-0.31408656,-0.20027542,0.32403764,0.21522364
Rpl12,5.817258,5.9416614,-5.2110357,-2.4311802,-3.5591643,-2.6425838,4.3448753,-4.705724,0.7511329,4.151108
Garnl3,0.039913245,0.19540055,-0.3053061,-0.21504712,-0.04183562,-0.7671883,0.20542507,-0.21949962,0.29397067,0.26885837
Ralgps1,-0.29327995,0.31680995,-0.61307245,0.09104994,0.0076265195,1.5723059,-0.6910296,-0.35704884,0.3788836,0.3734133
Angptl2,0.121605664,-0.049879834,-0.2255097,-0.17422597,-0.11576509,-0.7397911,0.26081926,-0.14382155,-0.13231725,0.13254932
Zbtb34,-0.044509985,-0.0843066,-0.5156413,-0.16631015,1.2263328,-0.50688934,0.5227639,-0.3972381,0.16442224,-0.06839103
Mvb12b,-0.07761401,0.08456393,-0.170431,0.0115553215,-0.023240447,1.1244773,0.06366035,-0.3635817,0.103387475,-0.22533701
Gapvd1,-0.36705726,0.35338044,-0.16433983,0.34136584,0.16917741,0.1799803,-0.1032605,0.038076658,0.1418106,-0.17834151
Hspa5,-0.36125162,-0.775305,0.69797564,-1.0469257,2.268967,-0.28371313,-2.39963,2.709466,-0.7862233,-0.53005266
Gm34653,-0.024015153,0.0055502933,-0.20149688,-0.23174293,0.18507047,-0.24498613,-0.21764842,-0.13381469,-0.14576288,0.030901626
Traf1,-0.46690112,0.29046664,0.9454821,-0.8247234,-0.89388597,-0.7847626,-1.2110906,-0.728564,5.5875406,-0.2093821
Gsn,1.6953808,-2.002146,0.24884118,-0.09352641,-0.6346762,0.25041676,0.21705484,-0.54595494,1.1226664,-0.5123832
Rbm18,-0.01958298,0.28323203,0.4240305,-0.12198222,-0.08878015,-0.48438483,-0.33853328,0.33418098,-0.0672274,0.0098951785
Rc3h2,0.25694558,0.17180556,-0.13964657,-0.16349979,-0.32770726,0.4359967,-0.51239043,-0.014862308,0.29987425,0.49730885
Zbtb6,0.3525665,0.110828035,0.14640062,-0.3561803,-0.15715083,-0.5135595,0.9633003,-0.4248589,0.34807542,-0.11305038
Rabgap1,0.37821987,-0.036350653,-0.56975585,0.05527073,-0.7101924,0.54950833,0.9778654,-0.08543302,-0.018597266,0.4746379
Dennd1a,0.7292834,0.16376258,-0.0780749,0.45868313,-0.023494257,-0.32695606,-1.1959858,-0.59134567,-0.16024388,0.3133802
Nr6a1,-0.16019617,0.22891381,-0.24893725,-0.17379805,-0.12435309,-0.34845558,-0.32711083,-0.15926237,-0.14457044,0.7897911
Wdr38,0.146891,-0.20589118,-0.34463373,-0.16289307,-0.010320778,-0.0015037488,-0.43807435,-0.23873337,0.2981915,0.3205424
Golga1,0.6471683,-0.16720195,0.036123917,-0.25352573,0.1905789,0.8615711,-0.65823126,-0.47370595,-0.94598603,0.5100607
Scai,0.029322786,-0.5298306,0.044097602,-0.121914506,0.1789111,0.9795907,0.16159274,-0.6100778,-0.11645729,0.8061601
Arhgap15,0.57942647,-0.0039251945,-0.60476905,0.23068064,-1.3693315,0.9301336,1.4991614,-0.9665843,0.19212806,0.68502283
Gtdc1,0.16703603,-0.114838764,0.32501888,0.44190204,-0.41194597,0.3074259,-0.79978794,-0.60473675,0.9327972,-0.77126926
Zeb2,-3.0206501,-2.0807447,4.398304,1.9553194,1.195963,-1.9153808,-2.2490687,2.6001384,-1.5070504,-2.5223956
Orc4,0.21479854,0.49862638,0.11535418,-0.2327001,0.25377104,-0.05532056,-0.36431283,-0.40300244,-0.16207786,0.03663776
Mbd5,0.32327414,0.5071551,0.10441443,-0.00071805855,0.20391656,-0.99522805,-0.25192004,-0.055724606,-0.20503153,0.056794684
Lypd6b,0.7446047,0.19039983,-0.874457,-0.20903666,-0.4712183,-0.13247208,1.6670157,-0.38666952,-0.52829385,0.96946293
Nr4a2,-1.9852968,-1.0720894,2.2316408,-0.17489064,1.3156127,-0.12430948,-0.9142735,-0.14391981,2.9178817,-1.5865619
Gpd2,-0.7316654,-0.96308464,0.51627064,0.5226781,0.576117,0.3892513,0.092186116,0.4317077,-0.17485523,-0.34262824
Pkp4,1.5090404,-0.599329,-0.35573584,-0.5695239,-1.282546,0.06056178,0.056613617,0.34903812,0.8284327,0.58521944
Dapl1,4.915872,4.097177,-3.3350277,-1.1727262,-2.3681097,-3.2549295,2.124834,-2.40898,-1.3493401,2.3666573
Tanc1,1.0417308,-0.49604565,-0.5456033,-0.25575998,-0.38749054,1.2469536,0.5831874,-1.143192,-0.07653007,0.7534524
Baz2b,-0.9818704,-0.50215733,0.58853906,-0.62574476,0.35550985,1.396829,0.3437988,0.15705113,0.42872006,0.35513827
Gm13572,0.2835302,-0.101481915,-0.2676369,-0.24365723,-0.19768706,-0.34724185,-0.3333612,-0.17874476,-0.18633433,0.5124412
