gene_name,0,1,2,3,4,5,6,7,8,9,10
Atp2b4,1.8190846,0.8608805,1.63878,-2.092428,-0.4294235,0.499093,-0.64797723,-1.417964,1.8197063,-1.6469042,0.55293816
Btg2,2.5683334,0.052521512,1.8963535,-0.8046236,-1.5140398,-1.3551911,-0.5537123,-1.636571,-0.69233173,-0.06599832,3.2445624
Chit1,-0.24309905,0.48011535,0.6753683,-0.6129548,0.09507907,0.13139999,-0.22515772,-0.7657773,3.617828,-0.62076455,-0.07697789
Ppfia4,-0.359438,-0.25438923,-0.10283484,-0.13887253,0.07975276,-0.049647342,0.3428601,-0.33780012,-0.3564448,-0.02884163,0.30582184
Klhl12,-0.12795302,-0.12941274,0.51757157,-0.22432372,-0.32320014,0.0043974207,0.07162302,0.13235237,0.18920745,0.4162907,-0.025197862
Kdm5b,0.87078047,-1.2933754,0.27684522,0.89645606,-1.6188469,-1.2315425,1.3876572,1.3094316,-0.67057997,0.9607316,0.97518533
Ppp1r12b,-0.09933396,-0.1543213,0.34698418,0.29018253,0.08777945,-0.47647926,0.53185403,-0.31582886,0.15543628,0.82393426,0.07135416
Nav1,-0.38806003,-0.2112798,-0.18266048,-0.058981985,0.06617117,0.03186927,0.5454407,-0.2355315,-0.2313893,-0.11751905,0.23815407
Phlda3,-0.18461168,-0.357858,-0.37818226,-0.3158552,0.23644342,-0.15156178,0.5701507,-0.26990747,0.7302219,0.42189774,-0.44877934
Kif21b,0.3011251,0.2860191,2.3178794,-0.22920454,-1.0709575,0.17663902,-0.7226162,-1.0761129,0.31059673,-0.6562273,1.4775788
Camsap2,-0.11684607,-0.43676794,0.10919071,0.52595747,-0.22457664,-0.84795994,1.0269673,0.119293995,-1.0475682,0.50803936,-0.056150172
Zfp281,-1.4920068,-0.28440398,-1.2442667,1.2799398,-0.44998112,-0.07546432,0.17623697,0.6015749,0.119221754,1.2396694,0.08705724
Ptprc,2.738164,1.3982601,4.0782957,-1.6722317,-3.3071258,-1.9983637,-2.6051586,0.4225109,0.43581885,-1.3707001,3.6518474
Atp6v1g3,-0.00430786,-0.17435656,-0.39195725,-0.25164294,0.42245328,-0.06430867,-0.15266292,-0.3595549,-0.1669457,0.15265562,-0.4307811
Dennd1b,1.6507335,0.8033546,0.3603199,-0.84072304,-0.18597901,-0.18726334,-0.6877765,-1.056901,1.4127783,-1.0820853,0.5439226
Aspm,-1.7642089,7.0978537,-0.8904886,-0.6344334,-0.4322788,-0.088486545,-4.2267804,-1.9932439,-1.4782581,-0.81070286,-0.692951
B3galt2,-0.28161654,-0.31551087,-0.2141247,-0.14043124,0.12294791,0.17985348,0.26550928,-0.2467746,0.2291402,0.030206032,-0.20713384
Ro60,-0.13381907,-0.17402166,0.12085588,0.10481283,-0.0028763441,0.015781458,0.37409168,-0.27133602,-0.03241447,0.15665512,0.11464192
Rgs2,0.5527529,0.20649108,0.81707793,-1.1784304,-0.34015957,-0.5029,-0.6279924,-0.15236539,-1.4027061,0.76934755,0.91035324
Rgs1,1.3819177,0.42278978,-0.69575685,-2.3673015,0.8502343,1.9034941,-1.2358015,-1.7118692,0.4130968,-1.0518733,0.10813442
Rgs18,-0.26252946,-0.28193688,-0.12580653,-0.051643435,0.028086303,-0.008368009,0.25317368,-0.2997914,-0.29645643,-0.081240244,-0.20442332
Ptgs2,-0.33838952,-0.25493747,-0.043650024,-0.08904808,0.13983299,0.07756672,0.4398912,-0.2720406,-0.26952642,-0.061962448,0.1385286
Prg4,-0.18291526,-0.33106467,-0.18457144,-0.19003616,0.040091675,0.2584963,0.2699789,-0.419011,-0.033411317,0.33346042,-0.045662455
Swt1,0.68356586,0.09080563,-0.3340068,0.122027,-0.23852016,0.099470526,0.05213308,-0.09874305,0.12603214,-0.18587582,-0.19388473
Trmt1l,-0.06565721,0.006789068,-0.69666237,0.5286275,-0.20390917,0.11684189,-0.25876862,0.59031945,0.8570693,0.30961508,-0.1209738
Fam129a,1.4708027,-0.38001484,1.1755624,-1.4920382,1.0977385,1.0884529,-1.3077123,0.17829838,-0.5053023,-1.6261743,0.02649704
Edem3,0.043380585,-0.013333169,0.40325177,-0.19427274,0.38685906,-0.0661616,0.11171873,-0.4704291,0.3013444,0.13616145,-0.2628776
1700025G04Rik,-0.86523825,0.23082918,2.3504846,-1.2511554,1.1929681,-0.12539156,-0.7445062,-1.5161805,-2.3738127,-0.031215433,0.6763091
Rgl1,-0.44465163,-0.20298152,-0.12098214,-0.15355352,0.0984677,0.07528389,0.2851352,-0.19487755,-0.34962156,-0.11607208,0.0421741
Ncf2,-0.57643294,-0.32320634,-0.44865772,-0.20574237,-0.10914071,-0.21302782,1.1549875,-0.17160015,-0.29534975,-0.29029116,0.08746449
Nmnat2,0.085937515,-0.0036326295,0.0029189272,-0.56215286,0.089769326,0.74147296,-0.49090615,-0.39599273,-0.0010603057,0.0058908095,-0.08438578
Rgs16,-1.5330769,1.8791993,-1.4553252,-1.1036397,0.8639611,1.5596676,-2.5491831,1.4322112,2.955008,-1.2886099,-0.81627065
Rnasel,0.24004933,-0.20375119,0.59719086,-0.18146946,-0.5408542,0.3398605,-0.0062313057,0.3623641,0.7973633,-0.61710054,0.90848166
Teddm2,-0.30023408,-0.22120577,-0.1636934,0.004515346,0.12894358,0.03174614,0.093296856,-0.48763087,-0.007981848,-0.04437711,-0.058830548
Glul,-0.08120075,-0.21459132,0.5510662,-0.48040378,0.640532,0.658451,0.0877849,-0.16085988,-0.49384576,-0.08954656,0.08951824
Ier5,2.475734,-0.30092633,2.9237397,-1.1127409,-1.5161955,-1.2070506,-0.093934275,-0.05624312,-2.9960358,-0.58528167,1.8555241
Mr1,-0.09076986,-0.25276473,0.48711535,0.28596961,-0.16015282,0.29189762,0.17742196,-0.20826942,0.1857389,0.01759053,0.15445103
Xpr1,0.717777,-0.06533935,0.79388034,-0.19060886,-0.62091076,-0.80032986,0.18828623,-0.29578272,-0.87139404,0.48802793,0.85103375
Cep350,0.1433185,0.89557576,0.3351976,-0.078968234,-0.24378219,-0.92552644,-0.768108,0.07406052,0.05153372,0.15577258,0.20569055
Tor1aip1,2.022745,0.581287,-0.5337782,-1.2713507,-0.2025392,0.777968,-0.8256602,0.50766045,0.1312352,-0.8931865,-0.2615851
Abl2,-0.52879786,-0.5215644,-0.12892222,0.61872673,-0.24802932,-0.35613307,0.5614553,-0.12325961,-0.38734058,1.1440648,0.58557653
Tor3a,0.6235818,-0.512122,-0.23299149,-0.26756993,-0.3447509,0.22698215,0.30514473,1.751396,0.33325872,-0.30954355,-0.18820229
Ralgps2,-1.3679802,-0.6291416,-1.0914994,1.6580535,0.017305356,-0.88374305,0.56382835,-0.5755836,-1.3488907,1.2752568,0.24830477
4930523C07Rik,1.254124,0.6028668,0.47277567,0.027355922,-1.0193022,-1.5185055,-1.0911454,-0.92388266,-2.4173481,1.3266442,1.5745318
Rabgap1l,0.5640228,0.50591135,-0.29329926,0.5589878,-0.6301155,-1.5741527,0.03863961,1.8889043,1.9337095,-0.812229,1.291693
Rc3h1,0.24297972,0.04052848,0.4930114,0.0073279347,-0.66503626,0.3344084,-0.052897602,-0.4725008,0.4111714,0.19265053,0.26490334
Serpinc1,-0.62879765,-0.22367673,-0.06259281,0.31060535,0.15830302,0.37678158,0.24810508,-0.3555628,0.006399596,0.21711636,0.047395706
Zbtb37,0.23523222,-0.17805526,0.37441927,0.3083419,-0.47268227,-0.018412253,0.5811278,-0.19959253,0.5819397,-0.27060828,0.20862226
Klhl20,0.23871271,-0.045051128,0.3545834,0.32875544,-0.35365236,-0.17496118,0.52056265,0.28135815,1.1420822,-0.42243937,-0.24676618
Fasl,2.7938724,0.34107932,3.4312708,-2.2532713,-0.30178717,0.29967868,-1.0628257,-2.7380486,0.40437004,-1.8702807,0.99154854
Suco,1.0367126,0.588259,0.9098791,-1.0253161,0.16749085,-0.44374472,-0.8646714,-0.6711918,-0.7661408,-0.096558385,0.1617534
Eef1aknmt,-0.38767752,-0.8677772,-0.6634061,0.8875769,0.1374913,0.80587405,1.0077363,0.2142211,-0.2300083,-0.0318545,-0.6540821
Sell,-4.2705016,-1.4494562,-3.5568533,5.4328876,-2.002348,-2.5628269,1.8323643,-0.3431254,-2.958447,6.375276,1.9132072
Selp,-0.54085,-0.23274626,-0.27136603,-0.10484059,0.051010016,-0.006081314,0.15590413,-0.35761607,-0.28559345,0.45644397,0.009754631
Atp1b1,-2.1147873,-0.7404849,-1.6175607,2.978167,-0.63923967,-1.0772107,0.5577827,-1.3016428,-1.5740744,1.9706173,0.8949373
Xcl1,-1.5283085,-0.6391052,-1.0368702,-0.5688319,-0.21639262,-0.62904704,0.77032363,7.3818073,-1.0355365,0.62151456,-0.7223294
Dcaf6,0.3541777,-0.13073428,0.16327985,0.12400189,-0.29331696,-0.37844726,0.19777425,0.18243149,0.030456,0.22411111,-0.08165354
Rcsd1,-1.0681477,0.6732327,-2.3398705,1.8379242,0.0046000113,-0.11774316,-0.031969108,-0.39068183,-0.41726074,0.554075,0.28472134
Pou2f1,-0.24861352,0.9796184,-0.27626193,0.8699506,-0.40165153,-1.0602151,0.3597795,-0.534671,-0.6509895,0.11791769,0.031002067
Pogk,0.64552057,0.25739416,2.1187532,-1.3579596,0.309325,-0.073100045,0.32669234,-0.90664,1.416349,-0.67134166,0.507511
Fam78b,-0.23647165,0.12630238,0.14090733,-0.38715252,0.21117352,0.14077497,-0.22056659,-0.6145494,-0.2361162,-0.074879766,0.052114863
Pbx1,-0.2459227,-0.19759135,-0.06634713,-0.05038743,0.07358347,0.046104196,0.4127851,-0.15569422,-0.16226575,-0.04285851,-0.41686586
Sh2d1b1,-0.5718759,-0.29841873,-0.23684098,-0.22425003,0.019124592,-0.122655265,0.09862337,-0.2441228,-0.3122698,-0.18494737,0.1925872
Gm26620,-0.45117125,-0.12681793,-0.11055263,-0.17511456,0.27833292,0.7354715,0.099429324,-0.33169514,-0.27042812,-0.2569148,-0.4966846
Fcrla,-0.6458202,-0.24407218,-0.38436675,-0.28145856,-0.025413232,-0.061627664,0.19502744,-0.42485946,-0.27752593,-0.24103749,0.28596094
Fcgr2b,1.0436242,-0.27543703,3.7675102,-1.0179988,-0.5760528,-0.5266212,0.446388,-0.9329964,-0.7673804,-0.9083709,0.85279185
Fcgr4,-0.35317716,-0.13786925,-0.12665354,-0.15733114,0.03896685,0.1489445,0.6254019,-0.27773693,-0.26879025,-0.12113875,0.07515753
Fcgr3,-0.4556667,-0.3961167,-0.5280831,-0.23978098,-0.13761462,-0.04764597,0.98758376,-0.41703004,-0.29811954,-0.24447358,0.55478644
Fcer1g,-1.2326525,0.18026377,-0.65235704,-0.6476442,0.2862906,0.71230096,0.2885969,-1.0379809,0.56476563,-0.6285761,1.0413222
Usp21,-0.27269447,0.23378152,0.38079014,0.1427905,-0.13234334,0.34493142,-0.33324322,-0.09000861,-0.50459987,0.09926542,-0.6282096
Arhgap30,1.7475373,0.37694803,0.37232196,-0.32778642,-1.747319,0.41578346,-0.7031041,0.23499534,1.3349783,-1.067756,1.2639282
Cd244a,-1.0504093,0.2469624,-0.5124847,-0.3474603,0.37901232,1.247843,0.002716264,-0.3261435,0.768171,-0.5178669,-0.18919113
Slamf7,1.133745,1.4567958,1.8386405,-2.9278169,0.22526403,1.3640013,-1.8752015,-0.019396298,2.8399084,-2.7706475,0.23447566
Slamf1,0.76841784,0.76263857,0.36508852,-1.1922786,0.2768158,0.6732147,-0.8024072,-0.18418582,1.7844708,-0.7102926,-0.5342412
Cd84,1.1190959,-0.31451997,0.8809183,0.4292662,-1.4413254,-0.8569147,0.047365185,1.1841286,0.69589394,-0.8390179,1.3025793
Gm10521,0.034423433,-0.21102507,0.21203123,0.06951661,-0.11787497,-0.225113,0.23956263,-0.03441227,-0.21988818,0.053248223,0.34950674
Slamf6,-0.5193809,-0.15815318,-2.7640615,0.2656617,-0.8074604,-0.2277841,-0.47030205,7.727355,-0.896955,0.81765246,-1.0635954
Vangl2,-0.6199502,-0.33759245,-0.20384891,0.35167274,0.13997413,0.015465609,0.76477706,-0.28942266,-0.5048426,-0.029212618,-0.44591534
Dcaf8,0.065539986,-0.6759615,0.43075737,0.494772,-0.20364268,-0.6798329,0.14151336,0.90458816,0.16062403,0.3437238,0.22143218
Pea15a,0.26637426,-0.24875285,1.7169541,-0.6381945,-0.19643854,1.0697001,-0.18821554,-0.9554389,-0.031833295,-0.5834007,0.16219617
Pigm,-0.07709241,0.14505084,0.103220984,-0.21027398,0.14217353,0.24115768,0.08061486,-0.1458988,-0.5394426,0.13630804,-0.11898004
Tagln2,1.3071309,1.2513849,-1.1718496,-0.98136234,3.6287649,3.1849864,-1.7148829,-3.2348003,-3.0772057,-2.376559,-3.3100624
Ackr1,-0.24002866,0.04187645,0.013262121,-0.16943944,0.0608282,0.10766145,-0.01691259,-0.34661338,-0.24527131,-0.12926054,-0.11505664
Aim2,-0.81264836,-0.74665964,-1.1002916,1.1266791,-0.5464828,-0.6720274,2.2424095,2.7454336,-0.14214493,1.0098917,-1.3047388
Ifi206,1.7709383,0.85212594,-1.2198294,-0.9490653,-1.6143702,-0.24703585,-1.8830405,1.2002504,2.3905742,-0.07425989,1.3091391
Ifi214,1.9511425,0.3150723,-0.3374416,-1.2470062,-1.1326742,0.18298465,-1.0542653,0.6317562,1.6374668,-0.70581406,0.8869142
Ifi213,1.3534563,-0.36540967,-1.6148975,-0.18059811,-1.5059637,-0.97170275,-0.18772608,1.9915762,2.7245903,0.7918886,1.5330054
Ifi209,1.3000196,0.6022063,-0.91660374,-1.2613955,-1.3007873,0.6688585,-2.0147605,1.3651886,0.924144,-0.028037386,1.6876713
Ifi208,1.7292577,-0.08193531,-1.4511858,0.4907908,-1.7904583,-1.0678526,-0.40886208,1.4453931,1.0564479,0.6907706,1.5630718
Ifi207,-0.49706733,-0.27743325,-0.058593605,-0.14565286,-0.030842243,-0.1227084,0.5762769,-0.30849198,0.044336163,-0.14397997,0.27347678
Ifi204,0.36630827,-0.12117886,-0.7191362,-0.5561432,0.05518548,-0.04082994,0.5058909,0.83342564,0.68385905,-0.49613842,-0.32867476
Mndal,0.9208337,0.6093088,-0.9188153,-0.72197527,-1.284734,1.0749706,-2.1096053,2.4359164,1.4639769,-0.8212875,0.75783753
Ifi203,2.3111076,0.60572755,-1.2806649,-0.85627085,-1.8696841,0.81843674,-2.0202248,2.1605058,2.0411894,-1.0441815,1.4490774
Ifi205,-0.35761908,-0.26797208,-0.13848501,-0.16474792,-0.0074037355,-0.017675754,0.5011522,-0.17391963,-0.1497981,-0.12922062,0.46156898
Kmo,-0.41969427,-0.22209199,-0.19697358,-0.16767256,0.1406416,0.069711864,0.30327296,-0.1900409,-0.3743856,-0.13210319,-0.19334696
Cep170,-0.37962875,-0.5454107,0.29343,0.36126485,0.6314203,-0.2702077,1.0723069,-0.37902394,0.6422303,0.029499559,-0.5049088
Akt3,-0.28791118,-0.07516517,0.14702208,0.4103287,0.44202435,-0.41967085,0.023747958,-0.6416377,-0.43309602,0.3197018,0.19937111
Zbtb18,-0.82820493,-0.40108123,-0.38498807,0.9081767,-0.009350634,-0.34183246,0.76660246,-0.06986294,-0.78544384,0.36797383,0.15336539
Smyd3,0.052645687,-0.08959704,-0.20464182,0.7548334,-0.37427786,-0.41132006,0.21545304,-0.11219395,-0.08563761,0.26797545,0.20601426
Coq8a,-0.06567482,-0.58465767,-0.32734352,-0.07359727,0.004056024,-0.57082105,0.027812267,1.6274068,0.5618664,0.13250828,-0.14333981
Psen2,-0.42685252,-0.13618404,-0.32160345,-0.7273772,0.42995402,0.4117399,-0.5270263,2.8411458,0.7638403,-0.5500144,-0.6644071
Itpkb,1.5185403,0.53090006,-1.0856676,-0.3964684,-0.9552943,-1.7876053,-0.9945402,0.691217,-1.050221,2.1904848,2.1896114
Parp1,-1.3754193,-0.9661854,0.48128653,-0.07010795,2.033334,0.36589786,1.7838722,0.30667177,-0.7342638,0.08310059,-2.8657756
Acbd3,-0.3920168,0.4293321,-0.09152409,0.21855244,-0.3077998,0.3503022,0.37254894,-0.27696827,-0.08163029,0.05591753,0.15305325
Lefty1,-0.42252782,-0.3011591,-0.1527067,0.0763256,0.15569346,0.149559,0.45327315,-0.29389638,-0.26719874,-0.1348425,-0.4790018
Tmem63a,0.62103057,-0.1145357,-0.5709124,0.23382442,-0.28338057,-0.10897957,0.46694675,0.036617737,0.30120876,-0.30212745,0.1338923
Ephx1,-1.344943,-0.3111051,-0.73496854,0.74643236,-0.3052468,-0.36970153,0.10455145,1.930177,1.8342766,1.0927937,0.008237154
Wdr26,0.55625075,-0.08574509,0.55090153,-0.70737875,-1.1297656,-0.35238117,0.533754,1.4768448,2.0670218,0.048214868,0.13608849
Trp53bp2,-0.11868455,-0.10579239,0.81406325,0.1648975,-0.17011447,-0.24643095,0.16566285,-0.037154377,-0.53973496,0.1845574,0.3306992
Capn2,0.77728444,0.06747381,2.4870853,-1.5777936,0.108843304,1.3658075,-0.22379331,-1.6351383,0.04263536,-1.5849464,-0.18830685
Disp1,-0.052067373,-0.2295073,0.0034316948,-0.08419955,0.28494194,0.333851,0.008596377,0.14545017,0.083220944,0.0731057,-0.09772168
Brox,0.27885497,0.17941679,-0.14871135,-0.33478987,-0.19549412,0.4878991,-0.090115726,0.14486688,0.63995385,-0.083960444,-0.25198367
Mia3,0.14385054,-0.109044164,-0.023678377,0.25757238,-0.44171852,0.55289495,-0.32947993,0.20220305,0.37475714,-0.0987946,0.3553816
Dusp10,-1.4527867,0.14140798,-1.3985413,0.8066775,-0.11420446,-0.9798219,-0.53731555,-0.22424342,-0.11995034,2.4226236,0.7515642
1700056E22Rik,0.24049148,-0.15074964,-0.66639936,0.07631594,-0.16805616,-0.09555013,0.15729082,0.042267337,0.028531356,1.063209,0.0730832
Hlx,-0.16143194,-0.042422492,-0.12908202,-0.19293627,0.34774446,0.06266601,0.61593926,-0.4553756,-0.422283,-0.16159584,0.10305706
Gpatch2,0.46592313,-0.4320392,-0.076029554,0.33709645,-0.22151822,0.543941,0.0057395687,0.2304331,0.24749294,-0.3705088,0.34987676
Kctd3,-0.34638488,-0.42082104,0.03574141,0.28404877,0.21091661,0.3154211,0.27033025,-0.31328303,0.613047,-0.21113986,-0.099059984
Cenpf,-2.0310676,8.904465,-1.0459461,-0.75793517,-1.9289972,0.31221193,-5.363735,-2.2803655,-1.7826539,-0.9553428,0.6152811
Ptpn14,-0.4663761,-0.157586,-0.030832086,-0.05427549,0.16212317,0.06639445,0.22695667,-0.37500858,-0.39119858,-0.1574626,-0.27167103
Rps6kc1,-0.16783708,-0.3929223,-0.056574818,0.005449099,0.11783415,0.023296513,0.18276083,0.08846784,0.051245596,0.078046046,-0.15322997
Angel2,-0.17410989,0.5484155,0.41977578,-0.0067259064,0.23263022,-0.53500587,-0.14657162,0.2738767,0.39786145,-0.1550343,-0.2404278
Batf3,0.28341705,-1.2273636,0.68855953,0.43337962,-0.47159132,-0.6190833,4.7177606,-0.567057,0.0042578373,0.49374554,-4.0141516
Atf3,-0.3652251,-0.15557814,-0.29679102,-0.26119706,-0.07000784,0.015876893,0.8413185,-0.20775373,-0.44538936,0.025543379,0.20952652
Dtl,-1.884591,-0.13641268,-0.90425396,-1.1434923,6.512286,1.7022896,0.091266975,-1.6277586,-0.6222313,-1.271037,-4.7216907
Slc30a1,-0.33980456,-0.1278579,0.3261411,-0.06201361,0.10393235,-0.005915589,-0.004833221,0.13657644,-0.13874042,-0.08378622,-0.217693
Traf5,-0.19616053,0.49487856,-0.7012678,0.08669694,0.009993113,-0.6517076,-0.80461526,1.14895,1.823331,0.25004926,0.14181848
Rcor3,0.20044988,-0.05273019,0.064816214,0.28812313,0.61861753,-0.22620581,0.31619567,0.16194972,0.7899644,-0.38715625,-0.281881
Hhat,-0.65715855,0.24246788,-0.29983985,-0.11564023,0.061033595,0.086402506,0.18322277,0.89473295,1.8336354,-0.24319212,-0.0078815725
Irf6,-0.3825107,-0.1803394,-0.3012475,0.19581082,-0.055370703,0.23181869,0.16708434,0.14506245,-0.40682638,-0.11843196,-0.2368858
Traf3ip3,-0.008700316,-0.35854027,0.07468075,0.35345867,-0.81009924,0.08796946,-0.1612715,0.9770791,1.0165011,-0.49301267,0.57730925
Lamb3,0.989153,0.18833457,2.7461052,-1.5270553,-0.5473438,0.54122144,-0.73945004,-1.4895644,-0.07866142,-0.20290472,1.0375261
Hsd11b1,1.6253078,1.7731022,0.06169393,-1.378405,-0.09838415,1.6678333,-2.7205184,-1.2118888,2.9110749,-2.1818259,0.98138285
G0s2,-0.21370764,-0.16184884,0.9614045,0.20903455,-0.31703892,-0.19985037,-0.08324464,-1.185915,-0.5076781,-0.036341745,0.4989054
Cd46,-0.25776988,-0.26710188,0.029560214,0.49081045,-0.21925598,-0.15220506,0.318229,0.050442368,0.61998045,0.16226277,0.33901376
Cr2,-0.51699704,-0.24052064,-0.36961833,-0.058315955,-0.046791624,-0.037709318,0.24808712,-0.42673025,-0.36622396,-0.23297237,-0.1217509
Rpp38,-0.36650527,-0.5834761,-0.49420318,0.9133567,0.2773131,-0.06886059,0.7936592,0.094840966,-0.28434223,0.0719615,-0.49469084
Cdnf,-0.4010443,-0.2923141,-0.05429098,-0.109004036,0.2937211,0.09862166,-0.004728322,-0.2529777,-0.19047372,-0.04559273,-0.29324752
Frmd4a,-1.2507281,-0.14615296,-0.7008259,0.61351514,0.014601677,0.016758965,0.34530407,0.7907069,1.1737636,0.31860447,0.17099702
Camk1d,1.3235313,0.20124884,0.7873143,-0.28019202,-0.11637812,-1.3419098,0.1057222,-0.638442,-0.17916015,-0.36441207,0.79415095
Gm13199,-0.1800828,-0.23387924,-0.14911845,-0.027449887,0.008120365,-0.042394314,0.1451786,-0.23079367,-0.12880361,-0.12826967,-0.21656579
Upf2,-0.19917195,0.21236084,-0.34416166,0.36836067,-0.14534266,-0.5022898,0.34190622,0.40888512,-0.26072422,0.47341698,-0.16415235
Usp6nl,-0.34506962,-0.056725696,-0.03177914,0.18609282,-0.16117987,-0.0050090705,0.2199231,1.0683361,-0.0025451225,0.10681225,-0.7545339
Gata3,0.7540466,1.5508708,-0.22420275,-0.28664327,-0.2291628,0.14957131,-0.9985732,-0.60833037,-0.0470982,-0.80112094,0.57080925
Taf3,-0.26193014,-0.28632975,-0.27807406,0.3237035,1.0474318,-0.25560027,0.5924692,-0.9354805,-0.11982623,0.49044397,-0.5218734
Itih5,-0.9044701,1.0491965,-0.98785293,-0.6528734,0.04886603,0.7535639,-0.37190634,0.4682816,5.2080994,-0.5804858,-0.11275033
Sfmbt2,-0.16493316,-0.66825825,-0.42750874,1.0204554,-0.04130868,-0.31741786,1.0780874,0.14813423,-0.6495497,0.014890154,-0.35884556
Prkcq,1.5079027,0.64342356,-0.271557,0.20219572,-0.9592423,0.33154196,-1.8486738,-0.009608509,-0.12539075,-0.09826357,1.1279957
Pfkfb3,0.44253597,0.05522628,0.4711084,-0.37291574,-0.13180728,0.22723743,0.2805812,0.08302592,0.25358513,-0.17046048,0.016183792
Ankrd16,0.2830399,0.4104255,0.5819154,0.09726576,-0.3753829,0.22259252,-0.34890532,-0.12602761,0.39578217,-0.5132953,0.34641212
Rsu1,1.3749166,-0.47796634,2.3786516,-0.6040954,-0.3097551,-0.16257218,0.16477714,0.25124723,-1.1962715,-0.9890045,-0.096221834
Vim,-0.07470303,0.75119495,1.3398567,-3.663343,3.8083296,5.181029,-2.3258984,-1.682106,3.4264965,-4.599215,-3.3842888
St8sia6,-0.42946625,-0.25600278,-0.124014944,0.015847437,0.045437794,-0.0024208322,0.11610064,-0.22660202,-0.21393411,-0.110821314,0.16186026
Stam,-0.37463677,0.0770356,0.17389588,0.3650015,-0.06897086,-0.28936672,-0.048626978,-0.26809788,-0.27139452,0.27092236,0.32975388
Nsun6,-0.30000502,-0.1920568,0.06915959,-0.019448774,0.21916169,0.7072644,0.014672967,-0.55505383,-0.012936051,0.10795843,-0.24423283
Arl5b,0.97068906,0.25076634,0.19209464,-0.985851,0.24443638,0.5521752,-0.6850831,0.21908568,-0.6774759,-0.14506702,-0.12138123
Nebl,0.8912053,-1.0146853,1.7023638,-0.5603572,-0.07474751,0.22881986,1.5163716,0.48133552,-0.752707,-0.6247408,-1.1439208
Mllt10,-0.0854046,0.30929792,0.20477842,0.3309348,0.2650734,-0.9747942,0.26527452,-0.384957,-0.13433944,0.18798457,-0.06614148
Dnajc1,0.8850234,1.0412512,1.6051619,-1.5501055,0.7261199,-0.069219075,-1.6276512,-0.40185168,1.0286616,-1.6115748,0.1123686
Armc3,0.7527061,-0.48025635,0.36068383,-0.6834727,-0.106656685,0.5278127,-0.2113038,1.1559423,1.4275932,-0.48512137,0.22824182
Otud1,-0.4912187,-0.2738574,0.34557965,0.27183208,0.19397241,-0.18516324,0.6162534,-0.2433075,-0.911699,1.0104153,0.30510348
Enkur,-0.2397333,0.03292824,-0.17424378,-0.1488856,0.036620025,0.41113433,0.02628571,-0.3512287,-0.44425765,0.12652092,-0.45411965
Apbb1ip,1.7490767,0.5014848,4.309068,-1.0171475,-0.7046191,-0.6400568,-1.4224501,-1.6595505,-0.37814435,-2.154414,1.8384788
Abi1,0.5213454,0.3944173,0.7986139,-1.1066734,-0.7586017,0.35316685,-0.75119257,0.54446644,0.55070764,-0.44538814,0.6670025
Acbd5,0.107461825,0.06083619,-0.19811903,-0.407429,-0.3681658,0.88383263,-0.5462526,0.25436142,0.82540864,0.21234192,-0.22676167
Spopl,0.40882304,-0.5307648,0.3152419,0.737615,-0.6024705,-0.4767399,0.7743714,-0.029900068,1.3106811,0.12842391,0.6095151
Psd4,0.59625506,0.116568625,-0.06321459,-0.04832465,-0.46615526,0.14821339,0.40817004,-0.10878873,0.18217668,-0.03214076,-0.0912926
Pnpla7,0.9818571,-0.84822917,0.042672426,0.52000463,-0.6298504,-1.0603154,0.74787307,0.6524215,-0.8238523,1.0633334,0.5908496
Nrarp,0.015196,1.0038248,-0.08415831,-0.65937936,0.6235966,-0.20917845,-0.17853092,-1.3651282,0.6071247,-0.4597896,-0.32309076
