gene_name,0_A5P,0_A5T,0_A8P,0_A8T,0_C5P,0_C8P,0_NP14B,10_A5P,10_A5T,10_A8P,10_A8T,10_C5P,10_C8P,1_A5P,1_A5T,1_A8P,1_A8T,1_C5P,1_C8P,2_A5P,2_A5T,2_A8P,2_A8T,2_C5P,2_NP14B,3_A5T,3_A8P,3_A8T,3_C8P,3_NP14B,4_A5P,4_A5T,4_A8P,4_A8T,4_C5P,4_C8P,5_A5P,5_A5T,5_A8P,5_A8T,5_C5P,5_C8P,6_A5P,6_A5T,6_A8P,6_A8T,6_C5P,6_C8P,6_NP14B,7_A5P,7_A5T,7_A8P,7_A8T,7_C5P,7_C8P,8_A5P,8_A8T,8_C5P,8_C8P,9_A5P,9_A5T,9_A8T,9_NP14B
Tsga10,-0.053749852,-0.32618222,-0.7543517,0.2543996,1.363449,-0.34690112,-0.1958717,0.41086757,-0.28515416,-0.35362306,-0.64036304,-0.040497903,2.140333,-0.3507421,0.14138465,-0.21383817,-0.08638459,0.005367071,-0.015010752,-0.17632997,-0.18662502,1.0554951,0.7269345,-0.11395483,-0.1374218,-0.12631516,-0.32262346,-0.30606318,-0.060958777,-0.3126255,-0.23471378,-0.33885762,0.3047942,-0.69440806,-0.095174395,0.56119615,0.34392005,0.14753991,-0.384779,3.261108,0.47387323,-0.037744656,0.10671935,-0.2421396,3.043202,-0.62336516,0.45827284,-0.36238968,-0.48697275,-0.8888848,-0.15205136,0.91130465,0.63594437,-0.2956494,-0.31371984,-0.18155196,-0.4566245,0.43746006,0.29975927,-0.11268061,-0.38691723,-0.16571541,-0.24262606
Mitd1,0.10506167,0.049086075,-0.0193669,-0.9216584,1.4222527,1.2598951,-0.5288862,-0.85605395,-0.04764846,-0.4289202,-1.6210665,-0.2823791,1.2088146,-0.2610887,-0.123696856,-0.44525838,-0.5168896,0.24272713,0.60834265,-0.7866969,1.2431424,-1.5575991,-1.6828427,0.486724,2.0661843,-0.68674666,-0.8400963,-0.02571969,-0.50468117,0.08529406,-0.27578276,0.08256276,0.22868136,0.45812812,0.4485873,0.7290553,1.399204,1.3815075,-0.7928796,-0.31764138,1.9731431,0.1957306,-0.5123535,-0.9049845,0.05900034,-0.7270663,-0.70347565,0.4021544,-0.116251506,0.40712553,-0.3017061,-0.49418625,-0.25105435,1.3514812,1.27036,-0.67049444,0.3275729,0.1658082,1.4288294,-0.60334724,-0.4592094,-0.025711855,-0.87614787
Aff3,-0.20464875,-0.8240923,-1.1759335,-1.1478657,-0.08781813,-0.6562005,-0.32334304,0.3303652,0.20586827,-0.4924442,1.7659197,-0.012290812,-0.58355665,-0.25224683,-0.8763706,-0.96242815,-0.81286186,1.0342132,-0.93264514,-0.34195969,-0.45171553,-1.5362462,-1.5814828,-0.35331154,-0.28748545,-0.33011237,-0.3282467,1.5783716,-0.21941972,1.5166725,-0.6803518,-1.0590428,-1.0160375,-1.1749758,-0.57852674,-1.087223,-1.3785133,-1.1705793,-0.8811865,-1.1478937,-1.3038595,-1.0700301,-0.06824145,-0.38641793,-1.0518738,3.17593,-0.17575434,-0.26705652,-0.1602805,2.0101933,5.0356274,-0.077796146,4.3978105,3.9225502,3.3641162,-0.33418426,-0.83383095,-1.1038935,-1.4803678,-0.27115816,0.9646211,0.8832124,-0.43761456
Chst10,0.7965213,1.3898737,-0.42114255,-0.23642325,-1.024637,-0.5569766,-0.27705455,0.10150879,-0.09949193,-0.47321725,0.3675726,-0.9034931,-0.75586665,0.15268363,0.27710885,-0.121527106,-0.06833223,-0.41865742,-0.47773266,-0.29751247,-0.36518636,0.022908898,0.18658276,-0.2720026,-0.23291838,-0.25858334,-0.37062815,0.64074856,-0.1645065,0.38542697,-0.014662403,1.2417874,0.61847115,-0.27707452,-0.48703068,-0.427545,-0.1616531,0.27758476,-0.71780103,0.21285395,-0.04390251,-0.26211736,-0.25159436,0.060684502,-0.84484524,0.76150125,0.19560868,-0.8056369,0.044582706,-1.0316552,1.1728878,-1.0671378,-0.2548599,-0.26046216,-0.714389,-0.2867284,-0.7316458,-0.5637834,-0.740168,-0.22038285,0.31259608,0.8335867,-0.37777546
Rnf149,0.15906703,-0.11421709,0.023956705,-0.7463212,0.42658523,-0.843304,-0.36422825,-0.87485045,-0.33896372,-0.12173912,0.7759132,-1.2098769,1.2423582,-0.9476213,-0.5217946,-1.2462068,-1.211965,-0.85133517,-0.51523554,2.0942142,-0.6020877,0.06450993,-0.3664984,1.2532464,-0.3351155,4.944003,-0.628316,-0.819895,-0.28789234,0.063322246,0.88425064,0.072393596,1.5358686,-0.3035282,-0.2550799,0.24543877,1.0074359,0.30119562,-0.41462713,-0.5891911,0.10175322,-0.58216214,0.9368019,1.8617777,0.008670882,0.24705599,0.04652344,0.45294607,-0.71292025,0.94642544,-0.4534711,0.16586308,-0.74221545,0.086475,-0.25907525,-0.43664658,1.1251563,-0.86975056,0.3010073,-0.36745912,0.16502003,0.791516,-0.5737877
Map4k4,-0.40146652,-0.7159317,0.1774137,-0.49646816,0.003350992,-0.026572406,0.65699357,1.5541489,1.1596463,-1.0689399,1.1716764,2.1312027,-0.13277522,0.09939071,0.15687862,-0.06399594,-0.94880503,1.0478191,-1.0929816,0.9202556,-1.2847526,-1.1290402,-0.74330187,2.2884274,0.8765142,-0.33333743,-0.51566434,1.2835457,-1.0279504,0.9370004,-1.3428969,-1.5934781,-0.16317832,-1.186232,-1.1255233,-1.5923795,-1.1122011,-1.4277548,-0.20077567,-2.1179428,-0.8041783,-2.151356,-0.8866075,-0.8346866,-1.6415285,-1.620325,0.70169944,-1.5914271,-0.3857298,4.3237553,2.772548,3.2598028,2.3985915,3.1550899,1.6982507,1.0361719,-1.1892778,0.019849733,-1.8571761,0.41601822,2.5893257,1.1562275,1.3640934
Il1r2,0.2575075,-0.009639117,-0.2542307,-0.056459542,1.2238766,-0.120809086,-0.102212094,-0.73462695,-0.24482155,-0.254401,-0.34405625,1.226344,2.731304,-0.5718279,-0.50760317,-0.34753737,-0.08267862,-0.4782642,-0.33961853,-0.05603139,0.007283526,-0.06550354,-0.12554714,0.061413154,-0.0271559,0.023204371,-0.32244754,-0.04327179,0.05523635,-0.14249977,0.16948462,0.023000577,-0.2534908,-0.35067597,0.47486842,0.7081984,0.36700898,-0.08408395,-0.021546137,1.109285,-0.26910585,0.6319893,0.6587153,-0.11930225,-0.013442864,-0.112841815,-0.55855274,3.8508096,-0.17333189,0.2572435,-0.45057952,-0.32938763,0.87309086,-0.3721566,1.1411942,-0.07011501,-0.18257,1.1855545,0.121005565,0.0031577302,-0.012184917,-0.05058035,-0.100334845
Il1rl1,-1.1871744,-0.35396966,-1.1509672,-1.3457052,-0.6359834,1.7988088,-0.23919638,-1.0878167,-1.5618423,-0.46822855,-0.59639555,2.2029243,1.416361,-0.93823284,-1.0960755,-0.86195,-0.9322257,0.71564305,3.1067476,-0.26656494,-0.29776728,-0.6514284,-0.2706005,-0.20743294,-0.18826361,-0.20093393,-0.42058617,1.2521615,-0.12049931,-0.7833296,-0.33799478,-0.7030913,-0.87020314,-1.0851382,1.6549381,2.428496,-0.91877383,-0.88978326,1.1430271,0.592751,0.65449953,2.9811485,-0.84400076,-1.1535354,-0.6791502,-0.9144097,0.67365164,1.7435037,-0.6588199,0.1650179,1.477879,-0.3846462,-1.0938363,4.987279,1.934843,-0.25065932,-0.6600494,0.9403376,5.1481605,-0.1811867,-0.81822985,-0.543081,-0.33261043
Il18r1,0.8964386,0.3863408,5.8256693,5.0208964,2.3450522,0.6634452,0.31700522,0.5793132,0.6764944,-0.106734425,0.88187575,2.4415984,1.278123,-0.54617,-0.75491196,1.136811,0.10162757,0.85437644,2.908405,-1.4503005,-1.2404418,1.5229546,1.4942659,-1.7289066,0.4748504,-0.6190396,-0.94699997,-1.39472,-1.115745,-3.362927,-2.2342427,-2.454935,-0.51708823,-1.4504167,0.038288433,1.70654,-1.2966846,-1.1155022,0.9341527,1.5468379,1.1658684,2.7313418,-0.3911792,-0.65567756,1.5805466,0.13964905,-0.62048715,1.0031357,0.22547327,-0.108173355,-0.004555981,0.17937273,0.8907564,0.5164044,1.2094433,-0.07429084,-1.1811348,0.7014699,4.794058,-1.222441,-2.5280716,-2.2954125,0.5431922
Il18rap,0.7587327,-1.2447125,3.4981873,2.67566,0.8962627,1.4283117,0.49545223,1.747162,0.9918592,0.47892478,0.24690512,1.7395632,1.001463,-0.07141306,-0.19859417,1.9766663,0.47494665,-0.317208,1.8753371,1.2654477,2.0698323,7.928506,7.5261083,0.761086,0.6846491,-1.2263367,-0.65870154,-2.2520878,-0.9211218,-3.509161,-1.6342237,-1.6872873,0.99047107,0.61497986,-1.6245708,0.8162958,-1.3794217,-1.6458874,1.564327,0.8438631,-1.611645,0.37615106,0.35221115,-0.5298794,-1.6095067,0.18831986,0.121822804,0.7468981,-0.8129926,-1.0978286,-1.5947313,-0.3854373,-1.1054499,-1.2416636,-0.93248117,-1.0475547,-0.27349684,-0.25360352,2.6065,-1.0014946,-2.9474056,-3.0865133,-0.49952704
Mfsd9,-0.28590375,-0.35497338,-0.15401967,-0.3596671,-0.34958056,-0.14101496,-0.1201854,-0.24949965,0.10690678,-0.21822576,-0.32762337,-0.45060015,-0.40949458,-0.38034627,-0.047723494,-0.2858229,-0.26976153,-0.2705811,-0.11124524,-0.05132082,-0.012693814,-0.16032505,-0.22431432,0.037690558,-0.048448194,-0.0011049681,-0.24382044,-0.083023384,0.037592687,0.017432544,0.3572102,0.12707835,-0.19471614,-0.23041366,-0.104809746,-0.22972214,-0.15708904,0.43910512,-0.061371386,1.0968974,-0.13895941,-0.13178179,-0.12169972,0.033348273,-0.079080954,-0.16670093,-0.12243936,0.6778059,-0.21201088,0.7728661,-0.28226417,-0.34621105,-0.40077242,-0.13374627,-0.12093923,-0.07738853,-0.17355943,-0.24974108,-0.05690247,-0.0070797913,0.094847135,-0.09529072,-0.10822167
Tgfbrap1,-0.6573871,-0.85041094,0.267646,-0.083159596,-0.006219299,-0.64628786,3.8453717,0.9357158,-0.16445675,-0.55453557,0.025025565,-0.18238801,-0.99306077,-0.2940328,-0.40847105,0.28183073,0.07432009,-0.363214,-0.48923388,-0.35949257,-0.43930826,0.6466429,0.39765793,-0.33374852,-0.2657793,-0.30740955,-0.44424346,-0.62893975,-0.20361726,-0.0804795,0.43693244,0.39303485,-0.6302337,0.0017592807,0.17101954,0.7290358,0.2599689,-0.13932338,-0.8544,-1.168167,-0.169601,-0.73945665,0.16609392,0.1123807,-0.9937026,-1.2866818,0.49486932,0.10907916,-0.88585335,-0.99891424,0.28442007,0.06308561,0.2510586,0.056155693,0.9537852,-0.33325997,2.2691362,1.7445706,0.5704323,-0.266249,-0.08998203,-0.49090868,-0.4385003
Nck2,-0.6857691,0.7964496,0.85979015,0.40136585,-0.9676966,0.65850973,-0.38960505,0.07528011,0.54384863,-0.24095985,-1.1693193,0.08888933,-0.26666012,-0.13102508,0.37300032,1.1138859,0.25805685,-0.69928056,0.2970109,-0.4676809,-0.61408174,1.5922842,0.037880443,-0.49189004,3.6413836,1.721724,-0.44330293,0.9561536,-0.3084254,-0.12582153,0.005253689,0.099075325,0.71948797,1.7701303,0.099698685,-0.18228534,0.07895725,0.48025233,-0.29538962,0.40537488,-0.8300107,0.6407414,0.17584845,-0.006077857,2.3368258,0.057329513,-0.8387924,-0.35025188,-1.1686326,-1.0973022,0.02005162,-0.07879562,-1.3153172,-1.5189313,-0.32304546,-0.43364137,0.6691265,0.4546971,0.1406572,-0.37063256,-0.48369747,-0.76327115,-0.5666554
Gm8251,-0.8140652,-0.41899577,-0.68607694,-0.7320885,-0.73827726,-0.32888567,-0.18498237,-0.3693565,-0.7134354,-0.36178815,0.65432614,-0.9605322,-0.7399468,-0.6034615,-0.36483926,-0.61447954,-0.6490408,-0.5288544,-0.36312586,-0.1722611,5.027668,-0.5039543,0.2870092,-0.09710894,-0.12455456,-0.11049535,-0.35066935,-0.27931973,-0.049109995,0.65231866,0.20148121,-0.07958245,0.30862984,-0.7208893,-0.062434874,-0.6532662,0.6534297,1.3466841,2.3225017,1.3527242,1.3854427,0.9612983,0.4323703,0.6625863,-0.40831217,-0.57974786,0.057603344,-0.414352,0.5620077,-1.0211744,-0.79029834,-0.68246007,1.2305607,-0.43339068,-0.7851741,-0.17363065,-0.4467412,-0.18206078,-0.4140336,-0.103491396,0.15103446,-0.42964277,-0.23301129
Ercc5,-0.37188882,0.35775614,-0.17863365,0.3313413,-0.1937271,-0.70502746,-0.3294631,-0.05965892,-0.84263766,0.22279721,1.0606606,0.48461488,-0.094064094,-0.05109132,0.09558076,-0.2260701,-0.45388487,-0.055381212,0.27880204,-0.3906526,1.9768523,0.39706865,-0.2846335,-0.37935883,-0.29449636,-0.3463219,-0.4438109,0.6080068,-0.23384936,0.38422513,-0.24475655,-0.70554245,-0.52527624,-1.1577264,-0.41658804,0.039707426,-0.50249255,-0.3057634,-0.9488141,-0.27440518,0.10536675,-0.11473338,0.13059475,-0.4963844,2.1818497,-1.4193678,0.0032040218,0.91976523,-0.4258338,-0.056261916,-0.7017526,1.7387998,0.41696262,0.2263143,0.73342866,-0.36219537,0.17135084,0.35993108,0.5282245,-0.2963436,0.12392916,0.38083422,1.471474
Slc40a1,-0.2524885,-0.33374017,-0.37668723,0.020565264,-0.32952213,-0.1366185,-0.1194609,-0.20389183,-0.014701113,3.8058383,-0.3169603,-0.34819058,1.6089737,0.5072361,-0.2861274,-0.2711473,-0.25186443,-0.32337847,0.07448262,-0.04721566,-0.009225567,-0.15217371,-0.09685144,0.040181275,-0.047610357,0.00055227027,-0.23483513,-0.07977104,0.039023064,-0.15711229,0.009550169,0.41664207,-0.17852962,-0.20648582,0.16744767,0.7706042,-0.09693683,-0.0884549,-0.0551491,1.1084532,-0.09973981,1.459727,0.19504403,0.1321307,-0.073551655,-0.15771395,-0.020279698,-0.096428,-0.20712821,-0.25138345,-0.25433168,-0.33695057,-0.38759246,-0.2717685,-0.13767718,-0.07491486,-0.16440393,-0.22590503,0.07730196,-0.004814134,-0.17087375,-0.088096,-0.10490315
Nabp1,2.8285406,0.81358635,0.5101372,1.34096,-0.034988906,1.3981001,1.5460768,0.83239764,2.1982102,0.67586577,0.46109372,1.9943774,-0.63266253,1.696315,1.4511403,1.0901647,1.5577846,0.9093469,0.89169216,1.7835917,-0.3293212,-0.22557339,0.57842845,-0.351275,1.10007,0.4456601,-0.86191833,-1.693157,-0.84823614,-1.6249917,-0.281362,-0.5783247,0.47828466,0.2543318,-0.49424115,-0.5380352,0.01311705,0.6237511,2.1607962,1.0983356,0.82962656,0.6497402,-1.7649304,-0.970246,-0.9816807,0.5373868,-1.9988283,-0.12262709,2.0564315,-0.18188694,-0.7835712,-0.9092499,-1.2077688,-0.50462866,-1.4541669,0.47778568,0.8938988,0.35353145,1.7449268,1.468937,-0.19100386,-0.9222793,-0.26912093
Stat4,2.1035392,1.4227256,1.646953,2.1530032,1.4843496,1.1056572,0.6396338,0.5486728,0.94267744,-0.5106015,-0.37380898,1.4400526,-0.9038092,-0.004136335,-0.17696509,-0.24267401,-0.19544883,0.84879583,-0.63657385,-0.0014376943,0.41747737,1.0349365,1.4349148,1.8765272,-1.0845505,-1.4508034,-1.0170017,-0.6729682,0.69172496,-1.3852296,-1.30849,-0.0005617017,-0.85035706,0.0034511387,0.22569956,-0.06134538,-0.37465075,-0.366182,-0.020052498,0.2086559,1.0532542,-0.93108237,-1.8110632,-1.3710318,-0.72515595,1.0167626,-1.0801226,-0.6353602,-0.3072984,1.5182703,1.7165403,0.86612356,0.18520047,1.2147917,0.6472774,0.20676002,1.056609,0.95214885,-0.33250803,0.36317497,-0.71007186,-1.7262889,1.0530548
Stat1,-1.7330952,0.83328557,-0.6980563,0.09988573,-0.75545347,-0.096841775,-1.121861,0.91639274,1.0513586,0.8967609,-1.1572632,1.3193604,0.78405344,-0.5850434,-0.17796806,-0.64777255,-1.0734419,0.89158833,0.7954886,-0.41978282,0.2663714,-2.4737093,-2.3427558,-0.38429496,1.04247,1.7449768,-0.29907894,1.9401982,0.22240755,1.7308406,-1.6804466,-1.3087548,-1.1037757,-2.0743053,-0.8334987,-0.020478027,-1.7432624,-0.39508986,-0.93027,-0.92685205,-0.80179214,-1.0664752,-0.5058391,0.104529314,-0.85868144,-1.0928206,0.10319872,-0.43601134,-1.0418059,-0.31987602,-0.42391706,1.334244,0.78278273,1.0795879,0.39051497,1.7423189,-1.9136761,0.23321545,1.4276694,1.4203155,1.9704646,2.9446142,0.5467957
Mfsd6,2.600773,2.569196,0.004046705,0.25094828,-0.47190574,-0.752309,-0.35411516,0.551382,1.3271985,-0.57703,-1.2150145,0.012886385,0.08133166,-0.31635845,0.053808223,0.55682117,-1.0645516,-0.4312106,-0.24535851,2.7500856,-0.5316505,-0.6553795,-0.7308585,-0.420279,-0.32358912,-0.38336453,1.0169108,0.09025238,-0.26197797,-0.08330783,-1.0163991,0.07496529,-0.1882849,0.093814135,-0.36665496,-1.11665,-0.1469192,0.018193152,-1.0286592,-0.7835173,-0.49694702,-0.59304076,-0.080199696,0.59855723,-0.37864804,0.7163403,-0.22691305,-0.46865776,0.788459,0.07153873,0.9486413,1.1259177,-0.12883972,-0.0043243854,0.67387235,-0.384083,-0.98187065,-0.49722993,-0.40519488,-0.32050765,1.6945119,-0.18103844,-0.50264776
Inpp1,1.8634102,3.1814048,1.2166272,1.1390753,0.94843304,-1.5706137,-0.6600641,0.15642437,0.9909102,0.8416344,-1.7674491,1.6006284,-0.38812372,0.75901026,1.3129172,0.20289837,-0.3635537,0.15756498,0.2163884,-0.89624935,0.61881727,-0.39391798,-0.67728186,2.8086448,-0.6833294,-0.8868667,0.1505794,0.021212906,-0.6575537,-0.68422455,-1.0132065,-0.70191157,-0.8163721,0.51647973,-1.0345814,-0.8995855,-0.22052626,0.870444,0.51790905,0.50135535,1.1196996,1.3100373,-0.9677076,-0.88295865,-0.8179507,0.5661567,-1.2964696,-0.5392084,1.1001757,0.28739086,0.2855996,1.0878164,-0.06276477,0.02665585,0.47110844,1.057989,3.1532083,1.9961377,0.8409474,-0.74016196,-0.40176266,-0.8932788,1.9961247
1700019D03Rik,-0.41216248,-0.556267,-0.19616707,-0.17993547,-0.46780464,-0.22773276,-0.15451467,-0.10633327,1.042186,-0.26375893,-0.4483952,-0.4617115,-0.4349679,-0.33857915,-0.46596634,-0.3985376,-0.394473,0.12026698,-0.33379495,-0.10002788,-0.08662815,-0.40025964,-0.35562128,-0.028235827,-0.08884228,-0.056636315,-0.25694153,-0.18111736,-0.005769125,0.042668577,-0.21696433,0.41330025,-0.33175358,-0.38731328,-0.287301,-0.37247142,-0.35612586,-0.34576616,-0.19946754,-0.26483393,-0.35287336,-0.28891274,0.056047857,-0.13697073,-0.24319038,1.1317354,-0.1716135,0.38277772,-0.33054057,-0.44388676,-0.42720824,-0.49364898,2.541768,0.45441696,5.744412,-0.12057605,-0.28423432,-0.39133295,-0.38230565,-0.051528778,0.04215027,-0.25313646,-0.16359927
Stk17b,2.7643678,3.293114,1.9871879,2.2130108,0.98011315,-0.85148543,0.14223184,2.366687,3.7553284,1.3656454,-1.4776908,3.3614862,0.6244561,1.2404318,1.5461414,0.4378678,0.4035119,0.9178457,-0.73782235,0.118747145,0.20908388,0.6079929,-0.15223286,1.5116539,-2.3076324,-0.9774644,-0.9027459,0.34725773,0.93929905,-1.2792385,-2.4948711,-0.5353376,-1.2080299,-1.5462719,-0.9670485,-2.583021,-2.1490817,-0.5388334,-0.32464758,0.66999245,-1.2445765,-2.722138,-2.4270704,-1.5451167,0.38657907,0.13206938,-2.1747174,-1.2117352,-1.8824261,-0.120760016,0.37235302,0.4086758,-0.81728977,0.24376103,-1.77321,0.95444703,1.8565713,1.251206,-1.0033389,1.148528,1.6119287,0.9080607,-0.04781582
Pgap1,0.42561117,0.5119829,0.16906115,0.91873497,-0.50078064,1.3890562,-0.30103135,0.12891899,0.074966714,-0.50869334,1.0440418,-0.5271708,-0.47370756,-0.2531826,-0.36571497,-0.60443324,0.04586341,0.089267544,-0.19561052,-0.33338073,-0.41797146,-0.508203,-0.49625018,-0.31870875,-0.26112226,-0.29766014,-0.38502648,-0.60956603,-0.19510162,-0.015555519,-0.2976661,0.1271621,-1.0266727,0.45479602,-0.3011738,0.41966265,0.76545715,-0.005761683,0.11372333,0.03719834,0.28553957,-0.5685361,0.046892375,0.2611805,-0.9607069,0.4349285,-1.0715828,-0.26037994,-0.85613364,0.33376336,0.8598727,-0.25309318,1.4868801,0.8989009,0.39299673,-0.31783107,-0.8130442,-0.05243409,-0.5084184,-0.25222558,-0.45203403,0.6077732,-0.4177453
Ankrd44,2.2445998,0.86625606,1.8986397,1.5164933,2.387733,-1.4593419,1.1786159,2.617251,1.974519,0.69372743,0.20119815,1.8954815,0.41725612,2.347201,1.78232,1.5130457,1.1097075,0.81268,0.5351239,0.64685637,-1.5113394,1.9153377,1.9487689,-1.5506107,0.25878617,-0.62250686,-1.2766074,-1.2130663,-1.5749582,-0.5641779,-0.6582955,-0.24136749,0.84589154,0.5705759,-1.6628823,-1.1967994,-2.2242668,-1.8930619,-0.12124613,-0.8017132,-1.6862313,-1.99382,-0.99186146,-1.1518083,0.7013816,-0.08821487,-1.4915172,-2.0074768,-1.5014651,-0.7060543,-0.108598165,1.7444818,-0.62364036,-1.3907973,-1.9449521,0.81779855,0.91690737,-0.5491866,-0.051583923,-1.7109883,-0.3266892,-1.0777535,-0.49974978
Coq10b,1.3533055,-0.22861536,0.25341105,1.5005198,0.6991584,1.7706542,-0.7529595,0.2940116,-0.20992735,1.0615485,-1.064601,0.40831685,-0.2176702,0.87997085,0.04222228,-0.2834791,0.87659794,0.3638092,-0.3490946,-1.0775342,3.3738198,-0.13035332,0.7741676,1.119073,-0.7924007,-1.0449387,0.15439956,-1.2862073,-0.7831766,-1.2190497,-0.13889006,-0.223927,0.5817406,0.07080758,-0.44009858,-0.2504599,-0.61454594,-1.1537745,1.7376975,-0.43462148,0.035742283,-0.7855516,-0.42374137,-0.67529374,0.08716716,-0.5451181,-0.33037728,-0.63446623,0.12758638,-0.0852871,0.5893389,0.87932324,0.0394569,1.5283976,0.41986364,-0.938638,0.58148766,0.3302613,-0.60896415,-0.8817895,0.97080594,0.118939236,1.4909269
Hspd1,-1.2287285,-1.1299798,-1.4098208,-2.0758052,-1.908946,-0.90642715,-0.7464759,-5.69555,-5.2088757,-2.2889094,0.008042905,-5.176843,-2.1400683,-2.1530569,-2.419987,-0.95342726,-1.5491552,-1.7377646,-1.9584043,-1.5641311,1.6260556,-0.9037811,-1.1172116,0.0133911325,-0.78241295,-1.1126391,-0.14985079,1.0228574,1.5908548,-0.010592509,3.9891963,2.773166,0.41434667,0.098119274,2.6114955,0.26076582,2.951402,2.394565,1.6533767,0.8550447,2.6022632,0.5770751,4.2133694,3.737027,-0.40891194,1.4166887,4.4733596,0.53356767,-0.81693435,0.92547876,-0.13549368,-1.2813686,-0.007347321,0.57125646,-1.2515793,-1.1821841,-0.13574228,0.7242978,-1.034676,-1.0872942,0.53185564,0.24188699,0.67859936
Hspe1,-2.1064615,-0.75693595,-1.2093033,-0.55915385,-1.4250255,-1.4952424,-1.5007126,-3.497002,-4.2674375,-1.5831485,-0.14824633,-3.6932154,-1.7551265,-2.261567,-2.7197022,-3.0709996,-3.1473475,-1.7370377,-3.0822227,1.3727345,0.9475765,-1.4854449,-1.7534792,-0.9355524,0.10035748,1.768442,-0.36095247,1.0968536,-0.17266627,1.6274501,2.6144652,1.5074133,-1.1883417,-1.5878189,1.2984003,-1.0302218,0.71253437,-0.20510116,-1.7421634,-1.7959065,-0.46208504,-3.2169144,4.2518144,3.9860895,1.4964287,2.9998648,4.257304,-0.7457748,-0.43825623,1.0202675,1.5295511,0.7061784,1.0487865,1.21125,-0.124882616,-0.7810739,-0.18601985,-0.44719738,-2.5320652,0.6453458,2.36521,1.8554809,0.6483634
Kctd18,-0.4834464,-0.27367377,0.88626045,-0.15427981,-0.8244505,-0.8862744,-0.39676046,0.03242048,0.28648832,-0.6960965,-0.46887004,0.15223238,-0.913071,0.33146903,0.18863909,0.18248126,0.14030597,0.18571587,0.28157508,-0.49962443,1.7543553,0.27814406,-0.030975929,-0.51341677,3.4156904,-0.45731005,0.20736898,-0.01482224,-0.32111228,-0.15190613,-0.33441216,-0.2480725,-1.0389501,0.13349631,-0.04440777,0.44880325,0.5537644,-0.7093892,-0.44758135,0.74464834,-0.22775978,0.80126685,-0.6009253,-0.50798136,0.23121959,-1.2158306,-0.08088368,-0.545099,-1.2102008,-0.6223772,-0.04456601,1.6695104,0.6924081,0.1073384,-0.0637005,-0.45370606,-0.1398191,0.6680849,0.2531566,-0.38929865,-0.46207508,-0.92036104,-0.59342206
Sgo2a,-2.5774217,-1.7467297,-1.3851522,-1.4270718,-1.5077317,-0.46437967,-0.16235076,-0.6434216,-1.1074685,-0.79067844,0.15874729,1.0381116,-0.07443316,7.341589,6.516948,5.0831985,5.0842376,5.413243,6.190221,-0.3711668,-0.2647204,-0.5802773,-0.73494226,-0.13618131,-0.09682565,-0.11031814,0.16830988,-0.3033988,-0.059205506,-0.47885862,1.5222462,1.1999589,0.23483357,-0.8972526,0.46154234,1.2103446,-1.46578,-1.7441064,0.16315407,-0.21473582,-2.1613996,1.4401916,-4.007817,-3.8650124,-0.45521483,-0.8181681,-2.5682447,-3.2381907,-0.5588035,-2.8673515,-1.6498897,-1.046878,-1.4273118,-2.173496,-1.4690799,-0.26244,-0.8857594,-1.9681528,-1.38171,-0.1738547,-0.5957709,-0.61562526,-0.3578968
Clk1,0.42164937,1.0153974,2.011385,2.2869263,0.89024806,1.0810256,1.262734,2.1716597,1.6520951,0.138928,2.2833216,2.287738,-0.057873297,0.35325265,-0.119572364,0.60620826,-0.5588401,0.8291452,-1.6796659,1.4386331,-1.2672098,0.35233748,0.4828011,-0.23110072,-1.7505666,-1.1197764,-0.0071119256,-1.2376255,-0.19062291,-1.5263613,-1.353729,-1.6487954,-1.9081212,-1.7939982,-0.5089077,-2.255341,-1.8213981,-1.4886329,-1.3560717,-0.57659733,-1.0474468,-0.32968402,-0.609738,-0.5253756,1.3983827,1.6605288,-0.37932402,-2.0334547,-1.8215683,0.6837716,0.31966934,0.94715065,2.0511074,1.1980656,-0.330442,-0.65111566,-0.5396209,0.26530683,-1.9878385,-1.9573556,2.3488271,1.4605708,-0.8635074
Fam126b,-0.28292793,-0.20644704,-0.10129471,-0.5753477,-0.81171745,1.0435916,-0.30284896,0.21009539,0.3939828,-0.5390612,-0.021190478,0.12566316,0.3682731,-0.09806199,-0.433478,-0.10058336,0.24941885,-0.22070047,-0.039270557,5.119302,-0.4306118,0.026752455,-0.11982132,-0.3272273,-0.26319402,-0.30281973,-0.42554888,-0.62016624,-0.19975397,0.6434195,0.20467713,-0.28852758,-1.0947303,0.17879258,-0.22936305,1.8779894,-0.23419546,0.48821568,-0.83868057,-0.42140955,-0.10438805,2.649339,0.50042266,-0.06979468,0.60202736,1.3405017,0.1431962,0.40563288,1.0035821,0.41579816,0.2760929,-0.74218553,-1.3630286,-0.5895493,0.053038612,-0.32726252,-0.85009426,-0.40096265,0.9714519,-0.2606507,-0.03892591,0.11478272,-0.43050948
