gene_name,A5,A8,C5,C8,NAV
Lcn4,1.4988042,0.705364,-1.6241554,-0.4872649,-0.35697496
Adamts13,-0.2604616,-0.6710513,-0.17311773,-0.5660373,0.751037
Cacfd1,-0.112937115,-0.1139192,0.16441771,0.47857422,0.20472287
Brd3,0.36475325,0.5627411,-1.0956463,0.027326629,0.4230877
Rxra,0.26122782,0.7971264,-0.6525337,-0.6741833,-0.1455416
Olfm1,0.1431866,-0.39911523,-0.3359659,0.63393056,-0.3356917
Tsc1,0.5396317,0.14334191,-0.36070094,-0.14568563,0.19351633
Cfap77,-0.13852811,-0.3206484,0.0074224975,-0.22902483,-0.12272691
Ttf1,0.2780814,-0.18309529,-0.7157836,0.6803102,0.31522954
Setx,-1.003642,-0.27820948,0.64620966,0.609889,0.6914476
Ntng2,-0.1909944,-0.09052271,-0.21843554,0.07037048,-0.13051437
Rapgef1,0.08915359,1.0030732,-0.23426005,0.05682839,-0.5237849
Trub2,-0.215707,0.40566292,-0.32077044,0.6882217,-0.02520254
Set,2.1497464,-2.2729383,1.1366253,0.1994171,0.25294998
Zer1,-0.43144315,0.43047792,-0.6874018,1.1396923,0.4156871
Ier5l,1.1632104,-0.55078167,-0.20349139,-0.14317618,-0.16808699
Cstad,-0.42550576,-0.28044274,0.15635572,-0.10993162,-0.02016526
1700001O22Rik,0.045030333,0.7069703,-0.5748506,-0.25415042,-0.44571024
Usp20,-0.06482142,0.19933999,-0.053899057,0.3377578,0.17160276
Fnbp1,-0.53914785,1.0346341,0.3035111,0.7271253,-0.71397007
Ass1,4.814838,-0.12444475,-3.4642704,-1.982716,0.44131792
Abl1,-0.10683161,0.14488742,0.10151982,0.073974125,0.1974002
Fam78a,0.1214406,-0.88820606,-0.87698513,-0.6856761,2.2277458
Prrc2b,-0.44069105,1.797411,-0.59712154,1.1322628,-1.0088762
Lcn2,0.047981255,-0.27729148,-0.13692282,-0.15717654,-0.106829695
Fam102a,-0.6332414,-0.6322114,-0.55433506,1.3521649,1.6276462
Eng,0.36250696,-0.9476837,-0.47649485,-0.7341645,1.3467413
Sh2d3c,-0.6254439,0.9540748,-0.51638097,0.79606545,-0.60212094
Ttc16,0.41278693,-0.34769747,-0.05067326,-0.18317437,-0.1763326
Rpl12,1.5227964,-4.3010426,-1.8317012,-1.1115435,5.924125
Ralgps1,-0.14451239,-0.62215716,0.04261573,0.30167538,0.6544535
Zbtb34,-0.3276527,-0.037914872,0.02041331,-0.058741927,0.15060084
Zbtb43,-0.38091618,0.32861778,0.2871559,-0.16525419,0.03841399
Gapvd1,-0.08930917,0.26704073,-0.29584786,-0.4806203,0.41947237
Hspa5,2.33405,-1.2537338,2.6803002,-2.1762347,-2.0136018
Traf1,-1.304992,-0.5340179,4.901134,-1.8266239,-1.6954236
AI182371,0.1277024,-0.30941918,-0.11450309,-0.422056,-0.085151955
Gsn,-0.48023584,-0.72697264,1.0438161,-0.79687256,0.6963262
Rc3h2,-0.9583388,0.23751499,-0.07107203,0.81715804,0.37066022
Zbtb26,0.5459759,-0.7462422,0.06549552,-0.042924248,0.66224366
Rabgap1,-0.69696784,0.12150886,-0.1867765,-0.037597924,0.8783186
Gpr21,0.2917312,-0.25546378,-0.21744049,-0.03141025,-0.06365914
Dennd1a,0.29589686,-0.19095054,-0.4352685,0.05520862,0.5056725
Nr6a1,-0.09555502,-0.21162674,-0.2481127,-0.27566856,-0.009919152
Golga1,0.5886241,0.03702114,-0.18033485,0.51126444,0.42152536
Scai,-0.91870177,0.5171519,0.029885069,0.23715568,0.25321975
Arhgap15,-1.2417554,0.028245106,-0.5945065,0.37990972,1.5232085
Gtdc1,0.14692488,-0.021898195,-0.15804712,1.1601288,-0.21144837
Zeb2,-1.9805678,6.4771123,-2.0866709,-1.4746166,-2.7043679
Acvr2a,-0.20314671,-0.39174402,-0.10980034,-0.17929192,0.07728964
Mbd5,-0.4802058,-0.03672451,-0.08424926,0.22670402,0.5887446
Epc2,-0.22773531,0.11885228,0.55080867,-0.01708148,-0.18201129
Kif5c,0.28217947,-0.26562086,0.3649314,0.092354305,-0.20327194
Lypd6b,0.5052866,-0.93087035,-0.63989574,-0.9121418,1.7526989
Rif1,0.70177394,-0.83759415,0.56800044,0.2304115,0.24924459
Fmnl2,0.087753125,-0.33556733,-0.16707751,-0.19285111,-0.0631591
Nr4a2,-1.6624072,0.5839983,3.8140028,-0.21899654,-2.640278
Pkp4,0.14461601,-0.5824839,0.42072058,-0.27317438,0.7398258
Dapl1,1.3484813,-3.5176415,-1.518249,-2.4421506,5.5872045
Tanc1,0.66586953,-0.47832373,-1.286819,-1.6637312,2.1047463
Wdsub1,0.06367293,-0.27782527,0.55270386,-0.007374346,0.02050169
Baz2b,-0.16708136,0.23112802,-0.45993516,0.11589015,0.33288053
March7,-0.40984738,0.8876954,0.047139224,-1.3128844,-0.19653437
Cd302,0.09925145,-0.25051367,-0.29328558,-0.38633114,-0.12699649
Ly75,-0.37932387,-0.20964482,-0.19457705,-0.074898645,1.0124332
Tbr1,0.08477173,-0.38939244,-0.017978625,-0.40376362,-0.07176177
Dpp4,0.43044308,0.26714316,-0.21060888,-1.2080617,0.3397052
Ifih1,-2.242405,-0.09581414,2.5285876,1.9410312,-0.5956097
Fastkd1,-0.41087288,0.01873495,0.060025647,-0.08608996,0.47508088
Ccdc173,0.16726612,-0.4714851,-0.081160076,-0.027087387,0.15570216
Ubr3,-0.63467073,0.3562452,0.34302986,-0.25587595,0.24789147
Myo3b,-0.28455696,-0.12670626,0.027920876,-0.14452802,-0.18073678
Mettl8,-0.047082186,-0.6237582,-0.20866135,-0.6280578,1.5585692
Dcaf17,-0.09037976,-0.45166302,-0.5381281,0.011074036,1.2135088
Metap1d,-0.6842046,-0.6238664,0.11980013,-0.34000367,0.89224285
Itga6,0.9245067,-0.2218818,-0.21941076,-0.55884755,0.006378662
Pdk1,0.85034215,-1.9804481,-1.59007,-1.3931314,3.9700737
Rapgef4,0.105170436,-2.101764,-1.1038368,-1.5181739,4.128519
Cir1,-0.033792432,0.87192124,-0.2687846,0.049492005,-0.4915862
Gpr155,0.85082227,-0.034527432,-0.22896844,-0.6181767,0.011597489
Wipf1,-1.2532043,0.94862616,0.4998279,0.11206524,-1.0357354
Atf2,-0.6826788,0.33846995,0.25231355,0.08422123,-0.19132105
Nfe2l2,0.11603644,-0.20537226,-0.5390801,-0.33221295,0.79533905
Pde11a,0.14786948,-0.36092913,-0.14348434,-0.28700626,0.07051685
Prkra,-0.018265726,0.4092022,-0.047065698,-0.06932652,-0.12799402
Fkbp7,-0.2942886,-0.24588753,0.31784573,0.42818612,-0.053396218
Itga4,-3.1027396,4.61105,2.0463288,2.1060066,-4.481802
Itprid2,0.24466752,0.11508953,-0.3608313,-0.11724197,-0.047070082
Nckap1,0.010287637,0.4052403,-0.4429538,0.5979811,0.15326598
Itgav,-0.9852999,0.3919681,0.27991095,1.6154193,-0.6627238
Calcrl,0.078471296,0.004148948,-0.296484,-0.40577903,0.95517164
Selenoh,2.8746285,-3.070486,3.402695,-0.57612276,-1.4011781
Ube2l6,0.14000489,-0.68956965,0.4996318,1.8594295,-0.6066913
Fnbp4,-0.25928262,0.06913568,0.4932574,0.020041255,-0.11011963
C1qtnf4,-0.43668753,-0.15615809,-0.15337516,1.0948731,0.38179994
Celf1,-0.9678835,1.536946,-0.5968281,0.7068853,-0.24951313
Slc39a13,0.027505923,0.08089534,-0.045726456,0.20185822,0.31526238
Spi1,-0.09891803,-0.6443666,-0.3901189,-0.20394583,-0.24222682
Madd,-0.95575356,0.41892016,0.71934855,0.5357099,-0.13177034
Acp2,0.28323826,-0.045814153,0.3645406,0.44470134,0.015148006
Ckap5,-0.29757497,-0.7586789,2.2152586,0.12180912,-0.6582643
Zfp408,-0.45529905,-0.20919132,0.08819155,0.048192907,0.6173956
Atg13,-0.4486029,0.25022203,-0.1950742,-0.28656936,-0.08239056
Harbi1,0.20019747,-0.5533086,0.14519386,0.11009798,0.3490475
Ambra1,0.32276967,0.28899953,-0.20146172,-0.045061138,-0.0721719
Phf21a,-0.08094173,1.7688456,-1.522127,-1.5706358,0.24199998
Mapk8ip1,-0.26142922,-0.09890058,0.108602956,-0.3351409,-0.1831218
Cry2,0.054051906,-0.33226344,-0.18864843,-0.30328506,0.5123078
Prdm11,0.17956199,-0.12835142,-0.23261677,-0.1837739,0.5828472
Cd82,-2.477741,2.0769305,0.8541054,1.5438337,-1.3104287
Accs,-0.4509541,0.024946064,-0.17510633,0.75749725,-0.039981376
Ttc17,-0.14066882,0.55305475,-0.43713045,-0.13795435,0.2582321
Gm10800,-0.0057346593,-0.19765416,-0.119022325,-0.33311284,-0.08814086
Prr5l,0.5924762,-0.32154623,-0.33462632,-0.30542406,-0.28971484
Trim44,0.41905305,-0.68404734,-0.5173689,1.323213,0.8854169
Cd44,-1.5124121,1.2076722,1.2908016,2.628877,-2.3137512
Abtb2,0.076917395,0.43497893,0.46081784,-0.73761636,-0.19318503
Lmo2,-0.08778496,-0.5516487,-0.44151562,-0.46947503,-0.32482183
Qser1,0.04495414,-0.56708425,-0.35258502,-0.46502903,0.3948303
Prrg4,0.3208977,-0.41005215,-0.12801716,-0.52577955,0.0029867685
Ccdc73,0.23251456,-0.0064874208,-0.33574677,0.35940647,-0.16016908
Ccdc34,1.9230726,-1.81823,0.8596026,0.8427109,-0.73465997
Slc12a6,-1.2011443,1.3130064,-0.7496888,0.78233916,-0.19821003
Ryr3,-0.11520855,-0.1926938,0.014975551,0.26222825,-0.25527206
Scg5,-0.12835741,-0.42861575,-0.24094188,-0.40093315,0.17883575
Rasgrp1,-0.4839641,0.99635535,-1.2584556,-0.8009823,1.1240925
Thbs1,0.0062528844,-0.23117067,-0.16695371,-0.20947222,-0.057827353
Bmf,-0.34997782,-0.4384595,0.2091916,0.6002246,-0.00083258894
Plcb2,0.43773705,0.2548971,-0.63483924,-1.3615913,0.73676467
Ivd,0.56087834,-0.14672983,-0.4942089,-0.3840028,0.83917034
Bahd1,-0.053098764,0.1802068,-0.12750651,-0.41008827,0.37649187
Knl1,0.544854,-1.3553327,1.8331172,1.1350632,-0.8130167
Rhov,0.335201,-0.2411994,-0.1869783,-0.3588961,-0.14497761
Ino80,-0.60263723,-0.012116163,-0.048279103,-0.18479382,0.65191674
Nusap1,-0.026450017,-1.0981915,2.3119278,0.7307318,-0.7458448
Mga,-0.34124035,-0.16668367,-0.6963563,-0.59934795,1.4598547
Mapkbp1,0.1721861,0.030117856,-0.12713586,-0.015021245,0.044627436
Ganc,-0.6605615,-0.43924737,0.0005408974,0.843806,0.26867646
Ttbk2,0.037745964,-0.16559456,-0.24802282,-0.24988784,0.05289063
Ubr1,-0.3816026,0.53516006,-0.2652467,0.08636367,0.44490987
Ccndbp1,-0.79025996,1.1799484,0.8828266,-0.26743522,-1.0207963
Zscan29,-0.1940623,0.27766785,0.09225075,-0.014170894,-0.013500456
Pdia3,3.185123,-2.151682,2.3693848,-0.87479573,-1.3878565
Frmd5,0.1865279,-0.12653944,-0.33208168,-0.3249755,-0.122084245
Casc4,0.27026728,0.15076019,-0.5054744,-0.1583221,0.50448173
Shf,1.1020948,-0.44640636,-0.13249621,-0.3274272,-0.051805615
Slc28a2,-0.36178184,0.25253218,-0.027405513,0.16731319,-0.043922707
Slc28a2b,1.018898,-1.3785266,-0.57781076,-1.0569091,1.6245174
Gatm,-0.21060978,-0.22203262,0.12830497,0.008461405,-0.10597026
AA467197,1.1280984,0.33892044,-1.9752517,4.2641206,-1.7453109
Sqor,0.41072264,-0.5530781,-0.2435785,-0.55399776,0.18019487
Dut,1.1703771,-3.075509,4.3384824,1.8777525,-1.9823918
Secisbp2l,0.3917372,0.646814,-0.09698538,-0.05590919,-0.12112716
Atp8b4,0.9617769,1.104934,-1.0717735,0.20902395,-1.0437666
Hdc,-0.474333,-0.42470905,0.2880049,0.17247665,-0.2311995
Trpm7,0.39747253,0.5600668,-0.50487506,-0.32368678,0.17561167
Ap4e1,-0.21249428,0.09664391,0.0029164923,-0.034777757,0.14443728
1810024B03Rik,0.25523007,-0.05729607,0.055575185,0.196288,-0.11578106
Tmem127,-0.14613776,0.3837226,-0.068528086,0.40830967,-0.08545353
Dusp2,1.0442327,1.4395074,-1.001998,2.3998692,-3.0159597
Kcnip3,0.13442399,-0.27937648,-0.29991156,-0.5080368,-0.15976512
Zfp661,-0.32041904,-0.34074733,0.07479468,-0.4698761,0.07326854
Mtln,-0.48556107,-0.43502828,0.19105592,-0.1260428,1.2115849
Acoxl,-0.12544826,-0.38983798,0.020572469,1.4266212,-0.1746849
Bcl2l11,-1.7552196,-0.54660434,1.8719872,4.491636,-1.5344048
Tmem87b,-0.20295195,0.38023627,-0.065131426,-0.3248683,-0.09970215
Zc3h6,0.05784467,0.011788657,-0.890669,0.746457,0.97743505
Slc20a1,0.3764553,2.36398,-1.6565783,-1.4396218,-0.5601839
Il1b,0.3189156,-0.30872354,0.0049993545,-0.3153811,-0.15949522
Sirpa,0.2612823,-0.21036923,-0.3042644,-0.1249395,-0.20169215
Nop56,2.754692,-1.4491099,-0.50527275,-1.1269119,0.6933541
Ptpra,0.2295579,0.2429428,0.17414366,-0.023698492,-0.13468371
4930402H24Rik,0.03535482,0.47313708,-0.14521065,0.5491489,-0.01619376
Atrn,-0.02554431,0.3146233,-0.4552239,-0.19095634,0.2728842
Cdc25b,0.6139235,0.08549441,2.8444963,-1.0916605,-1.7963885
Smox,0.4966143,0.16028622,-0.38963753,-0.14585513,-0.23501855
Rassf2,0.38149965,-0.7611451,-0.9080276,-0.4722139,1.7641351
Pcna,3.0492485,-2.0125697,1.3427129,-0.67425394,-1.154902
Gpcpd1,0.23583643,0.014409695,-0.5957931,-0.43286353,0.73292524
Shld1,-0.44669002,-0.17093453,0.25999567,0.5791189,0.61629987
Tmx4,0.4074058,0.41534826,-0.506284,-0.28068247,0.19553243
Plcb4,-0.33379614,-0.51896083,-0.06063607,-0.23858808,0.16518268
Esf1,0.37679932,-0.3432299,0.22157125,-0.109782524,0.57354957
Bfsp1,-0.10199809,-0.13030703,-0.04956503,-0.42923287,-0.21432407
Dstn,0.45947775,1.2511684,0.44927657,-0.9192727,-1.2904005
Rbbp9,0.08910844,-0.20849042,-0.3641584,-0.10355969,0.4177888
Ralgapa2,-0.23481196,0.8485183,-0.68490547,0.30327716,-0.29707694
Kiz,-0.013389477,0.6247222,-0.4020231,-0.17962624,-0.044770483
Cd93,0.3206537,-0.43598288,-0.29755694,-0.19783889,-0.21236058
Napb,-0.13437475,-0.34632295,-0.20559785,-0.15853554,0.014815997
Cst3,-0.4542092,-0.097842075,1.3075607,1.9789827,-1.8148564
Zfp120,-0.34183973,-0.44844136,0.2142647,0.7098173,0.6133019
Zfp937,-0.15563335,-0.54027075,-0.25360456,-0.10582476,0.22522913
3300002I08Rik,-0.040481687,-0.32541856,-0.32249358,-0.12637517,0.15093188
Gm10130,0.25539544,-0.77123964,0.054048676,0.5711189,0.57805735
Zfp442,0.018986754,-0.29383653,-0.03999161,0.14356053,0.13215262
Acss1,-0.6865339,0.7525429,-0.62152994,-0.28898737,0.2528429
Entpd6,-0.2175059,-0.11864496,-0.15602466,-0.057831347,0.86243695
Sdcbp2,-2.213427,0.10190902,2.683158,3.158405,-1.9243231
Tbc1d20,-1.0605268,0.61338025,0.48573512,0.75558734,-0.5217259
Sox12,0.6264293,-0.30841252,-0.11534226,-0.52013654,0.103325956
Id1,-0.27143237,-0.18009418,0.3725446,-0.54218614,-0.2481877
Tpx2,1.7396353,-1.7401347,2.182685,0.06804255,-0.918899
Hck,0.06658796,-0.57829124,-0.2618175,-0.2690736,-0.24896462
Tm9sf4,-0.2405131,-0.06499522,0.050742917,0.47376236,0.2579092
Pofut1,-0.47400182,-0.0600381,-0.18323493,0.43462068,0.5338511
Kif3b,-0.8803611,0.41323406,0.25160223,0.029460587,0.12420419
Nol4l,-0.047878157,-0.20931982,-0.26089787,0.20504326,-0.119106315
Dnmt3b,-0.84071285,-0.045019485,0.0596303,1.0823468,-0.10659277
Cdk5rap1,-0.91207784,-0.51976585,-0.53866833,-0.80751246,2.014414
Cbfa2t2,0.7594601,0.17139344,-0.04013784,-0.38269916,0.06794508
a,0.5727602,1.0330389,-0.9212374,-0.44507957,-0.61962056
Itch,-0.9750712,0.36113408,-0.07490742,0.7198899,0.12966672
Trp53inp2,0.7904571,0.16849913,0.32540345,-0.86143774,-0.6637346
Ncoa6,-0.15400325,0.4567618,-0.3492436,-0.036508035,0.038824655
Ggt7,0.7976011,-0.17867826,-0.07761088,-0.15889785,-0.17822285
Acss2,-0.08355847,2.2280076,-1.5645494,-2.0357985,0.11862772
Trpc4ap,0.024784291,-0.32702664,0.040322006,-0.5428397,0.6185353
Phf20,-0.08858647,0.54622674,-0.79963064,-0.09511436,0.6185716
Cnbd2,0.18012784,-0.4666296,-0.03126741,-0.21330912,0.060367405
Dlgap4,0.17828007,0.4667241,0.03914626,-0.28003493,-0.16230424
Ndrg3,-0.05580696,-0.22624801,-0.10032743,-0.7706263,0.7611777
Samhd1,0.4278549,0.65200216,-0.48056078,1.9108675,-1.3173674
Blcap,-0.116685025,-0.06406657,-0.29769126,0.6180157,0.29812476
Tgm2,0.48754215,-0.3099733,-0.23699085,-0.3643482,-0.1420116
Lbp,-0.09225107,-0.42344162,-0.25662634,-0.49122408,0.3458988
Ralgapb,-0.13540927,0.44920594,-0.0502451,0.28937766,0.039067328
Ppp1r16b,-1.4377363,-0.4229467,1.6975486,1.5456109,-0.38871518
Mafb,0.20523183,-0.297539,-0.18475185,-0.42130086,-0.15285395
Plcg1,0.56872857,1.2311398,-1.3218527,-0.64590275,-0.056574333
Zhx3,0.23847497,-0.32546493,-0.3540565,-0.012980649,0.42642352
Chd6,-0.94581896,-0.1786339,-0.74657685,0.18288079,1.3595536
Fitm2,0.36963266,-0.049890347,-0.3994465,0.12215468,0.18816705
Serinc3,-0.63498414,-1.198512,1.6179171,4.2654366,-1.8543955
Pkig,0.14423864,-0.67879385,0.13848165,0.026985822,-0.46671665
Slpi,0.013588623,-1.0523127,-0.40894854,-0.71529174,1.230117
Sdc4,-0.32907778,-0.640198,-0.1686393,-0.48364797,-0.19615313
Dbndd2,0.07060719,-0.25640857,-0.31287375,-0.015270167,-0.07254331
Ube2c,1.7867827,-2.1539862,3.3183975,0.1187542,-1.3182787
Zswim3,0.088429615,-0.5995934,-0.29372734,0.8326018,0.14982069
Ctsa,-1.6266377,1.9933367,1.0224884,0.26719227,-1.6774868
Pltp,0.9387158,-0.18719116,-0.12970741,-0.8492135,0.030395137
Zfp335,-0.0068371873,0.22368379,0.016411062,0.20801313,-0.09696274
Mmp9,0.17899497,-0.22848883,-0.0316472,-0.25270584,-0.102026395
Cd40,-0.06642115,-0.36541647,-0.19693537,-0.270891,-0.15778545
Eya2,0.9195258,0.010481428,-0.9213458,-0.6153524,0.5886721
Zmynd8,-0.6995621,-0.8783489,1.5200322,-0.5276078,0.5820146
Ncoa3,-0.052979466,-0.313009,0.095589235,0.4598108,0.38663602
Sulf2,-0.013431091,-0.4700844,-0.25630072,-0.4265694,-0.16716881
Prex1,-1.2229936,1.1860708,1.6340344,2.4647238,-2.1510217
Znfx1,-0.85980266,0.7674078,-0.3148301,0.9284684,-0.15213712
Slc9a8,-0.7200204,-0.59855783,-0.0027747517,0.9882529,0.65829504
Rnf114,-0.27454472,0.113524586,0.08190083,1.7685277,-0.7162684
Cebpb,2.3846724,-0.94532603,-1.3927227,-0.15869303,0.2212036
Zfp217,-0.2798952,-0.57859653,-0.82198215,0.40587297,1.2888253
Fam210b,-0.39153737,0.33525687,0.10294953,-0.046078287,-0.17439197
Fam209,0.08538451,8.813727e-05,-0.25495425,-0.19708243,-0.2629517
Spo11,0.38550106,-0.42675942,-0.41491398,0.7065562,-0.0006261219
Zbp1,-0.046033256,-1.3654908,1.9091774,3.0112004,-1.3347725
Pmepa1,0.14506842,-1.7694937,-1.1826651,-1.4466239,3.6484146
Stx16,-0.27175364,0.08171555,-0.63284814,0.9453816,0.61033624
Ctsz,-0.17321,-0.8122862,1.6266866,-0.5498279,-0.24555592
Zfp831,0.5669922,0.17399856,-0.7823435,-0.8818277,0.7888893
Gm14399,-0.008638645,-0.44939822,-0.11976748,-0.314926,0.21610889
Gm4631,0.03348162,-0.53619695,-0.13165654,0.36349952,0.57760787
Zfp966,-0.16085264,-0.15356337,0.09274001,-0.35142782,-0.0372774
Zfp973,-0.29978764,-0.36510822,-0.017633907,0.24589446,-0.2485711
Gm14410,-0.3813703,-0.11102081,-0.083534986,-0.22949518,-0.19433944
Gm14325,-0.03463246,-0.10654061,0.07736952,-0.13039652,0.014417639
Zfp972,0.06211217,-0.2168975,-0.23407578,-0.34558514,-0.03192236
Zfp971,0.0030811122,-0.3582632,-0.061221227,-0.012629965,0.43606502
Zfp931,-0.7893186,0.040016636,-0.01563087,0.12287247,0.60714185
Phactr3,-0.03969041,-0.34881204,-0.16137454,-0.3319197,-0.13808013
Ss18l1,0.050985042,-0.2751397,-0.3356544,-0.14018987,0.18250683
Rps21,0.11889086,-2.151967,-1.8374132,-0.57537884,4.4584436
Dido1,-0.4588745,0.10446557,0.066039324,1.4253983,0.3538973
Slc17a9,-0.46335447,0.008716147,-0.2859641,-0.23177552,1.2041706
Helz2,-0.28621212,-0.08944373,0.8756227,0.17944914,-0.25379306
Dnajc5,-0.14534113,0.89808303,0.20920388,0.5244087,-0.53598875
Uckl1,-0.15975767,0.3412182,0.30025348,-0.38444543,-0.022131268
Zfp512b,-0.43841782,0.13116185,-0.36825737,0.4956473,0.5462125
Pcmtd2,-0.81472707,1.1806917,-0.28261328,0.21437186,0.31225815
Ppp1r3f,0.93275267,-0.3424807,-0.39205965,-0.45322314,0.5679357
Syp,0.15556179,-0.40555644,-0.16129863,-0.34976128,-0.011792589
Prickle3,-0.24207157,-0.0033990277,-0.6715861,0.86473155,0.4343154
Wdr45,0.2317938,0.37381035,-0.20275211,-0.394575,-0.24934089
Tfe3,-0.6703372,0.540828,0.7482431,-0.52585834,-0.33801585
Gripap1,-0.4443827,0.2171698,0.3507753,-0.4346521,0.05370702
Pim2,-1.0046922,-0.53216696,0.5334408,0.109922126,0.8369194
Slc35a2,0.1790685,-0.38216648,0.73314786,-0.48186088,-0.09245442
Wdr13,-0.08866732,0.019717399,-0.17751761,0.22912335,0.37774965
Cybb,-0.22526221,-0.7019464,-0.44602957,-0.20001654,-0.35661724
Bcor,-0.067376874,-0.15109412,-0.23720771,0.38268462,0.5865441
Usp9x,-0.15154354,-0.35486278,0.03827176,-0.4268003,0.6752593
Ddx3x,1.3367406,0.22283857,-0.61037546,-2.5577104,0.41253027
Cask,-0.11035905,-0.42257658,-0.11087442,-0.2890746,0.03149297
Gpr34,0.41130143,-0.8182212,-0.50030786,-0.28168955,0.48305225
Kdm6a,0.20463495,0.60961044,0.04666473,-0.6117649,-0.23065557
Slc9a7,-0.37180716,1.2833313,-0.41208026,-0.90549374,-0.66254133
Araf,-0.6728417,0.28058144,-0.13542353,0.108939454,-0.067403965
Cfp,-0.14991066,-0.31322008,-0.43854687,-0.14341672,0.036645863
Elk1,-0.36846948,0.2189927,0.32288077,-0.015355526,0.10383634
Zfp182,-0.3340815,0.51504296,-0.22740968,0.6846682,0.09246446
Zfp300,-0.110677056,-0.36250237,-0.11488991,0.13292205,0.12996353
Wdr44,-0.37906426,0.7473059,-0.4775529,0.59999424,-0.29876727
Akap17b,1.0349896,-0.048442226,-0.6932607,0.3920954,0.110102974
Rpl39,1.1432691,-3.439991,-1.9500498,0.89426064,4.090788
Upf3b,-0.55596197,0.32924223,0.28706816,0.86327976,-0.24890202
Rhox8,-0.09789346,-0.44220275,-0.44368696,-0.1256278,0.81298506
Lamp2,-0.69736445,-0.023950731,0.3107482,1.8071865,-0.69793093
Gria3,-0.005247694,-0.6758871,-0.3316561,-0.58837324,0.6635931
Xiap,-0.6049971,-0.16075301,0.6510137,1.4189432,-0.22890538
Sh2d1a,0.62849236,1.4694883,0.4776236,0.1788121,-2.6304991
Ocrl,-0.6322252,-0.0076928777,-0.08665033,0.023939097,0.67331666
Zdhhc9,0.43252927,0.1815375,0.2598034,-0.2789367,-0.09280685
Utp14a,0.55823874,-0.35656136,-0.5172099,-0.43514106,0.48356184
Bcorl1,0.29603153,0.4126007,-0.61541396,-0.3517088,0.31724387
Elf4,0.17111957,0.98204637,-0.27298096,0.21163006,-0.8593783
Zfp280c,0.20821224,0.45912325,-0.489067,0.24579814,0.022757852
Mospd1,0.10876271,0.5845326,-0.4128762,-0.046274897,-0.29816952
Xlr,0.7122109,-0.029924545,-0.41199866,-0.47897902,-0.18050683
3830403N18Rik,-0.44032848,-0.12774225,1.3149911,0.099506,-0.36974475
Ints6l,-0.2588411,-0.013444042,0.3881102,0.4409189,0.29160586
Slc9a6,-0.08246129,0.5884599,0.029240169,-0.036939304,-0.21571255
Cd40lg,-1.0574911,0.15369259,1.9329926,-0.27633938,-0.027006576
Fgf13,1.1338835,0.7989112,-1.1355662,-1.6022044,0.09451851
Ids,-0.114417925,0.49680483,-0.33353812,0.20846637,-0.039374333
Mtm1,0.49107286,-0.33980617,-0.5039041,-0.54392457,0.32648563
Zfp275,-0.02521752,0.1854446,-0.28937718,0.34766394,0.14499655
Slc6a8,0.057841983,-0.09488561,0.005366103,-0.35805184,-0.14445217
Srpk3,-0.08111673,-0.41920155,-0.05779292,-0.26813313,-0.16785721
L1cam,-0.25749618,0.47444543,0.21536249,1.16207,-0.79033905
Arhgap4,-0.88566476,0.52145284,-0.49977183,0.30026907,0.43668973
Avpr2,-0.01484282,-0.44380924,0.09148116,-0.3283215,0.040050317
Irak1,-0.034245953,-0.38432574,-0.050126165,0.77741605,0.10113886
Mecp2,-0.32389966,0.36518168,-0.3413673,0.041643783,0.36774957
Tktl1,0.09592234,-0.12667993,-0.22646603,-0.34216547,-0.21397966
Dnase1l1,-0.33315617,0.17932054,0.06603537,0.46227995,-0.23203218
Taz,-0.6669889,0.16928713,-0.6464408,0.20837942,0.8324094
Gdi1,-0.121730596,0.3513383,-0.5401552,0.6463167,0.27002054
Ikbkg,0.25208572,0.22719073,0.14303489,-0.2883166,-0.23408003
Gab3,0.1410592,1.1867543,-1.5551981,-0.8212736,-0.08080457
Mpp1,0.91561496,-1.1037983,-0.61887914,-0.6228723,1.2397536
Cmc4,-0.33942828,0.17515495,0.30793676,0.85073346,-0.11261285
Mtcp1,-0.5169192,-0.2002292,0.4643183,0.6865159,0.32258335
Prkx,0.12762584,1.5210279,0.20982873,-1.2531121,-1.1402715
Prrg1,0.27817369,-0.75322354,-0.47662392,-0.77586406,1.8367591
5430427O19Rik,-0.3836766,1.0195485,-0.12462807,0.7085205,-0.8137557
Zxdb,-0.34294242,0.63242567,-0.03690631,-0.3720939,-0.1460202
Amer1,-0.41399038,-0.38020208,-0.5080056,0.088971905,1.355589
Zc3h12b,0.1368509,-0.36226204,-0.25511166,-0.48340183,0.15976414
Ar,-1.9432238,-0.123192206,1.8194598,1.3274488,0.2659775
Efnb1,0.2604741,-0.3802152,-0.22606,-0.36794126,-0.08288032
Dlg3,-0.26495922,-0.49530908,0.12253091,-0.028597131,0.3148405
Gm614,0.34005788,-0.262952,0.071528554,-0.53576094,-0.09036476
Il2rg,-0.6761843,1.0243007,1.0966835,-1.4478803,-0.45192438
Ogt,-3.667206,2.4465585,-1.2987435,2.880086,0.21526822
Cxcr3,0.5687354,1.0556773,1.7266846,0.38013226,-2.845315
Nhsl2,0.37419534,2.167217,-1.2462524,-1.3328192,-0.7918122
Chic1,-0.24701253,-0.10474597,-0.103588425,-0.09679797,-0.27740794
Rlim,0.42727786,-0.8470707,1.5302104,-1.2827443,-0.29602236
