gene_name,A5,A8,C5,C8,NAV
Nacc2,0.017995749,-0.081732415,-0.080335714,-0.08915264,0.10458071
Gpsm1,-0.027347267,0.010120863,0.012341469,-0.01748271,0.08541188
Card9,0.0044533997,-0.062578134,-0.035772,-0.065124474,0.017535299
Inpp5e,-0.02789012,0.042334694,0.04901583,0.10230309,-0.029992018
Sec16a,-0.02844462,0.057009205,-0.009875989,-0.08833759,0.087770134
Notch1,-0.01612043,-0.012405987,-0.09873521,0.15146995,0.1924715
Lcn4,0.058016177,0.08666008,-0.19181636,-0.056339096,-0.11475051
Adamts13,-0.02443002,-0.08555969,-0.026106754,-0.07034661,0.22864765
Cacfd1,-0.017516436,-0.015850231,0.012440053,0.11540881,0.05933244
Brd3,0.0048700366,0.06881483,-0.1314602,0.035166845,0.12700868
Rxra,1.8421346e-05,0.09814157,-0.08085643,-0.0895774,-0.0492225
Olfm1,-0.0055134594,-0.051534515,-0.04470414,0.14303467,-0.10815435
Tsc1,0.013065538,0.01633878,-0.0475289,0.004401374,0.05585928
Cfap77,-0.018715732,-0.041716594,-0.005488922,-0.010418208,-0.04215171
Ttf1,0.00080824783,-0.02450568,-0.08807961,0.151282,0.093580976
Setx,-0.05925841,-0.03640655,0.06746106,0.13875952,0.21017954
Ntng2,-0.021174511,-0.012922816,-0.031282082,0.04282101,-0.04456522
Rapgef1,-0.008045661,0.12391003,-0.033089254,0.04041292,-0.1664487
Trub2,-0.022332642,0.049160898,-0.042968806,0.15268885,-0.011926683
Set,0.08852192,-0.28599092,0.1234669,0.0657684,0.07427912
Zer1,-0.032442898,0.052265797,-0.08483838,0.23297048,0.124715075
Ier5l,0.042288914,-0.07051131,-0.029575448,0.0048476113,-0.05620983
Cstad,-0.03216465,-0.036685985,0.011519366,0.010759242,-0.010365515
1700001O22Rik,-0.010113453,0.08686107,-0.071984954,-0.014886103,-0.1422516
Usp20,-0.015261543,0.023345368,-0.01249189,0.09036849,0.04906776
Fnbp1,-0.037490368,0.127859,0.028324625,0.15960678,-0.22539142
Ass1,0.21341872,-0.017167209,-0.40195888,-0.32226393,0.13265865
Abl1,-0.017230308,0.016532157,0.005257065,0.04346182,0.057062976
Fam78a,-0.0065325634,-0.11273051,-0.10648895,-0.09162108,0.68631333
Prrc2b,-0.03287629,0.22329913,-0.074528314,0.23164935,-0.31678957
Lcn2,-0.0099751605,-0.03629169,-0.021973267,0.0023580322,-0.0372248
Fam102a,-0.041899968,-0.08069996,-0.06964207,0.27075288,0.50032884
Eng,0.004764766,-0.12017247,-0.060752653,-0.1002434,0.41326997
Sh2d3c,-0.041534543,0.11777926,-0.06530768,0.1718659,-0.19072683
Ttc16,0.007121085,-0.045101024,-0.012123502,-0.0022649663,-0.05876533
Rpl12,0.059140548,-0.5397513,-0.21551824,-0.16734987,1.8319055
Ralgps1,-0.01899618,-0.07944195,-0.0014698278,0.08395222,0.19871423
Zbtb34,-0.027578862,-0.0063404213,-0.0040053613,0.01986192,0.04255879
Zbtb43,-0.030075,0.03952086,0.026456846,0.0009216448,0.0077895294
Gapvd1,-0.016409136,0.031816218,-0.04012263,-0.05515754,0.12588821
Hspa5,0.097159125,-0.15846606,0.29975575,-0.3566759,-0.62817687
Traf1,-0.07338087,-0.0684138,0.5533767,-0.29450724,-0.5295662
AI182371,-0.00623911,-0.04031157,-0.019412918,-0.044743493,-0.030506372
Gsn,-0.034729518,-0.09255667,0.11286802,-0.1113943,0.21169151
Rc3h2,-0.057135325,0.0281219,-0.014453057,0.17561664,0.110760204
Zbtb26,0.013362853,-0.094967715,0.0011430617,0.02267466,0.20112857
Rabgap1,-0.04488644,0.013606987,-0.027666597,0.0236218,0.2680951
Gpr21,0.0014479317,-0.033560567,-0.031168446,0.024722107,-0.02384526
Dennd1a,0.0016431524,-0.025488544,-0.05604457,0.04012489,0.1526036
Nr6a1,-0.016701842,-0.02807559,-0.034671236,-0.01871251,-0.0071900124
Golga1,0.015361515,0.0030357183,-0.026930954,0.12122187,0.12652448
Scai,-0.055277776,0.06311062,-0.002923679,0.072479166,0.074362725
Arhgap15,-0.07041735,0.0019376441,-0.07422967,0.09786405,0.46796116
Gtdc1,-0.0053382684,-0.0043363837,-0.02438568,0.23660456,-0.06964851
Zeb2,-0.10504104,0.80883247,-0.24463598,-0.23191243,-0.842261
Acvr2a,-0.021744017,-0.050612215,-0.01887586,-0.0015745768,0.01983798
Mbd5,-0.03472811,-0.0061914814,-0.015957907,0.070620626,0.17834952
Epc2,-0.022896336,0.0132745905,0.056566197,0.027270084,-0.060525287
Kif5c,0.0010003002,-0.03483144,0.035338867,0.046730228,-0.06711445
Lypd6b,0.011455986,-0.11806875,-0.07941316,-0.13189176,0.5390855
Rif1,0.020664167,-0.10639785,0.058529507,0.0712799,0.073130734
Fmnl2,-0.0081112925,-0.043583278,-0.025416957,-0.003985708,-0.023690287
Nr4a2,-0.09013077,0.071474575,0.42922544,-0.008634951,-0.8223982
Pkp4,-0.0054464713,-0.074477956,0.041710034,-0.01826899,0.22517304
Dapl1,0.050971445,-0.44173062,-0.17972177,-0.40396172,1.7274861
Tanc1,0.018981544,-0.061445236,-0.15329228,-0.26554126,0.648193
Wdsub1,-0.009239786,-0.03635848,0.056782626,0.028996231,0.0022380992
Baz2b,-0.02005385,0.027322749,-0.058861524,0.05091543,0.099051416
March7,-0.031430833,0.10947374,-0.00095324113,-0.2031528,-0.06502632
Cd302,-0.0075724353,-0.0329412,-0.039830014,-0.038390808,-0.043474946
Ly75,-0.030000381,-0.02782761,-0.028557425,0.016988892,0.30966026
Tbr1,-0.008251012,-0.05031798,-0.00838975,-0.041490693,-0.026356451
Dpp4,0.007948522,0.031829033,-0.030388273,-0.18451297,0.10116654
Ifih1,-0.117311776,-0.01358489,0.28243005,0.37546656,-0.18870886
Fastkd1,-0.031478893,0.0007477147,0.00051839795,0.014998824,0.14312255
Ccdc173,-0.004384997,-0.060589578,-0.015605119,0.02549081,0.044139806
Ubr3,-0.041966952,0.042977653,0.032837693,-0.015192944,0.07271137
Myo3b,-0.025559224,-0.017450174,-0.0031479914,0.004607224,-0.06013029
Mettl8,-0.014430212,-0.07964228,-0.030165862,-0.08137524,0.47892025
Dcaf17,-0.016459309,-0.0581094,-0.067791216,0.03227677,0.3719782
Metap1d,-0.044288304,-0.07965581,0.00734469,-0.030152746,0.27241054
Itga6,0.03110231,-0.029358724,-0.031393453,-0.069068104,-0.0021389488
Pdk1,0.027626665,-0.24939397,-0.18792377,-0.21742252,1.2263005
Rapgef4,-0.007295048,-0.26457325,-0.13239557,-0.23965792,1.2754064
Cir1,-0.013807401,0.107500054,-0.037031986,0.039108347,-0.1564696
Gpr155,0.027649164,-0.005916578,-0.03248495,-0.07961816,-0.00052151526
Wipf1,-0.0709539,0.11709752,0.05074415,0.050235275,-0.32511383
Atf2,-0.0442168,0.04075358,0.022477822,0.045283984,-0.063410595
Nfe2l2,-0.006785824,-0.027293017,-0.067899935,-0.028767373,0.24237786
Pde11a,-0.0052940007,-0.046756595,-0.022722598,-0.020728612,0.017738935
Prkra,-0.013079758,0.049603738,-0.0117115155,0.017979741,-0.043784104
Fkbp7,-0.02601529,-0.032362368,0.029961651,0.10644867,-0.020664545
Itga4,-0.15763047,0.5753471,0.22735573,0.4048029,-1.3931284
Itprid2,-0.00075766,0.012803787,-0.047543786,0.009459297,-0.018703932
Nckap1,-0.0117416335,0.049108017,-0.05692224,0.13664204,0.04338478
Itgav,-0.058398828,0.047447372,0.02562947,0.31756544,-0.20950903
Calcrl,-0.008546276,-0.0010773144,-0.040195275,-0.041849084,0.2919136
Selenoh,0.12249279,-0.38578165,0.3822538,-0.07214003,-0.43837288
Ube2l6,-0.0056625665,-0.08787674,0.050721753,0.36095592,-0.19214329
Fnbp4,-0.024374768,0.0070539527,0.049993794,0.03387134,-0.038244426
C1qtnf4,-0.03268867,-0.021135245,-0.023852138,0.2250006,0.114212655
Celf1,-0.057582628,0.19070925,-0.0744948,0.15600766,-0.08144565
Slc39a13,-0.010934716,0.008525345,-0.011558573,0.066202484,0.09359115
Spi1,-0.016859446,-0.082220845,-0.050888453,-0.005958601,-0.07918745
Madd,-0.05701417,0.05081967,0.07581358,0.12556882,-0.044954475
Acp2,0.001049919,-0.007328795,0.03529424,0.10938545,0.00057887076
Ckap5,-0.0261693,-0.09652382,0.24664764,0.051967956,-0.20812693
Zfp408,-0.03356088,-0.027770866,0.0037349653,0.03887734,0.18722913
Atg13,-0.033247072,0.02971183,-0.0286142,-0.020650921,-0.029650554
Harbi1,-0.002841703,-0.07082749,0.010244674,0.04988545,0.10406194
Ambra1,0.0029025192,0.034563746,-0.029343659,0.022294672,-0.026483556
Phf21a,-0.016017005,0.21972497,-0.18016464,-0.24898683,0.070885465
Mapk8ip1,-0.024475368,-0.013971072,0.006065964,-0.029288033,-0.06086946
Cry2,-0.009690666,-0.04316989,-0.027880372,-0.023623344,0.15466003
Prdm11,-0.003808764,-0.017656019,-0.03290159,-0.0023715761,0.17652178
Cd82,-0.12834056,0.25827315,0.091202915,0.30483592,-0.41024756
Accs,-0.03335726,0.0015248614,-0.026333854,0.1650076,-0.016506981
Ttc17,-0.018816054,0.06760285,-0.056257207,0.0057761692,0.07591616
Gm10800,-0.012492502,-0.026327314,-0.019929018,-0.028927399,-0.031432703
Prr5l,0.015542041,-0.04182893,-0.044551156,-0.024003714,-0.09390508
Trim44,0.0074147414,-0.08718577,-0.0654205,0.2656046,0.27029502
Cd44,-0.0831014,0.14950988,0.14107396,0.49778098,-0.72120005
Abtb2,-0.008619098,0.05282897,0.046289172,-0.10085722,-0.06398828
Lmo2,-0.016337706,-0.07061979,-0.056757998,-0.05317566,-0.10478553
Qser1,-0.010117023,-0.072551124,-0.046602055,-0.052385062,0.11825106
Prrg4,0.00281479,-0.052902963,-0.020956235,-0.06318787,-0.0031901738
Ccdc73,-0.0013271954,-0.0024081576,-0.044679113,0.094218105,-0.05375589
Ccdc34,0.07789908,-0.22909692,0.09183069,0.18016051,-0.2318037
Slc12a6,-0.06851416,0.16268949,-0.09195161,0.16942506,-0.06554565
Ryr3,-0.017622884,-0.025706664,-0.0046263575,0.07693763,-0.083230466
Scg5,-0.018239092,-0.055225678,-0.033852324,-0.040987372,0.051309433
Rasgrp1,-0.034904238,0.12306949,-0.15005316,-0.112125106,0.344266
Thbs1,-0.011930718,-0.030520964,-0.025402818,-0.0069413153,-0.022037856
Bmf,-0.028625108,-0.056457344,0.017553264,0.13704099,-0.0043738796
Plcb2,0.008290347,0.03029678,-0.0788357,-0.211814,0.22422431
Ivd,0.014061238,-0.019955562,-0.06277561,-0.037976775,0.25596216
Bahd1,-0.014712173,0.020951387,-0.020897917,-0.04261536,0.11256757
Knl1,0.013310273,-0.17117831,0.20300682,0.23214732,-0.25608826
Rhov,0.0034850996,-0.03177578,-0.027689641,-0.033512242,-0.04904771
Ino80,-0.040465735,-0.0031124367,-0.011850087,-0.0025529382,0.19792803
Nusap1,-0.013463306,-0.1390043,0.25768736,0.1602481,-0.23527013
Mga,-0.028215634,-0.022452226,-0.085861,-0.07626999,0.4483264
Mapkbp1,-0.004154427,0.0021719662,-0.020855589,0.02763644,0.009715218
Ganc,-0.043180294,-0.056555927,-0.006274806,0.18035525,0.07915311
Ttbk2,-0.010454827,-0.022315955,-0.034660973,-0.014128122,0.01227617
Ubr1,-0.03010717,0.06536384,-0.036627952,0.04566496,0.13377187
Ccndbp1,-0.04925848,0.14604102,0.0944829,-0.017248444,-0.32048386
Zscan29,-0.021318285,0.033145905,0.004198529,0.027787652,-0.00829994
Pdia3,0.13704379,-0.2708191,0.26424897,-0.12525079,-0.4342442
Frmd5,-0.0034823138,-0.017429302,-0.044260558,-0.027480394,-0.04195253
Casc4,0.00044204792,0.01726697,-0.06406214,0.002154327,0.15223454
Shf,0.039424792,-0.057451677,-0.021467745,-0.02791636,-0.02017158
Slc28a2,-0.029178292,0.03000088,-0.009466307,0.060059603,-0.017728489
Slc28a2b,0.035525862,-0.17408037,-0.07232301,-0.15763465,0.4993591
Gatm,-0.022093765,-0.029377595,0.008315949,0.031812184,-0.03695844
AA467197,0.040643424,0.040809948,-0.23191182,0.7885641,-0.54502743
Sqor,0.0070243455,-0.07079865,-0.034153428,-0.0682057,0.05173065
Dut,0.042624775,-0.38641015,0.48912144,0.36421418,-0.6185042
Secisbp2l,0.006134612,0.07933419,-0.017412381,0.020365644,-0.04165591
Atp8b4,0.03284894,0.13665506,-0.12873393,0.06747671,-0.3276029
Hdc,-0.034452885,-0.054736864,0.026553802,0.060977783,-0.075769834
Trpm7,0.006403391,0.068480216,-0.06399369,-0.02725123,0.050310217
Ap4e1,-0.02218208,0.010495836,-0.006003511,0.024123289,0.040648565
1810024B03Rik,-0.00026265654,-0.008765435,1.01519945e-05,0.065211974,-0.03999903
Tmem127,-0.01907235,0.046415683,-0.014162537,0.10291419,-0.03059984
Dusp2,0.036713146,0.17851754,-0.12076551,0.45705828,-0.93883044
Kcnip3,-0.00592411,-0.03655257,-0.040586706,-0.060032807,-0.053630695
Zfp661,-0.027239865,-0.04423141,0.0022050322,-0.053246982,0.018591749
Mtln,-0.03497908,-0.056028027,0.015482157,0.007894313,0.37138194
Acoxl,-0.018102758,-0.05037373,-0.003987185,0.2839929,-0.05825467
Bcl2l11,-0.09448033,-0.06998864,0.2074458,0.8290214,-0.47966284
Tmem87b,-0.02173489,0.045979463,-0.013774635,-0.027461331,-0.03501581
Zc3h6,-0.009512922,-0.000121419085,-0.10805166,0.1630444,0.29881355
Slc20a1,0.0054184413,0.29418933,-0.19551907,-0.22568958,-0.17772959
Il1b,0.002721902,-0.04022453,-0.0057656467,-0.0257743,-0.053547043
Sirpa,2.0975072e-05,-0.027918248,-0.041083805,0.0080905035,-0.066624835
Nop56,0.11687209,-0.1829119,-0.06403911,-0.1700827,0.21077041
Ptpra,-0.0014657566,0.028801037,0.013550763,0.02609343,-0.045857396
4930402H24Rik,-0.010566886,0.057603396,-0.022919744,0.12795858,-0.009134657
Atrn,-0.013420861,0.037769843,-0.05832349,-0.0036487742,0.08045719
Cdc25b,0.016547145,0.009100788,0.31850708,-0.16381423,-0.56085753
Smox,0.011049569,0.018458884,-0.050833482,0.0043712333,-0.07695345
Rassf2,0.00565484,-0.096832395,-0.11003402,-0.05366269,0.54262984
Pcna,0.13067617,-0.25341308,0.14700226,-0.08958995,-0.36204627
Gpcpd1,-0.0011715193,0.00020653034,-0.074376605,-0.04666532,0.2230344
Shld1,-0.033157427,-0.0229841,0.023355126,0.13328792,0.18688953
Tmx4,0.0068689026,0.050372746,-0.064154595,-0.019604098,0.05648411
Plcb4,-0.02786677,-0.066529825,-0.013261262,-0.012118769,0.047078032
Esf1,0.005434562,-0.044542033,0.018967029,0.010785755,0.17364025
Bfsp1,-0.01700379,-0.017900709,-0.011996941,-0.046019703,-0.07053976
Dstn,0.009309204,0.1549522,0.04497115,-0.1331598,-0.40404037
Rbbp9,-0.008047777,-0.027683167,-0.047923744,0.011892315,0.12536643
Ralgapa2,-0.023227977,0.104571834,-0.0845533,0.084237054,-0.09618676
Kiz,-0.012851237,0.07657002,-0.052247923,-0.0016340298,-0.017991234
Cd93,0.0028033562,-0.056147467,-0.040317807,-0.0048726466,-0.069931224
Napb,-0.01852109,-0.044929042,-0.02981601,0.0021163702,0.00047597406
Cst3,-0.033509806,-0.01383863,0.14298786,0.38221517,-0.5665812
Zfp120,-0.028243722,-0.057706296,0.018132616,0.15652904,0.18596038
Zfp937,-0.019517351,-0.069196165,-0.03529841,0.011489533,0.0656878
3300002I08Rik,-0.014120886,-0.042313445,-0.04316559,0.007835209,0.042661387
Gm10130,-0.0002549068,-0.09809545,-0.00016417682,0.13186534,0.17503731
Zfp442,-0.011333958,-0.03836184,-0.010903649,0.055835847,0.036841266
Acss1,-0.044397466,0.092563204,-0.07731577,-0.021080898,0.07424593
Entpd6,-0.022416946,-0.016441528,-0.024154713,0.020023841,0.263173
Sdcbp2,-0.11595375,0.011154616,0.30008212,0.59194297,-0.6005074
Tbc1d20,-0.061924264,0.0751509,0.049134742,0.16466798,-0.16581059
Sox12,0.01713322,-0.040185615,-0.019508751,-0.062184412,0.027907226
Id1,-0.024944155,-0.024130175,0.036208298,-0.066105336,-0.08103487
Tpx2,0.069302484,-0.21932548,0.2429277,0.04240705,-0.2889036
Hck,-0.009103176,-0.07395336,-0.03623634,-0.01753978,-0.08127565
Tm9sf4,-0.023495154,-0.009728768,-0.00054169673,0.11455315,0.0758161
Pofut1,-0.034437366,-0.009108523,-0.027262146,0.10759288,0.16133678
Kif3b,-0.05348098,0.050108213,0.02239659,0.03554631,0.034377865
Nol4l,-0.014467514,-0.027786944,-0.036131315,0.066768855,-0.041029602
Dnmt3b,-0.051622905,-0.0072293645,0.00047324927,0.22277316,-0.03715137
Cdk5rap1,-0.05496735,-0.06663056,-0.067852914,-0.11328632,0.620197
Cbfa2t2,0.023367569,0.019848641,-0.010920349,-0.03774496,0.016941886
a,0.014618069,0.1276594,-0.11154259,-0.0488376,-0.19615036
Itch,-0.057919472,0.04358936,-0.014891062,0.15832017,0.036070827
Trp53inp2,0.024820214,0.0194865,0.030824749,-0.122875445,-0.20982231
Ncoa6,-0.019440958,0.05555449,-0.046220463,0.023815606,0.0079168035
Ggt7,0.025155008,-0.023953011,-0.015199799,0.002051946,-0.059351165
Acss2,-0.016139636,0.2771762,-0.18500932,-0.33170322,0.03264959
Trpc4ap,-0.011062263,-0.042514652,-0.0017317729,-0.06622155,0.18758234
Phf20,-0.016375268,0.06674852,-0.097655006,0.013394084,0.1875936
Cnbd2,-0.003782245,-0.059982046,-0.009907339,-0.0076236036,0.014593394
Dlgap4,-0.0038688397,0.05680099,-0.0018660442,-0.01948895,-0.05441762
Ndrg3,-0.0148390895,-0.029905032,-0.017794047,-0.10672713,0.23179048
Samhd1,0.00782723,0.079983346,-0.061216984,0.37010276,-0.41239804
Blcap,-0.017692078,-0.009612572,-0.040333144,0.14020464,0.08827981
Tgm2,0.010624412,-0.040380903,-0.033401113,-0.03448175,-0.04812847
Lbp,-0.016547006,-0.054578282,-0.0356435,-0.057043135,0.10308608
Ralgapb,-0.01856957,0.054609083,-0.012074606,0.081765406,0.007992014
Ppp1r16b,-0.079601794,-0.054516356,0.18752478,0.30515194,-0.124587536
Mafb,-0.0026057723,-0.0388251,-0.02743538,-0.04460921,-0.051488765
Plcg1,0.014429131,0.15244618,-0.15729316,-0.08454848,-0.021649517
Zhx3,-0.0010478671,-0.042319246,-0.0467701,0.027999304,0.12804253
Chd6,-0.056548595,-0.023947462,-0.09159622,0.06282787,0.4172408
Fitm2,0.005098706,-0.007838816,-0.05195367,0.052029405,0.054201413
Serinc3,-0.041981637,-0.1515566,0.1784308,0.7887981,-0.57883525
Pkig,-0.0054641566,-0.08652844,0.009478134,0.03510624,-0.14876196
Slpi,-0.011586936,-0.13326386,-0.053038813,-0.096887395,0.37712544
Sdc4,-0.027645648,-0.08169926,-0.025595315,-0.055695925,-0.06490817
Dbndd2,-0.008914819,-0.03367878,-0.042067,0.027592177,-0.026598666
Ube2c,0.071512,-0.2711074,0.37262696,0.051424723,-0.41268045
Zswim3,-0.008079589,-0.07661873,-0.039880462,0.17836288,0.042317003
Ctsa,-0.08845447,0.24781373,0.11043238,0.077820346,-0.5240072
Pltp,0.031768207,-0.025018163,-0.021149263,-0.12070169,0.0053043035
Zfp335,-0.012544171,0.026391312,-0.004462421,0.06729697,-0.034166805
Mmp9,-0.0038353358,-0.030185409,-0.009950711,-0.014629223,-0.035736147
Cd40,-0.015336513,-0.04731806,-0.028826747,-0.017862959,-0.053017147
Eya2,0.030868884,-0.0002849821,-0.111554965,-0.079115935,0.17832707
Zmynd8,-0.04500802,-0.111497164,0.16725226,-0.06351297,0.17626376
Ncoa3,-0.014706582,-0.040760737,0.004579787,0.11207225,0.11571147
Sulf2,-0.0128531875,-0.060414318,-0.035606313,-0.045546077,-0.055925265
Prex1,-0.0695381,0.14680706,0.1802714,0.4685909,-0.6707665
Znfx1,-0.05251753,0.09442312,-0.042290416,0.19541012,-0.0512666
Slc9a8,-0.045966778,-0.07648916,-0.0066534556,0.20604114,0.1999048
Rnf114,-0.02509001,0.012607979,0.0030165599,0.34479156,-0.22610374
Cebpb,0.09953149,-0.11987747,-0.16538657,0.0020883654,0.06444019
Zfp217,-0.025340756,-0.07399156,-0.10020757,0.102480896,0.39532048
Fam210b,-0.030572753,0.040351555,0.005420338,0.0221138,-0.05816389
Fam209,-0.008222295,-0.0015854109,-0.03545255,-0.0047381315,-0.08561057
Spo11,0.005842361,-0.05499341,-0.053720072,0.15594915,-0.004309891
Zbp1,-0.014381055,-0.1724493,0.21169294,0.5657667,-0.41779226
Pmepa1,-0.0054252692,-0.22299895,-0.14139783,-0.22693472,1.126611
Stx16,-0.02495921,0.00862797,-0.07860832,0.19841766,0.18504128
Ctsz,-0.020341063,-0.10323127,0.17943227,-0.0674642,-0.08021922
Zfp831,0.014347759,0.0201746,-0.0956808,-0.12650123,0.24037893
Gm14399,-0.012628594,-0.05782602,-0.020014115,-0.025693368,0.06286123
Gm4631,-0.010654671,-0.06868644,-0.021371854,0.094945945,0.17489801
Zfp966,-0.019761948,-0.020810587,0.004254403,-0.03218421,-0.015668957
Zfp973,-0.026272995,-0.047279492,-0.008350383,0.07403312,-0.08115369
Gm14410,-0.030096285,-0.01548758,-0.015876336,-0.010501848,-0.06434606
Gm14325,-0.013846768,-0.014927008,0.0024990817,0.0071201236,0.0003525137
Zfp972,-0.00931293,-0.028735079,-0.03306821,-0.031145249,-0.014009308
Zfp971,-0.01207936,-0.04642303,-0.0133280875,0.028061664,0.13103065
Zfp931,-0.049214367,0.0034105207,-0.008121634,0.052157044,0.18405126
Phactr3,-0.014083804,-0.045240484,-0.024765672,-0.028715227,-0.04691002
Ss18l1,-0.009834391,-0.036022455,-0.044668566,0.0053786435,0.05244718
Rps21,-0.0066520544,-0.27085477,-0.21617056,-0.072007746,1.3776574
Dido1,-0.03372844,0.011474497,0.0012051645,0.28377545,0.105565
Slc17a9,-0.03393839,-0.0005058574,-0.038993895,-0.010907342,0.36908406
Helz2,-0.025636792,-0.012787812,0.093660206,0.06221765,-0.0827721
Dnajc5,-0.019035017,0.11077347,0.017554667,0.123559214,-0.17023095
Uckl1,-0.019710634,0.041097447,0.027952602,-0.038055487,-0.010974825
Zfp512b,-0.03276976,0.014814787,-0.04839185,0.11844479,0.16516787
Pcmtd2,-0.050405107,0.14613402,-0.03861123,0.06842769,0.09266008
Ppp1r3f,0.03148875,-0.04444829,-0.05111009,-0.05028571,0.17190038
Syp,-0.0049335086,-0.05234045,-0.024757003,-0.031887867,-0.0077706333
Prickle3,-0.02356819,-0.0020217318,-0.08303222,0.18407628,0.13048841
Wdr45,-0.0013609728,0.04517544,-0.029491024,-0.039856754,-0.081392266
Tfe3,-0.043638423,0.066073015,0.07911336,-0.06320188,-0.108874656
Gripap1,-0.033049297,0.025576271,0.03372223,-0.046983358,0.012529188
Pim2,-0.05930763,-0.06818221,0.05458277,0.04985418,0.25526455
Slc35a2,-0.0038318904,-0.049413856,0.07738947,-0.055378146,-0.032769572
Wdr13,-0.016379056,0.00087064086,-0.026609223,0.07105084,0.11295738
Cybb,-0.022780437,-0.08942533,-0.057273496,-0.0052598836,-0.11463965
Bcor,-0.015381302,-0.02050163,-0.03342588,0.098357484,0.17766754
Usp9x,-0.019325687,-0.045997564,-0.0019659123,-0.045587137,0.2051624
Ddx3x,0.050421234,0.026285557,-0.07604192,-0.42451087,0.12373669
Cask,-0.017395617,-0.054470044,-0.01899852,-0.02109641,0.0056445473
Gpr34,0.0070514698,-0.10397387,-0.063472115,-0.019783184,0.14559306
Kdm6a,-0.002633745,0.07467921,-0.0010074286,-0.078478,-0.07560126
Slc9a7,-0.029648118,0.15897648,-0.053396456,-0.13070959,-0.2094525
Araf,-0.043755796,0.033510458,-0.021802047,0.04967944,-0.025005866
Cfp,-0.019249164,-0.04078715,-0.056418963,0.0048048384,0.0072415457
Elk1,-0.0294917,0.025804354,0.030536657,0.027576998,0.028065408
Zfp182,-0.027880143,0.06284674,-0.032306936,0.15205695,0.024541004
Zfp300,-0.01741052,-0.046953443,-0.019457093,0.053944085,0.03616282
Wdr44,-0.029988214,0.09190794,-0.060873482,0.13700002,-0.09671063
Akap17b,0.036279976,-0.0076576243,-0.08550748,0.10003093,0.03000758
Rpl39,0.041354384,-0.43201482,-0.22903374,0.18932721,1.2637125
Upf3b,-0.038278345,0.03959899,0.026446829,0.18381812,-0.08125625
Rhox8,-0.01681143,-0.05692571,-0.057005968,0.007968107,0.24784675
Lamp2,-0.04490503,-0.004593201,0.029151104,0.35166594,-0.22042052
Gria3,-0.012469681,-0.08616475,-0.044211958,-0.07431844,0.20154679
Xiap,-0.040576328,-0.02171017,0.06800968,0.28262755,-0.07505883
