gene_name,0_A,10_A,1_A,2_A,3_A,4_A,5_A,6_A,7_A,8_A,9_A,0_C,10_C,1_C,2_C,3_C,4_C,5_C,6_C,7_C,8_C,9_C
Dnajb2,-0.8314917,0.505322,-0.5550239,-0.30708262,0.7896149,-0.41048294,-0.10154045,0.6210405,0.16877015,-0.56842214,1.4125172,1.5861646,0.08627675,-0.456876,-0.2545652,0.80690974,0.0284662,-0.33735916,2.0547607,0.35661083,-0.60022014,-0.2924934
Mogat1,-0.3531506,-0.19137406,-0.11011092,-0.3335023,-0.10583181,0.13676985,0.2756934,0.25619152,0.72528654,-0.23872867,0.2738756,-0.4439127,-0.4035817,-0.34017164,-0.044892102,-0.103220075,-0.032346904,-0.23233527,0.14070292,-0.4446156,-0.28389856,-0.13663232
Acsl3,-0.6631795,-0.16656385,-0.33789948,-0.37268743,0.7582382,0.26301807,-0.42337143,1.044159,-0.18531503,-0.26319876,0.62136346,-0.5170998,-0.7528421,-0.5327834,-0.039345726,0.7339151,-0.018385416,-0.19286901,-0.22681539,-0.3669262,-0.50135636,-0.14182015
Utp14b,-0.9341675,-0.5006495,-0.35491657,-0.6730979,1.0677365,-0.12391632,-0.26470998,0.4101195,0.40536547,-0.38114053,1.3202405,-0.6404166,-0.4756329,-0.34440193,-0.13068432,0.9920589,-0.008282821,-0.411972,0.54775923,-0.106831,-0.72453797,-0.20251311
Wdfy1,1.7922041,0.705322,0.033098184,0.20138794,-0.63518685,0.043121528,-0.43406218,0.33742136,0.45559314,-0.31942117,-0.6592187,-0.13026051,0.08986464,-0.80536443,-0.5386802,-0.62595,-0.55888057,-0.7648098,1.3202664,0.27834785,1.1705934,-0.502636
Serpine2,-0.08476865,-1.1857134,-0.4463783,-0.18336278,-0.073548,-0.034830406,0.30241048,0.6900556,0.21079876,2.3621714,-0.17230225,3.4730494,-1.6781214,-0.41851014,0.020069433,-0.103229,0.23362394,-0.017951822,0.73913985,-0.21433073,1.0031646,-0.11794158
Fam124b,-0.36613527,-0.0740698,-0.2948055,0.18475701,-0.047042232,0.016255843,-0.18920286,0.10906786,-0.52474666,-0.2428936,-0.15551302,-0.44142216,-0.29855415,-0.17416133,-0.05164034,-0.043693036,-0.07493177,-0.03072354,-0.117111206,-0.0060670837,-0.2893558,-0.1398404
Dock10,1.7193227,1.2829173,0.31987134,-0.23399395,0.42849347,-0.3553115,-1.6571356,-0.87327605,-0.7743852,0.8261003,-0.006900459,1.4654804,1.6722894,0.39905876,0.70266443,0.3997283,-0.22587918,-1.6657014,-1.2724036,-0.2937741,0.01914157,0.18430226
Rhbdd1,-0.072680146,0.1609788,-0.184322,0.02945534,-0.055301696,-0.16762736,1.1887517,0.26452327,0.69668776,0.828993,0.14672701,-0.44502982,-0.38510516,-0.45146528,-0.27706328,-0.10540351,0.06461499,-0.35203078,0.09315217,-0.074517176,-0.3117633,-0.31922165
Col4a4,-0.41040114,0.01019879,0.077103116,-0.17690234,-0.03750921,0.004925706,-0.12482661,0.19008105,1.0118355,-0.24010205,-0.14766124,-0.44419292,-0.018824238,-0.3580665,-0.046550483,-0.034143172,0.05714534,0.10593159,-0.17405584,-0.20364495,-0.17323138,-0.13751884
A030005L19Rik,-0.15977553,-0.15175316,-0.097210355,0.001527824,-0.13176861,0.10371684,-0.10559403,0.24602039,-0.016712131,-0.25142118,0.2502006,-0.45047325,-0.27731568,-0.071750894,-0.058175035,-0.12916814,-0.1766938,-0.2314426,-0.10888198,-0.29553598,-0.2281919,-0.1442077
C130026I21Rik,-0.57941824,0.08492723,-0.33928484,-0.18325022,0.14549032,-0.13227092,-0.114354484,0.271735,-0.46878144,-0.3145971,-0.15083031,0.36865425,-0.017869247,-0.2156401,-0.097831674,0.15201658,-0.297932,-0.36588588,-0.20888536,-0.3942962,-0.13919245,-0.17391637
A530032D15Rik,-0.3922612,0.051541958,-0.29647216,-0.22194158,-0.086950354,-0.025455931,-0.094916895,0.3631791,-0.49223283,-0.21304016,-0.10764693,-0.41227934,-0.046907317,-0.38745588,-0.027454816,-0.10384429,-0.15235329,0.48836783,0.17673504,-0.28735578,-0.46267483,-0.1241556
AC147806.2,-0.4578131,-0.1906186,-0.16322637,-0.08373859,-0.12200549,0.0011331687,-0.07312497,0.39579087,-0.4257565,-0.190984,-0.083235025,-0.37337524,-0.2504664,-0.14644122,-0.018526725,-0.12027051,-0.073440686,0.28472525,-0.04466786,0.13049789,-0.41903713,-0.11526983
G530012D18Rik,-0.1737215,-0.18531115,-0.101918176,-0.1348473,-0.12084754,0.07709606,0.02251515,0.18794538,-0.44948483,-0.19481865,-0.018944744,-0.38511953,-0.34602103,-0.25710782,-0.017515922,-0.11908138,-0.10623116,-0.13791013,-0.113578774,-0.01063233,-0.08956049,-0.11604
Sp110,2.8193457,1.5618979,0.5608406,0.94678235,-0.113857314,-0.98692316,-2.5784671,-0.41869956,1.1001209,0.9976375,-0.6484387,0.020565799,1.0602947,0.071005896,0.30981737,-0.09438271,-0.94491106,-2.4674866,-0.64285696,0.72255296,-0.109081425,0.57936364
Sp140,0.6274329,0.813789,0.59391505,0.08094619,-0.41895282,-0.4962841,0.54575735,-1.2862183,-0.21881355,1.5773847,0.46523237,-0.45931926,0.039589263,-0.33966282,-1.2460467,-0.42464963,-1.4247109,-0.39842638,-2.066782,0.02455794,-0.3715537,-1.054894
Sp100,4.0246177,3.4428353,1.7422042,3.2824066,-1.5431019,-1.5904874,-0.99092835,-2.0220664,0.036531575,-0.1401809,-2.0889988,1.0517735,1.9177911,0.49754697,0.71472734,-1.5461004,-2.5034375,-2.31293,-1.8240554,-0.60161424,0.30513027,-0.6730993
A630001G21Rik,0.71917766,0.068850525,-0.063597485,0.26215342,-0.92356884,-0.39997786,-0.2383204,-0.63574535,0.9928796,0.4082047,-1.006284,-0.6327889,-0.18540569,0.22074758,-0.9260838,-0.91740173,0.25631732,0.007701851,-0.39881763,1.5233183,1.8699311,1.9405233
Itm2c,0.58128566,-0.18088222,-0.7760446,0.09250819,-0.5210377,-0.93562084,-0.4321442,-0.09047169,1.061205,1.0828211,-0.89072293,2.1232038,0.9376071,0.5816203,-1.1611078,-0.4944315,-0.016745478,1.1371362,0.31525636,1.9279104,2.5514688,-0.98982537
Gpr55,1.0355092,-0.16204269,-0.54683733,-0.318375,-1.0070242,-0.284679,0.05071552,-1.0395104,0.12004817,0.87052727,-0.82539505,1.1074013,1.3709683,1.1438068,-0.412941,-1.0042889,0.58507437,1.2074484,0.09290933,0.6671643,2.0946898,-0.4283746
Armc9,-0.57054937,-0.21420556,-0.22536474,-0.31803712,0.5236367,-0.25336778,-0.3073124,0.2501585,-0.14616317,-0.36077887,0.4052174,1.4261607,-0.045603313,-0.2895215,-0.12199291,0.53483164,0.039604515,-0.29092532,0.44668776,0.07760092,0.09143276,-0.1941742
Ncl,-0.5813303,-3.8839061,-1.7361921,-0.67662865,0.33621815,1.7954555,-0.19743392,4.105892,0.22309875,-0.004516026,2.0367453,-0.9289369,-3.2806644,-1.011506,-1.524109,0.3394579,1.8241074,-0.37321016,2.5656285,-0.36268467,-1.3585745,-1.3545988
Ptma,-4.813492,-5.387516,3.1431582,-4.577367,-0.72441757,6.5275383,5.188001,-1.9633572,-2.6049767,-0.16142198,-0.4664382,-3.6382728,-4.73842,2.883696,-1.5174768,-0.75295705,5.4911966,4.9302883,-1.8299247,-3.0688212,-1.1307132,-0.6370059
Dis3l2,0.0149840135,0.40690726,-0.37163988,-0.19474882,0.3084606,0.021878563,-0.4877291,0.045976542,0.6851441,1.4952778,0.69923156,0.22224663,0.35590997,-0.24425119,-0.45085075,0.3177414,0.32523054,-0.3666767,0.26441598,0.16829543,0.6091058,-0.44974512
Gigyf2,0.037264485,0.2895426,-0.13208354,-0.22108805,0.484407,-0.63686574,-0.5864522,-0.38988435,-0.27986157,-0.5685753,0.117542215,0.77803105,0.8907054,0.25612983,-1.0183271,0.46099952,-0.12029909,-0.55779755,-0.07824302,0.77456385,0.4153518,1.6744018
Kcnj13,-0.22213285,-0.41945368,-0.13011739,-0.1993635,-0.12562951,0.031998806,-0.077486485,-0.010442675,-0.52680945,-0.22911395,-0.12902921,-0.43495592,-0.07524097,-0.0029776553,-0.036882028,-0.12340201,0.11810576,-0.023919959,-0.20761009,-0.09064299,-0.15419684,-0.13151407
Inpp5d,1.5534441,0.64318454,0.26232147,0.45890817,-0.8299143,-0.726733,0.13007957,-0.18100952,-0.031657595,0.59261954,-0.71325445,-0.56031775,0.5657511,0.02354013,-1.035618,-0.82152563,-0.7717554,-0.09336772,0.66935426,-0.3785328,0.11058147,0.31783432
Atg16l1,0.5745367,-0.1829368,0.12267084,0.26303858,-0.34899354,0.02346229,-0.27832225,-0.2646244,0.03268701,-1.4371717,0.03527373,-1.0259382,1.0073687,0.34962898,-0.7608676,-0.33059156,-0.059848916,0.16356063,0.2723044,-0.15589543,-0.006902427,1.5524794
Sag,-0.3906137,0.11343459,0.059114076,-0.1127863,0.64764166,-0.062890105,0.13681425,0.41132098,-0.33852148,-0.46793276,-0.019956516,-0.75579345,0.72296816,-0.30466318,-0.18522476,0.6617817,-0.34030187,0.45266,1.6546146,-0.12853405,-0.1930769,-0.24334535
Dgkd,0.5396242,0.75391823,0.036192246,-0.11011939,0.14777741,-0.2778235,-0.70811623,0.08818924,-0.5989249,1.2447251,-0.056343067,-0.3726438,0.3146161,0.16664454,-0.986745,0.14669997,0.3107547,-0.4715081,-0.358149,-0.3269748,0.95925856,0.6140507
Usp40,-0.38691795,-0.08866235,-0.5898376,0.020121947,1.1230243,-0.7502613,-0.53892326,0.26222265,-0.5244098,0.27291733,0.29464722,-1.1099235,0.5206318,-0.05879266,-0.34774715,1.1226765,0.07610046,-0.32035416,0.8409981,0.55306166,0.35143933,-0.36615494
Hjurp,-1.7909468,-1.8222462,4.1813097,-1.0208207,-0.6097099,3.0056555,-1.2394491,-2.7357132,-0.7989059,-0.86609596,-0.29740438,-0.9977995,-0.4536449,4.717751,-0.79517186,-0.6034289,2.854236,-0.21241322,-2.9414833,-1.5545799,-0.98169047,-0.81824774
Glrp1,-0.3651551,-0.01354743,-0.10424048,-0.14758122,0.043296844,0.21644531,0.22240886,0.24872984,-0.44769984,-0.16633618,0.07302178,-0.36927864,-0.6140431,-0.39914685,0.011715656,0.046216562,-0.13604277,-0.13689081,-0.27721968,-0.033202857,-0.26802048,-0.09921456
Arl4c,0.9018197,3.6944985,1.8649558,1.5285387,3.0735307,-0.47665527,-0.38906178,0.022930933,-2.029735,-2.4834843,1.4373038,-1.663728,0.45091686,-1.6980546,-0.9685833,3.0748303,-3.7809248,-4.3513427,-1.2650012,-4.1522417,-4.278529,0.83368737
Ramp1,-2.6271856,0.8876934,-0.82423425,-2.052228,5.8360553,-0.8925753,-1.2640023,1.1881267,-1.6216193,-0.94924533,2.2352552,-0.5602473,0.5793173,-0.946949,-0.55490094,5.72398,-1.0791708,-1.408388,0.093947895,-1.2637682,-1.7813947,-0.4901011
Per2,-0.5092052,-0.75857663,-0.42873555,-0.15404646,0.10905683,0.17325228,-0.19827236,0.2057856,-0.1285198,-0.18366027,0.26920682,-0.41064313,-0.41176733,-0.40624836,0.010264659,0.11283067,0.2631248,-0.02720108,0.18304114,-0.14602815,-0.19233981,-0.10451286
Traf3ip1,-0.010852083,-0.62480474,0.3619055,1.6475037,-0.49013665,0.3377515,-0.036989707,0.21019055,0.6153089,-0.74819833,-0.48437253,-0.606822,-0.30521438,-0.25699762,-0.32648998,-0.4840606,0.13083038,-0.33162603,0.07698679,-0.5792773,-0.07358201,-0.36466393
Hdac4,-0.48315212,0.46102414,-0.062381495,-0.9894238,1.5830998,-0.4752766,-1.1550009,0.43913954,-0.042027157,-0.68237704,1.5041229,1.1647599,0.42632797,-0.26808643,-0.67663044,1.6193582,-0.35952938,-1.3411236,0.23113379,-0.35462674,-0.61357075,0.9591825
Rnpepl1,0.07498374,0.07403985,-0.16525005,0.31882715,0.17977993,-0.059151247,-0.41847166,0.6142564,-0.0963374,0.28911933,0.044302374,-0.11900276,0.060109094,-0.49410778,-0.72425467,0.16788566,-0.18592373,-0.6067876,1.1465247,0.2796455,0.29092598,0.85437316
Gpr35,-0.3674855,0.23556092,-0.24623804,-0.12185546,-0.120195836,0.16870843,0.2661931,0.5990729,-0.33476484,-0.12068525,-0.078373544,-0.29884562,-0.426708,-0.28839442,0.035386715,-0.11966268,-0.011345413,-0.013574941,-0.11330691,-0.27291778,-0.29302227,-0.07925381
Farp2,-0.18815278,0.105453305,-0.091731995,-0.1708636,-0.03761999,-0.1307734,0.13033557,0.005983377,-0.55538183,-0.2262615,-0.116399124,-0.44513482,-0.6326009,-0.324494,-0.02789985,-0.034592457,0.020177541,-0.055556096,-0.0023499858,0.024568781,-0.1929392,-0.12799895
D2hgdh,-0.21258599,-0.021610862,-0.23274997,-0.0045736763,0.2573272,0.29134995,0.46997297,0.08963825,0.16152726,-0.036298253,0.015235202,-0.1395625,-0.10024686,-0.24967365,-0.32516804,0.24748507,0.26142785,0.23062795,-0.32727522,0.4971565,-0.17299375,-0.35583907
Pdcd1,-1.8708473,-3.1195793,-1.6508515,-1.4046607,-1.2487931,-0.34385648,-0.9791031,-2.2662773,-0.36468711,4.059155,-1.3744769,1.0088545,3.267564,3.2512252,-0.5232678,-1.2441546,5.417272,4.466145,3.1634624,3.8094897,5.765148,-0.5699614
Fam174a,0.027863368,0.18434843,-0.66591585,0.5948492,0.11390109,-0.3760606,-0.19557878,0.3876677,0.4976448,0.2671183,-0.1730922,-0.27211255,0.20559347,-0.5550539,0.4720755,0.1318078,0.023860438,-0.17090577,1.248813,0.60394675,1.4519842,0.7401049
St8sia4,1.0611175,0.9181715,0.9082112,0.044001076,0.19004634,-0.15696748,0.03407332,0.22746721,0.12422405,-0.20665625,-0.33177778,0.043721307,0.5560777,0.16231178,-0.97873807,0.19927458,-1.0553985,-0.8107667,0.20529246,-0.83636147,-1.3169905,0.5718395
D1Ertd622e,0.23122343,-0.90540004,0.23810428,1.6271003,-1.1737665,1.9333075,1.0516645,-0.548313,-2.197321,0.005301124,-1.032708,-0.29370496,-1.4493754,-0.37850934,1.0123087,-1.1568717,1.2029673,0.79618603,-0.028685696,-2.0130897,-0.6147229,1.0683396
Pam,-0.44905722,-0.07168228,-0.37390977,-0.21917279,0.480347,0.03251495,-0.087398805,0.5606422,-0.34819826,-0.3423244,0.43508646,-0.5848078,-0.56932104,-0.3089921,-0.10835512,0.49076948,0.039596893,-0.46101514,0.39925316,-0.56621087,-0.32515022,5.823251
Relch,0.8522472,0.32346833,-0.2823319,0.2924166,0.06679593,-0.67554915,0.20971107,0.2141424,0.077921145,1.1264352,-0.29498804,0.090598024,0.61889106,-0.07387138,-1.0804224,0.06884773,-0.41663888,-0.064342745,-0.037918273,0.2988617,0.25426352,0.4513945
Zcchc2,0.41436782,0.21822466,-0.28609696,-0.0074175694,-0.14792158,-0.3486306,-0.6495145,0.036713295,2.2644694,-1.2328002,0.5772077,0.3382228,-0.15995629,0.11332503,-0.65475917,-0.13033012,0.009053176,-0.40680757,0.44924554,0.9748869,0.25670698,-0.59982675
Bcl2,-1.2385439,1.3528212,-1.3470987,-2.9934359,1.0839534,-1.7983193,-2.0992703,0.53676313,1.9013957,-2.3265047,3.716074,0.07770958,1.5821077,-0.079388484,-1.4021105,1.0742171,-0.43499047,-1.155928,2.9351656,3.7265425,1.9156393,0.3817779
Kdsr,0.017654024,0.44469172,-0.61069685,-0.3483857,0.38440385,-0.115251735,-0.8292972,0.49756634,0.82612205,0.2411197,0.96341157,0.11828344,-0.68275565,-0.47663277,-0.6691505,0.39944857,0.08899422,-0.93033004,0.86349654,0.5437233,0.29155052,-0.6122531
Dsel,-0.31848615,-0.026239797,-0.14998949,-0.17569119,-0.11316977,0.25367475,0.108249664,0.3193496,-0.13536152,-0.23860106,0.1882917,-0.47445068,-0.8239997,-0.39032054,-0.029009078,-0.11082838,0.0939666,0.04641422,0.047377326,-0.022064473,-0.10396751,-0.13179569
Tmem185b,0.04205206,0.6394064,-0.271813,-0.23872505,0.07279223,0.36199868,0.10399089,0.061948676,-0.50569004,1.6957092,0.77117133,-0.0591613,-0.1347124,-0.2172504,-0.36301076,0.07529899,-0.07980173,0.17915703,0.81201476,0.23978435,0.045907214,-0.38032666
Ptpn4,1.6653088,0.7423938,0.30158836,2.1112792,-1.1495012,-0.4379338,0.430643,0.023964014,-0.7856467,1.4385331,-1.319197,0.47702113,0.280721,-0.23109092,2.2134693,-1.148145,-0.24730846,0.19267157,-0.11593548,-1.3308063,0.91803443,-0.7578283
Sctr,-0.17709392,-0.043268267,-0.203883,-0.14262067,-0.09249488,0.17391592,0.18299338,0.09706776,0.0955468,-0.1758433,-0.15991178,-0.3639669,-0.3794147,-0.33626187,-0.0034961058,-0.12680565,-0.08550613,0.28735888,-0.12231116,-0.34701854,-0.2811099,-0.106479414
Tmem37,-0.27695605,0.105888955,0.16604386,1.5389951,-0.8057658,0.3682728,1.5858063,-0.30945006,-1.4325068,-0.8082068,-0.3993948,1.8593742,-0.011254055,-0.6540726,-0.38901407,-0.80178916,-0.2701515,1.1418217,-0.49552456,-1.2438374,-0.19260679,-0.40039602
Dbi,-2.731233,-3.144961,2.2892213,-2.0132616,-1.8464192,4.2873206,5.0990367,-4.1743193,-0.05417044,0.9765133,-2.7907636,-1.0012194,-2.4521945,1.824745,2.5829606,-1.8476963,3.9369166,4.4786296,-3.1925774,0.48431137,-0.15549266,-0.74547327
Insig2,0.19058682,0.10091621,-0.43312222,-0.18144847,0.04962624,-0.53849435,0.5747361,0.26516148,-0.92368215,0.25101787,-0.39845595,0.8788818,-0.3464375,0.19461387,2.0999293,0.06688886,0.07116461,1.3376924,0.04310639,0.12434684,0.40429318,-0.5297431
Ccdc93,0.10281941,0.29826128,-0.37695524,0.48681995,-0.25180635,0.117590375,0.27822137,0.25450677,-0.007810798,0.0113102775,-0.0244066,-0.3181918,-0.3116978,-0.21309234,-0.46430364,-0.25657332,0.5631927,-0.31458482,-0.38069955,0.28546643,0.072037265,-0.46825936
Mgat5,-0.736934,0.43089846,-0.29872033,-0.3236293,0.59508896,-0.0636895,-0.92429554,0.04834574,0.3906561,0.32293704,0.6650532,-0.10533442,-0.07937576,-0.04737608,-0.4029641,0.6048951,-0.47083357,-0.65565544,-0.71088696,1.9135773,-0.9059865,-0.4079507
Tmem163,0.043825187,-0.3371698,0.6214281,1.4690369,-1.6653469,0.86790043,0.29343694,-0.4915621,-2.4783976,2.306902,-1.5186172,2.7195423,-0.045091275,1.2588903,-0.7120093,-1.6611552,0.88045835,0.29380402,-1.0702778,-1.6651356,5.0532403,-0.6852475
Ccnt2,0.19729048,0.020573482,-0.087223664,0.18491182,0.29403603,-0.061325736,0.16756535,-0.01396523,-0.106234394,0.829221,-0.27287716,1.1777858,-0.26366758,-0.14730349,-1.0131924,0.29415104,-0.13221872,0.40466735,-0.046717037,-0.022176161,0.06194349,-0.8829194
Rab3gap1,-0.206787,0.37882698,-0.33997592,-0.84388536,0.7795723,-0.2822549,-0.0039300243,-0.22791854,0.4583404,1.0668334,0.47888356,-0.636102,1.0148857,0.41911694,0.21335939,0.7878718,-0.2485768,0.16894852,0.98237646,0.29613972,0.21321516,-0.7958676
R3hdm1,-0.60878026,-0.41889656,0.700993,-1.0838093,0.772482,0.7290637,-0.9074131,-0.41674432,-0.3095774,-1.1002624,0.27176228,-0.73435885,0.5014524,0.727285,-1.5840788,0.7869982,0.64118403,-0.82650137,0.115726955,0.037289687,-0.13016151,-0.42366424
Mcm6,-1.8142956,-4.263016,-0.73254526,-1.1877012,-1.7103983,5.9108696,2.068802,-1.5396738,-1.6950955,2.991259,-2.0052924,0.41500682,-3.5909312,-0.11036532,0.5074683,-1.6934187,6.6220737,2.9750082,-1.4978752,-0.53196895,2.2816677,-1.2320716
Cxcr4,-1.500101,-1.2727883,-0.2932557,-1.0125668,-0.7126779,-0.5221188,-1.9523158,0.47137266,0.34721172,0.7854672,2.7634375,0.66459453,0.14911303,2.1685162,-0.6632679,-0.7328468,0.71148944,-0.042602323,0.8591932,2.121785,-0.46341163,0.545906
Cd55,0.32935345,0.7928748,-0.27960464,-1.9019415,1.0995967,-0.44462976,0.37806606,-0.08393566,0.044821307,-1.2203449,1.6462587,-0.33125666,0.08463496,-0.49981284,-0.6759972,1.1436903,-0.29611796,-0.14464892,-0.3950763,-0.99828905,-0.86295986,4.3117275
Pfkfb2,-0.19418152,-0.2876808,0.07932931,-0.23032121,-0.076515704,-0.03977955,0.07686122,0.16028076,-0.02848597,-0.22633426,0.09052178,-0.44189304,-0.5869629,-0.24089885,-0.029663645,-0.073878,0.08296754,0.2491894,-0.30384508,-0.33718264,-0.15184186,-0.12855247
Yod1,-0.0639785,-0.086280294,-0.13965967,0.0379942,-0.21910208,-0.067915484,1.3540266,-0.08000138,0.04873877,-0.11010184,0.014469436,-0.8136813,-0.07052631,0.17967734,-0.3907645,-0.22493216,-0.09500952,0.5732403,-0.17114316,-0.022398159,-0.7306805,-0.41401458
Fcmr,-0.81411064,0.003726157,-0.20937146,-0.50329816,-0.35477334,-0.053396773,-0.18426159,0.31011602,-0.54679763,-0.27505553,-0.3150893,-0.46750814,-0.108197846,-0.29470605,-0.080428846,-0.354073,-0.16685355,-0.24279809,-0.00990545,-0.3715992,-0.5124769,-0.15756404
Il10,0.06676086,-0.10917422,0.31082323,-0.3313856,-0.28833553,0.30122182,1.0746847,-0.4677391,-0.5083658,-0.28333208,-0.27426085,-0.5619749,-0.78521246,-0.49809304,-0.04267722,-0.2873203,-0.32908526,-0.27208537,-0.044415124,-0.6549849,-0.43342444,-0.1484749
Ikbke,-0.24839574,0.56909,-0.58673036,-0.9618466,1.5861771,-0.9816031,-0.66581917,0.49682802,1.9858425,-1.2689775,1.3644985,-0.9311262,0.2834392,-0.76202255,-0.70097214,1.5933632,-0.4668336,-0.44985563,-0.083499074,1.0533113,-0.21337269,-0.6239435
Ctse,0.44477755,-0.2831396,-0.0016538755,-0.03252596,0.28893265,-0.26668772,0.01620614,0.42463157,0.3225524,-0.47592387,-0.15984812,0.8337127,-0.2767552,-0.255112,-0.19072284,0.29940712,0.079679735,0.34557557,-0.24491143,-0.18988416,-0.16872439,-0.24724886
Slc41a1,-0.35616875,0.040164456,-0.4269538,0.20111914,0.010273067,-0.078460276,-0.07331931,0.40745986,1.4260573,-0.8125646,0.36840895,1.3295175,-0.09057345,-0.07511003,1.6697611,0.023041021,-0.5472644,0.09492281,-0.12630923,0.98027897,0.6054959,-0.4045905
Nucks1,-3.4166028,-3.6251905,3.304531,-2.384791,-0.2935654,2.7294047,4.72082,-1.8484753,-2.1019957,-1.5429251,-0.968554,-2.389346,-2.3943772,4.0132174,-1.9100177,-0.28759813,1.9013907,4.1867085,-0.76272386,-1.7891628,-1.9433273,1.0067925
Elk4,-0.25233585,0.28752714,-0.4343623,-0.35240304,0.6146046,-0.8034023,-0.3174379,0.044505887,1.72476,-1.0900639,0.69065124,0.44570497,1.2891182,-0.107154086,-0.22083916,0.613846,-0.6473301,-0.8480476,0.4201402,1.187589,-0.02900048,-0.998344
Mfsd4a,-0.3719945,-0.022117738,-0.16429104,-0.03961036,0.6489306,-0.21624625,0.023726543,0.08555954,0.25872636,-0.8450084,0.40957233,-0.6601752,0.02816827,0.3552849,-0.42460507,0.6690325,-0.19501081,0.04749087,-0.22625643,0.73393685,-0.17706554,-0.42147732
Nuak2,-0.71716136,-0.017354343,-0.31818888,-0.41696084,0.27064523,0.09811794,0.16690111,0.7689943,-0.33555275,-0.2429576,0.050837614,-0.43677518,0.35715258,-0.23531641,-0.054115772,0.27738738,-0.06652558,-0.20685141,0.70305294,-0.4223928,-0.5143956,-0.14060657
Dstyk,-0.5997526,0.42456377,-0.46791726,-0.34348756,1.0738734,-0.26163915,-0.4291171,0.60654706,-0.76127446,-0.39196926,0.014302615,-0.61729944,-0.16900948,-0.47429368,-0.15679373,1.0578276,-0.24177861,-0.40076756,0.024632279,-0.34789643,-0.18130243,-0.21344264
Tmem81,-0.11103863,-0.18398419,0.17569731,-0.2526019,0.19842778,0.21460196,-0.1139205,-0.25165263,-0.7072752,-0.35629636,-0.15018384,-0.08446411,-0.053336,-0.13950515,-0.1012254,0.16960989,0.070530735,0.39823186,-0.4725476,0.044868574,-0.20527953,-0.18663958
Mdm4,0.53014463,0.54531664,0.3531192,0.2604502,0.42606187,-0.66826224,-1.2343178,-0.099641934,-0.47110176,1.3652676,0.7949335,0.13362518,1.4355867,0.3768209,0.22434701,0.4386393,-0.85601646,-1.1230547,0.36798197,-0.33983397,0.2399523,0.78978324
Pik3c2b,-0.3247745,0.015921753,0.033386044,0.22665043,-0.15300205,-0.28828156,0.2437438,-0.054259576,-0.962337,-0.37645984,-0.2953071,-0.060821705,0.68152094,0.5019768,-0.09833005,-0.14912716,-0.31849548,0.7564469,-0.46332717,-0.51956666,-0.10334411,-0.19142063
Plekha6,-0.45392218,0.58666897,-0.24856123,0.36013153,0.39999405,-0.08079836,-0.257757,0.5138237,-0.67043036,-0.34891412,0.3784778,-0.55728346,-0.08014493,-0.4024629,-0.13116889,0.40989476,-0.2760195,-0.37699512,0.66960764,-0.474925,-0.7064891,-0.19361947
Zc3h11a,0.06298604,0.27873188,-0.05761759,0.15973486,0.123832315,0.108950935,-0.052061867,0.41332266,-0.08565047,-0.5020234,-0.18398844,-0.8179507,1.1958641,-0.09003713,-0.19798166,0.12456952,-0.1289097,0.06487203,0.654329,0.025962649,-0.2669676,-0.25676432
Gm38394,0.40730903,-0.19338426,0.3653735,0.14965685,-0.25029975,-0.33507755,-0.46740282,-0.14247441,-1.2282472,0.5559489,0.16301997,-0.21075994,0.8731432,0.18963493,-0.8021528,-0.24334303,-0.2125806,0.0033257222,-0.4688782,0.06768802,-0.07328755,-0.71963024
