,gene_ids,feature_types,n_cells,highly_variable,means,dispersions,dispersions_norm
Arl4c,ENSMUSG00000049866,Gene Expression,1059,True,1.49266,1.0590973,0.4283844
Sh3bp4,ENSMUSG00000036206,Gene Expression,4,False,0.0028862471,0.10859361,-0.87698174
Cops8,ENSMUSG00000034432,Gene Expression,381,False,0.36191085,0.44626522,-0.20625117
Lrrfip1,ENSMUSG00000026305,Gene Expression,819,False,0.97401935,0.5990335,-0.012977508
Rbm44,ENSMUSG00000070732,Gene Expression,7,False,0.005177157,0.24027212,-0.53631246
Ramp1,ENSMUSG00000034353,Gene Expression,397,True,0.69134724,1.263295,2.804754
Ube2f,ENSMUSG00000034343,Gene Expression,349,False,0.3171924,0.37126428,-0.45990932
Scly,ENSMUSG00000026307,Gene Expression,108,False,0.104707904,0.4693723,0.05639929
Erfe,ENSMUSG00000047443,Gene Expression,3,False,0.0016485024,-0.45109844,-2.3249772
Ilkap,ENSMUSG00000026309,Gene Expression,435,False,0.4177742,0.47718295,-0.101685345
Hes6,ENSMUSG00000067071,Gene Expression,376,False,0.37024203,0.48543498,-0.073776454
Per2,ENSMUSG00000055866,Gene Expression,5,False,0.002918299,0.2577159,-0.4911831
Traf3ip1,ENSMUSG00000034292,Gene Expression,75,False,0.06327414,0.35477895,-0.24006851
Asb1,ENSMUSG00000026311,Gene Expression,54,False,0.036700506,0.27247146,-0.4530086
Hdac4,ENSMUSG00000026313,Gene Expression,201,False,0.22625035,0.52234316,0.19344173
Gm26720,ENSMUSG00000096941,Gene Expression,7,False,0.009577329,0.6768964,0.59329087
Ndufa10,ENSMUSG00000026260,Gene Expression,782,False,0.8489778,0.35930175,-0.6938267
Cops9,ENSMUSG00000073616,Gene Expression,1024,False,1.3559319,0.42727536,-0.6116112
Otos,ENSMUSG00000044055,Gene Expression,12,False,0.0124312835,0.39727688,-0.13012087
Gpc1,ENSMUSG00000034220,Gene Expression,69,False,0.05063239,0.4911477,0.11273504
Dusp28,ENSMUSG00000047067,Gene Expression,97,True,0.09550797,0.5591561,0.2886816
5033417F24Rik,ENSMUSG00000097251,Gene Expression,3,False,0.0048107947,0.8439865,1.0255746
Rnpepl1,ENSMUSG00000026269,Gene Expression,297,False,0.3028101,0.47357064,-0.11390242
9430060I03Rik,ENSMUSG00000100632,Gene Expression,20,False,0.019998258,0.46677488,0.049679425
Capn10,ENSMUSG00000026270,Gene Expression,45,False,0.040834535,0.3764404,-0.18402752
Mterf4,ENSMUSG00000026273,Gene Expression,82,False,0.07336342,0.41771427,-0.07724671
Gm28535,ENSMUSG00000101172,Gene Expression,3,False,0.0017389935,0.092265844,-0.9192238
Pask,ENSMUSG00000026274,Gene Expression,31,False,0.01261648,-0.44166404,-2.3005693
Ppp1r7,ENSMUSG00000026275,Gene Expression,311,False,0.2824517,0.38356587,-0.4183045
Hdlbp,ENSMUSG00000034088,Gene Expression,368,False,0.33137262,0.32983258,-0.60003406
Sept2,ENSMUSG00000026276,Gene Expression,29,True,0.029493887,1.1862357,1.9110173
Stk25,ENSMUSG00000026277,Gene Expression,188,False,0.16737151,0.47938827,0.08231188
Thap4,ENSMUSG00000026279,Gene Expression,99,False,0.0735152,0.19740486,-0.64721555
Atg4b,ENSMUSG00000026280,Gene Expression,221,False,0.18756002,0.3372382,-0.2854487
Dtymk,ENSMUSG00000026281,Gene Expression,523,False,0.55649924,0.49736854,-0.14639775
Ing5,ENSMUSG00000026283,Gene Expression,145,False,0.12978043,0.4026862,-0.11612624
D2hgdh,ENSMUSG00000073609,Gene Expression,67,False,0.059043217,0.3980647,-0.12808268
Pdcd1,ENSMUSG00000026285,Gene Expression,132,False,0.08436864,0.11552611,-0.85904646
Fam174a,ENSMUSG00000051185,Gene Expression,282,False,0.2885787,0.48124036,-0.087962925
St8sia4,ENSMUSG00000040710,Gene Expression,216,True,0.21979769,0.6980468,0.6480097
D1Ertd622e,ENSMUSG00000044768,Gene Expression,354,False,0.33137435,0.3788449,-0.4342712
Ppip5k2,ENSMUSG00000040648,Gene Expression,145,False,0.116740815,0.33261296,-0.29741478
Gin1,ENSMUSG00000026333,Gene Expression,224,True,0.1990324,0.5956752,0.3831611
Pam,ENSMUSG00000026335,Gene Expression,21,True,0.030223224,0.67870706,0.5979753
1810006J02Rik,ENSMUSG00000100182,Gene Expression,3,False,0.0043185228,0.6587373,0.54631096
Gm7967,ENSMUSG00000100009,Gene Expression,24,True,0.045391724,1.384128,2.4229903
Gm28187,ENSMUSG00000099375,Gene Expression,9,False,0.01002899,0.37884805,-0.17779864
Pign,ENSMUSG00000056536,Gene Expression,77,False,0.07282253,0.47928196,0.08203685
2310035C23Rik,ENSMUSG00000026319,Gene Expression,327,False,0.31658062,0.5139567,0.02268598
Gm7160,ENSMUSG00000099843,Gene Expression,44,True,0.049910158,0.62639904,0.4626477
Zcchc2,ENSMUSG00000038866,Gene Expression,85,False,0.085165806,0.4071201,-0.10465517
Phlpp1,ENSMUSG00000044340,Gene Expression,33,False,0.027524002,0.44485947,-0.007018559
Bcl2,ENSMUSG00000057329,Gene Expression,623,True,0.9688606,1.5498555,2.6874008
D630008O14Rik,ENSMUSG00000054006,Gene Expression,3,False,0.0030058182,0.7820887,0.865437
Kdsr,ENSMUSG00000009905,Gene Expression,181,True,0.17401724,0.70537513,0.66696906
Vps4b,ENSMUSG00000009907,Gene Expression,458,False,0.43921867,0.41876844,-0.29924712
Dsel,ENSMUSG00000038702,Gene Expression,4,False,0.004240083,0.24374235,-0.5273345
Tsn,ENSMUSG00000026374,Gene Expression,703,False,0.76051795,0.45676327,-0.30285186
Nifk,ENSMUSG00000026377,Gene Expression,354,False,0.35988477,0.4486972,-0.19802602
Clasp1,ENSMUSG00000064302,Gene Expression,185,False,0.1459743,0.2759419,-0.4440301
2900060B14Rik,ENSMUSG00000107722,Gene Expression,73,True,0.073330075,0.57563186,0.33130646
Ralb,ENSMUSG00000004451,Gene Expression,43,False,0.046945706,0.47263724,0.06484609
Tmem185b,ENSMUSG00000098923,Gene Expression,91,False,0.09789545,0.5007967,0.13769819
Ptpn4,ENSMUSG00000026384,Gene Expression,126,False,0.10221416,0.38359445,-0.16551907
Tmem177,ENSMUSG00000036975,Gene Expression,54,False,0.041242387,0.34218228,-0.27265772
Sctr,ENSMUSG00000026387,Gene Expression,3,False,0.0039011007,0.3921754,-0.14331904
Tmem37,ENSMUSG00000050777,Gene Expression,52,True,0.04857254,0.52700275,0.2054967
Dbi,ENSMUSG00000026385,Gene Expression,854,False,1.2701571,0.8733715,0.12406172
3110009E18Rik,ENSMUSG00000026388,Gene Expression,139,False,0.121119745,0.26538253,-0.47134858
Steap3,ENSMUSG00000026389,Gene Expression,13,False,0.0063258167,-0.20768271,-1.6952294
Insig2,ENSMUSG00000003721,Gene Expression,155,False,0.13701192,0.46883082,0.054998413
Ccdc93,ENSMUSG00000026339,Gene Expression,70,False,0.06709641,0.44265547,-0.012720594
Ddx18,ENSMUSG00000001674,Gene Expression,550,False,0.57576406,0.57079047,0.13650046
Actr3,ENSMUSG00000026341,Gene Expression,1170,False,1.8944843,0.8416102,-0.34732553
Mgat5,ENSMUSG00000036155,Gene Expression,79,True,0.09438958,0.71661097,0.6960376
Tmem163,ENSMUSG00000026347,Gene Expression,173,False,0.12732044,0.28315476,-0.42536953
2900009J06Rik,ENSMUSG00000102014,Gene Expression,4,False,0.0015970345,-0.7409556,-3.074875
Ccnt2,ENSMUSG00000026349,Gene Expression,306,False,0.27871275,0.44555205,-0.20866315
Rab3gap1,ENSMUSG00000036104,Gene Expression,201,False,0.18428189,0.33493248,-0.29141387
Zranb3,ENSMUSG00000036086,Gene Expression,27,False,0.016993776,0.25671944,-0.4937611
R3hdm1,ENSMUSG00000056211,Gene Expression,515,False,0.5047666,0.5591101,0.1753977
Ubxn4,ENSMUSG00000026353,Gene Expression,571,False,0.58287627,0.4599027,-0.29075545
Mcm6,ENSMUSG00000026355,Gene Expression,509,True,0.62466925,0.7968785,1.0076286
Dars,ENSMUSG00000026356,Gene Expression,439,False,0.41508797,0.31797722,-0.6401297
Cxcr4,ENSMUSG00000045382,Gene Expression,67,False,0.05711082,0.47880852,0.08081201
Gm15675,ENSMUSG00000086825,Gene Expression,11,False,0.012141521,0.3484215,-0.256516
Cd55,ENSMUSG00000026399,Gene Expression,138,True,0.1538021,0.6758045,0.590466
Gm16083,ENSMUSG00000085526,Gene Expression,3,False,0.0040233447,0.47616857,0.07398212
Pfkfb2,ENSMUSG00000026409,Gene Expression,4,False,0.00052294374,-0.51962686,-2.502269
Yod1,ENSMUSG00000046404,Gene Expression,118,False,0.10084604,0.41837725,-0.07553149
AA986860,ENSMUSG00000042510,Gene Expression,4,False,0.0034568335,0.115829594,-0.85826135
Mapkapk2,ENSMUSG00000016528,Gene Expression,187,False,0.16395874,0.37071604,-0.1988372
Dyrk3,ENSMUSG00000016526,Gene Expression,12,False,0.0060939244,0.033610154,-1.0709736
Eif2d,ENSMUSG00000026427,Gene Expression,216,False,0.18798766,0.44483173,-0.0070903418
Rassf5,ENSMUSG00000026430,Gene Expression,579,True,0.59405947,0.6159742,0.3105955
Ikbke,ENSMUSG00000042349,Gene Expression,188,True,0.22731277,0.86515445,1.0803387
Srgap2,ENSMUSG00000026425,Gene Expression,173,False,0.14897342,0.4487262,0.0029851757
Fam72a,ENSMUSG00000055184,Gene Expression,68,False,0.035840195,-0.15523195,-1.5595325
Ctse,ENSMUSG00000004552,Gene Expression,48,True,0.054164555,0.6490902,0.5213526
Slc41a1,ENSMUSG00000013275,Gene Expression,32,False,0.030513851,0.40132013,-0.11966046
Rab29,ENSMUSG00000026433,Gene Expression,219,False,0.18782072,0.29950908,-0.3830588
Nucks1,ENSMUSG00000026434,Gene Expression,764,True,1.0023917,0.79544693,0.54484576
Elk4,ENSMUSG00000026436,Gene Expression,348,True,0.3730605,0.6967171,0.6407936
Mfsd4a,ENSMUSG00000059149,Gene Expression,115,True,0.13233286,0.86518675,1.0804223
Nuak2,ENSMUSG00000009772,Gene Expression,12,True,0.018450588,0.7005171,0.65440077
Dstyk,ENSMUSG00000042046,Gene Expression,21,True,0.033017393,0.7756026,0.84865654
Rbbp5,ENSMUSG00000026439,Gene Expression,107,False,0.08022908,0.26276872,-0.47811085
Tmem81,ENSMUSG00000048174,Gene Expression,15,False,0.014309624,0.38682097,-0.15717165
Cntn2,ENSMUSG00000053024,Gene Expression,3,False,0.0015547568,0.15200913,-0.7646602
Mdm4,ENSMUSG00000054387,Gene Expression,326,False,0.30453452,0.43303964,-0.25098097
Pik3c2b,ENSMUSG00000026447,Gene Expression,12,False,0.0055323425,-0.26309,-1.8385752
Ppp1r15b,ENSMUSG00000046062,Gene Expression,283,True,0.2479826,0.5490076,0.26242605
Plekha6,ENSMUSG00000041757,Gene Expression,10,False,0.01352581,0.45742217,0.025482746
Sox13,ENSMUSG00000070643,Gene Expression,7,True,0.015131997,1.3900928,2.4384222
Snrpe,ENSMUSG00000090553,Gene Expression,1142,False,1.8263205,0.6413437,-0.47289482
Gm26706,ENSMUSG00000097014,Gene Expression,3,False,0.0022143428,0.033619143,-1.0709504
Zc3h11a,ENSMUSG00000102976,Gene Expression,25,True,0.028200107,0.60584176,0.40946338
Lax1,ENSMUSG00000051998,Gene Expression,289,False,0.25229898,0.3996342,-0.12402215
Atp2b4,ENSMUSG00000026463,Gene Expression,201,False,0.1347126,0.17554128,-0.70377946
Btg2,ENSMUSG00000020423,Gene Expression,761,True,0.92361957,1.045672,1.2554966
Chit1,ENSMUSG00000026450,Gene Expression,24,False,0.0203498,0.24524803,-0.5234391
Tmem183a,ENSMUSG00000042305,Gene Expression,270,False,0.23496558,0.4169454,-0.079235874
Cyb5r1,ENSMUSG00000026456,Gene Expression,65,False,0.045966983,0.26151207,-0.48136196
Adipor1,ENSMUSG00000026457,Gene Expression,562,False,0.55822647,0.39302194,-0.54845023
Klhl12,ENSMUSG00000026455,Gene Expression,113,True,0.112706356,0.5529088,0.27251893
Rabif,ENSMUSG00000042229,Gene Expression,255,False,0.21775918,0.3144252,-0.34446886
Kdm5b,ENSMUSG00000042207,Gene Expression,137,True,0.19465102,0.79862833,0.9082271
Ppp1r12b,ENSMUSG00000073557,Gene Expression,34,True,0.039425608,0.544992,0.2520373
Ube2t,ENSMUSG00000026429,Gene Expression,173,False,0.1174887,0.14160383,-0.79158
Ptpn7,ENSMUSG00000031506,Gene Expression,461,True,0.45953557,0.61416185,0.36158633
Arl8a,ENSMUSG00000026426,Gene Expression,173,True,0.1569788,0.5561706,0.28095764
Gm15445,ENSMUSG00000085311,Gene Expression,5,False,0.0046392223,0.4800895,0.084126025
Rnpep,ENSMUSG00000041926,Gene Expression,377,False,0.3348767,0.3992139,-0.3653818
Timm17a,ENSMUSG00000062580,Gene Expression,574,False,0.55380225,0.2610627,-1.0568955
Shisa4,ENSMUSG00000041889,Gene Expression,5,False,0.0072017084,0.5034177,0.14447905
Ipo9,ENSMUSG00000041879,Gene Expression,128,False,0.098229304,0.31201962,-0.35069242
Csrp1,ENSMUSG00000026421,Gene Expression,470,False,0.47668877,0.43120298,-0.25719267
Phlda3,ENSMUSG00000041801,Gene Expression,8,False,0.012162058,0.69332576,0.6357958
Lad1,ENSMUSG00000041782,Gene Expression,3,False,0.008956151,1.3457154,2.323612
Tmem9,ENSMUSG00000026411,Gene Expression,155,True,0.16488265,0.55816156,0.28610855
Cacna1s,ENSMUSG00000026407,Gene Expression,37,False,0.015755057,-0.45586607,-2.3373117
Kif21b,ENSMUSG00000041642,Gene Expression,459,False,0.4523376,0.53392345,0.09021475
Camsap2,ENSMUSG00000041570,Gene Expression,27,True,0.025752505,0.5932695,0.3769374
Ddx59,ENSMUSG00000026404,Gene Expression,52,False,0.04764822,0.4488979,0.0034293628
Kif14,ENSMUSG00000041498,Gene Expression,92,False,0.048408967,-0.07283086,-1.3463502
Gm33994,ENSMUSG00000104509,Gene Expression,20,True,0.028702645,0.60149676,0.3982223
Zfp281,ENSMUSG00000041483,Gene Expression,186,True,0.2016189,0.5757355,0.33157462
Gm19705,ENSMUSG00000097113,Gene Expression,210,True,0.31979555,0.9417526,1.46952
A430106G13Rik,ENSMUSG00000098206,Gene Expression,4,False,0.004781182,0.45417234,0.017075032
Ptprc,ENSMUSG00000026395,Gene Expression,1258,False,2.077565,0.9298744,-0.1324375
Gm28556,ENSMUSG00000099459,Gene Expression,4,False,0.0017290595,-0.32499295,-1.9987261
Atp6v1g3,ENSMUSG00000026394,Gene Expression,7,False,0.0040493426,-0.18955928,-1.6483418
Nek7,ENSMUSG00000026393,Gene Expression,332,False,0.30416307,0.3730094,-0.45400715
2310009B15Rik,ENSMUSG00000079283,Gene Expression,276,False,0.2631466,0.37370738,-0.45164657
Dennd1b,ENSMUSG00000056268,Gene Expression,346,False,0.3044662,0.4061435,-0.34194553
Zbtb41,ENSMUSG00000033964,Gene Expression,27,False,0.01979324,0.27061877,-0.45780176
Aspm,ENSMUSG00000033952,Gene Expression,151,False,0.10708639,0.37451473,-0.18900949
Cdc73,ENSMUSG00000026361,Gene Expression,222,False,0.18767346,0.38978827,-0.14949487
Glrx2,ENSMUSG00000018196,Gene Expression,504,False,0.5004468,0.44633463,-0.20601642
Trove2,ENSMUSG00000018199,Gene Expression,14,True,0.015555059,0.6389087,0.49501178
Uchl5,ENSMUSG00000018189,Gene Expression,408,False,0.37912607,0.33792457,-0.5726664
Rgs2,ENSMUSG00000026360,Gene Expression,317,True,0.39687368,0.9857111,1.6181905
Rgs1,ENSMUSG00000026358,Gene Expression,240,True,0.2815478,1.2177149,2.4028428
BC003331,ENSMUSG00000006010,Gene Expression,179,False,0.1661697,0.5107605,0.16347586
Tpr,ENSMUSG00000006005,Gene Expression,1013,False,1.2978704,0.59168774,-0.1896051
Prg4,ENSMUSG00000006014,Gene Expression,3,False,0.002292868,0.2721544,-0.4538289
Gm10138,ENSMUSG00000100954,Gene Expression,76,True,0.079513565,0.5685357,0.31294775
Ivns1abp,ENSMUSG00000023150,Gene Expression,322,False,0.29128096,0.49912652,-0.027470743
Swt1,ENSMUSG00000052748,Gene Expression,327,False,0.32225245,0.55046797,0.14616941
Trmt1l,ENSMUSG00000053286,Gene Expression,279,True,0.29064438,0.6502771,0.48373044
Rnf2,ENSMUSG00000026484,Gene Expression,161,True,0.1587272,0.7583014,0.80389607
Fam129a,ENSMUSG00000026483,Gene Expression,161,False,0.12958014,0.3951919,-0.13551496
2810414N06Rik,ENSMUSG00000100594,Gene Expression,9,False,0.0076605836,0.08886834,-0.9280135
Edem3,ENSMUSG00000043019,Gene Expression,61,False,0.04225946,0.32422876,-0.31910577
1700025G04Rik,ENSMUSG00000032666,Gene Expression,245,False,0.22904205,0.458483,0.028227285
Tsen15,ENSMUSG00000014980,Gene Expression,140,False,0.12800069,0.4016705,-0.118754044
Rgl1,ENSMUSG00000026482,Gene Expression,4,False,0.0057386886,0.5406057,0.24068934
Arpc5,ENSMUSG00000008475,Gene Expression,1088,True,1.7282008,0.9435906,0.21994305
Ncf2,ENSMUSG00000026480,Gene Expression,11,True,0.020747034,1.4408895,2.5698395
Smg7,ENSMUSG00000042772,Gene Expression,162,False,0.13854311,0.35234356,-0.24636917
Nmnat2,ENSMUSG00000042751,Gene Expression,18,False,0.012083921,-0.03192702,-1.2405267
Lamc1,ENSMUSG00000026478,Gene Expression,108,False,0.056460254,-0.031592492,-1.2396612
Dhx9,ENSMUSG00000042699,Gene Expression,529,False,0.4913187,0.4101804,-0.32829246
C230024C17Rik,ENSMUSG00000100334,Gene Expression,4,False,0.0034720222,-0.006632519,-1.1750866
Rgs16,ENSMUSG00000026475,Gene Expression,35,True,0.024081495,0.5494404,0.26354575
Gm28513,ENSMUSG00000099568,Gene Expression,3,False,0.004145957,0.5172883,0.18036422
Rnasel,ENSMUSG00000066800,Gene Expression,211,True,0.23192175,1.2104174,1.9735786
Teddm2,ENSMUSG00000045968,Gene Expression,5,False,0.0051882165,0.37029916,-0.1999157
Teddm1b,ENSMUSG00000043282,Gene Expression,3,False,0.001774706,0.3582406,-0.23111275
Glul,ENSMUSG00000026473,Gene Expression,245,True,0.22428967,0.5525415,0.27156872
Ier5,ENSMUSG00000056708,Gene Expression,685,True,0.80829936,1.0218757,1.187914
Mr1,ENSMUSG00000026471,Gene Expression,49,True,0.050309654,0.6640702,0.5601078
Stx6,ENSMUSG00000026470,Gene Expression,277,False,0.2608255,0.44098598,-0.017039796
Xpr1,ENSMUSG00000026469,Gene Expression,179,False,0.17283195,0.50769484,0.15554464
Acbd6,ENSMUSG00000033701,Gene Expression,524,False,0.54151815,0.5294879,-0.022640299
Qsox1,ENSMUSG00000033684,Gene Expression,193,False,0.17486478,0.45108408,0.00908529
Cep350,ENSMUSG00000033671,Gene Expression,201,False,0.16839264,0.38637516,-0.15832503
Tor1aip1,ENSMUSG00000026466,Gene Expression,518,False,0.5110334,0.54024535,0.11159586
Tor1aip2,ENSMUSG00000050565,Gene Expression,210,False,0.1917148,0.47501647,0.07100149
Gm2000,ENSMUSG00000078193,Gene Expression,1007,False,1.3421808,0.64040774,-0.26078963
Soat1,ENSMUSG00000026600,Gene Expression,125,True,0.12357045,0.8185058,0.9596527
Gm10031,ENSMUSG00000101523,Gene Expression,14,False,0.008928014,0.07255998,-0.97020537
Abl2,ENSMUSG00000026596,Gene Expression,67,True,0.06533413,0.8680263,1.0877687
Tor3a,ENSMUSG00000060519,Gene Expression,117,False,0.1021124,0.3643656,-0.21526659
Fam20b,ENSMUSG00000033557,Gene Expression,79,False,0.061334997,0.39803332,-0.12816386
Ralgps2,ENSMUSG00000026594,Gene Expression,124,True,0.15050335,0.6403627,0.49877346
Cop1,ENSMUSG00000040782,Gene Expression,237,True,0.21314326,0.5522494,0.27081296
4930523C07Rik,ENSMUSG00000090394,Gene Expression,946,False,1.121191,0.74740493,-0.016207388
Mrps14,ENSMUSG00000058267,Gene Expression,855,False,0.9872871,0.3409311,-0.7460002
Cacybp,ENSMUSG00000014226,Gene Expression,656,False,0.68779504,0.3621894,-0.66724944
Rabgap1l,ENSMUSG00000026721,Gene Expression,452,True,0.5183276,0.71471524,0.70166457
Rc3h1,ENSMUSG00000040423,Gene Expression,179,False,0.15237969,0.4074087,-0.10390851
Serpinc1,ENSMUSG00000026715,Gene Expression,9,False,0.0072636595,0.5204817,0.1886259
Zbtb37,ENSMUSG00000043467,Gene Expression,56,True,0.06384373,0.5565449,0.28192604
Dars2,ENSMUSG00000026709,Gene Expression,76,False,0.04812716,0.13588467,-0.8063762
Cenpl,ENSMUSG00000026708,Gene Expression,166,False,0.12219662,0.3458952,-0.2630519
Klhl20,ENSMUSG00000026705,Gene Expression,133,False,0.12907444,0.5072573,0.15441261
Prdx6,ENSMUSG00000026701,Gene Expression,825,False,0.9360664,0.5458314,-0.1640739
Fasl,ENSMUSG00000000817,Gene Expression,136,True,0.104331255,0.5785623,0.33888796
Suco,ENSMUSG00000040297,Gene Expression,164,False,0.13799378,0.41589797,-0.08194572
4930558K02Rik,ENSMUSG00000086277,Gene Expression,8,False,0.0071070087,0.28451324,-0.42185497
Pigc,ENSMUSG00000026698,Gene Expression,93,False,0.07070408,0.22163275,-0.5845349
Dnm3,ENSMUSG00000040265,Gene Expression,9,False,0.004865696,-0.08949058,-1.3894511
Mettl13,ENSMUSG00000026694,Gene Expression,53,True,0.054585844,0.6844317,0.61278564
Vamp4,ENSMUSG00000026696,Gene Expression,360,False,0.34009513,0.44859773,-0.19836247
Prrc2c,ENSMUSG00000040225,Gene Expression,963,False,1.1023909,0.5076358,-0.28320053
Gorab,ENSMUSG00000040124,Gene Expression,37,True,0.037186593,0.66176516,0.55414444
Kifap3,ENSMUSG00000026585,Gene Expression,26,False,0.02533648,0.48599577,0.09940634
Scyl3,ENSMUSG00000026584,Gene Expression,127,False,0.10655067,0.3429915,-0.27056414
BC055324,ENSMUSG00000041406,Gene Expression,41,False,0.017514773,-0.32035887,-1.9867371
Mettl18,ENSMUSG00000041396,Gene Expression,55,True,0.06609726,0.87483376,1.1053804
Sell,ENSMUSG00000026581,Gene Expression,612,True,1.1079028,1.3847046,0.6934529
Slc19a2,ENSMUSG00000040918,Gene Expression,14,False,0.01194263,0.41538858,-0.08326355
Ccdc181,ENSMUSG00000026578,Gene Expression,57,True,0.05412715,0.60946715,0.41884273
Blzf1,ENSMUSG00000026577,Gene Expression,108,False,0.09719211,0.37107423,-0.1979105
Nme7,ENSMUSG00000026575,Gene Expression,111,False,0.089595616,0.2719487,-0.45436105
Atp1b1,ENSMUSG00000026576,Gene Expression,141,True,0.22460714,0.84725165,1.034022
Xcl1,ENSMUSG00000026573,Gene Expression,31,True,0.05505968,1.562256,2.8838303
Sft2d2,ENSMUSG00000040848,Gene Expression,138,False,0.12211757,0.3929917,-0.1412072
Tiprl,ENSMUSG00000040843,Gene Expression,382,False,0.35930833,0.3935439,-0.38455817
Dcaf6,ENSMUSG00000026571,Gene Expression,44,True,0.060833525,0.69016236,0.62761164
Mpc2,ENSMUSG00000026568,Gene Expression,723,False,0.7402086,0.26843232,-1.0285001
Rcsd1,ENSMUSG00000040723,Gene Expression,519,True,0.5594296,0.7218538,0.71855474
Creg1,ENSMUSG00000040713,Gene Expression,190,True,0.19556604,0.8479213,1.0357544
