gene_name,Ctrl_vs_Chd7,Chd7_vs_Ctrl
B3gnt5,0.999,0.999
Gm48443,0.999,0.999
Efcab12,0.999,0.999
Olfr1221,0.999,0.999
Gm47464,,
Gm28390,,
Gm6254,0.609,0.609
Vmn2r63,0.999,0.999
Gm16571,,
Plscr1,0.999,0.999
Podnl1,0.999,0.999
Hcst,0.999,0.999
Gm48290,,
Vnn1,,
Alg9,0.999,0.999
Wdr26,0.999,0.999
Svbp,0.999,0.999
Ogfod1,0.999,0.999
St6gal1,0.999,0.999
Sox3,,
Gm43493,,
Rpl26-ps4,,
Rnf227,0.999,0.999
Olfr1459,0.999,0.999
Gm14489,,
Idh3b,0.999,0.999
Lactb,0.999,0.999
Gm45752,,
Gm19013,,
Ang5,,
Gm9583,,
Slc22a2,,
Gm14421,0.999,0.999
Mknk2,0.999,0.999
Gm5652,,
Ephx2,,
1700006A11Rik,,
Zfp930,0.999,0.999
Gm14326,0.999,0.999
Olfr840-ps1,,
Emsy,0.999,0.999
Gm9119,,
Gm20118,,
Gm47458,,
Gm43380,,
Gm6524,,
Gm8545,,
Helt,,
Sccpdh,0.531,0.531
Gm4373,,
Gm18465,,
Gm1401,,
Btbd7,0.999,0.999
Gm9797,0.999,0.999
Esam,,
Mrgprd,,
Ercc1,0.999,0.999
Abcc9,0.999,0.999
Olfr214,,
Uqcrq,0.999,0.999
Gm5400,,
4932415M13Rik,,
Etfdh,0.999,0.999
Gm11406,,
Cacng3,,
Gm18071,,
Acp5,0.999,0.999
Olfr589,,
Gm47227,,
Rps6kl1,0.999,0.999
Gm7065,,
Vmn2r121,0.999,0.999
Hbb-bt,0.999,0.999
Rnf186,,
Gm18760,,
Gm48101,,
Fam189a2,,
Gm15088,,
Gm4891,,
Lrrc8a,0.999,0.999
Dnaaf1,,
Gm14559,,
Gm11452,,
Aqp7,0.999,0.999
Gm14942,,
Txnl4a,0.999,0.999
Fgf15,,
Gm18857,,
Sp4,0.999,0.999
Gm3338,,
Olfr111,,
Chadl,,
Gm5385,,
Reep1,,
Gm28740,,
Ube3a,0.999,0.999
Gng10,0.999,0.999
Rrp36,0.999,0.999
Tacc1,0.999,0.999
Ccz1,0.999,0.999
Gm43163,,
Trbj2-1,0.999,0.999
Gm14876,,
Selenoo,0.999,0.999
Cmss1,0.999,0.999
Tas2r142-ps5,,
CN725425,,
Stxbp6,,
Rmnd1,0.999,0.999
Gm11793,,
Gm16440,,
Cdhr4,,
Gm43264,,
Trim5,0.999,0.999
Wdr48,0.999,0.999
Vmn1r-ps66,,
Gm16519,,
Gm10717,0.999,0.999
Insrr,0.999,0.999
Slc51a,,
Gm5254,,
Gm44615,,
Gm6560,0.999,0.999
Rergl,,
Trp53rkb,0.999,0.999
Hist1h2aa,,
Gm14502,,
Gm6108,,
Cdr2,0.999,0.999
Lancl3,0.073,0.073
Capn11,,
Gm7289,,
AC138790.4,,
Gm16367,,
Zfp408,0.999,0.999
Gm13359,,
Gm14744,,
Gm42517,,
Gm11652,,
Gm15989,,
Hnrnpa0,0.999,0.999
Gapvd1,0.999,0.999
Cyp4f17,0.999,0.999
Gm18384,,
Gm5276,,
Ankrd29,0.966,0.966
Gm45855,0.999,0.999
Mthfd2,0.999,0.999
Rusc2,,
4931417E11Rik,,
Gpr55,0.022,0.022
C77080,,
Banf1,0.999,0.999
BC002163,,
Gm46611,,
Gm47496,,
Gm6065,,
AC102249.1,,
Gemin8,0.999,0.999
Pcyt1a,0.999,0.999
Gm10024,,
Gm29145,,
Ubald1,0.999,0.999
Kat8,0.999,0.999
Gm14973,,
Gm47048,,
Mdn1,0.772,0.772
Clcnka,,
Gm48467,,
Rps11,0.999,0.999
Gm7446,,
Gm7356,,
Scgb2b21,,
Gm18765,,
Gm3623,,
Pard3,,
Gm43656,,
Tnfrsf13b,0.117,0.117
Rgs10,0.999,0.999
Gm13545,,
Vmn2r3,0.999,0.999
Gm47502,0.999,0.999
Gm14554,,
Ap3b2,,
Gm21992,0.999,0.999
Gm28927,,
Gm49320,,
Nudt1,0.999,0.999
Gm11410,,
Gm2888,,
Gm6695,,
Glo1,0.999,0.999
Mapk9,0.999,0.999
Gm18800,,
Plce1,0.999,0.999
Gm9004,,
Casz1,0.999,0.999
Gm7494,,
Lsmem1,0.999,0.999
Fam83g,0.999,0.999
Apobr,0.999,0.999
Rnf6,0.999,0.999
Ccnl2,0.999,0.999
Gm7788,,
Cmtm7,0.999,0.999
Gm19158,,
Spg7,0.999,0.999
Gm36728,,
Mark1-ps2,,
Tra2a,0.999,0.999
Igkj3,,
Colec10,,
Vwce,0.999,0.999
2810025M15Rik,0.999,0.999
Rps16-ps2,0.999,0.999
4933408B17Rik,0.999,0.999
Gm3164,,
Ebag9,0.999,0.999
Fbxw23,,
Gm5646,,
Gm8261,,
4921504E06Rik,,
Gm6161,,
Fam183b,,
Epb41l5,0.999,0.999
Slc8b1,0.999,0.999
Gm13608,0.999,0.999
Scgb1b25-ps,,
Olfr1415,,
Gm48450,,
Fam131b,0.999,0.999
Gm48282,,
Agr3,,
Mfsd5,0.999,0.999
Igkv10-95,,
Gdap1,,
Igkv9-129,,
Numbl,0.999,0.999
Gm18092,,
Gm18038,,
Gm49425,,
Sobp,,
Plekha8,0.999,0.999
Gm26620,,
Vmn1r231,,
Edn2,,
Ndufs6,0.999,0.999
Nasp,0.999,0.999
Serpinb2,,
Olfr1001-ps1,,
Spag5,0.999,0.999
Olfr742,0.999,0.999
Gm3854,0.999,0.999
Ccr7,0.999,0.999
Defb23,,
Smg7,0.999,0.999
Gm15196,,
Esr2,0.999,0.999
Fcgrt,0.999,0.999
Aprt,0.999,0.999
St7,0.852,0.852
Olfr724,,
Gm14898,,
C2cd4c,,
Gm47264,,
Gm29385,,
Gm37128,,
Trpc3,,
Gm11830,,
Phyh,0.999,0.999
Rbck1,0.999,0.999
Otud5,0.999,0.999
Whamm,0.999,0.999
Gm8369,0.999,0.999
Gm10327,,
Gm12885,,
Ggnbp1,0.999,0.999
Phf21a,0.999,0.999
Gm13009,,
Kdelr1,0.999,0.999
Dnah7b,0.999,0.999
Klk1b22,,
Rhot1,0.999,0.999
Gm7579,,
Igkv14-111,,
Gm13123,,
Mylk3,,
Catsperg2,0.999,0.999
Tmem196,,
Trrap,0.999,0.999
Eif4enif1,0.999,0.999
Gm29609,0.999,0.999
Armcx1,,
Gm47340,,
Gm8328,,
Hist1h4m,0.999,0.999
Trav8-2,0.999,0.999
Ehbp1l1,0.999,0.999
Klc3,0.999,0.999
4930432K21Rik,0.999,0.999
Klrc3,0.999,0.999
Ttc27,0.999,0.999
Tmco3,0.999,0.999
Dlg1,0.999,0.999
Gm3972,,
S100a10,0.999,0.999
Lyzl1,,
Chga,,
Nfs1,0.999,0.999
Rsph4a,,
Gm6822,,
Gm44133,,
Wfdc5,,
4921524L21Rik,,
Traj44,0.999,0.999
Gm17079,,
Sh2b3,0.999,0.999
Gm20503,,
Unc5c,0.999,0.999
Gm11565,,
Lrrc45,0.999,0.999
Gm5910,,
Gm37000,,
Gm5404,,
Gm46541,,
Ighv5-13,,
Klri2,0.999,0.999
Gm11692,,
Clmn,0.999,0.999
Gm10110,0.999,0.999
Cd53,0.999,0.999
Hes6,0.999,0.999
Gm16342,,
Hinfp,0.999,0.999
Gtpbp4-ps7,,
Pde7b,0.999,0.999
Map2k5,0.999,0.999
Clec4f,,
Gm31123,,
Gm37961,,
AC197447.1,,
4833418N17Rik,,
Arntl,0.999,0.999
Eml2,0.999,0.999
Gm47347,,
Gm21152,,
Tcp11l1,0.999,0.999
Gm14904,,
Gm11235,,
Alg10b,0.999,0.999
Gm7138,,
Gm4925,0.999,0.999
Rfk,0.999,0.999
Eps15,0.999,0.999
Dgkd,0.999,0.999
Mrgprc2-ps,0.999,0.999
Ccdc174,0.969,0.969
Fahd2a,0.505,0.505
Gm8956,0.999,0.999
Gm49649,,
Dnmt3a,0.999,0.999
Casd1,0.999,0.999
Plekhh1,0.999,0.999
Vmn2r93,0.999,0.999
Kcnk2,,
Tmem178,,
Hoxa1,,
Gm11954,,
Aoah,,
Zfp784,0.999,0.999
Ap4m1,0.999,0.999
Olfr385,,
Slc2a7,,
Tmpo,0.999,0.999
Gm14743,,
Dhx34,0.999,0.999
Ctsz,0.999,0.999
Ggt1,0.999,0.999
Yaf2,0.999,0.999
Zfp600,,
Ncam1,0.931,0.931
Gm4900,,
Olfr1274-ps,0.999,0.999
Gm43602,,
Gm47626,0.999,0.999
Creb5,0.999,0.999
Fbxo6,0.999,0.999
Zfp775,0.999,0.999
Zbtb34,0.999,0.999
Rplp1,0.999,0.999
Zfp799,0.832,0.832
Gm35405,,
Zfp629,0.999,0.999
Gm47103,0.999,0.999
Gm48647,,
Ruvbl2,0.999,0.999
Olfr872,,
Trav12-1,,
Gm29293,,
3830406C13Rik,0.797,0.797
Nudt14,0.999,0.999
Olfr716,0.999,0.999
Olfr689,,
Vmn1r-ps21,,
Gm13315,,
Gm43564,,
Gm14603,,
Gm8857,,
Gm20480,,
Bcap31,0.999,0.999
Adam23,0.999,0.999
Ipo11,0.999,0.999
Cdh6,0.999,0.999
Vsig1,,
Gm47245,,
Uap1l1,0.097,0.097
Gm13683,,
Zfp273,0.999,0.999
Nlrp6,,
Gm14182,,
Gja10,,
Gm27024,,
Gabrq,,
Gm18984,,
Chrna1,0.999,0.999
Gabarap,0.837,0.837
Gm49819,,
Rpl30-ps8,,
Gm44768,,
Gm11229,,
Tubb2a,0.999,0.999
9930021J03Rik,0.999,0.999
Tcim,,
Lrrc4,,
Lrcol1,,
Fbxw9,0.999,0.999
Gm12515,,
Gm46477,,
H2afb3,,
Gm15256,,
Gm9292,,
Ccdc144b,0.999,0.999
Gm43064,0.999,0.999
Wfdc15b,,
Tmem250-ps,0.999,0.999
Gm14593,,
Gm14839,,
Tas2r135,,
Gm28391,,
Nid1,,
Ddost,0.999,0.999
Fmod,,
Thbs4,,
Ttc14,0.999,0.999
Tpt1,0.999,0.999
Tab2,0.999,0.999
Ppp4r1,0.999,0.999
Kif21b,0.999,0.999
Gm8756,,
Vmn2r-ps25,,
Gm17965,,
Lta,0.999,0.999
Samm50,0.999,0.999
Gm5070,,
Zkscan6,0.999,0.999
Lhx8,,
Gm8667,,
Gm44965,,
Col6a2,,
Caap1,0.999,0.999
Gm18713,,
Rarb,,
Gm12036,,
Gm3002,,
Car8,0.999,0.999
Mtx2,0.999,0.999
Slc24a4,,
Adamtsl3,,
Sf3b2,0.999,0.999
Vmn2r-ps97,,
Fam114a1,0.999,0.999
H2al1b,,
Fastkd2,0.704,0.704
Gm15920,0.999,0.999
Lgi4,0.999,0.999
Gm13268,,
Vmn1r139,,
Gkn2,,
Trim35,0.999,0.999
Gm44084,,
Spin2c,0.999,0.999
Gm15041,,
Kctd6,0.573,0.573
Gm12007,,
Gm5207,,
Gm17051,,
Trp53rka,0.999,0.999
Lipt1,0.999,0.999
Cyp4a29-ps1,,
Flna,0.999,0.999
Gm14294,,
4930447F04Rik,,
Tcstv3,,
Gm48255,,
Krtap11-1,,
Btbd35f16,,
Gm48049,,
Gpaa1,0.999,0.999
Sorl1,0.999,0.999
Acsl5,0.999,0.999
Igkv4-60,,
Gm48554,,
Zfp329,0.999,0.999
Gm47010,,
Gm18964,,
Vmn2r-ps95,,
Gm4868,,
Olfr223,,
Gm16533,,
Gm3835,,
Cts6,,
Gm14416,0.999,0.999
Rpl5-ps2,0.999,0.999
Olfr1444,,
Gm43491,,
Kcp,,
Olfr861-ps1,,
Gm21018,,
Gm7369,,
Zfp934,0.999,0.999
Rbm6-ps2,,
Nceh1,0.999,0.999
Vmn2r98,,
Scgb2b25-ps,,
Prrt3,,
BC055324,0.999,0.999
Trbv12-1,0.999,0.999
Gm18258,,
Gm10401,,
Rnf165,,
AC140053.1,,
Slc25a51,0.999,0.999
1700024B05Rik,,
Gm20833,,
Igkv4-57,,
Gm371,,
Cox6a2,,
Dgke,0.999,0.999
Olfr124,,
Olfr1123,,
Gm7663,,
Phyhipl,,
Grina,0.999,0.999
Olfr575,0.999,0.999
Chn2,0.999,0.999
Fmo4,,
Mfsd4b1,,
4930595D18Rik,,
Gpld1,,
Gm15720,0.999,0.999
Gm12178,,
4930563E22Rik,0.999,0.999
Gm17873,,
Krt87,,
Gm13288,,
Gm13366,,
Igkv12-42,,
Wfdc6b,,
Gm29468,,
Nek8,0.999,0.999
Gm18956,,
Gm5353,,
Gm7972,0.999,0.999
Gm11598,,
Tbx21,0.999,0.999
Gm18294,0.999,0.999
AC124578.4,,
Ccdc97,0.999,0.999
Tigar,0.999,0.999
Gm8254,,
Gm11100,0.999,0.999
Gdi1,0.999,0.999
Prss47,,
Gm5113,0.999,0.999
Zfp932,0.999,0.999
Lce3a,,
Olfr925-ps1,,
Nae1,0.999,0.999
Zkscan3,0.999,0.999
Omg,0.999,0.999
Plch2,,
Fbln1,,
Crcp,0.999,0.999
Mill1,,
Ighv1-54,,
Prmt9,0.999,0.999
Omd,0.999,0.999
Klk1b8,,
Mybpc3,,
Gm48167,,
Erh,0.999,0.999
Ak6,0.999,0.999
Olfr394,0.999,0.999
Mob1b,0.999,0.999
Brd9,0.999,0.999
Actr1b,0.999,0.999
Olfm4,,
Lrrn3,,
Gm44088,,
Ssxa1,,
Gm18269,,
Usp10,0.999,0.999
Olfr711,,
Trbj1-2,0.999,0.999
Olfr1436,,
Thsd1,0.458,0.458
Gm9242,,
Clca3a1,0.999,0.999
Pdzd4,,
Usp14,0.999,0.999
Mad1l1,0.999,0.999
Mars,0.999,0.999
H2-M10.5-ps1,,
Timeless,0.777,0.777
Fam167a,,
Gm2288,,
Pcdhga12,0.999,0.999
Gm12028,,
Mup7,,
Gm47759,0.999,0.999
Lyve1,,
Rft1,0.999,0.999
Pim1,0.999,0.999
Gm11564,,
Ephx3,0.999,0.999
Tulp1,0.56,0.56
Gm13104,,
Ribc2,,
Akap3,,
Slc4a4,,
Gm6201,,
Fut4-ps1,,
Cnp,0.999,0.999
Gm11507,,
Gm6428,,
Rxfp1,,
Mad2l1,0.999,0.999
Rab23,0.999,0.999
Dctn1,0.999,0.999
Cyp2d34,,
Gm37207,,
Stx16,0.999,0.999
Rpl7a-ps2,,
Acot6,0.999,0.999
Gm7970,,
Gm18550,,
Gm5173,,
Pim2,0.999,0.999
Anxa2,0.999,0.999
Atp5l,0.999,0.999
Gm15493,,
Gm20409,,
CR974586.5,,
Krtap4-8,,
Nkx1-2,,
Abcc10,0.999,0.999
Kcnmb3,,
Spin2-ps3,,
Gm14103,,
Gm9785,,
Hapln2,,
Ighv1-8,,
Gm29639,,
Olfr1409-ps1,,
Ppm1j,0.999,0.999
Trav15d-3,,
Zfp747,0.999,0.999
Vmn1r-ps143,,
Jsrp1,,
Trp53-ps,,
Usp13,,
Gm48598,,
Gm48540,,
Gm49176,,
Gm15703,,
Lrrc24,,
Trav7n-4,,
Pmp22,,
Mlkl,0.999,0.999
Psmc3ip,0.999,0.999
Acot12,,
Med8,0.999,0.999
Wdr46,0.999,0.999
Zkscan1,0.999,0.999
Gm8708,,
Agpat5,0.999,0.999
Gm38149,,
Tspyl-ps,,
Foxf2,,
Gm11253,,
Gm17915,,
Gm47894,,
Gabrr2,,
Gm11905,,
Egr4,,
Olfr704,0.999,0.999
Arhgef6,0.999,0.999
Il6,,
Lgals1,0.999,0.999
Defb18,,
Spem2,,
Gm38184,,
Ptpn9,0.999,0.999
Rps12-ps21,,
Gm8669,,
Ppp2r1b,0.999,0.999
Nubp1,0.999,0.999
Gm11675,,
Gm8488,,
Add2,,
Rps28,0.999,0.999
Gm29661,,
Gm5050,,
Taf1a,0.999,0.999
Olfr1428,,
Gm3681,,
Gm18714,,
Cnga3,0.999,0.999
Gm2080,,
Gpr151,,
Igkv4-81,,
Mpg,0.999,0.999
Fcho1,0.999,0.999
Nlrx1,0.999,0.999
Phactr2,0.39,0.39
Gm2754,,
Gm14439,,
Gm7114,,
Olfr133,0.999,0.999
Igkv11-125,,
Tlcd2,0.999,0.999
Gm42579,,
Nell1,,
Gm12935,,
Csn1s2a,,
Fgf17,,
Olfr1170,,
Flt3,0.999,0.999
Gm4994,0.999,0.999
Olfr657,,
Klrb1a,,
Fth-ps2,0.999,0.999
Gm6728,,
Gm15580,,
Prg4,,
Olfr662-ps1,,
Prpf3,0.999,0.999
Pdzd7,,
Trib3,0.999,0.999
Gm28339,,
Celsr2,0.999,0.999
Gm12235,,
Gm12170,,
Wdr73,0.999,0.999
Spry1,0.999,0.999
Lcn6,,
Gm48769,,
Gm18165,,
Gm49177,,
Gm6736,,
Rps13,0.999,0.999
Olfr561,,
Zap70,0.999,0.999
Ighv1-39,,
Zscan4-ps3,,
Olfr248,,
Mfsd9,0.999,0.999
Gm18587,,
Ighv3-4,,
Nphp4,0.999,0.999
Gm20926,,
Ankrd1,,
Rdh9,0.999,0.999
Gm5185,,
Bmp5,,
Gm13361,,
Gm7423,,
Gm19182,,
Gm45032,,
Sort1,0.999,0.999
Gm11596,,
AC162463.3,,
Olfr529-ps1,,
Gm37693,,
Gm29920,,
Hdac1,0.999,0.999
Ppbp,,
Gm14645,,
1700091H14Rik,,
Vmn1r84,0.999,0.999
Ror1,,
Il12b,,
Gm15488,,
Gm5317,,
Gm3765,,
Gm11462,,
Gm42807,,
Tspan32,0.809,0.809
Slxl1,,
Gm12097,0.999,0.999
Gm14869,,
Gm6395,,
Fam227b,,
Ap5z1,0.999,0.999
Aar2,0.999,0.999
Gm15235,,
Zfp862-ps,0.999,0.999
Sprr2j-ps,,
Yme1l1,0.999,0.999
Inafm1,0.999,0.999
Gm49877,,
B4galt1,0.995,0.995
Tsc2,0.999,0.999
Gm47763,,
Btnl9,0.999,0.999
Olfr1308,,
Pgap1,0.999,0.999
Gm6679,,
Gm38044,,
Kirrel2,,
Zfp367,0.999,0.999
Gm43779,,
Nsun6,0.999,0.999
Pdia2,,
Csnk2a1,0.999,0.999
Gm18271,,
Gm14632,,
Slc6a13,,
Zmpste24,0.999,0.999
Gucy2e,0.999,0.999
Gm15162,,
Olfr831-ps1,,
Anxa9,0.999,0.999
Parp3,0.999,0.999
Slc50a1,0.999,0.999
Gm8266,,
Gm29344,,
Aldoart1,,
Alms1-ps2,,
Gm44820,,
Efcab5,0.703,0.703
Zfp772,0.999,0.999
D230025D16Rik,0.999,0.999
Ldb2,,
Gm11804,,
Ctrc,0.999,0.999
Gm49372,,
Gm47008,,
Gm4607,,
Vmn2r36,,
Dcbld2,0.999,0.999
Fam3c,0.999,0.999
Rps15,0.999,0.999
Gm19129,,
Gm6651,,
Vmn2r-ps115,,
Gm6077,,
Bcas1,,
Fzd9,,
Pcdh9,,
Gm14663,,
Fhl3,0.999,0.999
Clcn3,0.999,0.999
Gm28428,,
Gm15216,,
Gm44575,,
Adamtsl4,0.999,0.999
Cela3a,,
Fitm1,,
Fam98b,0.999,0.999
Fancf,0.999,0.999
Gm20547,,
Olfr123,,
Ttc28,0.999,0.999
Gm28769,,
Zfp551,0.969,0.969
Vmn2r21,,
Gm48165,,
Vmn1r25,,
Gm49951,,
Olfr1105,,
Chsy1,0.999,0.999
Gm454,,
Snrnp25,0.999,0.999
AC127331.1,,
Gm14639,,
Gm2163,,
Gm7162,,
Gm12956,,
Gm12040,,
Akr1e1,0.999,0.999
Gm5364,,
Gpr4,,
Gm10155,,
Dnmbp,0.999,0.999
Lztfl1,0.999,0.999
Olfr1006,,
Gm21380,,
Rprd1b,0.999,0.999
Gm30517,,
Naf1,0.999,0.999
Gm16223,0.999,0.999
Cplx3,,
Ppm1e,0.098,0.098
Gm8644,,
Gm48541,0.999,0.999
Gm5732,,
BC051019,,
Gm20749,,
Spock1,,
Anapc4,0.999,0.999
Gm32983,,
Gm21573,,
Gm32033,,
Tnfsf13b,0.999,0.999
Gm17097,,
Dhx15,0.999,0.999
Gm8882,,
Gpbar1,,
Alas1,0.999,0.999
Gm16113,,
Gm21028,,
Malt1,0.999,0.999
Saa3,0.999,0.999
Gm18561,,
Mroh2b,,
Sh3bp5,0.999,0.999
Vmn2r90,0.999,0.999
Cpa1,,
Gm49261,,
Gm44126,0.999,0.999
Gm11673,,
Olfr49,0.999,0.999
Ndufb4c,0.999,0.999
Mettl2,0.999,0.999
Cnot6l,0.999,0.999
Gm29076,,
Sh2d5,0.999,0.999
Gm42533,,
Ear-ps4,,
Ubald2,0.999,0.999
Dph3,0.999,0.999
Gm7776,,
Nfib,0.999,0.999
Oas1c,0.761,0.761
Gm28273,,
Wdr35,0.999,0.999
Plppr1,,
Fhod1,0.999,0.999
Gm45795,,
Capzb,0.999,0.999
2410131K14Rik,0.999,0.999
Gm5870,,
Gm17044,,
Gm28400,,
Gm47060,,
Gm28048,0.999,0.999
Gm5706,,
Hspd1-ps4,,
Cgas,0.999,0.999
Fxr1,0.999,0.999
Adk,0.999,0.999
Paxip1,0.999,0.999
Gm5491,,
2010315B03Rik,0.999,0.999
Tm9sf4,0.999,0.999
Gm48988,,
Rubcnl,0.999,0.999
Slc5a5,,
Xylt1,0.999,0.999
Gm49811,,
Gm20479,,
Gm7434,,
Il20,,
Mettl1,0.681,0.681
Gm6986,,
Mcc,0.999,0.999
AC140980.2,,
Gm45860,,
Mpnd,0.999,0.999
Otoa,0.999,0.999
Gm37715,,
Cldn23,,
Col9a2,,
Tmlhe,0.999,0.999
Ctdnep1,0.999,0.999
Tet3,0.999,0.999
Gm5417,0.999,0.999
Cdkn3,0.999,0.999
Ctsr,,
Gm16318,,
Fam120c,0.999,0.999
Mgme1,0.999,0.999
Rab5c,0.999,0.999
Fibcd1,,
Olfr1165-ps,,
Gm11409,,
Gm48059,,
Gm47492,,
Vps35,0.999,0.999
Duox1,,
Hdac10,0.999,0.999
Gm8032,,
Gm4978,,
Gm11976,,
Cfap206,,
Msr1,0.999,0.999
Rps18-ps2,,
Gm8692,,
Mrps6,0.999,0.999
Bcl6,0.999,0.999
Tmem167,0.999,0.999
Gm29813,,
Gm6150,,
Gm13078,,
Tdrd1,,
Plp1,0.999,0.999
Gm35060,,
Gm30738,,
Gm49500,,
Arl13a,,
Sap18b,0.999,0.999
Trappc13,0.999,0.999
Sufu,0.999,0.999
Mucl3,,
Gm28860,,
Cd300lf,0.999,0.999
Gm20058,,
Gm8704,,
Neurl4,0.999,0.999
Olfr709-ps1,0.999,0.999
Rpl36a-ps1,,
Pus7l,0.999,0.999
Gm15737,,
Rpl17-ps11,,
Gm43973,,
A730049H05Rik,,
Slc5a3,0.999,0.999
Tubgcp6,0.999,0.999
Fuz,0.999,0.999
Gm36147,,
Gins4,0.999,0.999
Gm5430,,
Gm43580,,
Acbd7,,
Gm43033,,
Gm12412,,
Acacb,0.999,0.999
Gm19815,,
Fcf1,0.999,0.999
AC129188.2,,
Spdye4c,,
Gm14519,,
Trim37,0.999,0.999
Mrpl50,0.999,0.999
Abhd16b,,
Gm12310,,
Ddx24,0.999,0.999
Mme,0.999,0.999
Gm16210,,
Gm7168,,
Gm43586,,
Ppdpf,0.999,0.999
H2-Ea-ps,,
Vmn2r66,0.999,0.999
Tprn,0.999,0.999
Gm6758,,
Gm19029,,
Lemd1,,
CT033755.1,0.999,0.999
Olfr516,,
Agtr1a,,
Ccdc85a,,
Gm47466,,
Gm19109,,
Polr1b,0.999,0.999
Tfip11,0.999,0.999
Gm30619,,
Gm48323,,
Gm21027,,
Gm35648,,
Phyhip,,
Pdgfra,,
Rpl8,0.999,0.999
Psg29,,
Gm17048,,
Chmp7,0.999,0.999
Bco1,0.999,0.999
Vmn2r87,,
Gm14444,,
Ighv1-45,,
Tcte3,,
Clec2d,0.999,0.999
Gm10109,,
Gpr61,,
Olfr1201,,
Gm2914,,
Gm16374,,
Taf7l2,,
Gm28060,,
Xkr4,,
Mier1,0.999,0.999
Gm28416,,
Hpf1,0.999,0.999
Selenbp2,,
Sf3b4,0.999,0.999
Txndc12,0.999,0.999
Gm4070,0.999,0.999
Gm11866,,
Traj19,0.999,0.999
Gm40598,,
Grid1,,
Gm37424,,
Gm12920,,
Olfr66,0.999,0.999
Iqgap3,0.999,0.999
Gm13198,,
Psmc5,0.999,0.999
Gm44720,,
Gm13469,,
Gria4,,
Spin2g,,
Rpl21-ps14,,
Gm20414,,
Wdr38,0.999,0.999
Tardbp,0.999,0.999
Boc,,
Gm12837,,
Slc1a1,0.999,0.999
Gm11950,,
Igkc,0.999,0.999
Scgb1b29,,
Lrig1,0.999,0.999
Eif2b4,0.999,0.999
Pes1,0.999,0.999
Gm12430,,
Abca8a,,
Tex9,0.999,0.999
Olfr1054,,
Hdx,,
Gm44016,,
Olfr685,,
Trim42,,
Gm5250,,
Rhpn2,0.999,0.999
Elmod1,,
Ntmt1,0.999,0.999
Sycp1-ps1,,
Lnp1,,
Ccdc192,,
Golph3,0.999,0.999
Gm5596,,
Nup98,0.999,0.999
Ugt2b36,,
Myo3a,,
S100a9,,
Hbq1a,,
Olfr1010,,
Gm48805,,
Zc3hav1,0.999,0.999
Gm7183,,
Cib2,0.999,0.999
Rgs5,,
Gm9555,,
Kifc5c-ps,,
Gm6438,,
Gm43629,,
Stard10,0.999,0.999
Gm48776,,
Gm7935,,
Gm48464,,
Gm38303,,
Zkscan5,0.999,0.999
Wdfy1,0.999,0.999
Vmn2r101,0.999,0.999
Gm29397,,
Krt7,0.999,0.999
Sdcbp2,0.999,0.999
Gm37616,,
Ms4a8a,,
Gm45893,,
Blm,0.999,0.999
Tesk1,0.999,0.999
Ifi27l2a,0.999,0.999
Fv1,0.999,0.999
2610021A01Rik,0.999,0.999
Olfr1387,,
Morc3,0.999,0.999
Sash1,0.799,0.799
Vmn2r-ps64,,
BC030500,,
Gm14710,,
Gm12102,,
Gm16481,,
Ticam1,0.865,0.865
Gm47609,,
Gm12692,,
Ralgapa1,0.999,0.999
Gm5054,,
Gm47959,,
Gm7765,,
Inhbb,,
Gm5040,,
Sptlc1,0.999,0.999
Scgb1b19,,
Ids,0.999,0.999
4833423E24Rik,,
Gm156,,
Pax1,,
Abcb1a,0.999,0.999
9530068E07Rik,0.999,0.999
Gm21829,,
Echdc3,,
Gm6121,,
Sec61a2,0.999,0.999
Acer2,0.999,0.999
M1ap,,
Cald1,,
Svs2,,
Atp2c2,,
Olfr65,,
Gm7857,,
Slc2a9,0.999,0.999
Gm48252,,
Zfp520-ps,,
Spaca1,,
Gm12217,,
4930455H04Rik,,
Gm9672,,
Brd3,0.999,0.999
Cry1,0.999,0.999
Gm17571,0.999,0.999
Gm13042,,
Arl8a,0.999,0.999
Trav5n-2,,
Nynrin,0.999,0.999
Gm17137,,
Gm6888,,
Tnfaip6,0.999,0.999
Ptgir,,
Ttc32,0.999,0.999
Atf7ip2,,
Smim11,0.999,0.999
Gm48411,,
Vmn2r28,0.999,0.999
Gm47873,,
H2-T23,0.999,0.999
Hif1an,0.999,0.999
Olfr374,0.999,0.999
Gm10580,,
Gm42372,0.999,0.999
Slc10a2,0.999,0.999
Polr2i,0.999,0.999
Mafa,0.966,0.966
Gm7291,,
Kif4-ps,,
Gm15371,,
Gm13772,0.999,0.999
Fabp4,,
Rnf41,0.999,0.999
Abcc1,0.999,0.999
Trp53i11,0.999,0.999
Tmem175,0.999,0.999
Usp17la,0.999,0.999
Gm13245,,
Olfr1062,0.999,0.999
Vmn2r-ps5,,
Erv3,,
Kctd1,0.999,0.999
Gm29376,,
Stat5a,0.999,0.999
Pdzph1,,
Bmp3,0.999,0.999
Mettl9,0.999,0.999
Gsg1,,
Gm15244,,
Smchd1,0.999,0.999
Gm6654,,
Knl1,0.999,0.999
Aspa,0.999,0.999
Slc22a19,,
Afp,0.999,0.999
Gm9619,,
Gm47611,0.999,0.999
Lamc3,,
Krtap28-10,,
Gm18036,,
Ereg,,
Fsip1,,
