gs_name,gene_symbol
P1_Il2raKO_up,Eef2kmt
P1_Il2raKO_up,Socs1
P1_Il2raKO_up,Ercc4
P1_Il2raKO_up,Mpv17l
P1_Il2raKO_up,Mzt2
P1_Il2raKO_up,Ranbp1
P1_Il2raKO_up,Yeats2
P1_Il2raKO_up,Eif2b5
P1_Il2raKO_up,Lpp
P1_Il2raKO_up,Xxylt1
P1_Il2raKO_up,Ncbp2
P1_Il2raKO_up,Rnf168
P1_Il2raKO_up,Lrch3
P1_Il2raKO_up,Umps
P1_Il2raKO_up,Dtx3l
P1_Il2raKO_up,Slc15a2
P1_Il2raKO_up,Iqcb1
P1_Il2raKO_up,Rabl3
P1_Il2raKO_up,Adprh
P1_Il2raKO_up,Poglut1
P1_Il2raKO_up,Tmem39a
P1_Il2raKO_up,Ccdc191
P1_Il2raKO_up,Spice1
P1_Il2raKO_up,Tbc1d23
P1_Il2raKO_up,D16Ertd472e
P1_Il2raKO_up,Gabpa
P1_Il2raKO_up,Rwdd2b
P1_Il2raKO_up,Usp16
P1_Il2raKO_up,Mis18a
P1_Il2raKO_up,Il10rb
P1_Il2raKO_up,Ifngr2
P1_Il2raKO_up,Runx1
P1_Il2raKO_up,Hlcs
P1_Il2raKO_up,Dyrk1a
P1_Il2raKO_up,Gtf2h5
P1_Il2raKO_up,Tmem181a
P1_Il2raKO_up,Tagap1
P1_Il2raKO_up,Fgfr1op
P1_Il2raKO_up,Igf2r
P1_Il2raKO_up,1600012H06Rik
P1_Il2raKO_up,Fam120b
P1_Il2raKO_up,Zfp51
P1_Il2raKO_up,Zfp994
P1_Il2raKO_up,Pkmyt1
P1_Il2raKO_up,Elob
P1_Il2raKO_up,Amdhd2
P1_Il2raKO_up,E4f1
P1_Il2raKO_up,Pgp
P1_Il2raKO_up,Mlst8
P1_Il2raKO_up,Tsc2
P1_Il2raKO_up,Zfp598
P1_Il2raKO_up,Ndufb10
P1_Il2raKO_up,Mapk8ip3
P1_Il2raKO_up,Jpt2
P1_Il2raKO_up,Narfl
P1_Il2raKO_up,Stub1
P1_Il2raKO_up,Mcrip2
P1_Il2raKO_up,Pigq
P1_Il2raKO_up,Gm8186
P1_Il2raKO_up,Axin1
P1_Il2raKO_up,Luc7l
P1_Il2raKO_up,Phf1
P1_Il2raKO_up,D17Wsu92e
P1_Il2raKO_up,Glo1
P1_Il2raKO_up,Dnah8
P1_Il2raKO_up,Wdr4
P1_Il2raKO_up,Akap8
P1_Il2raKO_up,Zfp472
P1_Il2raKO_up,Zfp81
P1_Il2raKO_up,Zfp414
P1_Il2raKO_up,Hnrnpm
P1_Il2raKO_up,Cd320
P1_Il2raKO_up,BC051226
P1_Il2raKO_up,Zbtb22
P1_Il2raKO_up,Wdr46
P1_Il2raKO_up,Rps18
P1_Il2raKO_up,Psmb9
P1_Il2raKO_up,Tap2
P1_Il2raKO_up,Pbx2
P1_Il2raKO_up,Skiv2l
P1_Il2raKO_up,Vars
P1_Il2raKO_up,Gpank1
P1_Il2raKO_up,Trim39
P1_Il2raKO_up,Mut
P1_Il2raKO_up,Hsp90ab1
P1_Il2raKO_up,Polr1c
P1_Il2raKO_up,Srf
P1_Il2raKO_up,Klhdc3
P1_Il2raKO_up,Cnpy3
P1_Il2raKO_up,Ccnd3
P1_Il2raKO_up,Tfeb
P1_Il2raKO_up,Ccdc94
P1_Il2raKO_up,Sh3gl1
P1_Il2raKO_up,Ubxn6
P1_Il2raKO_up,2410015M20Rik
P1_Il2raKO_up,Alkbh7
P1_Il2raKO_up,Khsrp
P1_Il2raKO_up,Dennd1c
P1_Il2raKO_up,Pja2
P1_Il2raKO_up,Vapa
P1_Il2raKO_up,Ankrd12
P1_Il2raKO_up,Washc1
P1_Il2raKO_up,A930029G22Rik
P1_Il2raKO_up,Smchd1
P1_Il2raKO_up,Memo1
P1_Il2raKO_up,Slc30a6
P1_Il2raKO_up,Ttc27
P1_Il2raKO_up,Fam98a
P1_Il2raKO_up,Crim1
P1_Il2raKO_up,Cebpzos
P1_Il2raKO_up,Ndufaf7
P1_Il2raKO_up,Sos1
P1_Il2raKO_up,Msh2
P1_Il2raKO_up,Foxn2
P1_Il2raKO_up,Kdm5d
P1_Il2raKO_up,Kif5b
P1_Il2raKO_up,Rpl27-ps3
P1_Il2raKO_up,Rbbp8
P1_Il2raKO_up,Impact
P1_Il2raKO_up,Ss18
P1_Il2raKO_up,Taf4b
P1_Il2raKO_up,Elp2
P1_Il2raKO_up,Pik3c3
P1_Il2raKO_up,Polr2d
P1_Il2raKO_up,Map3k2
P1_Il2raKO_up,Stard4
P1_Il2raKO_up,Epb41l4aos
P1_Il2raKO_up,Fam13b
P1_Il2raKO_up,Sil1
P1_Il2raKO_up,Matr3
P1_Il2raKO_up,Cxxc5
P1_Il2raKO_up,Hars
P1_Il2raKO_up,Hdac3
P1_Il2raKO_up,Srfbp1
P1_Il2raKO_up,Prrc1
P1_Il2raKO_up,Grpel2
P1_Il2raKO_up,Napg
P1_Il2raKO_up,Txnl1
P1_Il2raKO_up,Nedd4l
P1_Il2raKO_up,Sec11c
P1_Il2raKO_up,Lman1
P1_Il2raKO_up,Chmp1b
P1_Il2raKO_up,Impa2
P1_Il2raKO_up,Ldlrad4
P1_Il2raKO_up,Mex3c
P1_Il2raKO_up,Smad4
P1_Il2raKO_up,Haus1
P1_Il2raKO_up,Atp5a1
P1_Il2raKO_up,Gm6133
P1_Il2raKO_up,Pqlc1
P1_Il2raKO_up,Unc93b1
P1_Il2raKO_up,Cdk2ap2
P1_Il2raKO_up,Ccs
P1_Il2raKO_up,Rab1b
P1_Il2raKO_up,Cfl1
P1_Il2raKO_up,Rela
P1_Il2raKO_up,Pcnx3
P1_Il2raKO_up,Neat1
P1_Il2raKO_up,Pola2
P1_Il2raKO_up,Men1
P1_Il2raKO_up,Fkbp2
P1_Il2raKO_up,Dnajc4
P1_Il2raKO_up,Atl3
P1_Il2raKO_up,Mta2
P1_Il2raKO_up,Tmem216
P1_Il2raKO_up,Gm19261
P1_Il2raKO_up,Patl1
P1_Il2raKO_up,Vps13a
P1_Il2raKO_up,Rfk
P1_Il2raKO_up,9930021J03Rik
P1_Il2raKO_up,Pten
P1_Il2raKO_up,Stambpl1
P1_Il2raKO_up,Noc3l
P1_Il2raKO_up,Aldh18a1
P1_Il2raKO_up,Avpi1
P1_Il2raKO_up,Hps1
P1_Il2raKO_up,Bloc1s2
P1_Il2raKO_up,Mrpl43
P1_Il2raKO_up,Sfxn3
P1_Il2raKO_up,Mgea5
P1_Il2raKO_up,Pprc1
P1_Il2raKO_up,Nolc1
P1_Il2raKO_up,Sfxn2
P1_Il2raKO_up,Xpnpep1
P1_Il2raKO_up,Shoc2
P1_Il2raKO_up,Vti1a
P1_Il2raKO_up,Ccdc186
P1_Il2raKO_up,Ablim1
P1_Il2raKO_up,CAAA01118383.1
P1_Il2raKO_down,Atp6v1h
P1_Il2raKO_down,4732440D04Rik
P1_Il2raKO_down,Paqr8
P1_Il2raKO_down,Imp4
P1_Il2raKO_down,Fam168b
P1_Il2raKO_down,2010300C02Rik
P1_Il2raKO_down,Mrpl30
P1_Il2raKO_down,Il18rap
P1_Il2raKO_down,Nck2
P1_Il2raKO_down,Stat4
P1_Il2raKO_down,Pms1
P1_Il2raKO_down,Hspe1
P1_Il2raKO_down,Ppil3
P1_Il2raKO_down,Gm11579
P1_Il2raKO_down,2310016D23Rik
P1_Il2raKO_down,Eef1b2
P1_Il2raKO_down,Plekhm3
P1_Il2raKO_down,Pikfyve
P1_Il2raKO_down,Ttll4
P1_Il2raKO_down,Atg9a
P1_Il2raKO_down,Gm28884
P1_Il2raKO_down,Ncl
P1_Il2raKO_down,Ramp1
P1_Il2raKO_down,Ube2f
P1_Il2raKO_down,Per2
P1_Il2raKO_down,9430060I03Rik
P1_Il2raKO_down,2310035C23Rik
P1_Il2raKO_down,Zcchc2
P1_Il2raKO_down,Clasp1
P1_Il2raKO_down,Gm16083
P1_Il2raKO_down,Yod1
P1_Il2raKO_down,Srgap2
P1_Il2raKO_down,Elk4
P1_Il2raKO_down,Csrp1
P1_Il2raKO_down,Uchl5
P1_Il2raKO_down,Fam129a
P1_Il2raKO_down,Tsen15
P1_Il2raKO_down,Ier5
P1_Il2raKO_down,Acbd6
P1_Il2raKO_down,Rasal2
P1_Il2raKO_down,Cop1
P1_Il2raKO_down,Rabgap1l
P1_Il2raKO_down,Kifap3
P1_Il2raKO_down,Blzf1
P1_Il2raKO_down,Tiprl
P1_Il2raKO_down,Gm15853
P1_Il2raKO_down,Cd48
P1_Il2raKO_down,Rbm8a2
P1_Il2raKO_down,Desi2
P1_Il2raKO_down,Cox20
P1_Il2raKO_down,Psen2
P1_Il2raKO_down,Acbd3
P1_Il2raKO_down,Pycr2
P1_Il2raKO_down,Degs1
P1_Il2raKO_down,Capn2
P1_Il2raKO_down,Angel2
P1_Il2raKO_down,Rcor3
P1_Il2raKO_down,Sec61a2
P1_Il2raKO_down,Usp6nl
P1_Il2raKO_down,Gata3
P1_Il2raKO_down,Atp5c1
P1_Il2raKO_down,Rbm17
P1_Il2raKO_down,Vim
P1_Il2raKO_down,Pdss1
P1_Il2raKO_down,Abi1
P1_Il2raKO_down,Yme1l1
P1_Il2raKO_down,Arrdc1
P1_Il2raKO_down,Tmem250-ps
P1_Il2raKO_down,Gtf3c5
P1_Il2raKO_down,Set
P1_Il2raKO_down,Ptpa
P1_Il2raKO_down,BC005624
P1_Il2raKO_down,Gpr107
P1_Il2raKO_down,Qrfp
P1_Il2raKO_down,Garnl3
P1_Il2raKO_down,Gapvd1
P1_Il2raKO_down,Hspa5
P1_Il2raKO_down,Traf1
P1_Il2raKO_down,Dennd1a
P1_Il2raKO_down,Rpl35
P1_Il2raKO_down,Pkp4
P1_Il2raKO_down,Ifih1
P1_Il2raKO_down,Dync1i2
P1_Il2raKO_down,Dnajc10
P1_Il2raKO_down,Phf21a
P1_Il2raKO_down,Prdm11
P1_Il2raKO_down,Ext2
P1_Il2raKO_down,Cd44
P1_Il2raKO_down,Eif3m
P1_Il2raKO_down,Lpcat4
P1_Il2raKO_down,Emc7
P1_Il2raKO_down,Zfp770
P1_Il2raKO_down,Dph6
P1_Il2raKO_down,Rasgrp1
P1_Il2raKO_down,Srp14
P1_Il2raKO_down,Bub1b
P1_Il2raKO_down,Catsper2
P1_Il2raKO_down,Shf
P1_Il2raKO_down,Slc28a2
P1_Il2raKO_down,Myef2
P1_Il2raKO_down,Ap4e1
P1_Il2raKO_down,Polr1b
P1_Il2raKO_down,Cdc25b
P1_Il2raKO_down,Ap5s1
P1_Il2raKO_down,AV099323
P1_Il2raKO_down,Mcm8
P1_Il2raKO_down,Cst7
P1_Il2raKO_down,Gm14167
P1_Il2raKO_down,Fkbp1a
P1_Il2raKO_down,Csnk2a1
P1_Il2raKO_down,H13
P1_Il2raKO_down,Tm9sf4
P1_Il2raKO_down,Pofut1
P1_Il2raKO_down,Raly
P1_Il2raKO_down,Itch
P1_Il2raKO_down,Pigu
P1_Il2raKO_down,Dlgap4
P1_Il2raKO_down,Manbal
P1_Il2raKO_down,Chd6
P1_Il2raKO_down,Serinc3
P1_Il2raKO_down,Tomm34
P1_Il2raKO_down,Dbndd2
P1_Il2raKO_down,Zmynd8
P1_Il2raKO_down,Znfx1
P1_Il2raKO_down,Slc9a8
P1_Il2raKO_down,Tmem189
P1_Il2raKO_down,Ripor3
P1_Il2raKO_down,Dpm1
P1_Il2raKO_down,Rae1
P1_Il2raKO_down,Stx16
P1_Il2raKO_down,Zfp931
P1_Il2raKO_down,Mrgbp
P1_Il2raKO_down,Rp2
P1_Il2raKO_down,Cdk16
P1_Il2raKO_down,Ube2a
P1_Il2raKO_down,Lamp2
P1_Il2raKO_down,Thoc2
P1_Il2raKO_down,Xiap
P1_Il2raKO_down,Sh2d1a
P1_Il2raKO_down,Rap2c
P1_Il2raKO_down,1110012L19Rik
P1_Il2raKO_down,Tmem185a
P1_Il2raKO_down,Ikbkg
P1_Il2raKO_down,Gab3
P1_Il2raKO_down,Eif2s3x
P1_Il2raKO_down,Klhl15
P1_Il2raKO_down,Yipf6
P1_Il2raKO_down,Hdac8
P1_Il2raKO_down,Zdhhc15
P1_Il2raKO_down,Pbdc1
P1_Il2raKO_down,Gpr174
P1_Il2raKO_down,Trmt2b
P1_Il2raKO_down,Armcx5
P1_Il2raKO_down,Bhlhb9
P1_Il2raKO_down,Slc25a53
P1_Il2raKO_down,Nbdy
P1_Il2raKO_down,Bclaf3
P1_Il2raKO_down,Tmsb4x
P1_Il2raKO_down,Hccs
P1_Il2raKO_down,Gm8797
P1_Il2raKO_down,Mtfr1
P1_Il2raKO_down,Gyg
P1_Il2raKO_down,Ttc14
P1_Il2raKO_down,Il2
P1_Il2raKO_down,Intu
P1_Il2raKO_down,Ndufc1
P1_Il2raKO_down,Mgst2
P1_Il2raKO_down,Supt20
P1_Il2raKO_down,Tiparp
P1_Il2raKO_down,Ift80
P1_Il2raKO_down,Trim59
P1_Il2raKO_down,Ctso
P1_Il2raKO_down,Etv3
P1_Il2raKO_down,Sh2d2a
P1_Il2raKO_down,Prcc
P1_Il2raKO_down,Glmp
P1_Il2raKO_down,Ubqln4
P1_Il2raKO_down,Ssr2
P1_Il2raKO_down,Gba
P1_Il2raKO_down,She
P1_Il2raKO_down,Gm19710
P1_Il2raKO_down,Ints3
P1_Il2raKO_down,Gm15265
P1_Il2raKO_down,Zfp687
P1_Il2raKO_down,Lysmd1
P1_Il2raKO_down,Gabpb2
P1_Il2raKO_down,Arnt
P1_Il2raKO_down,Rprd2
P1_Il2raKO_down,Hist2h2ac
P1_Il2raKO_down,Rnf115
P1_Il2raKO_down,Fam46c
P1_Il2raKO_down,Cd101
P1_Il2raKO_down,Olfml3
P1_Il2raKO_down,Ptpn22
P1_Il2raKO_down,Dennd2d
P1_Il2raKO_down,Rbm15
P1_Il2raKO_down,Dph5
P1_Il2raKO_down,Cdc14a
P1_Il2raKO_down,Alg14
P1_Il2raKO_down,Aimp1
P1_Il2raKO_down,Tbck
P1_Il2raKO_down,Slc39a8
P1_Il2raKO_down,Gm43403
P1_Il2raKO_down,Znhit6
P1_Il2raKO_down,Bcl10
P1_Il2raKO_down,Ctbs
P1_Il2raKO_down,Rpf1
P1_Il2raKO_down,Wls
P1_Il2raKO_down,Virma
P1_Il2raKO_down,Wwp1
P1_Il2raKO_down,Tstd3
P1_Il2raKO_down,Bach2
P1_Il2raKO_down,Gabrr2
P1_Il2raKO_down,Zfp292
P1_Il2raKO_down,B4galt1
P1_Il2raKO_down,Nudt2
P1_Il2raKO_down,Rpp25l
P1_Il2raKO_down,Dctn3
P1_Il2raKO_down,Stoml2
P1_Il2raKO_down,Ccdc107
P1_Il2raKO_down,Creb3
P1_Il2raKO_down,Glipr2
P1_Il2raKO_down,Polr1e
P1_Il2raKO_down,Dnajc25
P1_Il2raKO_down,Aknaos
P1_Il2raKO_down,Whrn
P1_Il2raKO_down,Tnfsf8
P1_Il2raKO_down,Tle1
P1_Il2raKO_down,Psip1
P1_Il2raKO_down,Coa7
P1_Il2raKO_down,Faf1
P1_Il2raKO_down,Atp6v0b
P1_Il2raKO_down,AU022252
P1_Il2raKO_down,Smap2
P1_Il2raKO_down,Inpp5b
P1_Il2raKO_down,Snip1
P1_Il2raKO_down,Thrap3
P1_Il2raKO_down,Tmem35b
P1_Il2raKO_down,Zbtb8os
P1_Il2raKO_down,Hdac1
P1_Il2raKO_down,Laptm5
P1_Il2raKO_down,Taf12
P1_Il2raKO_down,Xkr8
P1_Il2raKO_down,Ppp1r8
P1_Il2raKO_down,Trnp1
P1_Il2raKO_down,Cd52
P1_Il2raKO_down,Srsf10
P1_Il2raKO_down,Id3
P1_Il2raKO_down,Hnrnpr
P1_Il2raKO_down,Wnt4
P1_Il2raKO_down,Gm13012
P1_Il2raKO_down,Mul1
P1_Il2raKO_down,Capzb
P1_Il2raKO_down,Mrto4
P1_Il2raKO_down,Vps13d
P1_Il2raKO_down,Agtrap
P1_Il2raKO_down,Srm
P1_Il2raKO_down,Slc25a33
P1_Il2raKO_down,Eno1
P1_Il2raKO_down,Rpl22
P1_Il2raKO_down,Cep104
P1_Il2raKO_down,Mib2
P1_Il2raKO_down,Mrpl20
P1_Il2raKO_down,Acap3
P1_Il2raKO_down,Isg15
P1_Il2raKO_down,Krit1
P1_Il2raKO_down,Crot
P1_Il2raKO_down,Rsbn1l
P1_Il2raKO_down,Fam185a
P1_Il2raKO_down,5031425E22Rik
P1_Il2raKO_down,Slc4a1ap
P1_Il2raKO_down,Pisd
P1_Il2raKO_down,Nsd2
P1_Il2raKO_down,Rnf4
P1_Il2raKO_down,Tnip2
P1_Il2raKO_down,Lrpap1
P1_Il2raKO_down,Tbc1d14
P1_Il2raKO_down,Dhx15
P1_Il2raKO_down,Stim2
P1_Il2raKO_down,Tbc1d1
P1_Il2raKO_down,Smim14
P1_Il2raKO_down,Gm26756
P1_Il2raKO_down,Guf1
P1_Il2raKO_down,Scfd2
P1_Il2raKO_down,Paics
P1_Il2raKO_down,Stap1
P1_Il2raKO_down,Grsf1
P1_Il2raKO_down,Enoph1
P1_Il2raKO_down,Sec31a
P1_Il2raKO_down,Coq2
P1_Il2raKO_down,BC005561
P1_Il2raKO_down,A830010M20Rik
P1_Il2raKO_down,Pgam5
P1_Il2raKO_down,Ulk1
P1_Il2raKO_down,Hscb
P1_Il2raKO_down,Chek2
P1_Il2raKO_down,Cox6a1
P1_Il2raKO_down,Gcn1l1
P1_Il2raKO_down,Gm13842
P1_Il2raKO_down,BC051077
P1_Il2raKO_down,Wsb2
P1_Il2raKO_down,Tesc
P1_Il2raKO_down,Plbd2
P1_Il2raKO_down,Slc8b1
P1_Il2raKO_down,Iqcd
P1_Il2raKO_down,Ddx54
P1_Il2raKO_down,Rasal1
P1_Il2raKO_down,Trafd1
P1_Il2raKO_down,Erp29
P1_Il2raKO_down,Brap
P1_Il2raKO_down,Pptc7
P1_Il2raKO_down,Diablo
P1_Il2raKO_down,Vps37b
P1_Il2raKO_down,2810006K23Rik
P1_Il2raKO_down,Sbno1
P1_Il2raKO_down,Ubc
P1_Il2raKO_down,Bri3bp
P1_Il2raKO_down,Phkg1
P1_Il2raKO_down,Asl
P1_Il2raKO_down,Gtf2ird1
P1_Il2raKO_down,Eif4h
P1_Il2raKO_down,Dnajc30
P1_Il2raKO_down,Pom121
P1_Il2raKO_down,Lrwd1
P1_Il2raKO_down,Orai2
P1_Il2raKO_down,Slc12a9
P1_Il2raKO_down,Mcm7
P1_Il2raKO_down,Brat1
P1_Il2raKO_down,Actb
P1_Il2raKO_down,Rnf216
P1_Il2raKO_down,0610040B10Rik
P1_Il2raKO_down,Eif2ak1
P1_Il2raKO_down,Ccz1
P1_Il2raKO_down,Zfp655
P1_Il2raKO_down,Rpl21
P1_Il2raKO_down,Gtf3a
P1_Il2raKO_down,Pomp
P1_Il2raKO_down,N4bp2l2
P1_Il2raKO_down,Casd1
P1_Il2raKO_down,Umad1
P1_Il2raKO_down,St7
P1_Il2raKO_down,Gm26809
P1_Il2raKO_down,Tmem209
P1_Il2raKO_down,Cep41
P1_Il2raKO_down,Creb3l2
P1_Il2raKO_down,Kdm7a
P1_Il2raKO_down,Braf
P1_Il2raKO_down,Zyx
P1_Il2raKO_down,Tpk1
P1_Il2raKO_down,Gimap6
P1_Il2raKO_down,Gars
P1_Il2raKO_down,Vopp1
P1_Il2raKO_down,Herc3
P1_Il2raKO_down,Tigd2
P1_Il2raKO_down,0610030E20Rik
P1_Il2raKO_down,Pole4
P1_Il2raKO_down,Rab11fip5
P1_Il2raKO_down,Cct7
P1_Il2raKO_down,A430078I02Rik
P1_Il2raKO_down,Arhgap25
P1_Il2raKO_down,Sec61a1
P1_Il2raKO_down,Eogt
P1_Il2raKO_down,Prrt3
P1_Il2raKO_down,Brk1
P1_Il2raKO_down,Tmcc1
P1_Il2raKO_down,Atp6v1e1
P1_Il2raKO_down,Foxj2
P1_Il2raKO_down,Pex5
P1_Il2raKO_down,Ptpn6
P1_Il2raKO_down,Lag3
P1_Il2raKO_down,Ptms
P1_Il2raKO_down,Mlf2
P1_Il2raKO_down,Ing4
P1_Il2raKO_down,Klrd1
P1_Il2raKO_down,Lrp6
P1_Il2raKO_down,Dusp16
P1_Il2raKO_down,Cdkn1b
P1_Il2raKO_down,Arhgdib
P1_Il2raKO_down,Lrmp
P1_Il2raKO_down,Kras
P1_Il2raKO_down,Mboat7
P1_Il2raKO_down,Tsen34
P1_Il2raKO_down,Leng8
P1_Il2raKO_down,Tnni3
P1_Il2raKO_down,Fiz1
P1_Il2raKO_down,Rnf225
P1_Il2raKO_down,Zfp446
P1_Il2raKO_down,Bbc3
P1_Il2raKO_down,Ccdc61
P1_Il2raKO_down,Clasrp
P1_Il2raKO_down,Clptm1
P1_Il2raKO_down,Dedd2
P1_Il2raKO_down,Dmac2
P1_Il2raKO_down,Coq8b
P1_Il2raKO_down,Zfp850
P1_Il2raKO_down,Timm50
P1_Il2raKO_down,Gm44702
P1_Il2raKO_down,Map4k1
P1_Il2raKO_down,Zfp568
P1_Il2raKO_down,Hcst
P1_Il2raKO_down,Gramd1a
P1_Il2raKO_down,B230322F03Rik
P1_Il2raKO_down,Dpy19l3
P1_Il2raKO_down,1600014C10Rik
P1_Il2raKO_down,Klk8
P1_Il2raKO_down,Vrk3
P1_Il2raKO_down,Tbc1d17
P1_Il2raKO_down,Ftl1
P1_Il2raKO_down,Nucb1
P1_Il2raKO_down,Ppp1r15a
P1_Il2raKO_down,Rpl18
P1_Il2raKO_down,Ap3s2
P1_Il2raKO_down,Iqgap1
P1_Il2raKO_down,Nmb
P1_Il2raKO_down,Sec11a
P1_Il2raKO_down,Picalm
P1_Il2raKO_down,Acer3
P1_Il2raKO_down,Pde2a
P1_Il2raKO_down,Ipo7
P1_Il2raKO_down,Gde1
P1_Il2raKO_down,Ccp110
P1_Il2raKO_down,9030624J02Rik
P1_Il2raKO_down,Thumpd1
P1_Il2raKO_down,Uqcrc2
P1_Il2raKO_down,Usp31
P1_Il2raKO_down,Dctn5
P1_Il2raKO_down,Rbbp6
P1_Il2raKO_down,Lat
P1_Il2raKO_down,Rabep2
P1_Il2raKO_down,Mapk3
P1_Il2raKO_down,Ypel3
P1_Il2raKO_down,Aldoa
P1_Il2raKO_down,Phkg2
P1_Il2raKO_down,Zfp668
P1_Il2raKO_down,Kat8
P1_Il2raKO_down,Rgs10
P1_Il2raKO_down,Inpp5f
P1_Il2raKO_down,Mcmbp
P1_Il2raKO_down,Pstk
P1_Il2raKO_down,Eef1akmt2
P1_Il2raKO_down,Dhx32
P1_Il2raKO_down,9430038I01Rik
P1_Il2raKO_down,Mapk1ip1
P1_Il2raKO_down,Olfr46
P1_Il2raKO_down,Sirt3
P1_Il2raKO_down,Psmd13
P1_Il2raKO_down,Ifitm1
P1_Il2raKO_down,Rassf7
P1_Il2raKO_down,Polr2l
P1_Il2raKO_down,Mob2
P1_Il2raKO_down,Ctsd
P1_Il2raKO_down,Cdkn1c
P1_Il2raKO_down,Pcmt1
P1_Il2raKO_down,Ppil4
P1_Il2raKO_down,Tab2
P1_Il2raKO_down,Sf3b5
P1_Il2raKO_down,Pex3
P1_Il2raKO_down,Myb
P1_Il2raKO_down,Rps12
P1_Il2raKO_down,Fyn
P1_Il2raKO_down,E130307A14Rik
P1_Il2raKO_down,Cdk19
P1_Il2raKO_down,Smpd2
P1_Il2raKO_down,Scml4
P1_Il2raKO_down,Man1a
P1_Il2raKO_down,Hk1os
P1_Il2raKO_down,Egr2
P1_Il2raKO_down,Zfp280b
P1_Il2raKO_down,Itgb2
P1_Il2raKO_down,1810043G02Rik
P1_Il2raKO_down,Ptbp1
P1_Il2raKO_down,R3hdm4
P1_Il2raKO_down,Izumo4
P1_Il2raKO_down,Sf3a2
P1_Il2raKO_down,Oaz1
P1_Il2raKO_down,Gadd45b
P1_Il2raKO_down,Scyl2
P1_Il2raKO_down,Elk3
P1_Il2raKO_down,Gm33782
P1_Il2raKO_down,Atp2b1
P1_Il2raKO_down,Ppp1r12a
P1_Il2raKO_down,Glipr1
P1_Il2raKO_down,Cct2
P1_Il2raKO_down,Gm40773
P1_Il2raKO_down,Gm36208
P1_Il2raKO_down,Mettl1
P1_Il2raKO_down,Pip4k2c
P1_Il2raKO_down,Dctn2
P1_Il2raKO_down,Mars
P1_Il2raKO_down,Ptges3
P1_Il2raKO_down,Pan2
P1_Il2raKO_down,Rab5b
P1_Il2raKO_down,Tmem198b
P1_Il2raKO_down,Ormdl2
P1_Il2raKO_down,Tespa1
P1_Il2raKO_down,Naxd
P1_Il2raKO_down,Tfdp1
P1_Il2raKO_down,Cdc16
P1_Il2raKO_down,Vps36
P1_Il2raKO_down,Slc25a15
P1_Il2raKO_down,Mrps31
P1_Il2raKO_down,Ikbkb
P1_Il2raKO_down,Golga7
P1_Il2raKO_down,D830025C05Rik
P1_Il2raKO_down,Bag4
P1_Il2raKO_down,Fnta
P1_Il2raKO_down,Plpbp
P1_Il2raKO_down,Trappc11
P1_Il2raKO_down,Ing2
P1_Il2raKO_down,Cdkn2aip
P1_Il2raKO_down,Cbr4
P1_Il2raKO_down,Npy1r
P1_Il2raKO_down,Ints10
P1_Il2raKO_down,Zfp868
P1_Il2raKO_down,Ndufa13
P1_Il2raKO_down,Nr2c2ap
P1_Il2raKO_down,Tmem161a
P1_Il2raKO_down,Kxd1
P1_Il2raKO_down,Il12rb1
P1_Il2raKO_down,Rpl18a
P1_Il2raKO_down,Abhd8
P1_Il2raKO_down,Fcho1
P1_Il2raKO_down,Ap1m1
P1_Il2raKO_down,Sin3b
P1_Il2raKO_down,Hmgxb4
P1_Il2raKO_down,Zfp827
P1_Il2raKO_down,Adgrl1
P1_Il2raKO_down,Cacna1a
P1_Il2raKO_down,Ier2
P1_Il2raKO_down,G430095P16Rik
P1_Il2raKO_down,Farsa
P1_Il2raKO_down,Gcdh
P1_Il2raKO_down,Prdx2
P1_Il2raKO_down,Hook2
P1_Il2raKO_down,Gm42031
P1_Il2raKO_down,Itfg1
P1_Il2raKO_down,Brd7
P1_Il2raKO_down,Bbs2
P1_Il2raKO_down,Cnot1
P1_Il2raKO_down,Pdp2
P1_Il2raKO_down,Tradd
P1_Il2raKO_down,Exoc3l
P1_Il2raKO_down,Ctcf
P1_Il2raKO_down,Ddx28
P1_Il2raKO_down,Tango6
P1_Il2raKO_down,Cmc2
P1_Il2raKO_down,Mlycd
P1_Il2raKO_down,Cotl1
P1_Il2raKO_down,Zdhhc7
P1_Il2raKO_down,Gm45833
P1_Il2raKO_down,Galns
P1_Il2raKO_down,Ankrd11
P1_Il2raKO_down,Chmp1a
P1_Il2raKO_down,Zfp276
P1_Il2raKO_down,Fam89a
P1_Il2raKO_down,Fhit
P1_Il2raKO_down,Atxn7
P1_Il2raKO_down,Ube2e1
P1_Il2raKO_down,6230400D17Rik
P1_Il2raKO_down,Zswim8
P1_Il2raKO_down,Adk
P1_Il2raKO_down,Samd8
P1_Il2raKO_down,Prkcd
P1_Il2raKO_down,Pbrm1
P1_Il2raKO_down,Sh3bp5
P1_Il2raKO_down,Parg
P1_Il2raKO_down,Gm48914
P1_Il2raKO_down,Gnpnat1
P1_Il2raKO_down,Atg14
P1_Il2raKO_down,Ktn1
P1_Il2raKO_down,Exoc5
P1_Il2raKO_down,Parp2
P1_Il2raKO_down,Mettl3
P1_Il2raKO_down,Trav14-2
P1_Il2raKO_down,Trac
P1_Il2raKO_down,Lrp10
P1_Il2raKO_down,Acin1
P1_Il2raKO_down,1700123O20Rik
P1_Il2raKO_down,Ngdn
P1_Il2raKO_down,Ipo4
P1_Il2raKO_down,Tm9sf1
P1_Il2raKO_down,Mdp1
