,ChIP
702,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2021_GoldrathLab_Brd4___BRD4_MP-CD8
703,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE---2021_GoldrathLab_Brd4___BRD4_TE-CD8
704,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory
705,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2021_GoldrathLab_Brd4___BRD4_TE-CD8
706,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT
707,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT---2021_GoldrathLab_Brd4___BRD4_MP-CD8
708,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT---2021_GoldrathLab_Brd4___BRD4_NAV-CD8
709,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT
710,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT
711,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT
712,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN
713,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory
714,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
715,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN---2021_GoldrathLab_Brd4___BRD4_MP-CD8
716,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN---2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
717,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN---2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
718,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN
719,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN
720,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN
721,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN---2021_GoldrathLab_Brd4___BRD4_TE-CD8
722,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN
723,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
724,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP---2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
725,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
726,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
727,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
728,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP---2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
729,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP---2021_GoldrathLab_Brd4___BRD4_TE-CD8
730,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN---2021_GoldrathLab_Brd4___BRD4_NAV-CD8
731,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN
732,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN
733,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT---2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT
734,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO---2021_GoldrathLab_Brd4___BRD4_NAV-CD8
735,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO
736,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO
737,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO
738,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO
739,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO
740,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO
741,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO
742,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory---2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT
743,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP---2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT
744,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT---2021_GoldrathLab_Brd4___BRD4_NAV-CD8
745,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT
746,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT
747,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT
748,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP---2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT
749,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE---2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT
750,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory---2021_GoldrathLab_Brd4___BRD4_NAV-CD8
751,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN---2021_GoldrathLab_Brd4___BRD4_NAV-CD8
752,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8---2021_GoldrathLab_Brd4___BRD4_NAV-CD8
753,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8---2021_GoldrathLab_Brd4___BRD4_NAV-CD8
754,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE---2021_GoldrathLab_Brd4___BRD4_NAV-CD8
755,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO---2021_GoldrathLab_Brd4___BRD4_NAV-CD8
756,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT---2021_GoldrathLab_Brd4___BRD4_NAV-CD8
757,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8---2021_GoldrathLab_Brd4___BRD4_NAV-CD8
758,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP---2021_GoldrathLab_Brd4___BRD4_NAV-CD8
759,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8---2021_GoldrathLab_Brd4___BRD4_NAV-CD8
760,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8---2021_GoldrathLab_Brd4___BRD4_NAV-CD8
761,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2021_GoldrathLab_Brd4___BRD4_NAV-CD8
762,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8---2021_GoldrathLab_Brd4___BRD4_NAV-CD8
763,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8---2021_GoldrathLab_Brd4___BRD4_NAV-CD8
764,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8---2021_GoldrathLab_Brd4___BRD4_MP-CD8
765,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8---2021_GoldrathLab_Brd4___BRD4_MP-CD8
766,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE---2021_GoldrathLab_Brd4___BRD4_MP-CD8
767,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2021_GoldrathLab_Brd4___BRD4_MP-CD8
768,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8---2021_GoldrathLab_Brd4___BRD4_MP-CD8
769,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
770,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
771,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
772,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
773,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP---2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8
774,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
775,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
776,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
777,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
778,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
779,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
780,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE---2021_GoldrathLab_Brd4___BRD4_NAV-CD8
781,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN---2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
782,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN---2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
783,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE
784,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT---2021_GoldrathLab_Brd4___BRD4_TE-CD8
785,2021_GoldrathLab_Brd4___BRD4_MP-CD8---2021_GoldrathLab_Brd4___BRD4_NAV-CD8
786,2021_GoldrathLab_Brd4___BRD4_NAV-CD8---2021_GoldrathLab_Brd4___BRD4_TE-CD8
787,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory
788,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE
789,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory
790,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP
791,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
792,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
793,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
794,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
795,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
796,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
797,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
798,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory---2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
799,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP---2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
800,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE---2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
801,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO---2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
802,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
803,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT
804,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8---2021_GoldrathLab_Brd4___BRD4_TE-CD8
805,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory
806,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN
807,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8
808,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO
809,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT
810,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory
811,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2021_GoldrathLab_Brd4___BRD4_TE-CD8
812,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2021_GoldrathLab_Brd4___BRD4_MP-CD8
813,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO---2021_GoldrathLab_Brd4___BRD4_MP-CD8
814,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP---2021_GoldrathLab_Brd4___BRD4_MP-CD8
815,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE---2021_GoldrathLab_Brd4___BRD4_MP-CD8
816,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP---2021_GoldrathLab_Brd4___BRD4_TE-CD8
817,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory
818,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN
819,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory---2021_GoldrathLab_Brd4___BRD4_TE-CD8
820,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN---2021_GoldrathLab_Brd4___BRD4_TE-CD8
821,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8---2021_GoldrathLab_Brd4___BRD4_TE-CD8
822,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8---2021_GoldrathLab_Brd4___BRD4_TE-CD8
823,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8---2021_GoldrathLab_Brd4___BRD4_TE-CD8
824,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE---2021_GoldrathLab_Brd4___BRD4_TE-CD8
825,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory---2021_GoldrathLab_Brd4___BRD4_TE-CD8
826,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8---2021_GoldrathLab_Brd4___BRD4_TE-CD8
827,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO---2021_GoldrathLab_Brd4___BRD4_TE-CD8
828,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT---2021_GoldrathLab_Brd4___BRD4_TE-CD8
829,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory
830,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN
831,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT
832,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT
833,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8---2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8
834,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8
835,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8
836,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8---2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8
837,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE
838,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory
839,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO
840,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT
841,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP
842,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP
843,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE
844,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT
845,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8---2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT
846,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8
847,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8---2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT
848,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE
849,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP
850,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8---2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT
851,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO
852,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT
853,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP
854,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE
855,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO
856,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT
857,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT
858,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN
