,gene_ids,feature_types,n_cells,highly_variable,means,dispersions,dispersions_norm,mean,std
Nav1,ENSMUSG00000009418,Gene Expression,40,True,0.002414284847362976,0.8111023672566363,1.3804929,5.0294946947858e-12,0.0349888772161193
Phlda3,ENSMUSG00000041801,Gene Expression,236,True,0.014293695174790963,0.4771759683995764,0.73132265,-7.228791734050541e-12,0.08312997282431497
Kif21b,ENSMUSG00000041642,Gene Expression,8766,True,0.6967161719295332,0.34755409480921085,0.4359081,1.342257991323565e-10,0.5003098617393328
Camsap2,ENSMUSG00000041570,Gene Expression,847,True,0.051377410681043165,0.38316700562635136,0.5485643,-2.907404147980767e-11,0.15806218961821714
Zfp281,ENSMUSG00000041483,Gene Expression,3309,True,0.2019134675219182,0.3827092906240307,0.54767454,1.143896713959646e-10,0.3019068685599148
Ptprc,ENSMUSG00000026395,Gene Expression,13168,True,2.638769270431066,1.251824970440779,0.117826305,2.1969370482948932e-13,0.4277485340660696
Atp6v1g3,ENSMUSG00000026394,Gene Expression,256,True,0.013675715733373619,0.1999000468480272,0.19228384,-3.519071140861967e-11,0.07801863652810682
Dennd1b,ENSMUSG00000056268,Gene Expression,8163,True,0.5948973215717739,0.2637928025354773,0.21732326,5.3521482480790927e-11,0.4681010785616856
Aspm,ENSMUSG00000033952,Gene Expression,4471,True,0.2902263909195475,0.40521706609040253,0.94788545,5.082868308741478e-11,0.32647345813665934
B3galt2,ENSMUSG00000033849,Gene Expression,80,True,0.003987744248624653,0.1608433335081795,0.11635556,7.745134000768437e-12,0.04261197225064929
Ro60,ENSMUSG00000018199,Gene Expression,322,True,0.020904693886138297,0.5570112890100131,0.88652664,-4.392881130692252e-11,0.10180982821525969
Rgs2,ENSMUSG00000026360,Gene Expression,6101,True,0.5344624930977051,0.9806430642756262,2.871027,1.6233751217315768e-11,0.5051640490359997
Rgs1,ENSMUSG00000026358,Gene Expression,8474,True,1.0480283894634375,1.73248514662292,4.206871,1.0927729338195578e-10,0.7249245770505546
Rgs18,ENSMUSG00000026357,Gene Expression,23,True,0.0021809214093251946,0.8075261443369575,1.3735405,-1.326850680580362e-12,0.03499047217572981
Ptgs2,ENSMUSG00000032487,Gene Expression,26,True,0.008328432255476359,3.1314840656137366,5.8914356,5.739614401861525e-13,0.06128878850838587
Prg4,ENSMUSG00000006014,Gene Expression,57,True,0.004082791060729956,0.4403697706044627,0.6597695,7.556334723180594e-12,0.04564766744079795
Swt1,ENSMUSG00000052748,Gene Expression,5662,True,0.36846051828118254,0.3098702589386651,0.62922513,-2.4566596908687386e-11,0.39121056134552984
Trmt1l,ENSMUSG00000053286,Gene Expression,3678,True,0.2096758311684193,0.23885496423239258,0.26801422,1.0628706967208378e-10,0.3006271944770368
Fam129a,ENSMUSG00000026483,Gene Expression,4759,True,0.28069808331157764,0.16906090461819182,0.15862368,2.376291513537047e-11,0.3368094598585459
Edem3,ENSMUSG00000043019,Gene Expression,1495,True,0.07316790083960634,0.1528215613505193,0.100760825,-2.8915166936202164e-11,0.17746632066386267
1700025G04Rik,ENSMUSG00000032666,Gene Expression,4009,True,0.2713632182543637,0.4213319451349383,0.622759,-7.129712355587185e-11,0.35096652563119035
Rgl1,ENSMUSG00000026482,Gene Expression,42,True,0.002574913302376883,0.44023362399929405,0.65950483,2.3632588361319078e-12,0.03517418816210656
Ncf2,ENSMUSG00000026480,Gene Expression,132,True,0.018068501535277257,1.852118018189164,3.4042814,-1.7980983319672615e-11,0.10032498002446383
Nmnat2,ENSMUSG00000042751,Gene Expression,637,True,0.03607082603674606,0.31750982459289034,0.42092335,-2.3195683366403934e-11,0.12825651411540967
Rgs16,ENSMUSG00000026475,Gene Expression,4288,True,0.38414491092310576,0.8984400341905497,2.5962946,-5.149024661664709e-11,0.43705144164428705
Rnasel,ENSMUSG00000066800,Gene Expression,3900,True,0.24089087965287992,0.2772620754956153,0.34267965,-1.4203384198332273e-10,0.3249294633253144
Teddm2,ENSMUSG00000045968,Gene Expression,142,True,0.007085277396561214,0.20246087891678802,0.19726223,-5.2031413030803345e-12,0.056916385970147816
Glul,ENSMUSG00000026473,Gene Expression,4469,True,0.25826737296681884,0.16659507513427418,0.12753725,-5.072193925342983e-12,0.324772669030766
Ier5,ENSMUSG00000056708,Gene Expression,10056,True,0.9924223128658425,0.9282075809400034,1.8799366,-5.481295875127163e-11,0.595256308971332
Mr1,ENSMUSG00000026471,Gene Expression,651,True,0.041194319032946916,0.3172738963507112,0.4204647,6.96764170299899e-11,0.14133508620292284
Xpr1,ENSMUSG00000026469,Gene Expression,3960,True,0.2694646494393173,0.47804180622141024,0.7330059,-4.988660669212901e-11,0.3524069462980476
Cep350,ENSMUSG00000033671,Gene Expression,6339,True,0.42033915086506074,0.25694756523500384,0.45235127,-8.703532272994935e-11,0.41065197101124423
Tor1aip1,ENSMUSG00000026466,Gene Expression,8520,True,0.6414592378280901,0.23647243027965528,0.14602757,-1.3310948340377143e-10,0.4754928567409961
Abl2,ENSMUSG00000026596,Gene Expression,1723,True,0.10123116761440584,0.352128086183858,0.48822308,8.007276997717523e-11,0.21842065437991512
Tor3a,ENSMUSG00000060519,Gene Expression,2461,True,0.13893087830518724,0.26923679672867784,0.3270781,2.287793427919292e-11,0.2476856992367493
Ralgps2,ENSMUSG00000026594,Gene Expression,1628,True,0.1131262150880538,0.841906103719843,1.440377,-5.6241588436349267e-11,0.2373818818391864
4930523C07Rik,ENSMUSG00000090394,Gene Expression,11294,True,1.1797993232822421,0.7236510862611342,0.80503184,1.0910243829343683e-10,0.5850391147772059
Rabgap1l,ENSMUSG00000026721,Gene Expression,6685,True,0.518560085204784,0.5198752158035154,1.3310865,-7.5678120125978e-11,0.4675680750516952
Rc3h1,ENSMUSG00000040423,Gene Expression,5151,True,0.324602787967877,0.2906143272976748,0.5648696,-1.2105495498316437e-11,0.37028410830465336
Serpinc1,ENSMUSG00000026715,Gene Expression,193,True,0.012622654963596573,0.4059506989374035,0.592857,6.907595690331822e-12,0.0791950374350861
Zbtb37,ENSMUSG00000043467,Gene Expression,1274,True,0.09142661774934169,0.6377350249230331,1.0434577,2.7587385350092864e-11,0.21438062275331707
Klhl20,ENSMUSG00000026705,Gene Expression,2292,True,0.13076916157434962,0.27957390693696565,0.34717396,3.177490872110128e-11,0.24300421033054084
Fasl,ENSMUSG00000000817,Gene Expression,4502,True,0.35024758091843816,0.6334282255242579,1.710594,-3.209265780831229e-11,0.4046491887197979
Suco,ENSMUSG00000040297,Gene Expression,6238,True,0.4132870399813757,0.29838879420930653,0.59085274,-2.867189029130623e-12,0.41007485020895523
Eef1aknmt,ENSMUSG00000026694,Gene Expression,1253,True,0.05895049943123706,0.2185806282739012,0.22859986,9.850221703541397e-12,0.160209037232863
Sell,ENSMUSG00000026581,Gene Expression,2186,True,0.4883651556995974,1.5980354730708108,4.9344254,1.0148468319921147e-10,0.5442828640910328
Selp,ENSMUSG00000026580,Gene Expression,28,True,0.0029378422322611612,0.5687824952728503,0.9094105,-1.977324555275871e-12,0.040369962319557064
Atp1b1,ENSMUSG00000026576,Gene Expression,710,True,0.08864575418256912,0.8848003638064091,1.5237657,-6.333466190182664e-11,0.2241571564008297
Xcl1,ENSMUSG00000026573,Gene Expression,1894,True,0.29738947622074263,4.3454503749707545,14.11661,-3.9742839445129004e-11,0.365801744991964
Dcaf6,ENSMUSG00000026571,Gene Expression,841,True,0.051689198411753824,0.3226247396837444,0.43086702,-4.2618096322177094e-11,0.15695012087840438
Rcsd1,ENSMUSG00000040723,Gene Expression,7261,True,0.5029893845211426,0.24250293490018968,0.40407562,-8.779944101828638e-11,0.43494105654938187
Pou2f1,ENSMUSG00000026565,Gene Expression,2774,True,0.1564032214989911,0.25955132328380137,0.30824903,-1.0485719877963422e-11,0.2641848210572259
Pogk,ENSMUSG00000040596,Gene Expression,2223,True,0.1484477085852317,0.39782786152301886,0.5770658,4.178400496824818e-11,0.26393924420715265
Fam78b,ENSMUSG00000060568,Gene Expression,366,True,0.019475551558948045,0.33050599699297,0.4461886,-9.770784431738643e-12,0.0926375481365984
Pbx1,ENSMUSG00000052534,Gene Expression,18,True,0.0030427859173126296,2.0486628578804176,3.7863748,8.239134534791808e-12,0.04089788202530841
Sh2d1b1,ENSMUSG00000102418,Gene Expression,42,True,0.004725966724916186,0.9139191870088064,1.5803741,-6.7012301163224175e-12,0.05116339919761438
Gm26620,ENSMUSG00000096968,Gene Expression,169,True,0.008214830231955206,0.3175801481327362,0.4210601,-1.3742648021876303e-11,0.06118183273822644
Fcrla,ENSMUSG00000038421,Gene Expression,43,True,0.009199200764219225,1.425349115782377,2.5746205,3.4802291076670073e-12,0.07449409299339463
Fcgr2b,ENSMUSG00000026656,Gene Expression,611,True,0.0844653171002982,1.0659791480523746,1.8759866,2.964476414450773e-11,0.22047029098014134
Fcgr4,ENSMUSG00000059089,Gene Expression,71,True,0.00884375472589698,2.149691757934462,3.9827802,7.149354462247788e-12,0.06781157211717741
Fcgr3,ENSMUSG00000059498,Gene Expression,179,True,0.018271886664024198,1.243600776657268,2.2212923,-1.1908143526181472e-11,0.09989390515753035
Fcer1g,ENSMUSG00000058715,Gene Expression,1245,True,0.27166436430741564,3.024629617840288,5.683705,-1.8715421236728654e-10,0.3694529897713902
Usp21,ENSMUSG00000053483,Gene Expression,1029,True,0.05188924944891658,0.16701015750773388,0.1283442,-2.0018192494293807e-11,0.1518083319728737
Arhgap30,ENSMUSG00000048865,Gene Expression,10812,True,1.0142508250333937,0.436975650286527,0.45870513,8.150302874692851e-11,0.5448292492143034
Cd244a,ENSMUSG00000004709,Gene Expression,916,True,0.04330411760766636,0.5973479475868805,0.96494323,-3.654114502926647e-12,0.13649634913742117
Slamf7,ENSMUSG00000038179,Gene Expression,8079,True,0.6330336758789374,0.3847214151897567,0.5329006,-1.4581580084555692e-10,0.4958553821828511
Slamf1,ENSMUSG00000015316,Gene Expression,3711,True,0.2079061749275255,0.17304030377332358,0.1400671,6.10177544034898e-11,0.2960738727569597
Cd84,ENSMUSG00000038147,Gene Expression,6184,True,0.467116389091208,0.540694747690333,1.4006678,-4.766236308165192e-13,0.44661935200478947
Gm10521,ENSMUSG00000073492,Gene Expression,158,True,0.01354680005762016,0.42284027671401747,0.62569124,1.2161873464412776e-11,0.08415514012898596
Slamf6,ENSMUSG00000015314,Gene Expression,8094,True,0.7223604038736968,0.7625760208810415,1.5189562,5.069796843605967e-11,0.5534224283725132
Vangl2,ENSMUSG00000026556,Gene Expression,101,True,0.007024285300640188,0.6119278676472476,0.9932873,2.0050463885963676e-11,0.060308078456248485
Dcaf8,ENSMUSG00000026554,Gene Expression,6472,True,0.4351520636401898,0.32039314551356907,0.6643939,1.1734126252638566e-10,0.4185553764017899
Pea15a,ENSMUSG00000013698,Gene Expression,2949,True,0.17365807603152683,0.22452368661902228,0.24015348,-8.642775172139548e-11,0.27557876472677656
Pigm,ENSMUSG00000050229,Gene Expression,3174,True,0.16880427543401674,0.17065986269531777,0.13543941,-3.177490872110128e-13,0.26742763682267273
Tagln2,ENSMUSG00000026547,Gene Expression,12136,True,2.12788726075496,1.1154449309592143,0.4861421,-9.76222010087241e-11,0.6291017330252981
Ackr1,ENSMUSG00000037872,Gene Expression,32,True,0.002018320211857584,0.19913109220393135,0.19078895,-8.631370609716792e-12,0.03136430659674895
Aim2,ENSMUSG00000037860,Gene Expression,2625,True,0.15001913749283,0.27929416023640724,0.34663013,1.567396669258074e-11,0.2584772518624178
Ifi206,ENSMUSG00000037849,Gene Expression,7444,True,0.6728035857784529,0.6413778280797526,1.2026753,-1.5954727800108596e-10,0.5271853603385881
Ifi214,ENSMUSG00000070501,Gene Expression,4991,True,0.432408475879042,0.6292067126036168,1.6964853,1.263156572781174e-10,0.4449482339206091
Ifi213,ENSMUSG00000073491,Gene Expression,4743,True,0.4777075481513805,0.8398178137308568,2.4003723,-1.0569858222687316e-10,0.4749260876253686
Ifi209,ENSMUSG00000043263,Gene Expression,8339,True,0.7955969194579277,0.7604660653525914,1.5134499,1.4416375383353404e-10,0.5669777353642128
Ifi208,ENSMUSG00000066677,Gene Expression,3982,True,0.3849978847818506,0.8090376410472648,2.2975013,-9.449932326097836e-12,0.4312928222053191
Ifi207,ENSMUSG00000073490,Gene Expression,52,True,0.006021592665489668,1.0799375174185128,1.9031224,-1.1478685775497837e-11,0.05953512084204412
Ifi204,ENSMUSG00000073489,Gene Expression,842,True,0.05512945790444944,1.2177196608051846,2.170978,3.082166145946824e-11,0.16381315690703802
Mndal,ENSMUSG00000090272,Gene Expression,11770,True,1.3501007102604345,0.6899597691881237,0.7313339,4.100933641724985e-11,0.5822915252228908
Ifi203,ENSMUSG00000039997,Gene Expression,11694,True,1.3732538731374337,0.9198543393994579,1.2342159,7.957085674615587e-11,0.6045574740427595
Ifi205,ENSMUSG00000054203,Gene Expression,66,True,0.0043880890714007815,0.9315670808195167,1.6146826,1.1141077370336137e-11,0.04762880130550368
Kmo,ENSMUSG00000039783,Gene Expression,65,True,0.0036986355776888256,0.5345390232702347,0.8428394,-4.696728695337783e-12,0.04304286740728895
Cep170,ENSMUSG00000057335,Gene Expression,2086,True,0.10528105731561635,0.19046350934288894,0.17393872,-1.143896713959646e-11,0.21310928858191897
Akt3,ENSMUSG00000019699,Gene Expression,817,True,0.04572700501498276,0.29317783764145333,0.37362072,2.4784428802459e-11,0.1462328884870915
Zbtb18,ENSMUSG00000063659,Gene Expression,251,True,0.018502235623168047,0.5975908908249064,0.96541554,-8.587235021019254e-12,0.09815873798897938
Smyd3,ENSMUSG00000055067,Gene Expression,1699,True,0.09492969874610337,0.26856694113380797,0.32577586,-4.448487220954179e-11,0.20791539771540699
Coq8a,ENSMUSG00000026489,Gene Expression,565,True,0.034521718660391255,0.2456789782216832,0.28128046,1.98593179506883e-12,0.12786747817489924
Psen2,ENSMUSG00000010609,Gene Expression,4752,True,0.28509298444703784,0.15792759048268412,0.12141483,-1.521099634285532e-11,0.3408705120801576
Itpkb,ENSMUSG00000038855,Gene Expression,9627,True,0.8771514404290097,0.7924175066678724,1.4870689,-4.868635916348429e-13,0.5686799473547776
Parp1,ENSMUSG00000026496,Gene Expression,6675,True,0.4822720202590096,0.15352226641532235,0.10669172,4.5460461203869356e-11,0.3881264297870767
Acbd3,ENSMUSG00000026499,Gene Expression,5801,True,0.3595413737380486,0.1542376313895819,0.10908256,-2.879414921744016e-11,0.37340006483682225
Lefty1,ENSMUSG00000038793,Gene Expression,45,True,0.002434800017155519,0.19449220390610375,0.18177071,9.822915141359201e-12,0.03395207382970211
Tmem63a,ENSMUSG00000026519,Gene Expression,1301,True,0.07523343428325317,0.2458604555096956,0.28163326,1.98593179506883e-11,0.18652487746672913
Ephx1,ENSMUSG00000038776,Gene Expression,370,True,0.03498965881676536,0.5706513821357053,0.91304374,-4.1932911065147974e-11,0.13631304226737914
Wdr26,ENSMUSG00000038733,Gene Expression,8067,True,0.6046051672952484,0.30129668045803076,0.31519398,-4.4616129889122125e-11,0.4732939438471828
Trp53bp2,ENSMUSG00000026510,Gene Expression,1582,True,0.08157189942889545,0.24730248792833537,0.28443664,-1.0009096247146904e-10,0.19115737319105452
Capn2,ENSMUSG00000026509,Gene Expression,5928,True,0.38833441136441704,0.19595992582956287,0.24852338,-1.4435241735406558e-10,0.39164641313062193
Disp1,ENSMUSG00000030768,Gene Expression,606,True,0.03387383684087473,0.22355413097715912,0.23826861,3.4634650506000394e-11,0.12547326641513162
Brox,ENSMUSG00000046836,Gene Expression,2815,True,0.15358034246197888,0.165699049714345,0.12579533,2.5737676064092037e-11,0.25620446647474987
Mia3,ENSMUSG00000056050,Gene Expression,6730,True,0.44479105885394865,0.23905608652632676,0.39255583,-2.5473298893873498e-11,0.4165304377011983
Dusp10,ENSMUSG00000039384,Gene Expression,3775,True,0.24144454344903793,0.5045733180114049,0.7845845,9.214723529119371e-12,0.33003635441263746
1700056E22Rik,ENSMUSG00000044854,Gene Expression,1195,True,0.06870552312214055,0.26870562593182357,0.32604545,-7.625978093064308e-11,0.17685977288471533
Hlx,ENSMUSG00000039377,Gene Expression,89,True,0.0038913823363593497,0.17498518310057515,0.14384805,1.1776575544758162e-11,0.04096052932144945
Gpatch2,ENSMUSG00000039210,Gene Expression,2661,True,0.15278089690170746,0.25470869788939127,0.2988347,-1.588745436055064e-10,0.2610552834790675
Kctd3,ENSMUSG00000026608,Gene Expression,1158,True,0.05485423892644166,0.16605780505690224,0.12649277,6.037232657009243e-11,0.15438861610325705
Cenpf,ENSMUSG00000026605,Gene Expression,5592,True,0.710632357538552,1.4028998314255723,3.1899557,1.1089939626613114e-10,0.5706539195805115
Ptpn14,ENSMUSG00000026604,Gene Expression,48,True,0.0030288636006478497,0.434239902452763,0.6478527,9.76400627585606e-12,0.03960235363307987
Rps6kc1,ENSMUSG00000089872,Gene Expression,336,True,0.01657001974522104,0.16552490840469028,0.1254568,2.8756292392596657e-11,0.08585937351069994
Angel2,ENSMUSG00000026634,Gene Expression,5938,True,0.3739422095317398,0.27019313097320646,0.49661952,9.836568422450298e-13,0.38621459852504897
Batf3,ENSMUSG00000026630,Gene Expression,454,True,0.020333953163949394,0.3686770768019613,0.52039516,-1.9638258796538045e-11,0.09408990578331129
Atf3,ENSMUSG00000026628,Gene Expression,175,True,0.022800580844971725,1.9443126198864547,3.5835125,2.140834475084199e-11,0.11142733817978862
Dtl,ENSMUSG00000037474,Gene Expression,6764,True,0.5777515823904491,0.3355631527732658,0.40461636,-1.0206448219281869e-11,0.43197931611906554
Slc30a1,ENSMUSG00000037434,Gene Expression,1007,True,0.048839210851540756,0.18143429215760862,0.15638545,-7.625978093064307e-12,0.14642994958557778
Traf5,ENSMUSG00000026637,Gene Expression,4177,True,0.24924944340793156,0.20904164887403742,0.21005559,-4.61729142353503e-12,0.3244739314791357
Rcor3,ENSMUSG00000037395,Gene Expression,1359,True,0.0710631601634148,0.29152650742016356,0.37041044,4.4802621296752806e-11,0.17928815095476916
Hhat,ENSMUSG00000037375,Gene Expression,208,True,0.011255172983790479,0.22041237966839736,0.23216088,-1.2312777129426746e-12,0.07179036727562539
Irf6,ENSMUSG00000026638,Gene Expression,78,True,0.004567007823517061,0.18486179446182824,0.1630487,-1.0475790218988078e-11,0.04616754186170984
Traf3ip3,ENSMUSG00000037318,Gene Expression,8874,True,0.6921933791099316,0.28093330155981017,0.2620534,5.176354496485129e-11,0.48963334727677066
Lamb3,ENSMUSG00000026639,Gene Expression,4560,True,0.3399393742408335,0.603096566292545,1.609222,1.0556034275582578e-10,0.3933405278083746
Hsd11b1,ENSMUSG00000016194,Gene Expression,8742,True,0.7647657006246859,0.4949910444240309,0.82066196,-2.1056850338206953e-11,0.5392402977201216
G0s2,ENSMUSG00000009633,Gene Expression,1120,True,0.0988208764096511,1.4883403859451207,2.697079,-6.323206835499154e-11,0.22476815933839409
Cd46,ENSMUSG00000016493,Gene Expression,202,True,0.017211007674108877,0.43370683389790055,0.6468164,3.675438784968839e-11,0.09489337498428319
